                    7.9                    0.15     0.00266988996332111        1.13766111750513        2804.70495966055       0.166671496959004       -4496.38912810187        96828.6101725619        -2612.7089979069        296.452186362701        298.100667606836        26.8074024051943                       0                       0                       0                       0                       0                       0                       0        57.5387255793077   -0.000235704510933825    0.000764032022400993   1.83100000867853E-005     0.00326971062034465      0.0126823901063259        2805.34031528778     -0.0132750548578067                       0                       0        90714.7283997069          79471.07148688                       1                       1                       1 
                    7.9                    0.15     0.00267089029676559        1.13766111858791        2803.53215540419        0.16667979485741       -4496.38912736269        96828.6101725619       -2612.52253209298         296.45218603931        298.100830503862        26.8068822007492                       0                       0                       0                       0                       0                       0                       0        57.5415901600045   -0.000235719523469517    0.000764356484474488   1.83100000867853E-005     0.00327093318231859       0.012674627299561        2804.16719059643     -0.0132781700365941                       0                       0        90741.2206488582        79496.7553439714                       1                       1                       1 
                    7.9                    0.15     0.00267189063021007         1.1376611196707        2802.35935114783       0.166688092755816       -4496.38912662351        96828.6101725619       -2612.33606627906        296.452185715918        298.100993400888        26.8063619963042                       0                       0                       0                       0                       0                       0                       0        57.5444547407012   -0.000235734536005209    0.000764680946547982   1.83100000867853E-005     0.00327215574429254      0.0126668644927961        2802.99406590508     -0.0132812852153815                       0                       0        90767.7128980095        79522.4392010629                       1                       1                       1 
                    7.9                    0.15     0.00267289096365455        1.13766112075348        2801.18654689147       0.166696390654222       -4496.38912588433        96828.6101725619       -2612.14960046514        296.452185392526        298.101156297914        26.8058417918591                       0                       0                       0                       0                       0                       0                       0         57.547319321398   -0.000235749548540901    0.000765005408621477   1.83100000867853E-005     0.00327337830626648      0.0126591016860312        2801.82094121372     -0.0132844003941689                       0                       0        90794.2051471607        79548.1230581543                       1                       1                       1 
                    7.9                    0.15     0.00267389129709903        1.13766112183626         2800.0137426351       0.166704688552629       -4496.38912514515        96828.6101725619       -2611.96313465122        296.452185069134         298.10131919494         26.805321587414                       0                       0                       0                       0                       0                       0                       0        57.5501839020947   -0.000235764561076593    0.000765329870694971   1.83100000867853E-005     0.00327460086824042      0.0126513388792663        2800.64781652237     -0.0132875155729563                       0                       0         90820.697396312        79573.8069152458                       1                       1                       1 
                    7.9                    0.15     0.00267489163054352        1.13766112291905        2798.84093837874       0.166712986451035       -4496.38912440597        96828.6101725619        -2611.7766688373        296.452184745743        298.101482091966         26.804801382969                       0                       0                       0                       0                       0                       0                       0        57.5530484827915   -0.000235779573612285    0.000765654332768466   1.83100000867853E-005     0.00327582343021436      0.0126435760725014        2799.47469183102     -0.0132906307517437                       0                       0        90847.1896454633        79599.4907723373                       1                       1                       1 
                    7.9                    0.15       0.002675891963988        1.13766112400183        2797.66813412238       0.166721284349441       -4496.38912366678        96828.6101725619       -2611.59020302338        296.452184422351        298.101644988992        26.8042811785239                       0                       0                       0                       0                       0                       0                       0        57.5559130634883   -0.000235794586147977    0.000765978794841961   1.83100000867853E-005      0.0032770459921883      0.0126358132657365        2798.30156713967      -0.013293745930531                       0                       0        90873.6818946146        79625.1746294287                       1                       1                       1 
                    7.9                    0.15     0.00267689229743248        1.13766112508462        2796.49532986602       0.166729582247847        -4496.3891229276        96828.6101725619       -2611.40373720946        296.452184098959        298.101807886017        26.8037609740789                       0                       0                       0                       0                       0                       0                       0         57.558777644185   -0.000235809598683669    0.000766303256915455   1.83100000867853E-005     0.00327826855416224      0.0126280504589716        2797.12844244832     -0.0132968611093184                       0                       0        90900.1741437658        79650.8584865202                       1                       1                       1 
                    7.9                    0.15     0.00267789263087696         1.1376611261674        2795.32252560966       0.166737880146254       -4496.38912218842        96828.6101725619       -2611.21727139554        296.452183775568        298.101970783043        26.8032407696338                       0                       0                       0                       0                       0                       0                       0        57.5616422248818   -0.000235824611219361     0.00076662771898895   1.83100000867853E-005     0.00327949111613618      0.0126202876522067        2795.95531775697     -0.0132999762881058                       0                       0        90926.6663929171        79676.5423436116                       1                       1                       1 
                    7.9                    0.15     0.00267889296432144        1.13766112725019        2794.14972135329        0.16674617804466       -4496.38912144924        96828.6101725619       -2611.03080558162        296.452183452176        298.102133680069        26.8027205651887                       0                       0                       0                       0                       0                       0                       0        57.5645068055785   -0.000235839623755053    0.000766952181062444   1.83100000867853E-005     0.00328071367811012      0.0126125248454418        2794.78219306562     -0.0133030914668932                       0                       0        90953.1586420684        79702.2262007031                       1                       1                       1 
                    7.9                    0.15     0.00267989329776592        1.13766112833297        2792.97691709693       0.166754475943066       -4496.38912071006        96828.6101725619        -2610.8443397677        296.452183128784        298.102296577095        26.8022003607437                       0                       0                       0                       0                       0                       0                       0        57.5673713862753   -0.000235854636290745    0.000767276643135939   1.83100000867853E-005     0.00328193624008406      0.0126047620386769        2793.60906837427     -0.0133062066456806                       0                       0        90979.6508912196        79727.9100577946                       1                       1                       1 
                    7.9                    0.15      0.0026808936312104        1.13766112941576        2791.80411284057       0.166762773841472       -4496.38911997088        96828.6101725619       -2610.65787395378        296.452182805393        298.102459474121        26.8016801562986                       0                       0                       0                       0                       0                       0                       0        57.5702359669721   -0.000235869648826437    0.000767601105209433   1.83100000867853E-005       0.003283158802058      0.0125969992319121        2792.43594368292      -0.013309321824468                       0                       0        91006.1431403709         79753.593914886                       1                       1                       1 
                    7.9                    0.15     0.00268189396465488        1.13766113049854        2790.63130858421       0.166771071739879        -4496.3891192317        96828.6101725619       -2610.47140813986        296.452182482001        298.102622371147        26.8011599518536                       0                       0                       0                       0                       0                       0                       0        57.5731005476688   -0.000235884661362129    0.000767925567282928   1.83100000867853E-005     0.00328438136403194      0.0125892364251472        2791.26281899157     -0.0133124370032554                       0                       0        91032.6353895222        79779.2777719775                       1                       1                       1 
                    7.9                    0.15     0.00268289429809937        1.13766113158133        2789.45850432785       0.166779369638285       -4496.38911849252        96828.6101725619       -2610.28494232594        296.452182158609        298.102785268173        26.8006397474085                       0                       0                       0                       0                       0                       0                       0        57.5759651283656   -0.000235899673897821    0.000768250029356422   1.83100000867853E-005     0.00328560392600588      0.0125814736183823        2790.08969430021     -0.0133155521820428                       0                       0        91059.1276386735        79804.9616290689                       1                       1                       1 
                    7.9                    0.15     0.00268389463154385        1.13766113266411        2788.28570007148       0.166787667536691       -4496.38911775334        96828.6101725619       -2610.09847651202        296.452181835217        298.102948165198        26.8001195429635                       0                       0                       0                       0                       0                       0                       0        57.5788297090623   -0.000235914686433513    0.000768574491429917   1.83100000867853E-005     0.00328682648797982      0.0125737108116174        2788.91656960886     -0.0133186673608301                       0                       0        91085.6198878248        79830.6454861604                       1                       1                       1 
                    7.9                    0.15     0.00268489496498833         1.1376611337469        2787.11289581512       0.166795965435097       -4496.38911701416        96828.6101725619        -2609.9120106981        296.452181511826        298.103111062224        26.7995993385184                       0                       0                       0                       0                       0                       0                       0        57.5816942897591   -0.000235929698969205    0.000768898953503412   1.83100000867853E-005     0.00328804904995376      0.0125659480048525        2787.74344491751     -0.0133217825396175                       0                       0         91112.112136976        79856.3293432519                       1                       1                       1 
                    7.9                    0.15     0.00268589529843281        1.13766113482968        2785.94009155876       0.166804263333504       -4496.38911627497        96828.6101725619       -2609.72554488418        296.452181188434         298.10327395925        26.7990791340733                       0                       0                       0                       0                       0                       0                       0        57.5845588704558   -0.000235944711504897    0.000769223415576906   1.83100000867853E-005      0.0032892716119277      0.0125581851980876        2786.57032022616     -0.0133248977184049                       0                       0        91138.6043861273        79882.0132003433                       1                       1                       1 
                    7.9                    0.15     0.00268689563187729        1.13766113591247         2784.7672873024        0.16681256123191       -4496.38911553579        96828.6101725619       -2609.53907907026        296.452180865042        298.103436856276        26.7985589296283                       0                       0                       0                       0                       0                       0                       0        57.5874234511526   -0.000235959724040589    0.000769547877650401   1.83100000867853E-005     0.00329049417390164      0.0125504223913227        2785.39719553481     -0.0133280128971923                       0                       0        91165.0966352786        79907.6970574348                       1                       1                       1 
                    7.9                    0.15     0.00268789596532177        1.13766113699525        2783.59448304604       0.166820859130316       -4496.38911479661        96828.6101725619       -2609.35261325634        296.452180541651        298.103599753302        26.7980387251832                       0                       0                       0                       0                       0                       0                       0        57.5902880318494   -0.000235974736576281    0.000769872339723895   1.83100000867853E-005     0.00329171673587558      0.0125426595845578        2784.22407084346     -0.0133311280759797                       0                       0        91191.5888844298        79933.3809145262                       1                       1                       1 
                    7.9                    0.15     0.00268889629876626        1.13766113807804        2782.42167878967       0.166829157028722       -4496.38911405743        96828.6101725619       -2609.16614744242        296.452180218259        298.103762650328        26.7975185207382                       0                       0                       0                       0                       0                       0                       0        57.5931526125461   -0.000235989749111973     0.00077019680179739   1.83100000867853E-005     0.00329293929784952      0.0125348967777929        2783.05094615211     -0.0133342432547671                       0                       0        91218.0811335811        79959.0647716177                       1                       1                       1 
                    7.9                    0.15     0.00268989663221074        1.13766113916082        2781.24887453331       0.166837454927129       -4496.38911331825        96828.6101725619        -2608.9796816285        296.452179894867        298.103925547353        26.7969983162931                       0                       0                       0                       0                       0                       0                       0        57.5960171932429   -0.000236004761647665    0.000770521263870884   1.83100000867853E-005     0.00329416185982347       0.012527133971028        2781.87782146076     -0.0133373584335545                       0                       0        91244.5733827324        79984.7486287091                       1                       1                       1 
                    7.9                    0.15     0.00269089696565522        1.13766114024361        2780.07607027695       0.166845752825535       -4496.38911257907        96828.6101725619       -2608.79321581458        296.452179571475        298.104088444379         26.796478111848                       0                       0                       0                       0                       0                       0                       0        57.5988817739396   -0.000236019774183357    0.000770845725944379   1.83100000867853E-005     0.00329538442179741      0.0125193711642631        2780.70469676941     -0.0133404736123418                       0                       0        91271.0656318837        80010.4324858006                       1                       1                       1 
                    7.9                    0.15      0.0026918972990997        1.13766114132639        2778.90326602059       0.166854050723941       -4496.38911183989        96828.6101725619       -2608.60675000065        296.452179248084        298.104251341405         26.795957907403                       0                       0                       0                       0                       0                       0                       0        57.6017463546364   -0.000236034786719049    0.000771170188017873   1.83100000867853E-005     0.00329660698377135      0.0125116083574982        2779.53157207806     -0.0133435887911292                       0                       0        91297.5578810349        80036.1163428921                       1                       1                       1 
                    7.9                    0.15     0.00269289763254418        1.13766114240918        2777.73046176423       0.166862348622348       -4496.38911110071        96828.6101725619       -2608.42028418673        296.452178924692        298.104414238431        26.7954377029579                       0                       0                       0                       0                       0                       0                       0        57.6046109353332   -0.000236049799254741    0.000771494650091368   1.83100000867853E-005     0.00329782954574529      0.0125038455507334         2778.3584473867     -0.0133467039699166                       0                       0        91324.0501301862        80061.8001999835                       1                       1                       1 
                    7.9                    0.15     0.00269389796598866        1.13766114349196        2776.55765750786       0.166870646520754       -4496.38911036153        96828.6101725619       -2608.23381837281          296.4521786013        298.104577135457        26.7949174985129                       0                       0                       0                       0                       0                       0                       0        57.6074755160299   -0.000236064811790433    0.000771819112164863   1.83100000867853E-005     0.00329905210771923      0.0124960827439685        2777.18532269535      -0.013349819148704                       0                       0        91350.5423793375         80087.484057075                       1                       1                       1 
                    7.9                    0.15     0.00269489829943314        1.13766114457474         2775.3848532515        0.16687894441916       -4496.38910962234        96828.6101725619       -2608.04735255889        296.452178277909        298.104740032483        26.7943972940678                       0                       0                       0                       0                       0                       0                       0        57.6103400967267   -0.000236079824326125    0.000772143574238357   1.83100000867853E-005     0.00330027466969317      0.0124883199372036          2776.012198004     -0.0133529343274914                       0                       0        91377.0346284888        80113.1679141664                       1                       1                       1 
                    7.9                    0.15     0.00269589863287763        1.13766114565753        2774.21204899514       0.166887242317566       -4496.38910888316        96828.6101725619       -2607.86088674497        296.452177954517        298.104902929509        26.7938770896227                       0                       0                       0                       0                       0                       0                       0        57.6132046774234   -0.000236094836861817    0.000772468036311852   1.83100000867853E-005     0.00330149723166711      0.0124805571304387        2774.83907331265     -0.0133560495062788                       0                       0          91403.52687764        80138.8517712579                       1                       1                       1 
                    7.9                    0.15     0.00269689896632211        1.13766114674031        2773.03924473878       0.166895540215973       -4496.38910814398        96828.6101725619       -2607.67442093105        296.452177631125        298.105065826534        26.7933568851777                       0                       0                       0                       0                       0                       0                       0        57.6160692581202   -0.000236109849397509    0.000772792498385346   1.83100000867853E-005     0.00330271979364105      0.0124727943236738         2773.6659486213     -0.0133591646850662                       0                       0        91430.0191267913        80164.5356283494                       1                       1                       1 
                    7.9                    0.15     0.00269789929976659         1.1376611478231        2771.86644048242       0.166903838114379        -4496.3891074048        96828.6101725619       -2607.48795511713        296.452177307733         298.10522872356        26.7928366807326                       0                       0                       0                       0                       0                       0                       0        57.6189338388169   -0.000236124861933201    0.000773116960458841   1.83100000867853E-005     0.00330394235561499      0.0124650315169089        2772.49282392995     -0.0133622798638536                       0                       0        91456.5113759426        80190.2194854408                       1                       1                       1 
                    7.9                    0.15     0.00269889963321107        1.13766114890588        2770.69363622605       0.166912136012785       -4496.38910666562        96828.6101725619       -2607.30148930321        296.452176984342        298.105391620586        26.7923164762876                       0                       0                       0                       0                       0                       0                       0        57.6217984195137   -0.000236139874468893    0.000773441422532335   1.83100000867853E-005     0.00330516491758893       0.012457268710144         2771.3196992386     -0.0133653950426409                       0                       0        91483.0036250939        80215.9033425323                       1                       1                       1 
                    7.9                    0.15     0.00269989996665555        1.13766114998867        2769.52083196969       0.166920433911191       -4496.38910592644        96828.6101725619       -2607.11502348929         296.45217666095        298.105554517612        26.7917962718425                       0                       0                       0                       0                       0                       0                       0        57.6246630002105   -0.000236154887004585     0.00077376588460583   1.83100000867853E-005     0.00330638747956287      0.0124495059033791        2770.14657454725     -0.0133685102214283                       0                       0        91509.4958742451        80241.5871996237                       1                       1                       1 
                    7.9                    0.15     0.00270090030010003        1.13766115107145        2768.34802771333       0.166928731809598       -4496.38910518726        96828.6101725619       -2606.92855767537        296.452176337558        298.105717414638        26.7912760673975                       0                       0                       0                       0                       0                       0                       0        57.6275275809072   -0.000236169899540277    0.000774090346679325   1.83100000867853E-005     0.00330761004153681      0.0124417430966142         2768.9734498559     -0.0133716254002157                       0                       0        91535.9881233964        80267.2710567152                       1                       1                       1 
                    7.9                    0.15     0.00270190063354452        1.13766115215424        2767.17522345697       0.166937029708004       -4496.38910444808        96828.6101725619       -2606.74209186145        296.452176014167        298.105880311664        26.7907558629524                       0                       0                       0                       0                       0                       0                       0         57.630392161604   -0.000236184912075969    0.000774414808752819   1.83100000867853E-005     0.00330883260351075      0.0124339802898493        2767.80032516455     -0.0133747405790031                       0                       0        91562.4803725477        80292.9549138067                       1                       1                       1 
                    7.9                    0.15       0.002702900966989        1.13766115323702        2766.00241920061        0.16694532760641        -4496.3891037089        96828.6101725619       -2606.55562604753        296.452175690775         298.10604320869        26.7902356585073                       0                       0                       0                       0                       0                       0                       0        57.6332567423007   -0.000236199924611661    0.000774739270826314   1.83100000867853E-005     0.00331005516548469      0.0124262174830844        2766.62720047319     -0.0133778557577905                       0                       0         91588.972621699        80318.6387708981                       1                       1                       1 
                    7.9                    0.15     0.00270390130043348        1.13766115431981        2764.82961494424       0.166953625504816       -4496.38910296972        96828.6101725619       -2606.36916023361        296.452175367383        298.106206105716        26.7897154540623                       0                       0                       0                       0                       0                       0                       0        57.6361213229975   -0.000236214937147353    0.000775063732899808   1.83100000867853E-005     0.00331127772745863      0.0124184546763195        2765.45407578184     -0.0133809709365779                       0                       0        91615.4648708502        80344.3226279896                       1                       1                       1 
                    7.9                    0.15     0.00270490163387796        1.13766115540259        2763.65681068788       0.166961923403223       -4496.38910223053        96828.6101725619       -2606.18269441969        296.452175043991        298.106369002741        26.7891952496172                       0                       0                       0                       0                       0                       0                       0        57.6389859036943   -0.000236229949683045    0.000775388194973303   1.83100000867853E-005     0.00331250028943257      0.0124106918695547        2764.28095109049     -0.0133840861153653                       0                       0        91641.9571200015         80370.006485081                       1                       1                       1 
                    7.9                    0.15     0.00270590196732244        1.13766115648538        2762.48400643152       0.166970221301629       -4496.38910149135        96828.6101725619       -2605.99622860577          296.4521747206        298.106531899767        26.7886750451722                       0                       0                       0                       0                       0                       0                       0         57.641850484391   -0.000236244962218737    0.000775712657046797   1.83100000867853E-005     0.00331372285140651      0.0124029290627898        2763.10782639914     -0.0133872012941526                       0                       0        91668.4493691528        80395.6903421725                       1                       1                       1 
                    7.9                    0.15     0.00270690230076692        1.13766115756816        2761.31120217516       0.166978519200035       -4496.38910075217        96828.6101725619       -2605.80976279185        296.452174397208        298.106694796793        26.7881548407271                       0                       0                       0                       0                       0                       0                       0        57.6447150650878   -0.000236259974754429    0.000776037119120292   1.83100000867853E-005     0.00331494541338046      0.0123951662560249        2761.93470170779       -0.01339031647294                       0                       0        91694.9416183041        80421.3741992639                       1                       1                       1 
                    7.9                    0.15      0.0027079026342114        1.13766115865095         2760.1383979188       0.166986817098441       -4496.38910001299        96828.6101725619       -2605.62329697793        296.452174073816        298.106857693819         26.787634636282                       0                       0                       0                       0                       0                       0                       0        57.6475796457845   -0.000236274987290121    0.000776361581193787   1.83100000867853E-005      0.0033161679753544        0.01238740344926        2760.76157701644     -0.0133934316517274                       0                       0        91721.4338674553        80447.0580563554                       1                       1                       1 
                    7.9                    0.15     0.00270890296765589        1.13766115973373        2758.96559366243       0.166995114996848       -4496.38909927381        96828.6101725619       -2605.43683116401        296.452173750425        298.107020590845         26.787114431837                       0                       0                       0                       0                       0                       0                       0        57.6504442264813   -0.000236289999825813    0.000776686043267281   1.83100000867853E-005     0.00331739053732834      0.0123796406424951        2759.58845232509     -0.0133965468305148                       0                       0        91747.9261166066        80472.7419134469                       1                       1                       1 
                    7.9                    0.15     0.00270990330110037        1.13766116081652        2757.79278940607       0.167003412895254       -4496.38909853463        96828.6101725619       -2605.25036535009        296.452173427033        298.107183487871        26.7865942273919                       0                       0                       0                       0                       0                       0                       0        57.6533088071781   -0.000236305012361505    0.000777010505340776   1.83100000867853E-005     0.00331861309930228      0.0123718778357302        2758.41532763374     -0.0133996620093022                       0                       0        91774.4183657579        80498.4257705383                       1                       1                       1 
                    7.9                    0.15     0.00271090363454485         1.1376611618993        2756.61998514971        0.16701171079366       -4496.38909779545        96828.6101725619       -2605.06389953617        296.452173103641        298.107346384896        26.7860740229469                       0                       0                       0                       0                       0                       0                       0        57.6561733878748   -0.000236320024897197     0.00077733496741427   1.83100000867853E-005     0.00331983566127622      0.0123641150289653        2757.24220294239     -0.0134027771880896                       0                       0        91800.9106149092        80524.1096276298                       1                       1                       1 
                    7.9                    0.15     0.00271190396798933        1.13766116298209        2755.44718089335       0.167020008692066       -4496.38909705627        96828.6101725619       -2604.87743372225        296.452172780249        298.107509281922        26.7855538185018                       0                       0                       0                       0                       0                       0                       0        57.6590379685716   -0.000236335037432889    0.000777659429487765   1.83100000867853E-005     0.00332105822325016      0.0123563522222004        2756.06907825103      -0.013405892366877                       0                       0        91827.4028640605        80549.7934847212                       1                       1                       1 
                    7.9                    0.15     0.00271290430143381        1.13766116406487        2754.27437663699       0.167028306590473       -4496.38909631709        96828.6101725619       -2604.69096790833        296.452172456858        298.107672178948        26.7850336140567                       0                       0                       0                       0                       0                       0                       0        57.6619025492683   -0.000236350049968581    0.000777983891561259   1.83100000867853E-005      0.0033222807852241      0.0123485894154355        2754.89595355968     -0.0134090075456644                       0                       0        91853.8951132117        80575.4773418127                       1                       1                       1 
                    7.9                    0.15     0.00271390463487829        1.13766116514765        2753.10157238062       0.167036604488879        -4496.3890955779        96828.6101725619       -2604.50450209441        296.452172133466        298.107835075974        26.7845134096117                       0                       0                       0                       0                       0                       0                       0        57.6647671299651   -0.000236365062504273    0.000778308353634754   1.83100000867853E-005     0.00332350334719804      0.0123408266086706        2753.72282886833     -0.0134121227244517                       0                       0         91880.387362363        80601.1611989042                       1                       1                       1 
                    7.9                    0.15     0.00271490496832277        1.13766116623044        2751.92876812426       0.167044902387285       -4496.38909483872        96828.6101725619       -2604.31803628049        296.452171810074           298.107997973        26.7839932051666                       0                       0                       0                       0                       0                       0                       0        57.6676317106619   -0.000236380075039965    0.000778632815708248   1.83100000867853E-005     0.00332472590917198      0.0123330638019057        2752.54970417698     -0.0134152379032391                       0                       0        91906.8796115142        80626.8450559956                       1                       1                       1 
                    7.9                    0.15     0.00271590530176726        1.13766116731322         2750.7559638679       0.167053200285691       -4496.38909409954        96828.6101725619       -2604.13157046657        296.452171486683        298.108160870026        26.7834730007216                       0                       0                       0                       0                       0                       0                       0        57.6704962913586   -0.000236395087575657    0.000778957277781743   1.83100000867853E-005     0.00332594847114592      0.0123253009951408        2751.37657948563     -0.0134183530820265                       0                       0        91933.3718606655        80652.5289130871                       1                       1                       1 
                    7.9                    0.15     0.00271690563521174        1.13766116839601        2749.58315961154       0.167061498184098       -4496.38909336036        96828.6101725619       -2603.94510465265        296.452171163291        298.108323767052        26.7829527962765                       0                       0                       0                       0                       0                       0                       0        57.6733608720554   -0.000236410100111349    0.000779281739855238   1.83100000867853E-005     0.00332717103311986       0.012317538188376        2750.20345479428     -0.0134214682608139                       0                       0        91959.8641098168        80678.2127701785                       1                       1                       1 
                    7.9                    0.15     0.00271790596865622        1.13766116947879        2748.41035535518       0.167069796082504       -4496.38909262118        96828.6101725619       -2603.75863883873        296.452170839899        298.108486664077        26.7824325918314                       0                       0                       0                       0                       0                       0                       0        57.6762254527521   -0.000236425112647041    0.000779606201928732   1.83100000867853E-005      0.0033283935950938      0.0123097753816111        2749.03033010293     -0.0134245834396013                       0                       0        91986.3563589681          80703.89662727                       1                       1                       1 
                    7.9                    0.15      0.0027189063021007        1.13766117056158        2747.23755109881        0.16707809398091         -4496.389091882        96828.6101725619       -2603.57217302481        296.452170516507        298.108649561103        26.7819123873864                       0                       0                       0                       0                       0                       0                       0        57.6790900334489   -0.000236440125182733    0.000779930664002227   1.83100000867853E-005     0.00332961615706774      0.0123020125748462        2747.85720541158     -0.0134276986183887                       0                       0        92012.8486081194        80729.5804843615                       1                       1                       1 
                    7.9                    0.15     0.00271990663554518        1.13766117164436        2746.06474684245       0.167086391879316       -4496.38909114282        96828.6101725619       -2603.38570721089        296.452170193116        298.108812458129        26.7813921829413                       0                       0                       0                       0                       0                       0                       0        57.6819546141456   -0.000236455137718425    0.000780255126075721   1.83100000867853E-005     0.00333083871904168      0.0122942497680813        2746.68408072023     -0.0134308137971761                       0                       0        92039.3408572706        80755.2643414529                       1                       1                       1 
                    7.9                    0.15     0.00272090696898966        1.13766117272715        2744.89194258609       0.167094689777723       -4496.38909040364        96828.6101725619       -2603.19924139697        296.452169869724        298.108975355155        26.7808719784963                       0                       0                       0                       0                       0                       0                       0        57.6848191948424   -0.000236470150254117    0.000780579588149216   1.83100000867853E-005     0.00333206128101562      0.0122864869613164        2745.51095602887     -0.0134339289759634                       0                       0        92065.8331064219        80780.9481985444                       1                       1                       1 
                    7.9                    0.15     0.00272190730243415        1.13766117380993        2743.71913832973       0.167102987676129       -4496.38908966446        96828.6101725619       -2603.01277558305        296.452169546332        298.109138252181        26.7803517740512                       0                       0                       0                       0                       0                       0                       0        57.6876837755392   -0.000236485162789809     0.00078090405022271   1.83100000867853E-005     0.00333328384298956      0.0122787241545515        2744.33783133752     -0.0134370441547508                       0                       0        92092.3253555732        80806.6320556358                       1                       1                       1 
                    7.9                    0.15     0.00272290763587863        1.13766117489272        2742.54633407337       0.167111285574535       -4496.38908892527        96828.6101725619       -2602.82630976913        296.452169222941        298.109301149207        26.7798315696062                       0                       0                       0                       0                       0                       0                       0        57.6905483562359   -0.000236500175325501    0.000781228512296205   1.83100000867853E-005      0.0033345064049635      0.0122709613477866        2743.16470664617     -0.0134401593335382                       0                       0        92118.8176047244        80832.3159127273                       1                       1                       1 
                    7.9                    0.15     0.00272390796932311         1.1376611759755          2741.373529817       0.167119583472942       -4496.38908818609        96828.6101725619       -2602.63984395521        296.452168899549        298.109464046233        26.7793113651611                       0                       0                       0                       0                       0                       0                       0        57.6934129369327   -0.000236515187861193      0.0007815529743697   1.83100000867853E-005     0.00333572896693745      0.0122631985410217        2741.99158195482     -0.0134432745123256                       0                       0        92145.3098538757        80857.9997698188                       1                       1                       1 
                    7.9                    0.15     0.00272490830276759        1.13766117705829        2740.20072556064       0.167127881371348       -4496.38908744691        96828.6101725619       -2602.45337814129        296.452168576157        298.109626943258         26.778791160716                       0                       0                       0                       0                       0                       0                       0        57.6962775176294   -0.000236530200396885    0.000781877436443194   1.83100000867853E-005     0.00333695152891139      0.0122554357342568        2740.81845726347      -0.013446389691113                       0                       0         92171.802103027        80883.6836269102                       1                       1                       1 
