VARIABLES = "X"
 "Y"
 "Z"
 "Density"
 "Shear Strain Rate"
 "Mach Number"
 "Pressure"
 "Absolute Pressure"
 "Total Pressure"
 "Temperature"
 "Total Temperature"
 "Turbulent Kinetic Energy"
 "Bulk Energy Flow Rate"
 "X Bulk Momentum Flow Rate"
 "Y Bulk Momentum Flow Rate"
 "Z Bulk Momentum Flow Rate"
 "X Wall Shear"
 "Y Wall Shear"
 "Z Wall Shear"
 "U"
 "V"
 "W"
 "Dynamic Viscosity"
 "Eddy Viscosity"
 "X Vorticity"
 "Y Vorticity"
 "Z Vorticity"
 "Y Plus"
 "Solver Y Plus"
 "Node UserID"
 "Element UserID"
 "Material ID"
 "Part ID"
 "Property ID"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15       0.295830553702468        1.13783909258692       0.998021107680208       0.256326700921233       -4496.32773369343         96828.671104877       -42.1387644053328        296.405998188596        300.303443488508       0.156089462209469                       0                       0                       0                       0                       0                       0                       0        88.4828085621148   -0.000783508366845911      0.0126857848241726   1.83100000867853E-005     0.00157480570825044      0.0518771514210024      -0.493499770331182     -0.0236626800315855                       0                       0         992029.98897583        953283.340683137                       1                       1                       1 
                    7.9                    0.15        0.29606404269513        1.13783910480423        1.01966768434097       0.256326489027114       -4496.32769928946        96828.6711549191       -42.1460799402016         296.40599525644        300.303433910131       0.156099669683667                       0                       0                       0                       0                       0                       0                       0        88.4827350627264   -0.000789599861547399      0.0125922778675618   1.83100000867853E-005     0.00157489836867752      0.0532633750095839      -0.517705947481503     -0.0235078076583338                       0                       0        992254.177748551        953500.688495593                       1                       1                       1 
                    7.9                    0.15       0.296297531687792        1.13783911702155        1.04131426100173       0.256326277132996       -4496.32766488549        96828.6712049613       -42.1533954750704        296.405992324284        300.303424331753       0.156109877157865                       0                       0                       0                       0                       0                       0                       0         88.482661563338   -0.000795691356248889      0.0124987709109509   1.83100000867853E-005      0.0015749910291046      0.0546495985981656      -0.541912124631829     -0.0233529352850821                       0                       0        992478.366521272         953718.03630805                       1                       1                       1 
                    7.9                    0.15       0.296531020680454        1.13783912923887         1.0629608376625       0.256326065238877       -4496.32763048152        96828.6712550034       -42.1607110099392        296.405989392127        300.303414753375       0.156120084632063                       0                       0                       0                       0                       0                       0                       0        88.4825880639497   -0.000801782850950379      0.0124052639543401   1.83100000867853E-005     0.00157508368953168      0.0560358221867474      -0.566118301782156     -0.0231980629118304                       0                       0        992702.555293993        953935.384120506                       1                       1                       1 
                    7.9                    0.15       0.296764509673115        1.13783914145619        1.08460741432327       0.256325853344759       -4496.32759607755        96828.6713050455        -42.168026544808        296.405986459971        300.303405174997       0.156130292106262                       0                       0                       0                       0                       0                       0                       0        88.4825145645613   -0.000807874345651868      0.0123117569977292   1.83100000867853E-005     0.00157517634995876      0.0574220457753292      -0.590324478932482     -0.0230431905385787                       0                       0        992926.744066714        954152.731932962                       1                       1                       1 
                    7.9                    0.15       0.296997998665777        1.13783915367351        1.10625413140355       0.256325641448529       -4496.32756166782        96828.6713551799       -42.1753421430903        296.405983528175         300.30339559698        0.15614049967986                       0                       0                       0                       0                       0                       0                       0        88.4824410644523   -0.000813965906173822      0.0122182500663588   1.83100000867853E-005     0.00157526901140019      0.0588082683546011      -0.614530774644965     -0.0228883146147316                       0                       0        993150.932839435        954370.079745418                       1                       1                       1 
                    7.9                    0.15       0.297231487658439        1.13783916589083        1.12797689029948       0.256325428409037       -4496.32752413621        96828.6714552642       -42.1826920819281        296.405980791495        300.303386214079       0.156150761082066                       0                       0                       0                       0                       0                       0                       0        88.4823671741097   -0.000820093110656758      0.0121247568035247   1.83100000867853E-005      0.0015753622221435      0.0601939443591473      -0.638801275691092     -0.0227315159258881                       0                       0        993375.121612156        954587.427557875                       1                       1                       1 
                    7.9                    0.15       0.297464976651101        1.13783917810815        1.14969964919542       0.256325215369545       -4496.32748660461        96828.6715553485        -42.190042020766        296.405978054816        300.303376831179       0.156161022484272                       0                       0                       0                       0                       0                       0                       0        88.4822932837672   -0.000826220315139695      0.0120312635406905   1.83100000867853E-005      0.0015754554328868      0.0615796203636939      -0.663071776737224     -0.0225747172370446                       0                       0        993599.310384877        954804.775370331                       1                       1                       1 
                    7.9                    0.15       0.297698465643762        1.13783919032546        1.17142240809135       0.256325002330052       -4496.32744907301        96828.6716554327       -42.1973919596038        296.405975318136        300.303367448278       0.156171283886477                       0                       0                       0                       0                       0                       0                       0        88.4822193934246   -0.000832347519622631      0.0119377702778564   1.83100000867853E-005     0.00157554864363011      0.0629652963682402      -0.687342277783351     -0.0224179185482012                       0                       0        993823.499157598        955022.123182787                       1                       1                       1 
                    7.9                    0.15       0.297931954636424        1.13783920254278        1.19314516698729        0.25632478929056       -4496.32741154141         96828.671755517       -42.2047418984416        296.405972581457        300.303358065377       0.156181545288683                       0                       0                       0                       0                       0                       0                       0         88.482145503082   -0.000838474724105567      0.0118442770150223   1.83100000867853E-005     0.00157564185437342      0.0643509723727867      -0.711612778829484     -0.0222611198593577                       0                       0        994047.687930319        955239.470995244                       1                       1                       1 
                    7.9                    0.15       0.298165443629086         1.1378392147601        1.21486792588323       0.256324576251068        -4496.3273740098        96828.6718556013       -42.2120918372794        296.405969844778        300.303348682477       0.156191806690889                       0                       0                       0                       0                       0                       0                       0        88.4820716127394   -0.000844601928588505      0.0117507837521881   1.83100000867853E-005     0.00157573506511673      0.0657366483773333      -0.735883279875616     -0.0221043211705142                       0                       0         994271.87670304          955456.8188077                       1                       1                       1 
                    7.9                    0.15       0.298398932621748        1.13783922697742        1.23659068477917       0.256324363211576        -4496.3273364782        96828.6719556856       -42.2194417761172        296.405967108098        300.303339299576       0.156202068093095                       0                       0                       0                       0                       0                       0                       0        88.4819977223969   -0.000850729133071442       0.011657290489354   1.83100000867853E-005     0.00157582827586004      0.0671223243818799      -0.760153780921748     -0.0219475224816707                       0                       0        994496.065475761        955674.166620156                       1                       1                       1 
                    7.9                    0.15        0.29863242161441        1.13783923919474        1.25831344367511       0.256324150172084        -4496.3272989466        96828.6720557698        -42.226791714955        296.405964371419        300.303329916675       0.156212329495301                       0                       0                       0                       0                       0                       0                       0        88.4819238320543   -0.000856856337554379      0.0115637972265198   1.83100000867853E-005     0.00157592148660335      0.0685080003864265      -0.784424281967881     -0.0217907237928272                       0                       0        994720.254248482        955891.514432612                       1                       1                       1 
                    7.9                    0.15       0.298865910607071        1.13783925141206        1.28003620257104       0.256323937132592       -4496.32726141499        96828.6721558541       -42.2341416537928         296.40596163474        300.303320533775       0.156222590897506                       0                       0                       0                       0                       0                       0                       0        88.4818499417117   -0.000862983542037314      0.0114703039636857   1.83100000867853E-005     0.00157601469734665      0.0698936763909727      -0.808694783014007     -0.0216339251039838                       0                       0        994944.443021203        956108.862245069                       1                       1                       1 
                    7.9                    0.15       0.299099399599733        1.13783926362938        1.30175896146698       0.256323724093099       -4496.32722388339        96828.6722559384       -42.2414915926306         296.40595889806        300.303311150874       0.156232852299712                       0                       0                       0                       0                       0                       0                       0        88.4817760513692   -0.000869110746520251      0.0113768107008516   1.83100000867853E-005     0.00157610790808996      0.0712793523955193       -0.83296528406014     -0.0214771264151403                       0                       0        995168.631793924        956326.210057525                       1                       1                       1 
                    7.9                    0.15       0.299332888592395        1.13783927584669        1.32348172036292       0.256323511053607       -4496.32718635179        96828.6723560227       -42.2488415314685        296.405956161381        300.303301767973       0.156243113701918                       0                       0                       0                       0                       0                       0                       0        88.4817021610266   -0.000875237951003188      0.0112833174380174   1.83100000867853E-005     0.00157620111883327      0.0726650284000659      -0.857235785106272     -0.0213203277262968                       0                       0        995392.820566645        956543.557869981                       1                       1                       1 
                    7.9                    0.15       0.299566377585057        1.13783928806401        1.34520447925885       0.256323298014115       -4496.32714882019        96828.6724561069       -42.2561914703063        296.405953424702        300.303292385073       0.156253375104124                       0                       0                       0                       0                       0                       0                       0         88.481628270684   -0.000881365155486124      0.0111898241751833   1.83100000867853E-005     0.00157629432957658      0.0740507044046122      -0.881506286152399     -0.0211635290374533                       0                       0        995617.009339366        956760.905682438                       1                       1                       1 
                    7.9                    0.15       0.299799866577719        1.13783930028133        1.36692723815479       0.256323084974623       -4496.32711128859        96828.6725561912       -42.2635414091441        296.405950688022        300.303283002172       0.156263636506329                       0                       0                       0                       0                       0                       0                       0        88.4815543803415   -0.000887492359969061      0.0110963309123492   1.83100000867853E-005     0.00157638754031989      0.0754363804091588      -0.905776787198532     -0.0210067303486098                       0                       0        995841.198112087        956978.253494894                       1                       1                       1 
                    7.9                    0.15        0.30003335557038        1.13783931249865        1.38864999705073       0.256322871935131       -4496.32707375698        96828.6726562755       -42.2708913479819        296.405947951343        300.303273619272       0.156273897908535                       0                       0                       0                       0                       0                       0                       0        88.4814804899989   -0.000893619564451998       0.011002837649515   1.83100000867853E-005     0.00157648075106319      0.0768220564137053      -0.930047288244664     -0.0208499316597663                       0                       0        996065.386884808         957195.60130735                       1                       1                       1 
                    7.9                    0.15       0.300266844563042        1.13783932471597        1.41037275594667       0.256322658895639       -4496.32703622538        96828.6727563598       -42.2782412868197        296.405945214664        300.303264236371       0.156284159310741                       0                       0                       0                       0                       0                       0                       0        88.4814065996563   -0.000899746768934935      0.0109093443866809   1.83100000867853E-005      0.0015765739618065      0.0782077324182519      -0.954317789290796     -0.0206931329709228                       0                       0        996289.575657529        957412.949119807                       1                       1                       1 
                    7.9                    0.15       0.300500333555704        1.13783933693329        1.43209551484261       0.256322445856146       -4496.32699869378         96828.672856444       -42.2855912256575        296.405942477984         300.30325485347       0.156294420712947                       0                       0                       0                       0                       0                       0                       0        88.4813327093137   -0.000905873973417872      0.0108158511238467   1.83100000867853E-005     0.00157666717254981      0.0795934084227985      -0.978588290336929     -0.0205363342820793                       0                       0         996513.76443025        957630.296932263                       1                       1                       1 
                    7.9                    0.15       0.300733822548366        1.13783934915061        1.45381827373854       0.256322232816654       -4496.32696116217        96828.6729565283       -42.2929411644953        296.405939741305         300.30324547057       0.156304682115153                       0                       0                       0                       0                       0                       0                       0        88.4812588189712   -0.000912001177900807      0.0107223578610126   1.83100000867853E-005     0.00157676038329312      0.0809790844273448       -1.00285879138306     -0.0203795355932359                       0                       0        996737.953202971        957847.644744719                       1                       1                       1 
                    7.9                    0.15       0.300967311541027        1.13783936136792        1.47554103263448       0.256322019777162       -4496.32692363057        96828.6730566126       -42.3002911033331        296.405937004626        300.303236087669       0.156314943517358                       0                       0                       0                       0                       0                       0                       0        88.4811849286286   -0.000918128382383744      0.0106288645981785   1.83100000867853E-005     0.00157685359403643      0.0823647604318913       -1.02712929242919     -0.0202227369043924                       0                       0        996962.141975692        958064.992557175                       1                       1                       1 
                    7.9                    0.15       0.301200800533689        1.13783937358524        1.49726379153041        0.25632180673767       -4496.32688609897        96828.6731566968        -42.307641042171        296.405934267946        300.303226704768       0.156325204919564                       0                       0                       0                       0                       0                       0                       0         88.481111038286    -0.00092425558686668      0.0105353713353443   1.83100000867853E-005     0.00157694680477974      0.0837504364364376       -1.05139979347531     -0.0200659382155489                       0                       0        997186.330748413        958282.340369632                       1                       1                       1 
                    7.9                    0.15       0.301434289526351        1.13783938580256        1.51898655042635       0.256321593698178       -4496.32684856737        96828.6732567811       -42.3149909810088        296.405931531267        300.303217321868        0.15633546632177                       0                       0                       0                       0                       0                       0                       0        88.4810371479435   -0.000930382791349617      0.0104418780725102   1.83100000867853E-005     0.00157704001552304      0.0851361124409842       -1.07567029452145     -0.0199091395267054                       0                       0        997410.519521134        958499.688182088                       1                       1                       1 
                    7.9                    0.15       0.301667778519013        1.13783939801988        1.54070930932229       0.256321380658686       -4496.32681103576        96828.6733568654       -42.3223409198466        296.405928794587        300.303207938967       0.156345727723976                       0                       0                       0                       0                       0                       0                       0        88.4809632576009   -0.000936509995832554      0.0103483848096761   1.83100000867853E-005     0.00157713322626635      0.0865217884455308       -1.09994079556758      -0.019752340837862                       0                       0        997634.708293855        958717.035994544                       1                       1                       1 
                    7.9                    0.15       0.301901267511674         1.1378394102372        1.56243206821823       0.256321167619193       -4496.32677350416        96828.6734569497       -42.3296908586844        296.405926057908        300.303198556066       0.156355989126181                       0                       0                       0                       0                       0                       0                       0        88.4808893672583   -0.000942637200315489      0.0102548915468419   1.83100000867853E-005     0.00157722643700966       0.087907464450077       -1.12421129661371     -0.0195955421490185                       0                       0        997858.897066576           958934.383807                       1                       1                       1 
                    7.9                    0.15       0.302134756504336        1.13783942245452        1.58415482711416       0.256320954579701       -4496.32673597256        96828.6735570339       -42.3370407975222        296.405923321229        300.303189173166       0.156366250528387                       0                       0                       0                       0                       0                       0                       0        88.4808154769157   -0.000948764404798426      0.0101613982840078   1.83100000867853E-005     0.00157731964775297      0.0892931404546236       -1.14848179765984      -0.019438743460175                       0                       0        998083.085839297        959151.731619457                       1                       1                       1 
                    7.9                    0.15       0.302368245496998        1.13783943467184         1.6058775860101       0.256320741540209       -4496.32669844096        96828.6736571182         -42.34439073636        296.405920584549        300.303179790265       0.156376511930593                       0                       0                       0                       0                       0                       0                       0        88.4807415865732   -0.000954891609281363      0.0100679050211736   1.83100000867853E-005     0.00157741285849628      0.0906788164591702       -1.17275229870597     -0.0192819447713315                       0                       0        998307.274612018        959369.079431913                       1                       1                       1 
                    7.9                    0.15        0.30260173448966        1.13783944688915        1.62760034490604       0.256320528500717       -4496.32666090935        96828.6737572025       -42.3517406751978         296.40591784787        300.303170407365       0.156386773332799                       0                       0                       0                       0                       0                       0                       0        88.4806676962306     -0.0009610188137643      0.0099744117583395   1.83100000867853E-005     0.00157750606923958      0.0920644924637168        -1.1970227997521      -0.019125146082488                       0                       0        998531.463384739        959586.427244369                       1                       1                       1 
                    7.9                    0.15       0.302835223482322        1.13783945910647        1.64932310380198       0.256320315461225       -4496.32662337775        96828.6738572868       -42.3590906140356        296.405915111191        300.303161024464       0.156397034735005                       0                       0                       0                       0                       0                       0                       0         88.480593805888   -0.000967146018247237     0.00988091849550536   1.83100000867853E-005     0.00157759927998289      0.0934501684682634       -1.22129330079824     -0.0189683473936445                       0                       0         998755.65215746        959803.775056825                       1                       1                       1 
                    7.9                    0.15       0.303068712474983        1.13783947132379        1.67104586269792       0.256320102421733       -4496.32658584615         96828.673957371       -42.3664405528735        296.405912374511        300.303151641563        0.15640729613721                       0                       0                       0                       0                       0                       0                       0        88.4805199155455   -0.000973273222730173     0.00978742523267124   1.83100000867853E-005      0.0015776924907262      0.0948358444728096       -1.24556380184436     -0.0188115487048011                       0                       0        998979.840930182        960021.122869282                       1                       1                       1 
                    7.9                    0.15       0.303302201467645        1.13783948354111        1.69276862159385       0.256319889382241       -4496.32654831455        96828.6740574553       -42.3737904917113        296.405909637832        300.303142258663       0.156417557539416                       0                       0                       0                       0                       0                       0                       0        88.4804460252029    -0.00097940042721311      0.0096939319698371   1.83100000867853E-005     0.00157778570146951      0.0962215204773562       -1.26983430289049     -0.0186547500159576                       0                       0        999204.029702903        960238.470681738                       1                       1                       1 
                    7.9                    0.15       0.303535690460307        1.13783949575843        1.71449138048979       0.256319676342748       -4496.32651078294        96828.6741575396       -42.3811404305491        296.405906901153        300.303132875762       0.156427818941622                       0                       0                       0                       0                       0                       0                       0        88.4803721348603   -0.000985527631696045     0.00960043870700298   1.83100000867853E-005     0.00157787891221282      0.0976071964819025       -1.29410480393662     -0.0184979513271141                       0                       0        999428.218475624        960455.818494194                       1                       1                       1 
                    7.9                    0.15       0.303769179452969        1.13783950797575        1.73621413938573       0.256319463303256       -4496.32647325134        96828.6742576239       -42.3884903693869        296.405904164473        300.303123492861       0.156438080343828                       0                       0                       0                       0                       0                       0                       0        88.4802982445177   -0.000991654836178982     0.00950694544416884   1.83100000867853E-005     0.00157797212295613       0.098992872486449       -1.31837530498275     -0.0183411526382706                       0                       0        999652.407248345        960673.166306651                       1                       1                       1 
                    7.9                    0.15        0.30400266844563        1.13783952019307        1.75793689828167       0.256319250263764       -4496.32643571974        96828.6743577081       -42.3958403082247        296.405901427794        300.303114109961       0.156448341746033                       0                       0                       0                       0                       0                       0                       0        88.4802243541752   -0.000997782040661919     0.00941345218133469   1.83100000867853E-005     0.00157806533369943       0.100378548490996       -1.34264580602889     -0.0181843539494271                       0                       0        999876.596021066        960890.514119107                       1                       1                       1 
                    7.9                    0.15       0.304236157438292        1.13783953241038         1.7796596571776       0.256319037224272       -4496.32639818814        96828.6744577924       -42.4031902470625        296.405898691115         300.30310472706       0.156458603148239                       0                       0                       0                       0                       0                       0                       0        88.4801504638326    -0.00100390924514486     0.00931995891850055   1.83100000867853E-005     0.00157815854444274       0.101764224495542       -1.36691630707502     -0.0180275552605836                       0                       0        1000100.78479379        961107.861931563                       1                       1                       1 
                    7.9                    0.15       0.304469646430954         1.1378395446277        1.80138241607354        0.25631882418478       -4496.32636065653        96828.6745578767       -42.4105401859003        296.405895954435        300.303095344159       0.156468864550445                       0                       0                       0                       0                       0                       0                       0          88.48007657349    -0.00101003644962779     0.00922646565566641   1.83100000867853E-005     0.00157825175518605       0.103149900500089       -1.39118680812115     -0.0178707565717402                       0                       0        1000324.97356651        961325.209744019                       1                       1                       1 
                    7.9                    0.15       0.304703135423616        1.13783955684502        1.82310517496948       0.256318611145288       -4496.32632312493        96828.6746579609       -42.4178901247381        296.405893217756        300.303085961259       0.156479125952651                       0                       0                       0                       0                       0                       0                       0        88.4800026831474    -0.00101616365411073     0.00913297239283229   1.83100000867853E-005     0.00157834496592936       0.104535576504635       -1.41545730916728     -0.0177139578828967                       0                       0        1000549.16233923        961542.557556476                       1                       1                       1 
                    7.9                    0.15       0.304936624416278        1.13783956906234        1.84482793386542       0.256318398105795       -4496.32628559333        96828.6747580452        -42.425240063576        296.405890481077        300.303076578358       0.156489387354857                       0                       0                       0                       0                       0                       0                       0        88.4799287928049    -0.00102229085859367     0.00903947912999814   1.83100000867853E-005     0.00157843817667267       0.105921252509182       -1.43972781021341     -0.0175571591940532                       0                       0        1000773.35111195        961759.905368932                       1                       1                       1 
                    7.9                    0.15       0.305170113408939        1.13783958127966        1.86655069276135       0.256318185066303       -4496.32624806173        96828.6748581295       -42.4325900024138        296.405887744397        300.303067195457       0.156499648757062                       0                       0                       0                       0                       0                       0                       0        88.4798549024623     -0.0010284180630766       0.008945985867164   1.83100000867853E-005     0.00157853138741597       0.107306928513728       -1.46399831125954     -0.0174003605052097                       0                       0        1000997.53988467        961977.253181388                       1                       1                       1 
                    7.9                    0.15       0.305403602401601        1.13783959349698        1.88827345165729       0.256317972026811       -4496.32621053012        96828.6749582138       -42.4399399412516        296.405885007718        300.303057812557       0.156509910159268                       0                       0                       0                       0                       0                       0                       0        88.4797810121197    -0.00103454526755954     0.00885249260432988   1.83100000867853E-005     0.00157862459815928       0.108692604518274       -1.48826881230567     -0.0172435618163663                       0                       0        1001221.72865739        962194.600993844                       1                       1                       1 
                    7.9                    0.15       0.305637091394263         1.1378396057143        1.90999621055323       0.256317758987319       -4496.32617299852         96828.675058298       -42.4472898800894        296.405882271038        300.303048429656       0.156520171561474                       0                       0                       0                       0                       0                       0                       0        88.4797071217772    -0.00104067247204248     0.00875899934149574   1.83100000867853E-005     0.00157871780890259       0.110078280522821        -1.5125393133518     -0.0170867631275228                       0                       0        1001445.91743011        962411.948806301                       1                       1                       1 
                    7.9                    0.15       0.305870580386925        1.13783961793161        1.93171896944917       0.256317545947827       -4496.32613546692        96828.6751583823       -42.4546398189272        296.405879534359        300.303039046755        0.15653043296368                       0                       0                       0                       0                       0                       0                       0        88.4796332314346    -0.00104679967652541     0.00866550607866159   1.83100000867853E-005      0.0015788110196459       0.111463956527368       -1.53680981439793     -0.0169299644386793                       0                       0        1001670.10620283        962629.296618757                       1                       1                       1 
                    7.9                    0.15       0.306104069379586        1.13783963014893         1.9534417283451       0.256317332908335       -4496.32609793532        96828.6752584666        -42.461989757765         296.40587679768        300.303029663855       0.156540694365885                       0                       0                       0                       0                       0                       0                       0         88.479559341092    -0.00105292688100835     0.00857201281582745   1.83100000867853E-005     0.00157890423038921       0.112849632531914       -1.56108031544407     -0.0167731657498358                       0                       0        1001894.29497555        962846.644431213                       1                       1                       1 
                    7.9                    0.15       0.306337558372248        1.13783964236625        1.97516448724104       0.256317119868842       -4496.32606040371        96828.6753585508       -42.4693396966028           296.405874061        300.303020280954       0.156550955768091                       0                       0                       0                       0                       0                       0                       0        88.4794854507494    -0.00105905408549129     0.00847851955299331   1.83100000867853E-005     0.00157899744113252       0.114235308536461        -1.5853508164902     -0.0166163670609923                       0                       0        1002118.48374828         963063.99224367                       1                       1                       1 
                    7.9                    0.15        0.30657104736491        1.13783965458357        1.99688532012237       0.256316906858307       -4496.32602295118          96828.67545737       -42.4766887656506        296.405871319379        300.303010893112       0.156561215806907                       0                       0                       0                       0                       0                       0                       0        88.4794115702908    -0.00106518038717109     0.00838502594395756   1.83100000867853E-005     0.00157909063796291       0.115620998384849       -1.60961969132042      -0.016459617072636                       0                       0          1002342.672521        963281.340056126                       1                       1                       1 
                    7.9                    0.15       0.306804536357572        1.13783966680089        2.01853189678314       0.256316694964189       -4496.32598854721        96828.6755074121       -42.4840043005194        296.405868387223        300.303001314734       0.156571423281105                       0                       0                       0                       0                       0                       0                       0        88.4793380709025    -0.00107127188187258      0.0082915189873467   1.83100000867853E-005     0.00157918329838999       0.117007221973431       -1.63382586847074     -0.0163047446993843                       0                       0        1002566.86129372        963498.687868582                       1                       1                       1 
                    7.9                    0.15       0.307038025350233        1.13783967901821         2.0401784734439        0.25631648307007       -4496.32595414324        96828.6755574542       -42.4913198353882        296.405865455066        300.302991736356       0.156581630755303                       0                       0                       0                       0                       0                       0                       0        88.4792645715141    -0.00107736337657407     0.00819801203073585   1.83100000867853E-005     0.00157927595881707       0.118393445562013       -1.65803204562106     -0.0161498723261326                       0                       0        1002791.05006644        963716.035681039                       1                       1                       1 
                    7.9                    0.15       0.307271514342895        1.13783969123553        2.06182505010466       0.256316271175952       -4496.32591973928        96828.6756074964        -42.498635370257         296.40586252291        300.302982157978       0.156591838229501                       0                       0                       0                       0                       0                       0                       0        88.4791910721257    -0.00108345487127555     0.00810450507412499   1.83100000867853E-005     0.00157936861924415       0.119779669150594       -1.68223822277139     -0.0159949999528809                       0                       0        1003015.23883916        963933.383493495                       1                       1                       1 
                    7.9                    0.15       0.307505003335557        1.13783970345284        2.08347162676543       0.256316059281833       -4496.32588533531        96828.6756575385       -42.5059509051258        296.405859590753        300.302972579601       0.156602045703699                       0                       0                       0                       0                       0                       0                       0        88.4791175727373    -0.00108954636597704     0.00801099811751413   1.83100000867853E-005     0.00157946127967123       0.121165892739176       -1.70644439992172     -0.0158401275796292                       0                       0        1003239.42761188        964150.731305951                       1                       1                       1 
                    7.9                    0.15       0.307738492328219        1.13783971567016        2.10511820342619       0.256315847387715       -4496.32585093134        96828.6757075807       -42.5132664399946        296.405856658597        300.302963001223       0.156612253177897                       0                       0                       0                       0                       0                       0                       0         88.479044073349    -0.00109563786067853     0.00791749116090329   1.83100000867853E-005     0.00157955394009831       0.122552116327758       -1.73065057707204     -0.0156852552063776                       0                       0         1003463.6163846        964368.079118407                       1                       1                       1 
                    7.9                    0.15       0.307971981320881        1.13783972788748        2.12676478008696       0.256315635493596       -4496.32581652737        96828.6757576228       -42.5205819748633         296.40585372644        300.302953422845       0.156622460652095                       0                       0                       0                       0                       0                       0                       0        88.4789705739606    -0.00110172935538002     0.00782398420429242   1.83100000867853E-005     0.00157964660052539       0.123938339916339       -1.75485675422236     -0.0155303828331259                       0                       0        1003687.80515732        964585.426930864                       1                       1                       1 
                    7.9                    0.15       0.308205470313542         1.1378397401048        2.14841135674772       0.256315423599477        -4496.3257821234        96828.6758076649       -42.5278975097321        296.405850794284        300.302943844467       0.156632668126293                       0                       0                       0                       0                       0                       0                       0        88.4788970745722    -0.00110782085008151     0.00773047724768156   1.83100000867853E-005     0.00157973926095247       0.125324563504921       -1.77906293137269     -0.0153755104598742                       0                       0        1003911.99393004         964802.77474332                       1                       1                       1 
                    7.9                    0.15       0.308438959306204        1.13783975232212        2.17005793340849       0.256315211705359       -4496.32574771943        96828.6758577071       -42.5352130446009        296.405847862127         300.30293426609       0.156642875600492                       0                       0                       0                       0                       0                       0                       0        88.4788235751838      -0.001113912344783     0.00763697029107069   1.83100000867853E-005     0.00157983192137955       0.126710787093503       -1.80326910852301     -0.0152206380866224                       0                       0        1004136.18270276        965020.122555776                       1                       1                       1 
                    7.9                    0.15       0.308672448298866        1.13783976453944        2.19170451006925        0.25631499981124       -4496.32571331546        96828.6759077492       -42.5425285794697        296.405844929971        300.302924687712        0.15665308307469                       0                       0                       0                       0                       0                       0                       0        88.4787500757954    -0.00112000383948449     0.00754346333445983   1.83100000867853E-005     0.00157992458180663       0.128097010682085       -1.82747528567334     -0.0150657657133707                       0                       0        1004360.37147549        965237.470368232                       1                       1                       1 
