                    7.9                    0.15       0.337158105403602        1.13754516850518        32.3004684720518       0.254953530203993       -4495.86747673906        96829.1338049252       -124.163641067652        296.484019108684        300.310287534476        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0203823036609    -0.00489629140104918     0.00180849694357722   1.83100000867853E-005     0.00196477309638613       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0         1656308.5049389        1592485.05280102                       1                       1                       1 
                    7.9                    0.15       0.337391594396264         1.1375451441504        32.3004684720518        0.25495245633186       -4495.86742258515        96829.1338049252       -125.339476410867        296.484025343509        300.309264488696        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0200125785142    -0.00480726981713285     0.00177561120642845   1.83100000867853E-005     0.00196754075423814       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1656553.66824968        1592603.93365786                       1                       1                       1 
                    7.9                    0.15       0.337625083388926        1.13754511979561        32.3004684720518       0.254951382459727       -4495.86736843124        96829.1338049252       -126.515311754083        296.484031578334        300.308241442915        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0196428533674    -0.00471824823321653     0.00174272546927967   1.83100000867853E-005     0.00197030841209014       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1656798.83156045         1592722.8145147                       1                       1                       1 
                    7.9                    0.15       0.337858572381588        1.13754509544082        32.3004684720518       0.254950308587594       -4495.86731427732        96829.1338049252       -127.691147097298         296.48403781316        300.307218397135        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0192731282207     -0.0046292266493002      0.0017098397321309   1.83100000867853E-005     0.00197307606994214       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1657043.99487123        1592841.69537154                       1                       1                       1 
                    7.9                    0.15        0.33809206137425        1.13754507108604        32.3004684720518       0.254949234715461       -4495.86726012341        96829.1338049252       -128.866982440513        296.484044047985        300.306195351354        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.018903403074     -0.0045402050653839     0.00167695399498214   1.83100000867853E-005     0.00197584372779415       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1657289.15818201        1592960.57622838                       1                       1                       1 
                    7.9                    0.15       0.338325550366911        1.13754504673125        32.3004684720518       0.254948160843328        -4495.8672059695        96829.1338049252       -130.042817783729        296.484050282811        300.305172305573        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0185336779273    -0.00445118348146757     0.00164406825783337   1.83100000867853E-005     0.00197861138564615       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1657534.32149279        1593079.45708523                       1                       1                       1 
                    7.9                    0.15       0.338559039359573        1.13754502237646        32.3004684720518       0.254947086971195       -4495.86715181559        96829.1338049252       -131.218653126944        296.484056517636        300.304149259793        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0181639527806    -0.00436216189755124      0.0016111825206846   1.83100000867853E-005     0.00198137904349816       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1657779.48480357        1593198.33794207                       1                       1                       1 
                    7.9                    0.15       0.338792528352235        1.13754499802168        32.3004684720518       0.254946013099062       -4495.86709766168        96829.1338049252        -132.39448847016        296.484062752461        300.303126214012        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0177942276339    -0.00427314031363494     0.00157829678353584   1.83100000867853E-005     0.00198414670135016       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1658024.64811435        1593317.21879891                       1                       1                       1 
                    7.9                    0.15       0.339026017344897        1.13754497366689        32.3004684720518       0.254944939226929       -4495.86704350776        96829.1338049252       -133.570323813375        296.484068987287        300.302103168232        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0174245024871    -0.00418411872971861     0.00154541104638707   1.83100000867853E-005     0.00198691435920216       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1658269.81142513        1593436.09965575                       1                       1                       1 
                    7.9                    0.15       0.339259506337558         1.1375449493121        32.3004684720518       0.254943865354796       -4495.86698935385        96829.1338049252        -134.74615915659        296.484075222112        300.301080122451        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0170547773404    -0.00409509714580229     0.00151252530923829   1.83100000867853E-005     0.00198968201705417       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1658514.97473591        1593554.98051259                       1                       1                       1 
                    7.9                    0.15        0.33949299533022        1.13754492495732        32.3004684720518       0.254942791482663       -4495.86693519994        96829.1338049252       -135.921994499806        296.484081456938        300.300057076671        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0166850521937    -0.00400607556188596     0.00147963957208952   1.83100000867853E-005     0.00199244967490617       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1658760.13804669        1593673.86136943                       1                       1                       1 
                    7.9                    0.15       0.339726484322882        1.13754490060253        32.3004684720518        0.25494171761053       -4495.86688104603        96829.1338049252       -137.097829843021        296.484087691763         300.29903403089        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.016315327047    -0.00391705397796964     0.00144675383494075   1.83100000867853E-005     0.00199521733275818       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1659005.30135747        1593792.74222627                       1                       1                       1 
                    7.9                    0.15       0.339959973315544        1.13754487562376        32.3004684720518       0.254940586175762       -4495.86682944796        96829.1338049252       -138.274779533946        296.484094086329        300.298009866928        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.015925714244    -0.00382799243462624     0.00141396129704988   1.83100000867853E-005     0.00199799425410918       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1659250.46466825        1593911.62308311                       1                       1                       1 
                    7.9                    0.15       0.340193462308205        1.13754485057312        32.3004684720518        0.25493944811137       -4495.86677814425        96829.1338049252       -139.451857566935        296.484100499292        300.296985574182        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0155338109327    -0.00373892628906103     0.00138117949313812   1.83100000867853E-005      0.0020007722423593       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1659495.62797902        1594030.50393995                       1                       1                       1 
                    7.9                    0.15       0.340426951300867        1.13754482605151        32.3004684720518       0.254938358849927       -4495.86672467364        96829.1338049252       -140.627990829835        296.484106776824        300.295962229457        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.015158768842    -0.00364989402203402      0.0013483186727127   1.83100000867853E-005     0.00200354237679799       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0         1659740.7912898         1594149.3847968                       1                       1                       1 
                    7.9                    0.15       0.340660440293529        1.13754480169673        32.3004684720518       0.254937284977794       -4495.86667051973        96829.1338049252       -141.803826173051        296.484113011649        300.294939183676        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0147890436953     -0.0035608724381177     0.00131543293556393   1.83100000867853E-005     0.00200631003464999       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1659985.95460058        1594268.26565364                       1                       1                       1 
                    7.9                    0.15       0.340893929286191        1.13754477734194        32.3004684720518       0.254936211105661       -4495.86661636582        96829.1338049252       -142.979661516266        296.484119246475        300.293916137896        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0144193185486    -0.00347185085420137     0.00128254719841516   1.83100000867853E-005       0.002009077692502       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1660231.11791136        1594387.14651048                       1                       1                       1 
                    7.9                    0.15       0.341127418278853        1.13754475298715        32.3004684720518       0.254935137233528       -4495.86656221191        96829.1338049252       -144.155496859482          296.4841254813        300.292893092115        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0140495934019    -0.00338282927028505     0.00124966146126639   1.83100000867853E-005       0.002011845350354       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1660476.28122214        1594506.02736732                       1                       1                       1 
                    7.9                    0.15       0.341360907271514        1.13754472863237        32.3004684720518       0.254934063361396       -4495.86650805799        96829.1338049252       -145.331332202697        296.484131716125        300.291870046335        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0136798682551    -0.00329380768636872     0.00121677572411762   1.83100000867853E-005     0.00201461300820601       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1660721.44453292        1594624.90822416                       1                       1                       1 
                    7.9                    0.15       0.341594396264176        1.13754470427758        32.3004684720518       0.254932989489263       -4495.86645390408        96829.1338049252       -146.507167545912        296.484137950951        300.290847000554        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0133101431084    -0.00320478610245242     0.00118388998696885   1.83100000867853E-005     0.00201738066605801       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0         1660966.6078437          1594743.789081                       1                       1                       1 
                    7.9                    0.15       0.341827885256838        1.13754467992279        32.3004684720518        0.25493191561713       -4495.86639975017        96829.1338049252       -147.683002889128        296.484144185776        300.289823954774        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0129404179617    -0.00311576451853609     0.00115100424982008   1.83100000867853E-005     0.00202014832391001       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1661211.77115448        1594862.66993784                       1                       1                       1 
                    7.9                    0.15         0.3420613742495          1.137544655568        32.3004684720518       0.254930841744997       -4495.86634559626        96829.1338049252       -148.858838232343        296.484150420602        300.288800908993        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.012570692815    -0.00302674293461976     0.00111811851267131   1.83100000867853E-005     0.00202291598176202       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1661456.93446526        1594981.55079468                       1                       1                       1 
                    7.9                    0.15       0.342294863242161        1.13754463121322        32.3004684720518       0.254929767872864       -4495.86629144235        96829.1338049253       -150.034673575559        296.484156655427        300.287777863212        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0122009676683    -0.00293772135070346     0.00108523277552255   1.83100000867853E-005     0.00202568363961402       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1661702.09777604        1595100.43165152                       1                       1                       1 
                    7.9                    0.15       0.342528352234823        1.13754460685843        32.3004684720518       0.254928694000731       -4495.86623728843        96829.1338049252       -151.210508918774        296.484162890252        300.286754817432        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0118312425215    -0.00284869976678713     0.00105234703837378   1.83100000867853E-005     0.00202845129746603       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1661947.26108681        1595219.31250837                       1                       1                       1 
                    7.9                    0.15       0.342761841227485        1.13754458250364        32.3004684720518       0.254927620128598       -4495.86618313452        96829.1338049252       -152.386344261989        296.484169125078        300.285731771651        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0114615173748    -0.00275967818287083     0.00101946130122502   1.83100000867853E-005     0.00203121895531803       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1662192.42439759        1595338.19336521                       1                       1                       1 
                    7.9                    0.15       0.342995330220147        1.13754455814886        32.3004684720518       0.254926546256465       -4495.86612898061        96829.1338049252       -153.562179605205        296.484175359903        300.284708725871        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0110917922281     -0.0026706565989545    0.000986575564076246   1.83100000867853E-005     0.00203398661317003       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1662437.58770837        1595457.07422205                       1                       1                       1 
                    7.9                    0.15       0.343228819212809        1.13754453379407        32.3004684720518       0.254925472384332        -4495.8660748267        96829.1338049252        -154.73801494842        296.484181594729         300.28368568009        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0107220670814    -0.00258163501503818    0.000953689826927475   1.83100000867853E-005     0.00203675427102204       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1662682.75101915        1595575.95507889                       1                       1                       1 
                    7.9                    0.15        0.34346230820547        1.13754450943928        32.3004684720518       0.254924398512199       -4495.86602067278        96829.1338049252       -155.913850291636        296.484187829554        300.282662634309        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0103523419347    -0.00249261343112185    0.000920804089778704   1.83100000867853E-005     0.00203952192887404       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1662927.91432993        1595694.83593573                       1                       1                       1 
                    7.9                    0.15       0.343695797198132         1.1375444850845        32.3004684720518       0.254923324640066       -4495.86596651887        96829.1338049252       -157.089685634851        296.484194064379        300.281639588529        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.009982616788    -0.00240359184720553    0.000887918352629933   1.83100000867853E-005     0.00204228958672605       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1663173.07764071        1595813.71679257                       1                       1                       1 
                    7.9                    0.15       0.343929286190794        1.13754446072971        32.3004684720518       0.254922250767933       -4495.86591236496        96829.1338049252       -158.265520978067        296.484200299205        300.280616542748        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0096128916412    -0.00231457026328922     0.00085503261548117   1.83100000867853E-005     0.00204505724457805       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1663418.24095149        1595932.59764941                       1                       1                       1 
                    7.9                    0.15       0.344162775183456        1.13754443637492        32.3004684720518         0.2549211768958       -4495.86585821105        96829.1338049252       -159.441356321282         296.48420653403        300.279593496968        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0092431664945    -0.00222554867937289    0.000822146878332399   1.83100000867853E-005     0.00204782490243005       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1663663.40426227        1596051.47850625                       1                       1                       1 
                    7.9                    0.15       0.344396264176117        1.13754441202014        32.3004684720518       0.254920103023667       -4495.86580405714        96829.1338049252       -160.617191664498        296.484212768856        300.278570451187        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0088734413478    -0.00213652709545657    0.000789261141183629   1.83100000867853E-005     0.00205059256028206       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1663908.56757305        1596170.35936309                       1                       1                       1 
                    7.9                    0.15       0.344629753168779        1.13754438766535        32.3004684720518       0.254919029151534       -4495.86574990322        96829.1338049252       -161.793027007713        296.484219003681        300.277547405407        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0085037162011    -0.00204750551154026    0.000756375404034866   1.83100000867853E-005     0.00205336021813406       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1664153.73088383        1596289.24021994                       1                       1                       1 
                    7.9                    0.15       0.344863242161441        1.13754436331056        32.3004684720518       0.254917955279401       -4495.86569574931        96829.1338049253       -162.968862350928        296.484225238507        300.276524359626        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0081339910544    -0.00195848392762394    0.000723489666886095   1.83100000867853E-005     0.00205612787598607       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0         1664398.8941946        1596408.12107678                       1                       1                       1 
                    7.9                    0.15       0.345096731154103        1.13754433895578        32.3004684720518       0.254916881407268        -4495.8656415954        96829.1338049253       -164.144697694144        296.484231473332        300.275501313845        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0077642659077    -0.00186946234370761    0.000690603929737324   1.83100000867853E-005     0.00205889553383807       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1664644.05750538        1596527.00193362                       1                       1                       1 
                    7.9                    0.15       0.345330220146765        1.13754431460099        32.3004684720518       0.254915807535135       -4495.86558744149        96829.1338049253       -165.320533037359        296.484237708157        300.274478268065        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0073945407609    -0.00178044075979129    0.000657718192588554   1.83100000867853E-005     0.00206166319169007       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1664889.22081616        1596645.88279046                       1                       1                       1 
                    7.9                    0.15       0.345563709139426         1.1375442902462        32.3004684720518       0.254914733663002       -4495.86553328758        96829.1338049253       -166.496368380575        296.484243942983        300.273455222284        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0070248156142    -0.00169141917587496    0.000624832455439783   1.83100000867853E-005     0.00206443084954208       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1665134.38412694         1596764.7636473                       1                       1                       1 
                    7.9                    0.15       0.345797198132088        1.13754426589142        32.3004684720518       0.254913659790869       -4495.86547913366        96829.1338049252        -167.67220372379        296.484250177808        300.272432176504        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0066550904675    -0.00160239759195866     0.00059194671829102   1.83100000867853E-005     0.00206719850739408       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1665379.54743772        1596883.64450414                       1                       1                       1 
                    7.9                    0.15        0.34603068712475        1.13754424153663        32.3004684720518       0.254912585918736       -4495.86542497975        96829.1338049252       -168.848039067006        296.484256412634        300.271409130723        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0062853653208    -0.00151337600804233    0.000559060981142249   1.83100000867853E-005     0.00206996616524609       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0         1665624.7107485        1597002.52536098                       1                       1                       1 
                    7.9                    0.15       0.346264176117412        1.13754421718184        32.3004684720518       0.254911512046603       -4495.86537082584        96829.1338049252       -170.023874410221        296.484262647459        300.270386084942        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0059156401741    -0.00142435442412603    0.000526175243993486   1.83100000867853E-005     0.00207273382309809       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1665869.87405928        1597121.40621782                       1                       1                       1 
                    7.9                    0.15       0.346497665110073        1.13754419282706        32.3004684720518        0.25491043817447       -4495.86531667193        96829.1338049252       -171.199709753436        296.484268882284        300.269363039162        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0055459150273     -0.0013353328402097    0.000493289506844715   1.83100000867853E-005     0.00207550148095009       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1666115.03737006        1597240.28707466                       1                       1                       1 
                    7.9                    0.15       0.346731154102735        1.13754416847227        32.3004684720518       0.254909364302337       -4495.86526251801        96829.1338049252       -172.375545096652         296.48427511711        300.268339993381        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0051761898806    -0.00124631125629337    0.000460403769695945   1.83100000867853E-005      0.0020782691388021       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1666360.20068084         1597359.1679315                       1                       1                       1 
                    7.9                    0.15       0.346964643095397        1.13754414411748        32.3004684720518       0.254908290430204        -4495.8652083641        96829.1338049252       -173.551380439867        296.484281351935        300.267316947601        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0048064647339    -0.00115728967237705    0.000427518032547174   1.83100000867853E-005      0.0020810367966541       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1666605.36399162        1597478.04878835                       1                       1                       1 
                    7.9                    0.15       0.347198132088059         1.1375441197627        32.3004684720518       0.254907216558071       -4495.86515421019        96829.1338049253       -174.727215783083        296.484287586761         300.26629390182        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0044367395872    -0.00106826808846072    0.000394632295398403   1.83100000867853E-005     0.00208380445450611       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1666850.52730239        1597596.92964519                       1                       1                       1 
                    7.9                    0.15       0.347431621080721        1.13754409540791        32.3004684720518       0.254906142685938       -4495.86510005628        96829.1338049253       -175.903051126298        296.484293821586         300.26527085604        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0040670144405   -0.000979246504544418     0.00036174655824964   1.83100000867853E-005     0.00208657211235811       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1667095.69061317        1597715.81050203                       1                       1                       1 
                    7.9                    0.15       0.347665110073382        1.13754407105312        32.3004684720518       0.254905068813805       -4495.86504590237        96829.1338049253       -177.078886469514        296.484300056411        300.264247810259        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0036972892937   -0.000890224920628092    0.000328860821100869   1.83100000867853E-005     0.00208933977021011       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1667340.85392395        1597834.69135887                       1                       1                       1 
                    7.9                    0.15       0.347898599066044        1.13754404669834        32.3004684720518       0.254903994941672       -4495.86499174845        96829.1338049253       -178.254721812729        296.484306291237        300.263224764478        2.26666808128357                       0                       0                       0                       0                       0                       0                       0         88.003327564147   -0.000801203336711767    0.000295975083952099   1.83100000867853E-005     0.00209210742806212       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1667586.01723473        1597953.57221571                       1                       1                       1 
                    7.9                    0.15       0.348132088058706        1.13754402234355        32.3004684720518       0.254902921069539       -4495.86493759454        96829.1338049252       -179.430557155944        296.484312526062        300.262201718698        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0029578390003   -0.000712181752795462    0.000263089346803336   1.83100000867853E-005     0.00209487508591412       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1667831.18054551        1598072.45307255                       1                       1                       1 
                    7.9                    0.15       0.348365577051368        1.13754399798876        32.3004684720518       0.254901847197406       -4495.86488344063        96829.1338049252        -180.60639249916        296.484318760888        300.261178672917        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0025881138536   -0.000623160168879136    0.000230203609654565   1.83100000867853E-005     0.00209764274376613       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1668076.34385629        1598191.33392939                       1                       1                       1 
                    7.9                    0.15       0.348599066044029        1.13754397363398        32.3004684720518       0.254900773325273       -4495.86482928672        96829.1338049252       -181.782227842375        296.484324995713        300.260155627137        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0022183887069   -0.000534138584962831    0.000197317872505802   1.83100000867853E-005     0.00210041040161813       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1668321.50716707        1598310.21478623                       1                       1                       1 
                    7.9                    0.15       0.348832555036691        1.13754394927919        32.3004684720518        0.25489969945314       -4495.86477513281        96829.1338049252       -182.958063185591        296.484331230538        300.259132581356        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0018486635601   -0.000445117001046506    0.000164432135357031   1.83100000867853E-005     0.00210317805947013       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1668566.67047785        1598429.09564307                       1                       1                       1 
                    7.9                    0.15       0.349066044029353         1.1375439249244        32.3004684720518       0.254898625581007       -4495.86472097889        96829.1338049252       -184.133898528806        296.484337465364        300.258109535575        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0014789384134    -0.00035609541713018     0.00013154639820826   1.83100000867853E-005     0.00210594571732214       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1668811.83378863        1598547.97649992                       1                       1                       1 
                    7.9                    0.15       0.349299533022015        1.13754390056962        32.3004684720518       0.254897551708874       -4495.86466682498        96829.1338049252       -185.309733872022        296.484343700189        300.257086489795        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0011092132667   -0.000267073833213854   9.86606610594897E-005   1.83100000867853E-005     0.00210871337517414       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1669056.99709941        1598666.85735676                       1                       1                       1 
                    7.9                    0.15       0.349533022014677        1.13754387621483        32.3004684720518       0.254896477836741       -4495.86461267107        96829.1338049252       -186.485569215237        296.484349935015        300.256063444014        2.26666808128357                       0                       0                       0                       0                       0                       0                       0          88.00073948812   -0.000178052249297528   6.57749239107189E-005   1.83100000867853E-005     0.00211148103302615       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1669302.16041018         1598785.7382136                       1                       1                       1 
                    7.9                    0.15       0.349766511007338        1.13754385186004        32.3004684720518       0.254895403964608       -4495.86455851716        96829.1338049252       -187.661404558452         296.48435616984        300.255040398234        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0003697629733  -8.90306653812235E-005    3.2889186761956E-005   1.83100000867853E-005     0.00211424869087815       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1669547.32372096        1598904.61907044                       1                       1                       1 
                    7.9                    0.15                    0.35        1.13754382750526        32.3004684720518       0.254894330092475       -4495.86450436325        96829.1338049253       -188.837239901668        296.484362404666        300.254017352453        2.26666808128357                       0                       0                       0                       0                       0                       0                       0        88.0000000378266  -9.08146489763645E-009   3.44961318522671E-009   1.83100000867853E-005     0.00211701634873015       -1.38920807500597       -29.5736278151993      0.0350945104305996                       0                       0        1669792.48703174        1599023.49992728                       1                       1                       1 
