VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15     0.00112337445815272         1.1151798023691        47.6183602045075   4.33858713368607E-005    0.000450427224520966        47.6183602045075       0.137623096594078       -4500.42210712351       -3229.87950193197   1.83584868694456E-005                       0        298.705160699547        301931.286806828        1.69698704537097                    1007        1.72328701079896     0.00112651742018254     0.00151667162635242                       0 
                    7.9                    0.15      0.0011243747915972        1.11518084657667        47.6249668606476   4.33845766514353E-005    0.000450893623740008        47.6249668606476       0.137642254293349       -4500.42210539679       -3229.52636013116   1.83584735862994E-005                       0        298.704881619162        301931.317970588        1.69849243856438                    1007         1.7247924035708     0.00112751962145786     0.00151801706217024                       0 
                    7.9                    0.15     0.00112537512504168        1.11518189078423        47.6315735167878     4.338328196601E-005    0.000451360022959049        47.6315735167878        0.13766141199262       -4500.42210367008       -3229.17321833034   1.83584603031532E-005                       0        298.704602538777        301931.349134349        1.69999783175778                    1007        1.72629779634264     0.00112852182273317     0.00151936249798806                       0 
                    7.9                    0.15     0.00112637545848616        1.11518293499179         47.638180172928   4.33819872805846E-005    0.000451826422178091         47.638180172928       0.137680569691892       -4500.42210194336       -3228.82007652952    1.8358447020007E-005                       0        298.704323458392        301931.380298109        1.70150322495118                    1007        1.72780318911448     0.00112952402400849     0.00152070793380588                       0 
                    7.9                    0.15     0.00112737579193064        1.11518397919935        47.6447868290682   4.33806925951593E-005    0.000452292821397133        47.6447868290682       0.137699727391163       -4500.42210021665        -3228.4669347287   1.83584337368608E-005                       0        298.704044378007         301931.41146187        1.70300861814458                    1007        1.72930858188633     0.00113052622528381      0.0015220533696237                       0 
                    7.9                    0.15     0.00112837612537513        1.11518502340691        47.6513934852084   4.33793979097339E-005    0.000452759220616175        47.6513934852084       0.137718885090434       -4500.42209848993       -3228.11379292788   1.83584204537146E-005                       0        298.703765297622         301931.44262563        1.70451401133799                    1007        1.73081397465817     0.00113152842655913     0.00152339880544152                       0 
                    7.9                    0.15     0.00112937645881961        1.11518606761448        47.6580001413486   4.33781032243085E-005    0.000453225619835216        47.6580001413486       0.137738042789706       -4500.42209676321       -3227.76065112707   1.83584071705683E-005                       0        298.703486217237        301931.473789391        1.70601940453139                    1007        1.73231936743001     0.00113253062783445     0.00152474424125934                       0 
                    7.9                    0.15     0.00113037679226409        1.11518711182204        47.6646067974888   4.33768085388832E-005    0.000453692019054258        47.6646067974888       0.137757200488977        -4500.4220950365       -3227.40750932625   1.83583938874221E-005                       0        298.703207136852        301931.504953151        1.70752479772479                    1007        1.73382476020185     0.00113353282910977     0.00152608967707716                       0 
                    7.9                    0.15     0.00113137712570857         1.1151881560296         47.671213453629   4.33755138534578E-005      0.0004541584182733         47.671213453629       0.137776358188248       -4500.42209330978       -3227.05436752543   1.83583806042759E-005                       0        298.702928056467        301931.536116912        1.70903019091819                    1007        1.73533015297369     0.00113453503038508     0.00152743511289499                       0 
                    7.9                    0.15     0.00113237745915305        1.11518920023716        47.6778201097691   4.33742191680325E-005    0.000454624817492342        47.6778201097691        0.13779551588752       -4500.42209158307       -3226.70122572461   1.83583673211297E-005                       0        298.702648976082        301931.567280672        1.71053558411159                    1007        1.73683554574553      0.0011355372316604     0.00152878054871281                       0 
                    7.9                    0.15     0.00113337779259753        1.11519024444473        47.6844267659093   4.33729244826071E-005    0.000455091216711384        47.6844267659093       0.137814673586791       -4500.42208985635        -3226.3480839238   1.83583540379835E-005                       0        298.702369895697        301931.598444433          1.712040977305                    1007        1.73834093851737     0.00113653943293572     0.00153012598453063                       0 
                    7.9                    0.15     0.00113437812604201        1.11519128865229        47.6910334220495   4.33716297971817E-005    0.000455557615930425        47.6910334220495       0.137833831286062       -4500.42208812964       -3225.99494212298   1.83583407548373E-005                       0        298.702090815312        301931.629608193         1.7135463704984                    1007        1.73984633128921     0.00113754163421104     0.00153147142034845                       0 
                    7.9                    0.15      0.0011353784594865        1.11519233285985        47.6976400781897   4.33703351117564E-005    0.000456024015149467        47.6976400781897       0.137852988985334       -4500.42208640292       -3225.64180032216   1.83583274716911E-005                       0        298.701811734927        301931.660771954         1.7150517636918                    1007        1.74135172406105     0.00113854383548636     0.00153281685616627                       0 
                    7.9                    0.15     0.00113637879293098        1.11519337706741        47.7042467343299    4.3369040426331E-005    0.000456490414368509        47.7042467343299       0.137872146684605       -4500.42208467621       -3225.28865852134   1.83583141885449E-005                       0        298.701532654542        301931.691935714         1.7165571568852                    1007        1.74285711683289     0.00113954603676168     0.00153416229198409                       0 
                    7.9                    0.15     0.00113737912637546        1.11519442127498        47.7108533904701   4.33677457409057E-005    0.000456956813587551        47.7108533904701       0.137891304383876       -4500.42208294949       -3224.93551672052   1.83583009053987E-005                       0        298.701253574157        301931.723099475        1.71806255007861                    1007        1.74436250960473     0.00114054823803699     0.00153550772780191                       0 
                    7.9                    0.15     0.00113837945981994        1.11519546548254        47.7174600466103   4.33664510554803E-005    0.000457423212806593        47.7174600466103       0.137910462083148       -4500.42208122278       -3224.58237491971   1.83582876222525E-005                       0        298.700974493772        301931.754263235        1.71956794327201                    1007        1.74586790237658     0.00114155043931231     0.00153685316361973                       0 
                    7.9                    0.15     0.00113937979326442         1.1151965096901        47.7240667027505    4.3365156370055E-005    0.000457889612025634        47.7240667027505       0.137929619782419       -4500.42207949606       -3224.22923311889   1.83582743391063E-005                       0        298.700695413387        301931.785426996        1.72107333646541                    1007        1.74737329514842     0.00114255264058763     0.00153819859943755                       0 
                    7.9                    0.15      0.0011403801267089        1.11519755389766        47.7306733588907   4.33638616846296E-005    0.000458356011244676        47.7306733588907        0.13794877748169       -4500.42207776934       -3223.87609131807   1.83582610559601E-005                       0        298.700416333002        301931.816590756        1.72257872965881                    1007        1.74887868792026     0.00114355484186295     0.00153954403525537                       0 
                    7.9                    0.15     0.00114138046015338        1.11519859810523        47.7372800150308   4.33625669992042E-005    0.000458822410463718        47.7372800150308       0.137967935180962       -4500.42207604263       -3223.52294951725   1.83582477728139E-005                       0        298.700137252617        301931.847754517        1.72408412285222                    1007         1.7503840806921     0.00114455704313827     0.00154088947107319                       0 
                    7.9                    0.15     0.00114238079359787        1.11519964231279         47.743886671171   4.33612723137789E-005     0.00045928880968276         47.743886671171       0.137987092880233       -4500.42207431591       -3223.16980771643   1.83582344896677E-005                       0        298.699858172232        301931.878918277        1.72558951604562                    1007        1.75188947346394     0.00114555924441359     0.00154223490689101                       0 
                    7.9                    0.15     0.00114338112704235        1.11520068652035        47.7504933273112   4.33599776283535E-005    0.000459755208901802        47.7504933273112       0.138006250579504        -4500.4220725892       -3222.81666591562   1.83582212065214E-005                       0        298.699579091847        301931.910082038        1.72709490923902                    1007        1.75339486623578      0.0011465614456889     0.00154358034270884                       0 
                    7.9                    0.15     0.00114438146048683        1.11520173072791        47.7570999834514   4.33586829429282E-005    0.000460221608120843        47.7570999834514       0.138025408278776       -4500.42207086248        -3222.4635241148   1.83582079233753E-005                       0        298.699300011462        301931.941245798        1.72860030243242                    1007        1.75490025900762     0.00114756364696422     0.00154492577852666                       0 
                    7.9                    0.15     0.00114538179393131        1.11520277493548        47.7637066395916   4.33573882575028E-005    0.000460688007339885        47.7637066395916       0.138044565978047       -4500.42206913577       -3222.11038231398    1.8358194640229E-005                       0        298.699020931077        301931.972409559        1.73010569562582                    1007        1.75640565177946     0.00114856584823954     0.00154627121434448                       0 
                    7.9                    0.15     0.00114638212737579        1.11520381914304        47.7703132957318   4.33560935720774E-005    0.000461154406558927        47.7703132957318       0.138063723677318       -4500.42206740905       -3221.75724051316   1.83581813570828E-005                       0        298.698741850692        301932.003573319        1.73161108881923                    1007         1.7579110445513     0.00114956804951486      0.0015476166501623                       0 
                    7.9                    0.15     0.00114738246082027         1.1152048633506         47.776919951872   4.33547988866521E-005    0.000461620805777969         47.776919951872        0.13808288137659       -4500.42206568234       -3221.40409871235   1.83581680739366E-005                       0        298.698462770307         301932.03473708        1.73311648201263                    1007        1.75941643732314     0.00115057025079018     0.00154896208598012                       0 
                    7.9                    0.15     0.00114838279426476        1.11520590755816        47.7835266080122   4.33535042012267E-005    0.000462087204997011        47.7835266080122       0.138102039075861       -4500.42206395562       -3221.05095691153   1.83581547907904E-005                       0        298.698183689922         301932.06590084        1.73462187520603                    1007        1.76092183009498      0.0011515724520655     0.00155030752179794                       0 
                    7.9                    0.15     0.00114938312770924        1.11520695176573        47.7901332641523   4.33522095158014E-005    0.000462553604216052        47.7901332641523       0.138121196775132        -4500.4220622289       -3220.69781511071   1.83581415076442E-005                       0        298.697904609537        301932.097064601        1.73612726839943                    1007        1.76242722286683     0.00115257465334081     0.00155165295761576                       0 
                    7.9                    0.15     0.00115038346115372        1.11520799597329        47.7967399202925    4.3350914830376E-005    0.000463020003435094        47.7967399202925       0.138140354474404       -4500.42206050219       -3220.34467330989    1.8358128224498E-005                       0        298.697625529152        301932.128228361        1.73763266159284                    1007        1.76393261563867     0.00115357685461613     0.00155299839343358                       0 
                    7.9                    0.15      0.0011513837945982        1.11520904018085        47.8033465764327   4.33496201449506E-005    0.000463486402654136        47.8033465764327       0.138159512173675       -4500.42205877547       -3219.99153150907   1.83581149413518E-005                       0        298.697346448767        301932.159392121        1.73913805478624                    1007        1.76543800841051     0.00115457905589145      0.0015543438292514                       0 
                    7.9                    0.15     0.00115238412804268        1.11521001934607        47.8094736976275   4.33477627277346E-005    0.000463959082204679        47.8094736976275        0.13817728141285       -4500.42205810547       -3219.66020631976   1.83581024873388E-005                       0        298.697084616006         301932.18854069        1.74064123390531                    1007        1.76694118736601     0.00115558125580501      0.0015556872863778                       0 
                    7.9                    0.15     0.00115338446148716        1.11521095727132        47.8152967705827   4.33455485114742E-005     0.00046443574378772        47.8152967705827       0.138194170301487       -4500.42205810547       -3219.34271391237   1.83580905590361E-005                       0        298.696833719069        301932.216411529        1.74214300919468                    1007        1.76844296265538     0.00115658345485514     0.00155702948891859                       0 
                    7.9                    0.15     0.00115438479493164        1.11521189519657        47.8211198435379   4.33433342952137E-005     0.00046491240537076        47.8211198435379       0.138211059190123       -4500.42205810547       -3219.02522150498   1.83580786307334E-005                       0        298.696582822131        301932.244282368        1.74364478448405                    1007        1.76994473794475     0.00115758565390528     0.00155837169145937                       0 
                    7.9                    0.15     0.00115538512837613        1.11521283312182        47.8269429164931   4.33411200789533E-005    0.000465389066953801        47.8269429164931       0.138227948078759       -4500.42205810547       -3218.70772909759   1.83580667024307E-005                       0        298.696331925194        301932.272153208        1.74514655977342                    1007        1.77144651323412     0.00115858785295541     0.00155971389400016                       0 
                    7.9                    0.15     0.00115638546182061        1.11521377104707        47.8327659894483   4.33389058626928E-005    0.000465865728536842        47.8327659894483       0.138244836967395       -4500.42205810547       -3218.39023669019    1.8358054774128E-005                       0        298.696081028257        301932.300024047        1.74664833506279                    1007        1.77294828852348     0.00115959005200555     0.00156105609654095                       0 
                    7.9                    0.15     0.00115738579526509        1.11521470897232        47.8385890624036   4.33366916464324E-005    0.000466342390119883        47.8385890624036       0.138261725856031       -4500.42205810547        -3218.0727442828   1.83580428458253E-005                       0         298.69583013132        301932.327894886        1.74815011035216                    1007        1.77445006381285     0.00116059225105568     0.00156239829908173                       0 
                    7.9                    0.15     0.00115838612870957        1.11521564689757        47.8444121353588    4.3334477430172E-005    0.000466819051702923        47.8444121353588       0.138278614744667       -4500.42205810547       -3217.75525187541   1.83580309175226E-005                       0        298.695579234382        301932.355765725        1.74965188564153                    1007        1.77595183910222     0.00116159445010582     0.00156374050162252                       0 
                    7.9                    0.15     0.00115938646215405        1.11521658482282         47.850235208314   4.33322632139115E-005    0.000467295713285964         47.850235208314       0.138295503633303       -4500.42205810547       -3217.43775946801   1.83580189892199E-005                       0        298.695328337445        301932.383636564         1.7511536609309                    1007        1.77745361439159     0.00116259664915595     0.00156508270416331                       0 
                    7.9                    0.15     0.00116038679559853        1.11521752274807        47.8560582812692   4.33300489976511E-005    0.000467772374869005        47.8560582812692        0.13831239252194       -4500.42205810547       -3217.12026706062   1.83580070609172E-005                       0        298.695077440508        301932.411507404        1.75265543622027                    1007        1.77895538968096     0.00116359884820608     0.00156642490670409                       0 
                    7.9                    0.15     0.00116138712904301        1.11521846067332        47.8618813542245   4.33278347813907E-005    0.000468249036452046        47.8618813542245       0.138329281410576       -4500.42205810547       -3216.80277465323   1.83579951326145E-005                       0        298.694826543571        301932.439378243        1.75415721150964                    1007        1.78045716497033     0.00116460104725622     0.00156776710924488                       0 
                    7.9                    0.15      0.0011623874624875        1.11521939859857        47.8677044271797   4.33256205651302E-005    0.000468725698035086        47.8677044271797       0.138346170299212       -4500.42205810547       -3216.48528224583   1.83579832043118E-005                       0        298.694575646633        301932.467249082        1.75565898679901                    1007         1.7819589402597     0.00116560324630635     0.00156910931178567                       0 
                    7.9                    0.15     0.00116338779593198        1.11522033652382        47.8735275001349   4.33234063488698E-005    0.000469202359618127        47.8735275001349       0.138363059187848       -4500.42205810547       -3216.16778983844   1.83579712760091E-005                       0        298.694324749696        301932.495119922        1.75716076208838                    1007        1.78346071554907     0.00116660544535649     0.00157045151432645                       0 
                    7.9                    0.15     0.00116438812937646        1.11522127444906        47.8793505730901   4.33211921326093E-005    0.000469679021201168        47.8793505730901       0.138379948076484       -4500.42205810547       -3215.85029743105   1.83579593477064E-005                       0        298.694073852759        301932.522990761        1.75866253737775                    1007        1.78496249083844     0.00116760764440662     0.00157179371686724                       0 
                    7.9                    0.15     0.00116538846282094        1.11522221237431        47.8851736460453   4.33189779163489E-005    0.000470155682784209        47.8851736460453        0.13839683696512       -4500.42205810547       -3215.53280502365   1.83579474194037E-005                       0        298.693822955822          301932.5508616        1.76016431266711                    1007        1.78646426612781     0.00116860984345676     0.00157313591940803                       0 
                    7.9                    0.15     0.00116638879626542        1.11522315029956        47.8909967190006   4.33167637000885E-005    0.000470632344367249        47.8909967190006       0.138413725853757       -4500.42205810547       -3215.21531261626    1.8357935491101E-005                       0        298.693572058884        301932.578732439        1.76166608795648                    1007        1.78796604141718     0.00116961204250689     0.00157447812194881                       0 
                    7.9                    0.15      0.0011673891297099        1.11522408822481        47.8968197919558    4.3314549483828E-005     0.00047110900595029        47.8968197919558       0.138430614742393       -4500.42205810547       -3214.89782020887   1.83579235627983E-005                       0        298.693321161947        301932.606603279        1.76316786324585                    1007        1.78946781670655     0.00117061424155703      0.0015758203244896                       0 
                    7.9                    0.15     0.00116838946315438        1.11522502615006         47.902642864911   4.33123352675676E-005    0.000471585667533331         47.902642864911       0.138447503631029       -4500.42205810547       -3214.58032780147   1.83579116344956E-005                       0         298.69307026501        301932.634474118        1.76466963853522                    1007        1.79096959199592     0.00117161644060716     0.00157716252703039                       0 
                    7.9                    0.15     0.00116938979659887        1.11522596407531        47.9084659378662   4.33101210513072E-005    0.000472062329116372        47.9084659378662       0.138464392519665       -4500.42205810547       -3214.26283539408   1.83578997061929E-005                       0        298.692819368073        301932.662344957        1.76617141382459                    1007        1.79247136728529      0.0011726186396573     0.00157850472957117                       0 
                    7.9                    0.15     0.00117039013004335        1.11522690200056        47.9142890108215   4.33079068350467E-005    0.000472538990699413        47.9142890108215       0.138481281408301       -4500.42205810547       -3213.94534298669   1.83578877778902E-005                       0        298.692568471135        301932.690215796        1.76767318911396                    1007        1.79397314257466     0.00117362083870743     0.00157984693211196                       0 
                    7.9                    0.15     0.00117139046348783        1.11522783992581        47.9201120837767   4.33056926187863E-005    0.000473015652282453        47.9201120837767       0.138498170296937       -4500.42205810547       -3213.62785057929   1.83578758495875E-005                       0        298.692317574198        301932.718086636        1.76917496440333                    1007        1.79547491786402     0.00117462303775757     0.00158118913465275                       0 
                    7.9                    0.15     0.00117239079693231        1.11522877785106        47.9259351567319   4.33034784025258E-005    0.000473492313865494        47.9259351567319       0.138515059185573       -4500.42205810547        -3213.3103581719   1.83578639212848E-005                       0        298.692066677261        301932.745957475         1.7706767396927                    1007        1.79697669315339      0.0011756252368077     0.00158253133719353                       0 
                    7.9                    0.15     0.00117339113037679        1.11522971577631        47.9317582296871   4.33012641862654E-005    0.000473968975448535        47.9317582296871        0.13853194807421       -4500.42205810547       -3212.99286576451   1.83578519929821E-005                       0        298.691815780324        301932.773828314        1.77217851498207                    1007        1.79847846844276     0.00117662743585784     0.00158387353973432                       0 
                    7.9                    0.15     0.00117439146382127        1.11523065370156        47.9375813026424    4.3299049970005E-005    0.000474445637031575        47.9375813026424       0.138548836962846       -4500.42205810547       -3212.67537335711   1.83578400646794E-005                       0        298.691564883386        301932.801699154        1.77368029027144                    1007        1.79998024373213     0.00117762963490797      0.0015852157422751                       0 
                    7.9                    0.15     0.00117539179726576        1.11523159162681        47.9434043755976   4.32968357537445E-005    0.000474922298614616        47.9434043755976       0.138565725851482       -4500.42205810547       -3212.35788094972   1.83578281363767E-005                       0        298.691313986449        301932.829569993        1.77518206556081                    1007         1.8014820190215     0.00117863183395811     0.00158655794481589                       0 
                    7.9                    0.15     0.00117639213071024        1.11523252955206        47.9492274485528   4.32946215374841E-005    0.000475398960197657        47.9492274485528       0.138582614740118       -4500.42205810547       -3212.04038854233    1.8357816208074E-005                       0        298.691063089512        301932.857440832        1.77668384085018                    1007        1.80298379431087     0.00117963403300824     0.00158790014735668                       0 
                    7.9                    0.15     0.00117739246415472        1.11523346747731         47.955050521508   4.32924073212236E-005    0.000475875621780698         47.955050521508       0.138599503628754       -4500.42205810547       -3211.72289613493   1.83578042797713E-005                       0        298.690812192574        301932.885311671        1.77818561613955                    1007        1.80448556960024     0.00118063623205838     0.00158924234989746                       0 
                    7.9                    0.15      0.0011783927975992        1.11523440540256        47.9608735944633   4.32901931049632E-005    0.000476352283363738        47.9608735944633        0.13861639251739       -4500.42205810547       -3211.40540372754   1.83577923514686E-005                       0        298.690561295637         301932.91318251        1.77968739142892                    1007        1.80598734488961     0.00118163843110851     0.00159058455243825                       0 
                    7.9                    0.15     0.00117939313104368         1.1152353433278        47.9666966674185   4.32879788887028E-005    0.000476828944946779        47.9666966674185       0.138633281406027       -4500.42205810547       -3211.08791132015   1.83577804231659E-005                       0          298.6903103987         301932.94105335        1.78118916671829                    1007        1.80748912017898     0.00118264063015864     0.00159192675497904                       0 
                    7.9                    0.15     0.00118039346448816        1.11523628125305        47.9725197403737   4.32857646724423E-005     0.00047730560652982        47.9725197403737       0.138650170294663       -4500.42205810547       -3210.77041891275   1.83577684948632E-005                       0        298.690059501763        301932.968924189        1.78269094200766                    1007        1.80899089546835     0.00118364282920878     0.00159326895751982                       0 
                    7.9                    0.15     0.00118139379793264         1.1152372191783        47.9783428133289   4.32835504561819E-005    0.000477782268112861        47.9783428133289       0.138667059183299       -4500.42205810547       -3210.45292650536   1.83577565665605E-005                       0        298.689808604825        301932.996795028        1.78419271729702                    1007        1.81049267075772     0.00118464502825891     0.00159461116006061                       0 
                    7.9                    0.15     0.00118239413137713        1.11523815710355        47.9841658862841   4.32813362399215E-005    0.000478258929695901        47.9841658862841       0.138683948071935       -4500.42205810547       -3210.13543409797   1.83577446382578E-005                       0        298.689557707888        301933.024665868        1.78569449258639                    1007        1.81199444604709     0.00118564722730905      0.0015959533626014                       0 
                    7.9                    0.15     0.00118339446482161         1.1152390950288        47.9899889592394    4.3279122023661E-005    0.000478735591278942        47.9899889592394       0.138700836960571       -4500.42205810547       -3209.81794169057   1.83577327099551E-005                       0        298.689306810951        301933.052536707        1.78719626787576                    1007        1.81349622133646     0.00118664942635918     0.00159729556514218                       0 
                    7.9                    0.15     0.00118439479826609        1.11524003295405        47.9958120321946   4.32769078074006E-005    0.000479212252861983        47.9958120321946       0.138717725849207       -4500.42205810547       -3209.50044928318   1.83577207816524E-005                       0        298.689055914014        301933.080407546        1.78869804316513                    1007        1.81499799662583     0.00118765162540932     0.00159863776768297                       0 
                    7.9                    0.15     0.00118539513171057         1.1152409708793        48.0016351051498   4.32746935911401E-005    0.000479688914445024        48.0016351051498       0.138734614737843       -4500.42205810547       -3209.18295687579   1.83577088533497E-005                       0        298.688805017076        301933.108278385         1.7901998184545                    1007         1.8164997719152     0.00118865382445945     0.00159997997022376                       0 
                    7.9                    0.15     0.00118639546515505        1.11524190880455         48.007458178105   4.32724793748797E-005    0.000480165576028064         48.007458178105        0.13875150362648       -4500.42205810547       -3208.86546446839    1.8357696925047E-005                       0        298.688554120139        301933.136149225        1.79170159374387                    1007        1.81800154720457     0.00118965602350959     0.00160132217276454                       0 
                    7.9                    0.15     0.00118739579859953         1.1152428467298        48.0132812510602   4.32702651586193E-005    0.000480642237611105        48.0132812510602       0.138768392515116       -4500.42205810547         -3208.547972061   1.83576849967443E-005                       0        298.688303223202        301933.164020064        1.79320336903324                    1007        1.81950332249393     0.00119065822255972     0.00160266437530533                       0 
                    7.9                    0.15     0.00118839613204401        1.11524378465505        48.0191043240155   4.32680509423588E-005    0.000481118899194146        48.0191043240155       0.138785281403752       -4500.42205810547       -3208.23047965361   1.83576730684416E-005                       0        298.688052326265        301933.191890903        1.79470514432261                    1007         1.8210050977833     0.00119166042160986     0.00160400657784612                       0 
                    7.9                    0.15      0.0011893964654885         1.1152447225803        48.0249273969707   4.32658367260984E-005    0.000481595560777187        48.0249273969707       0.138802170292388       -4500.42205810547       -3207.91298724621   1.83576611401389E-005                       0        298.687801429327        301933.219761742        1.79620691961198                    1007        1.82250687307267     0.00119266262065999      0.0016053487803869                       0 
                    7.9                    0.15     0.00119039679893298        1.11524566050555        48.0307504699259    4.3263622509838E-005    0.000482072222360227        48.0307504699259       0.138819059181024       -4500.42205810547       -3207.59549483882   1.83576492118362E-005                       0         298.68755053239        301933.247632582        1.79770869490135                    1007        1.82400864836204     0.00119366481971013     0.00160669098292769                       0 
                    7.9                    0.15     0.00119139713237746         1.1152465984308        48.0365735428811   4.32614082935775E-005    0.000482548883943268        48.0365735428811        0.13883594806966       -4500.42205810547       -3207.27800243143   1.83576372835335E-005                       0        298.687299635453        301933.275503421        1.79921047019072                    1007        1.82551042365141     0.00119466701876026     0.00160803318546848                       0 
                    7.9                    0.15     0.00119239746582194        1.11524753635605        48.0423966158364   4.32591940773171E-005    0.000483025545526309        48.0423966158364       0.138852836958297       -4500.42205810547       -3206.96051002403   1.83576253552308E-005                       0        298.687048738516         301933.30337426        1.80071224548009                    1007        1.82701219894078      0.0011956692178104     0.00160937538800926                       0 
                    7.9                    0.15     0.00119339779926642        1.11524847428129        48.0482196887916   4.32569798610566E-005     0.00048350220710935        48.0482196887916       0.138869725846933       -4500.42205810547       -3206.64301761664   1.83576134269281E-005                       0        298.686797841578        301933.331245099        1.80221402076946                    1007        1.82851397423015     0.00119667141686053     0.00161071759055005                       0 
                    7.9                    0.15      0.0011943981327109        1.11524941220654        48.0540427617468   4.32547656447962E-005     0.00048397886869239        48.0540427617468       0.138886614735569       -4500.42205810547       -3206.32552520925   1.83576014986254E-005                       0        298.686546944641        301933.359115939        1.80371579605883                    1007        1.83001574951952     0.00119767361591066     0.00161205979309083                       0 
                    7.9                    0.15     0.00119539846615539        1.11525035013179         48.059865834702   4.32525514285358E-005    0.000484455530275431         48.059865834702       0.138903503624205       -4500.42205810547       -3206.00803280185   1.83575895703227E-005                       0        298.686296047704        301933.386986778         1.8052175713482                    1007        1.83151752480889      0.0011986758149608     0.00161340199563162                       0 
                    7.9                    0.15     0.00119639879959987        1.11525128805704        48.0656889076573   4.32503372122753E-005    0.000484932191858472        48.0656889076573       0.138920392512841       -4500.42205810547       -3205.69054039446     1.835757764202E-005                       0        298.686045150767        301933.414857617        1.80671934663757                    1007        1.83301930009826     0.00119967801401093     0.00161474419817241                       0 
                    7.9                    0.15     0.00119739913304435        1.11525222598229        48.0715119806125   4.32481229960149E-005    0.000485408853441513        48.0715119806125       0.138937281401477       -4500.42205810547       -3205.37304798707   1.83575657137173E-005                       0        298.685794253829        301933.442728457        1.80822112192693                    1007        1.83452107538763     0.00120068021306107     0.00161608640071319                       0 
                    7.9                    0.15     0.00119839946648883        1.11525316390754        48.0773350535677   4.32459087797544E-005    0.000485885515024553        48.0773350535677       0.138954170290114       -4500.42205810547       -3205.05555557967   1.83575537854146E-005                       0        298.685543356892        301933.470599296         1.8097228972163                    1007          1.836022850677      0.0012016824121112     0.00161742860325398                       0 
                    7.9                    0.15     0.00119939979993331        1.11525410183279        48.0831581265229    4.3243694563494E-005    0.000486362176607594        48.0831581265229        0.13897105917875       -4500.42205810547       -3204.73806317228   1.83575418571119E-005                       0        298.685292459955        301933.498470135        1.81122467250567                    1007        1.83752462596637     0.00120268461116134     0.00161877080579477                       0 
                    7.9                    0.15     0.00120040013337779        1.11525503975804        48.0889811994781   4.32414803472336E-005    0.000486838838190635        48.0889811994781       0.138987948067386       -4500.42205810547       -3204.42057076489   1.83575299288092E-005                       0        298.685041563018        301933.526340974        1.81272644779504                    1007        1.83902640125574     0.00120368681021147     0.00162011300833555                       0 
                    7.9                    0.15     0.00120140046682227        1.11525597768329        48.0948042724334   4.32392661309731E-005    0.000487315499773676        48.0948042724334       0.139004836956022       -4500.42205810547       -3204.10307835749   1.83575180005065E-005                       0         298.68479066608        301933.554211814        1.81422822308441                    1007        1.84052817654511     0.00120468900926161     0.00162145521087634                       0 
                    7.9                    0.15     0.00120240080026676        1.11525691560854        48.1006273453886   4.32370519147127E-005    0.000487792161356716        48.1006273453886       0.139021725844658       -4500.42205810547        -3203.7855859501   1.83575060722038E-005                       0        298.684539769143        301933.582082653        1.81572999837378                    1007        1.84202995183447     0.00120569120831174     0.00162279741341713                       0 
                    7.9                    0.15     0.00120340113371124        1.11525785353379        48.1064504183438   4.32348376984523E-005    0.000488268822939757        48.1064504183438       0.139038614733294       -4500.42205810547       -3203.46809354271   1.83574941439011E-005                       0        298.684288872206        301933.609953492        1.81723177366315                    1007        1.84353172712384     0.00120669340736188     0.00162413961595791                       0 
                    7.9                    0.15     0.00120440146715572        1.11525879145904         48.112273491299   4.32326234821918E-005    0.000488745484522798         48.112273491299        0.13905550362193       -4500.42205810547       -3203.15060113531   1.83574822155984E-005                       0        298.684037975268        301933.637824331        1.81873354895252                    1007        1.84503350241321     0.00120769560641201      0.0016254818184987                       0 
                    7.9                    0.15      0.0012054018006002        1.11525972938429        48.1180965642543   4.32304092659314E-005    0.000489222146105839        48.1180965642543       0.139072392510567       -4500.42205810547       -3202.83310872792   1.83574702872957E-005                       0        298.683787078331        301933.665695171        1.82023532424189                    1007        1.84653527770258     0.00120869780546215     0.00162682402103949                       0 
                    7.9                    0.15     0.00120640213404468        1.11526066730954        48.1239196372095   4.32281950496709E-005    0.000489698807688879        48.1239196372095       0.139089281399203       -4500.42205810547       -3202.51561632053    1.8357458358993E-005                       0        298.683536181394         301933.69356601        1.82173709953126                    1007        1.84803705299195     0.00120970000451228     0.00162816622358027                       0 
                    7.9                    0.15     0.00120740246748916        1.11526160523479        48.1297427101647   4.32259808334105E-005     0.00049017546927192        48.1297427101647       0.139106170287839       -4500.42205810547       -3202.19812391313   1.83574464306903E-005                       0        298.683285284457        301933.721436849        1.82323887482063                    1007        1.84953882828132     0.00121070220356242     0.00162950842612106                       0 
