                    7.9                    0.15      0.0410940627084723        1.12078868023351        74.6107774518472  -6.81011188805671E-006      0.0354551177734392        74.6107850812418       0.216176216377193       -4500.41390263262       -1343.99276396494   1.82874121067845E-005                       0        297.211109376497        302075.638131646        43.8269585540118                    1007        43.8532604013501        2090.44737789205        28.4660949847185      0.0391700734933245                       0 
                    7.9                    0.15      0.0413275517011341        1.12080390897234        74.6698117031597  -6.81000953153057E-006      0.0357167876280417        74.6698193325543       0.216348738957186       -4500.41343557078        -1338.8798017438   1.82872199333066E-005                       0        297.207077948314        302075.990650597        43.9160268194629                    1007        43.9423285409764         2077.4573371789        28.4045682689592      0.0392496776166171                       0 
                    7.9                    0.15      0.0415610406937959        1.12081913771118        74.7288459544722  -6.80990717500443E-006      0.0359784574826442        74.7288535838667       0.216521261537179       -4500.41296850894       -1333.76683952267   1.82870277598287E-005                       0        297.203046520131        302076.343169549         44.005095084914                    1007        44.0313966806027        2064.46729646575        28.3430415531999      0.0393292817399097                       0 
                    7.9                    0.15      0.0417945296864576        1.12083436645001        74.7878802057847  -6.80980481847828E-006      0.0362401273372467        74.7878878351792       0.216693784117172        -4500.4125014471       -1328.65387730153   1.82868355863509E-005                       0        297.199015091948        302076.695688501         44.094163350365                    1007        44.1204648202289         2051.4772557526        28.2815148374405      0.0394088858632023                       0 
                    7.9                    0.15      0.0420280186791194        1.12084959369873        74.8469086396838  -6.80974986936347E-006      0.0365016582850872        74.8469162690783       0.216866289560829       -4500.41204048877       -1323.54163682111   1.82866434356104E-005                       0        297.194984045234        302077.048207452        44.1833051917897                    1007        44.2096064881449        2038.48912696572        28.2200142046738      0.0394885557378687                       0 
                    7.9                    0.15      0.0422615076717812        1.12086482243757        74.9059428909963  -6.80964751283733E-006      0.0367633281396897        74.9059505203908       0.217038812140822       -4500.41157342693       -1318.42867459998   1.82864512621325E-005                       0        297.190952617051        302077.400726404        44.2723734572407                    1007        44.2986746277712        2025.49908625257        28.1584874889144      0.0395681598611612                       0 
                    7.9                    0.15       0.042494996664443         1.1208800511764        74.9649771423087  -6.80954515631118E-006      0.0370249979942922        74.9649847717033       0.217211334720815       -4500.41110636509       -1313.31571237884   1.82862590886546E-005                       0        297.186921188868        302077.753245355        44.3614417226918                    1007        44.3877427673974        2012.50904553942        28.0969607731551      0.0396477639844539                       0 
                    7.9                    0.15      0.0427284856571047        1.12089527991524        75.0240113936212  -6.80944279978504E-006      0.0372866678488947        75.0240190230158       0.217383857300808       -4500.41063930325        -1308.2027501577   1.82860669151768E-005                       0        297.182889760685        302078.105764307        44.4505099881429                    1007        44.4768109070237        1999.51900482628        28.0354340573958      0.0397273681077465                       0 
                    7.9                    0.15      0.0429619746497665        1.12091050865407        75.0830456449337  -6.80934044325889E-006      0.0375483377034972        75.0830532743282       0.217556379880801       -4500.41017224141       -1303.08978793656   1.82858747416989E-005                       0        297.178858332502        302078.458283259         44.539578253594                    1007        44.5658790466499        1986.52896411313        27.9739073416364      0.0398069722310391                       0 
                    7.9                    0.15      0.0431954636424283        1.12092573739291        75.1420798962462  -6.80923808673275E-006      0.0378100075580996        75.1420875256407       0.217728902460794       -4500.40970517956       -1297.97682571543    1.8285682568221E-005                       0        297.174826904319         302078.81080221        44.6286465190451                    1007        44.6549471862762        1973.53892339998        27.9123806258771      0.0398865763543317                       0 
                    7.9                    0.15      0.0434289526350901        1.12094096613174        75.2011141475586  -6.80913573020661E-006      0.0380716774127021        75.2011217769532       0.217901425040787       -4500.40923811772       -1292.86386349429   1.82854903947432E-005                       0        297.170795476136        302079.163321162        44.7177147844962                    1007        44.7440153259024        1960.54888268683        27.8508539101178      0.0399661804776243                       0 
                    7.9                    0.15      0.0436624416277518        1.12095619487058        75.2601483988711  -6.80903337368046E-006      0.0383333472673046        75.2601560282656        0.21807394762078       -4500.40877105588       -1287.75090127315   1.82852982212653E-005                       0        297.166764047953        302079.515840113        44.8067830499473                    1007        44.8330834655286        1947.55884197368        27.7893271943585      0.0400457846009169                       0 
                    7.9                    0.15      0.0438959306204136         1.1209709398149        75.3166767349667  -6.80643777554907E-006      0.0386014212684294        75.3166847074026       0.218239187374214        -4500.4083083846       -1282.80833857647   1.82851121847946E-005                       0        297.162862593756        302079.848474794         44.879236455213                    1007        44.9055368378271        1935.80283040465        27.7263266715326      0.0401105393915024                       0 
                    7.9                    0.15      0.0441294196130754        1.12098551299795        75.3723153974435  -6.80295700330391E-006      0.0388717689299609        75.3723238347105        0.21840184150998       -4500.40784727209       -1277.92627272363   1.82849283271419E-005                       0        297.159007284147        302080.174049973         44.945791096352                    1007        44.9720914789661        1924.48493548332        27.6628029038431      0.0401700222321528                       0 
                    7.9                    0.15      0.0443629086057372        1.12100008618099        75.4279540599203  -6.79947623105875E-006      0.0391421165914923        75.4279629620185       0.218564495645746       -4500.40738615958       -1273.04420687079   1.82847444694893E-005                       0        297.155151974539        302080.499625152         45.012345737491                    1007        45.0386461201051          1913.167040562        27.5992791361536      0.0402295050728032                       0 
                    7.9                    0.15      0.0445963975983989        1.12101465936403        75.4835927223971  -6.79599545881359E-006      0.0394124642530238        75.4836020893265       0.218727149781513       -4500.40692504707       -1268.16214101795   1.82845606118366E-005                       0         297.15129666493        302080.825200331          45.07890037863                    1007        45.1052007612441        1901.84914564067        27.5357553684641      0.0402889879134535                       0 
                    7.9                    0.15      0.0448298865910607        1.12102923254707        75.5392313848739  -6.79251468656843E-006      0.0396828119145553        75.5392412166344       0.218889803917279       -4500.40646393457       -1263.28007516511   1.82843767541839E-005                       0        297.147441355321         302081.15077551         45.145455019769                    1007        45.1717554023831        1890.53125071934        27.4722316007746      0.0403484707541039                       0 
                    7.9                    0.15      0.0450633755837225        1.12104380573012        75.5948700473507  -6.78903391432327E-006      0.0399531595760868        75.5948803439424       0.219052458053045       -4500.40600282206       -1258.39800931227   1.82841928965313E-005                       0        297.143586045712        302081.476350689         45.212009660908                    1007        45.2383100435222        1879.21335579802        27.4087078330851      0.0404079535947543                       0 
                    7.9                    0.15      0.0452968645763842        1.12105837891316        75.6505087098275  -6.78555314207811E-006      0.0402235072376183        75.6505194712504       0.219215112188811       -4500.40554170955       -1253.51594345943   1.82840090388786E-005                       0        297.139730736104        302081.801925868         45.278564302047                    1007        45.3048646846612        1867.89546087669        27.3451840653955      0.0404674364354047                       0 
                    7.9                    0.15       0.045530353569046         1.1210729520962        75.7061473723043  -6.78207236983295E-006      0.0404938548991498        75.7061585985583       0.219377766324578       -4500.40508059705       -1248.63387760659    1.8283825181226E-005                       0        297.135875426495        302082.127501047         45.345118943186                    1007        45.3714193258002        1856.57756595537         27.281660297706      0.0405269192760551                       0 
                    7.9                    0.15      0.0457638425617078        1.12108752378913        75.7617798358981  -6.77863485542954E-006      0.0407640279376985        75.7617915269832       0.219540402020157       -4500.40462558806       -1243.75258384848    1.8283641369048E-005                       0        297.132021261295        302082.453076226         45.411756983144                    1007        45.4380574611256         1845.2616851942         27.218165974711      0.0405864766690776                       0 
                    7.9                    0.15      0.0459973315543696        1.12110209697217        75.8174184983749  -6.77515408318438E-006        0.04103437559923        75.8174306542912       0.219703056155923       -4500.40416447555       -1238.87051799564   1.82834575113954E-005                       0        297.128165951686        302082.778651405         45.478311624283                    1007        45.5046121022646        1833.94379027287        27.1546422070215       0.040645959509728                       0 
                    7.9                    0.15      0.0462308205470313        1.12111667015521        75.8730571608517  -6.77167331093922E-006      0.0413047232607615        75.8730697815992       0.219865710291689       -4500.40370336304        -1233.9884521428   1.82832736537427E-005                       0        297.124310642078        302083.104226584         45.544866265422                    1007        45.5711667434036        1822.62589535155         27.091118439332      0.0407054423503784                       0 
                    7.9                    0.15      0.0464643095396931        1.12113124333826        75.9286958233285  -6.76819253869406E-006      0.0415750709222929        75.9287089089072       0.220028364427456       -4500.40324225054       -1229.10638628996   1.82830897960901E-005                       0        297.120455332469        302083.429801763        45.6114209065611                    1007        45.6377213845426        1811.30800043022        27.0275946716425      0.0407649251910288                       0 
                    7.9                    0.15      0.0466977985323549         1.1211458165213        75.9843344858053   -6.7647117664489E-006      0.0418454185838244        75.9843480362151       0.220191018563222       -4500.40278113803       -1224.22432043712   1.82829059384374E-005                       0         297.11660002286        302083.755376942        45.6779755477001                    1007        45.7042760256817         1799.9901055089        26.9640709039529      0.0408244080316792                       0 
                    7.9                    0.15      0.0469312875250167        1.12116038970434        76.0399731482821  -6.76123099420374E-006      0.0421157662453559        76.0399871635231       0.220353672698988       -4500.40232002552       -1219.34225458428   1.82827220807847E-005                       0        297.112744713251        302084.080952121        45.7445301888391                    1007        45.7708306668206        1788.67221058757        26.9005471362634      0.0408838908723295                       0 
                    7.9                    0.15      0.0471647765176785        1.12117496288738         76.095611810759  -6.75775022195858E-006      0.0423861139068874        76.0956262908311       0.220516326834754       -4500.40185891302       -1214.46018873144   1.82825382231321E-005                       0        297.108889403643          302084.4065273        45.8110848299781                    1007        45.8373853079597        1777.35431566624        26.8370233685739      0.0409433737129799                       0 
                    7.9                    0.15      0.0473982655103402        1.12118953607043        76.1512504732358  -6.75426944971342E-006      0.0426564615684189         76.151265418139       0.220678980970521       -4500.40139780051        -1209.5781228786   1.82823543654794E-005                       0        297.105034094034        302084.732102479        45.8776394711171                    1007        45.9039399490987        1766.03642074492        26.7734996008844      0.0410028565536303                       0 
                    7.9                    0.15       0.047631754503002        1.12120391379732        76.2058740863668  -6.74986208470182E-006      0.0429298004585695        76.2058892754074       0.220838684928257       -4500.40093465324       -1204.76529495335   1.82821730073567E-005                       0        297.101231331415        302085.049087553        45.9366446740594                    1007        45.9629451520409        1755.17180399687        26.7092899888628      0.0410555921164876                       0 
                    7.9                    0.15      0.0478652434956638        1.12121788507967         76.258386938186  -6.74352790088951E-006      0.0432093595090207        76.2584019124388       0.220992254089027       -4500.40046727474       -1200.09644499281    1.8281996846923E-005                       0         297.09753783851        302085.348209788        45.9799510716805                    1007        46.0062515496621        1745.24976411521        26.6436541863926      0.0410942969398698                       0 
                    7.9                    0.15      0.0480987324883256        1.12123185636202        76.3108997900053  -6.73719371707721E-006      0.0434889185594719        76.3109145494701       0.221145823249797       -4500.39999989625       -1195.42759503226   1.82818206864894E-005                       0        297.093844345604        302085.647332023        46.0232574693017                    1007        46.0495579472832        1735.32772423355        26.5780183839223       0.041133001763252                       0 
                    7.9                    0.15      0.0483322214809873        1.12124582764438        76.3634126418246   -6.7308595332649E-006      0.0437684776099232        76.3634271865015       0.221299392410567       -4500.39953251776       -1190.75874507172   1.82816445260558E-005                       0        297.090150852699        302085.946454259        46.0665638669228                    1007        46.0928643449044         1725.4056843519        26.5123825814521      0.0411717065866342                       0 
                    7.9                    0.15      0.0485657104736491        1.12125979892673        76.4159254936438   -6.7245253494526E-006      0.0440480366603744        76.4159398235328       0.221452961571337       -4500.39906513927       -1186.08989511118   1.82814683656222E-005                       0        297.086457359794        302086.245576494         46.109870264544                    1007        46.1361707425256        1715.48364447024        26.4467467789818      0.0412104114100164                       0 
                    7.9                    0.15      0.0487991994663109        1.12127377020908         76.468438345463  -6.71819116564029E-006      0.0443275957108256        76.4684524605641       0.221606530732106       -4500.39859776077       -1181.42104515063   1.82812922051886E-005                       0        297.082763866889         302086.54469873        46.1531766621652                    1007        46.1794771401467        1705.56160458858        26.3811109765115      0.0412491162333986                       0 
                    7.9                    0.15      0.0490326884589726        1.12128774149143        76.5209511972823  -6.71185698182799E-006      0.0446071547612768        76.5209650975955       0.221760099892876       -4500.39813038228       -1176.75219519009    1.8281116044755E-005                       0        297.079070373984        302086.843820965        46.1964830597863                    1007        46.2227835377679        1695.63956470693        26.3154751740413      0.0412878210567808                       0 
                    7.9                    0.15      0.0492661774516344        1.12130171277378        76.5734640491015  -6.70552279801569E-006       0.044886713811728        76.5734777346268       0.221913669053646       -4500.39766300379       -1172.08334522955   1.82809398843214E-005                       0        297.075376881079          302087.1429432        46.2397894574075                    1007         46.266089935389        1685.71752482527         26.249839371571       0.041326525880163                       0 
                    7.9                    0.15      0.0494996664442962        1.12131568405613        76.6259769009208  -6.69918861420338E-006      0.0451662728621792        76.6259903716581       0.222067238214416        -4500.3971956253         -1167.414495269   1.82807637238878E-005                       0        297.071683388174        302087.442065436        46.2830958550286                    1007        46.3093963330102        1675.79548494361        26.1842035691007      0.0413652307035452                       0 
                    7.9                    0.15       0.049733155436958        1.12132965086813        76.6784831723872  -6.69289328286787E-006      0.0454456154732641        76.6784963329693       0.222220788003676       -4500.39674045383       -1162.74647233483   1.82805876089289E-005                       0        297.067990276739        302087.741187671        46.3264964756723                    1007        46.3527968582864        1665.87558739594        26.1186009783385      0.0414040197184882                       0 
                    7.9                    0.15      0.0499666444296197        1.12134362215049        76.7309960242065  -6.68655909905556E-006      0.0457251745237153        76.7310089700006       0.222374357164446       -4500.39627307534       -1158.07762237428   1.82804114484953E-005                       0        297.064296783834        302088.040309906        46.3698028732934                    1007        46.3961032559075        1655.95354751428        26.0529651758683      0.0414427245418704                       0 
                    7.9                    0.15      0.0502001334222815        1.12135759343284        76.7835088760258  -6.68022491524326E-006      0.0460047335741665         76.783521607032       0.222527926325216       -4500.39580569685       -1153.40877241374   1.82802352880617E-005                       0        297.060603290929        302088.339432142        46.4131092709146                    1007        46.4394096535287        1646.03150763262         25.987329373398      0.0414814293652526                       0 
                    7.9                    0.15      0.0504336224149433        1.12137156471519         76.836021727845  -6.67389073143096E-006      0.0462842926246177        76.8360342440633       0.222681495485985       -4500.39533831836       -1148.73992245319    1.8280059127628E-005                       0        297.056909798023        302088.638554377        46.4564156685357                    1007        46.4827160511499        1636.10946775097        25.9216935709278      0.0415201341886348                       0 
                    7.9                    0.15      0.0506671114076051        1.12138553599754        76.8885345796643  -6.66755654761865E-006      0.0465638516750689        76.8885468810946       0.222835064646755       -4500.39487093986       -1144.07107249265   1.82798829671944E-005                       0        297.053216305118        302088.937676612        46.4997220661569                    1007         46.526022448771        1626.18742786931        25.8560577684575       0.041558839012017                       0 
                    7.9                    0.15      0.0509006004002668        1.12139950727989        76.9410474314835  -6.66122236380635E-006      0.0468434107255201         76.941059518126       0.222988633807525       -4500.39440356137       -1139.40222253211   1.82797068067608E-005                       0        297.049522812213        302089.236798848        46.5430284637781                    1007        46.5693288463922        1616.26538798765        25.7904219659873      0.0415975438353992                       0 
                    7.9                    0.15      0.0511340893929286        1.12141347856224        76.9935602833027  -6.65488817999405E-006      0.0471229697759714        76.9935721551573       0.223142202968295       -4500.39393618288       -1134.73337257156   1.82795306463272E-005                       0        297.045829319308        302089.535921083        46.5863348613992                    1007        46.6126352440133          1606.343348106         25.724786163517      0.0416362486587814                       0 
                    7.9                    0.15      0.0513675783855904        1.12142744984459         77.046073135122  -6.64855399618174E-006      0.0474025288264226        77.0460847921887       0.223295772129065       -4500.39346880438       -1130.06452261102   1.82793544858936E-005                       0        297.042135826403        302089.835043319        46.6296412590204                    1007        46.6559416416345        1596.42130822434        25.6591503610467      0.0416749534821636                       0 
                    7.9                    0.15      0.0516010673782522        1.12144142112694        77.0985859869413  -6.64221981236944E-006      0.0476820878768738          77.09859742922       0.223449341289834       -4500.39300142589       -1125.39567265047     1.827917832546E-005                       0        297.038442333498        302090.134165554        46.6729476566415                    1007        46.6992480392557        1586.49926834268        25.5935145585765      0.0417136583055458                       0 
                    7.9                    0.15      0.0518345563709139        1.12145508304823         77.149468095863  -6.63455871860244E-006      0.0479671400839753        77.1494795567021       0.223598173113792       -4500.39253953929       -1120.83838053207   1.82790060888049E-005                       0        297.034832549209        302090.418751655        46.7027577366379                    1007        46.7290581192521        1577.23449834355        25.5266235078973      0.0417403008561555                       0 
                    7.9                    0.15      0.0520680453635757        1.12146850623951         77.199091781154  -6.62587366523671E-006      0.0482564312904598        77.1991034406253       0.223743349194958       -4500.39208189071        -1116.3671761869   1.82788368800801E-005                       0        297.031287361799        302090.692120404        46.7221528793355                    1007        46.7484532619497        1568.47693518448        25.4587637980806       0.041757635103708                       0 
                    7.9                    0.15      0.0523015343562375        1.12148192943079         77.248715466445  -6.61718861187098E-006      0.0485457224969444        77.2487273245485       0.223888525276125       -4500.39162424214       -1111.89597184172   1.82786676713552E-005                       0        297.027742174389        302090.965489154        46.7415480220331                    1007        46.7678484046472         1559.7193720254        25.3909040882638      0.0417749693512604                       0 
                    7.9                    0.15      0.0525350233488993        1.12149535262207        77.2983391517359  -6.60850355850525E-006       0.048835013703429        77.2983512084716       0.224033701357291       -4500.39116659356       -1107.42476749655   1.82784984626304E-005                       0        297.024196986979        302091.238857904        46.7609431647307                    1007        46.7872435473448        1550.96180886633        25.3230443784471      0.0417923035988129                       0 
                    7.9                    0.15       0.052768512341561        1.12150877581335        77.3479628370269  -6.59981850513953E-006      0.0491243049099136        77.3479750923947       0.224178877438458       -4500.39070894499       -1102.95356315137   1.82783292539055E-005                       0        297.020651799569        302091.512226653        46.7803383074283                    1007        46.8066386900424        1542.20424570726        25.2551846686304      0.0418096378463654                       0 
                    7.9                    0.15      0.0530020013342228        1.12152219900463        77.3975865223179   -6.5911334517738E-006      0.0494135961163981        77.3975989763179       0.224324053519624       -4500.39025129641        -1098.4823588062   1.82781600451807E-005                       0        297.017106612159        302091.785595403        46.7997334501259                    1007          46.82603383274        1533.44668254819        25.1873249588137      0.0418269720939179                       0 
                    7.9                    0.15      0.0532354903268846         1.1215356221959        77.4472102076088  -6.58244839840807E-006      0.0497028873228827        77.4472228602411        0.22446922960079       -4500.38979364783       -1094.01115446103   1.82779908364559E-005                       0         297.01356142475        302092.058964153        46.8191285928234                    1007        46.8454289754376        1524.68911938912         25.119465248997      0.0418443063414704                       0 
                    7.9                    0.15      0.0534689793195464        1.12154904538718        77.4968338928998  -6.57376334504234E-006      0.0499921785293673        77.4968467441643       0.224614405681957       -4500.38933599926       -1089.53995011585    1.8277821627731E-005                       0         297.01001623734        302092.332332902         46.838523735521                    1007        46.8648241181352        1515.93155623005        25.0516055391803      0.0418616405890229                       0 
                    7.9                    0.15      0.0537024683122081        1.12156246857846        77.5464575781908  -6.56507829167661E-006      0.0502814697358519        77.5464706280874       0.224759581763123       -4500.38887835068       -1085.06874577068   1.82776524190062E-005                       0         297.00647104993        302092.605701652        46.8579188782186                    1007        46.8842192608327        1507.17399307097        24.9837458293635      0.0418789748365754                       0 
                    7.9                    0.15      0.0539359573048699        1.12157589114256        77.5960783332957  -6.55640762682246E-006      0.0505706495982441        77.5960916219641       0.224904749220561       -4500.38842583996        -1080.5979119937   1.82774832198513E-005                       0        297.002926183636        302092.879070402        46.8773585557309                    1007         46.903658938345        1498.41739582969        24.9159018743145      0.0418963488904739                       0 
                    7.9                    0.15      0.0541694462975317         1.1215893134709        77.6456979869503  -6.54774237057726E-006      0.0508597876066437        77.6457115294787       0.225049913436359       -4500.38797526056       -1076.12721751246   1.82773140242938E-005                       0        296.999381438049        302093.152439151        46.8968149737792                    1007        46.9231153563933        1489.66116167471         24.848063841447      0.0419137379074878                       0 
                    7.9                    0.15      0.0544029352901935        1.12160273666218        77.6953216722412  -6.53905731721153E-006      0.0511490788131283        77.6953354134018       0.225195089517526       -4500.38751761198       -1071.65601316728    1.8277144815569E-005                       0        296.995836250639        302093.425807901        46.9162101164768                    1007        46.9425104990909        1480.90359851563        24.7802041316303      0.0419310721550403                       0 
                    7.9                    0.15      0.0546364242828552        1.12161615985346        77.7449453575322  -6.53037226384581E-006      0.0514383700196129         77.744959297325       0.225340265598692       -4500.38705996341       -1067.18480882211   1.82769756068441E-005                       0        296.992291063229        302093.699176651        46.9356052591744                    1007        46.9619056417885        1472.14603535656        24.7123444218136      0.0419484064025928                       0 
                    7.9                    0.15       0.054869913275517        1.12162958304474        77.7945690428232  -6.52168721048008E-006      0.0517276612260974        77.7945831812482       0.225485441679859       -4500.38660231483       -1062.71360447694   1.82768063981193E-005                       0        296.988745875819          302093.9725454        46.9550004018719                    1007        46.9813007844861        1463.38847219749        24.6444847119969      0.0419657406501453                       0 
                    7.9                    0.15      0.0551034022681788        1.12164300623602        77.8441927281141  -6.51300215711435E-006       0.052016952432582        77.8442070651714       0.225630617761025       -4500.38614466625       -1058.24240013176   1.82766371893944E-005                       0        296.985200688409         302094.24591415        46.9743955445695                    1007        47.0006959271837        1454.63090903842        24.5766250021801      0.0419830748976978                       0 
                    7.9                    0.15      0.0553368912608406         1.1216564294273        77.8938164134051  -6.50431710374862E-006      0.0523062436390666        77.8938309490945       0.225775793842191       -4500.38568701768       -1053.77119578659   1.82764679806696E-005                       0        296.981655500999          302094.5192829        46.9937906872671                    1007        47.0200910698812        1445.87334587935        24.5087652923634      0.0420004091452503                       0 
                    7.9                    0.15      0.0555703802535023        1.12166985261857        77.9434400986961  -6.49563205038289E-006      0.0525955348455511        77.9434548330177       0.225920969923358        -4500.3852293691       -1049.29999144141   1.82762987719448E-005                       0        296.978110313589        302094.792651649        47.0131858299647                    1007        47.0394862125788        1437.11578272028        24.4409055825467      0.0420177433928027                       0 
                    7.9                    0.15      0.0558038692461641        1.12168327580985        77.9930637839871  -6.48694699701716E-006      0.0528848260520357        77.9930787169409       0.226066146004524       -4500.38477172052       -1044.82878709624   1.82761295632199E-005                       0        296.974565126179        302095.066020399        47.0325809726623                    1007        47.0588813552764         1428.3582195612          24.37304587273      0.0420350776403552                       0 
                    7.9                    0.15      0.0560373582388259        1.12169669900113         78.042687469278  -6.47826194365144E-006      0.0531741172585203         78.042702600864       0.226211322085691       -4500.38431407195       -1040.35758275106   1.82759603544951E-005                       0        296.971019938769        302095.339389149        47.0519761153599                    1007         47.078276497974        1419.60065640213        24.3051861629133      0.0420524118879077                       0 
                    7.9                    0.15      0.0562708472314876         1.1217099400898        78.0913464001697  -6.46890338607002E-006      0.0534670801212081        78.0913617911698       0.226353694877774       -4500.38386022752       -1035.95265348279   1.82757934585414E-005                       0        296.967524286979        302095.603265071        47.0625659087055                    1007        47.0888663243723        1411.19241663332        24.2364906435005      0.0420618764451485                       0 
                    7.9                    0.15      0.0565043362241494        1.12172285688488        78.1382872685935  -6.45834543275031E-006      0.0537665815751921        78.1383030272497        0.22649107549178       -4500.38341315762       -1031.66574878354   1.82756306812375E-005                       0        296.964116849649        302095.850235894        47.0574748818854                    1007        47.0837753894663        1403.40626203606        24.1663066902453      0.0420573264308367                       0 
                    7.9                    0.15      0.0567378252168112        1.12173577367996        78.1852281370173   -6.4477874794306E-006       0.054066083029176        78.1852442633297       0.226628456105787       -4500.38296608773        -1027.3788440843   1.82754679039336E-005                       0        296.960709412319        302096.097206716        47.0523838550653                    1007        47.0786844545602        1395.62010743881        24.0961227369902       0.042052776416525                       0 
                    7.9                    0.15       0.056971314209473        1.12174869047505        78.2321690054411   -6.4372295261109E-006        0.05436558448316        78.2321854994097       0.226765836719793       -4500.38251901783       -1023.09193938505   1.82753051266297E-005                       0        296.957301974989        302096.344177538        47.0472928282452                    1007        47.0735935196542        1387.83395284155        24.0259387837351      0.0420482264022133                       0 
                    7.9                    0.15      0.0572048032021347        1.12176160727013        78.2791098738648  -6.42667157279119E-006       0.054665085937144        78.2791267354896         0.2269032173338       -4500.38207194793        -1018.8050346858   1.82751423493257E-005                       0        296.953894537659        302096.591148361        47.0422018014251                    1007        47.0685025847481         1380.0477982443          23.95575483048      0.0420436763879016                       0 
                    7.9                    0.15      0.0574382921947965        1.12177452406521        78.3260507422886  -6.41611361947148E-006       0.054964587391128        78.3260679715695       0.227040597947806       -4500.38162487804       -1014.51812998655   1.82749795720218E-005                       0        296.950487100328        302096.838119183         47.037110774605                    1007        47.0634116498421        1372.26164364704        23.8855708772249      0.0420391263735899                       0 
                    7.9                    0.15      0.0576717811874583        1.12178744086029        78.3729916107124  -6.40555566615176E-006      0.0552640888451119        78.3730092076494       0.227177978561812       -4500.38117780814        -1010.2312252873   1.82748167947179E-005                       0        296.947079662998        302097.085090005        47.0320197477849                    1007        47.0583207149361        1364.47548904979        23.8153869239698      0.0420345763592781                       0 
                    7.9                    0.15      0.0579052701801201        1.12180035765537        78.4199324791362  -6.39499771283206E-006      0.0555635902990959        78.4199504437294       0.227315359175819       -4500.38073073825       -1005.94432058806   1.82746540174139E-005                       0        296.943672225668        302097.332060828        47.0269287209648                    1007          47.05322978003        1356.68933445254        23.7452029707146      0.0420300263449664                       0 
                    7.9                    0.15      0.0581387591727819        1.12181327445046          78.46687334756  -6.38443975951235E-006      0.0558630917530799        78.4668916798094       0.227452739789825       -4500.38028366835       -1001.65741588881     1.827449124011E-005                       0        296.940264788338         302097.57903165        47.0218376941448                    1007         47.048138845124        1348.90317985528        23.6750190174595      0.0420254763306547                       0 
                    7.9                    0.15      0.0583722481654436        1.12182619124554        78.5138142159838  -6.37388180619264E-006      0.0561625932070639        78.5138329158893       0.227590120403832       -4500.37983659846        -997.37051118956   1.82743284628061E-005                       0        296.936857351008        302097.826002473        47.0167466673247                    1007        47.0430479102179        1341.11702525803        23.6048350642044       0.042020926316343                       0 
                    7.9                    0.15      0.0586057371581054         1.1218391059443        78.5607516855808  -6.36333760205536E-006      0.0564619449709957        78.5607707531425       0.227727491060338        -4500.3793952529       -993.084042613447    1.8274165706827E-005                       0        296.933450271449        302098.072973295        47.0117110726853                    1007        47.0380124298533        1333.33202626186        23.5346708442689      0.0420164258493293                       0 
                    7.9                    0.15      0.0588392261507672        1.12185202036535        78.6076887049065  -6.35279521938867E-006      0.0567612769042194        78.6077081401244        0.22786486039769        -4500.3789546657       -988.797631814257    1.8274002953673E-005                       0        296.930043239288        302098.319944117         47.006682821616                    1007        47.0329842960211        1325.54718035795        23.4645092385734      0.0420119319462656                       0 
                    7.9                    0.15      0.0590727151434289        1.12186493716044        78.6546295733303  -6.34223726606896E-006      0.0570607783582033        78.6546493762043       0.228002241011697        -4500.3785075958       -984.510727115009    1.8273840176369E-005                       0        296.926635801958         302098.56691494        47.0015917947959                    1007         47.027893361115         1317.7610257607        23.3943252853183      0.0420073819319539                       0 
                    7.9                    0.15      0.0593062041360907        1.12187785395552        78.7015704417541  -6.33167931274925E-006      0.0573602798121873        78.7015906122843       0.228139621625703        -4500.3780605259       -980.223822415761   1.82736773990651E-005                       0        296.923228364628        302098.813885762        46.9965007679758                    1007         47.022802426209        1309.97487116344        23.3241413320631      0.0420028319176422                       0 
                    7.9                    0.15      0.0595396931287525         1.1218907707506        78.7485113101779  -6.32112135942954E-006      0.0576597812661713        78.7485318483642        0.22827700223971       -4500.37761345601       -975.936917716513   1.82735146217612E-005                       0        296.919820927297        302099.060856585        46.9914097411558                    1007        47.0177114913029        1302.18871656619         23.253957378808      0.0419982819033305                       0 
                    7.9                    0.15      0.0597731821214143        1.12190368754568        78.7954521786017  -6.31056340610983E-006      0.0579592827201553        78.7954730844442       0.228414382853716       -4500.37716638611       -971.650013017265   1.82733518444573E-005                       0        296.916413489967        302099.307827407        46.9863187143357                    1007        47.0126205563969        1294.40256196894        23.1837734255529      0.0419937318890188                       0 
                    7.9                    0.15       0.060006671114076        1.12191660434077        78.8423930470254  -6.30000545279012E-006      0.0582587841741392        78.8424143205241       0.228551763467723       -4500.37671931622       -967.363108318017   1.82731890671533E-005                       0        296.913006052637        302099.554798229        46.9812276875156                    1007        47.0075296214908        1286.61640737168        23.1135894722978       0.041989181874707                       0 
                    7.9                    0.15      0.0602401601067378        1.12192952113585        78.8893339154492  -6.28944749947041E-006      0.0585582856281232        78.8893555566041       0.228689144081729       -4500.37627224632       -963.076203618769   1.82730262898494E-005                       0        296.909598615307        302099.801769052        46.9761366606955                    1007        47.0024386865848        1278.83025277443        23.0434055190427      0.0419846318603953                       0 
