VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15     0.00134844948316105        1.11674823535617        56.2319032368513    1.8468147835569E-008    0.000419534249066772        56.2319032368513        0.16262918853802       -4497.50660400391       -2719.57171314421   1.83389900407717E-005                       0        298.291626085316         301965.62375184        1.77973660562283                    1007         1.8060366403083     0.00135612397378235      0.0015906285669238                       0 
                    7.9                    0.15     0.00134944981660553        1.11674910369918        56.2364579519534   1.84688603473708E-008    0.000419868227068764        56.2364579519534       0.162642424889936       -4497.50660400391        -2719.2798695294   1.83389790198578E-005                       0        298.291397368046        301965.646814699        1.78102234846858                    1007        1.80732238333849     0.00135712658615429     0.00159177769175379                       0 
                    7.9                    0.15     0.00135045015005002        1.11674997204219        56.2410126670556   1.84695728591726E-008    0.000420202205070756        56.2410126670556       0.162655661241852       -4497.50660400391       -2718.98802591458   1.83389679989438E-005                       0        298.291168650775        301965.669877559        1.78230809131434                    1007        1.80860812636869     0.00135812919852622     0.00159292681658377                       0 
                    7.9                    0.15      0.0013514504834945         1.1167508403852        56.2455673821577   1.84702853709743E-008    0.000420536183072747        56.2455673821577       0.162668897593768       -4497.50660400391       -2718.69618229977   1.83389569780298E-005                       0        298.290939933505        301965.692940419        1.78359383416009                    1007        1.80989386939888     0.00135913181089816     0.00159407594141376                       0 
                    7.9                    0.15     0.00135245081693898        1.11675170872822        56.2501220972599   1.84709978827761E-008    0.000420870161074739        56.2501220972599       0.162682133945685       -4497.50660400391       -2718.40433868496   1.83389459571159E-005                       0        298.290711216235        301965.716003279        1.78487957700585                    1007        1.81117961242908     0.00136013442327009     0.00159522506624375                       0 
                    7.9                    0.15     0.00135345115038346        1.11675257707123         56.254676812362   1.84717103945779E-008     0.00042120413907673         56.254676812362       0.162695370297601       -4497.50660400391       -2718.11249507015   1.83389349362019E-005                       0        298.290482498964        301965.739066139         1.7861653198516                    1007        1.81246535545927     0.00136113703564203     0.00159637419107373                       0 
                    7.9                    0.15     0.00135445148382794        1.11675344541424        56.2592315274642   1.84724229063797E-008    0.000421538117078722        56.2592315274642       0.162708606649517       -4497.50660400391       -2717.82065145534   1.83389239152879E-005                       0        298.290253781694        301965.762128999        1.78745106269736                    1007        1.81375109848947     0.00136213964801396     0.00159752331590372                       0 
                    7.9                    0.15     0.00135545181727242        1.11675431375725        56.2637862425663   1.84731354181814E-008    0.000421872095080714        56.2637862425663       0.162721843001433       -4497.50660400391       -2717.52880784053    1.8338912894374E-005                       0        298.290025064423        301965.785191859        1.78873680554311                    1007        1.81503684151966      0.0013631422603859     0.00159867244073371                       0 
                    7.9                    0.15     0.00135645215071691        1.11675518210027        56.2683409576685   1.84738479299832E-008    0.000422206073082705        56.2683409576685       0.162735079353349       -4497.50660400391       -2717.23696422572     1.833890187346E-005                       0        298.289796347153        301965.808254719        1.79002254838887                    1007        1.81632258454986     0.00136414487275783     0.00159982156556369                       0 
                    7.9                    0.15     0.00135745248416139        1.11675605044328        56.2728956727706    1.8474560441785E-008    0.000422540051084697        56.2728956727706       0.162748315705266       -4497.50660400391        -2716.9451206109    1.8338890852546E-005                       0        298.289567629882        301965.831317579        1.79130829123462                    1007        1.81760832758005     0.00136514748512977     0.00160097069039368                       0 
                    7.9                    0.15     0.00135845281760587        1.11675691878629        56.2774503878728   1.84752729535868E-008    0.000422874029086689        56.2774503878728       0.162761552057182       -4497.50660400391       -2716.65327699609   1.83388798316321E-005                       0        298.289338912612        301965.854380438        1.79259403408038                    1007        1.81889407061025     0.00136615009750171     0.00160211981522367                       0 
                    7.9                    0.15     0.00135945315105035         1.1167577871293        56.2820051029749   1.84759854653886E-008     0.00042320800708868        56.2820051029749       0.162774788409098       -4497.50660400391       -2716.36143338128   1.83388688107181E-005                       0        298.289110195341        301965.877443298        1.79387977692613                    1007        1.82017981364044     0.00136715270987364     0.00160326894005365                       0 
                    7.9                    0.15     0.00136045348449483        1.11675865547231        56.2865598180771   1.84766979771903E-008    0.000423541985090672        56.2865598180771       0.162788024761014       -4497.50660400391       -2716.06958976647   1.83388577898041E-005                       0        298.288881478071        301965.900506158        1.79516551977189                    1007        1.82146555667064     0.00136815532224558     0.00160441806488364                       0 
                    7.9                    0.15     0.00136145381793931        1.11675952381533        56.2911145331792   1.84774104889921E-008    0.000423875963092663        56.2911145331792        0.16280126111293       -4497.50660400391       -2715.77774615166   1.83388467688902E-005                       0        298.288652760801        301965.923569018        1.79645126261764                    1007        1.82275129970083     0.00136915793461751     0.00160556718971362                       0 
                    7.9                    0.15     0.00136245415138379        1.11676039215834        56.2956692482814   1.84781230007939E-008    0.000424209941094655        56.2956692482814       0.162814497464847       -4497.50660400391       -2715.48590253685   1.83388357479762E-005                       0         298.28842404353        301965.946631878         1.7977370054634                    1007        1.82403704273103     0.00137016054698945     0.00160671631454361                       0 
                    7.9                    0.15     0.00136345448482828        1.11676126050135        56.3002239633835   1.84788355125957E-008    0.000424543919096647        56.3002239633835       0.162827733816763       -4497.50660400391       -2715.19405892204   1.83388247270622E-005                       0         298.28819532626        301965.969694738        1.79902274830915                    1007        1.82532278576122     0.00137116315936138      0.0016078654393736                       0 
                    7.9                    0.15     0.00136445481827276        1.11676212884436        56.3047786784857   1.84795480243975E-008    0.000424877897098638        56.3047786784857       0.162840970168679       -4497.50660400391       -2714.90221530722   1.83388137061483E-005                       0        298.287966608989        301965.992757598        1.80030849115491                    1007        1.82660852879142     0.00137216577173332     0.00160901456420358                       0 
                    7.9                    0.15     0.00136545515171724        1.11676299718738        56.3093333935878   1.84802605361992E-008     0.00042521187510063        56.3093333935878       0.162854206520595       -4497.50660400391       -2714.61037169241   1.83388026852343E-005                       0        298.287737891719        301966.015820458        1.80159423400066                    1007        1.82789427182161     0.00137316838410526     0.00161016368903357                       0 
                    7.9                    0.15     0.00136645548516172        1.11676386553039          56.31388810869    1.8480973048001E-008    0.000425545853102621          56.31388810869       0.162867442872511       -4497.50660400391        -2714.3185280776   1.83387916643203E-005                       0        298.287509174448        301966.038883318        1.80287997684642                    1007        1.82918001485181     0.00137417099647719     0.00161131281386356                       0 
                    7.9                    0.15      0.0013674558186062         1.1167647338734        56.3184428237921   1.84816855598028E-008    0.000425879831104613        56.3184428237921       0.162880679224428       -4497.50660400391       -2714.02668446279   1.83387806434064E-005                       0        298.287280457178        301966.061946177        1.80416571969217                    1007          1.830465757882     0.00137517360884913     0.00161246193869354                       0 
                    7.9                    0.15     0.00136845615205068        1.11676560221641        56.3229975388943   1.84823980716046E-008    0.000426213809106605        56.3229975388943       0.162893915576344       -4497.50660400391       -2713.73484084798   1.83387696224924E-005                       0        298.287051739908        301966.085009037        1.80545146253793                    1007         1.8317515009122     0.00137617622122106     0.00161361106352353                       0 
                    7.9                    0.15     0.00136945648549517        1.11676647055943        56.3275522539964   1.84831105834064E-008    0.000426547787108596        56.3275522539964        0.16290715192826       -4497.50660400391       -2713.44299723317   1.83387586015784E-005                       0        298.286823022637        301966.108071897        1.80673720538368                    1007        1.83303724394239       0.001377178833593     0.00161476018835352                       0 
                    7.9                    0.15     0.00137045681893965        1.11676733890244        56.3321069690986   1.84838230952081E-008    0.000426881765110588        56.3321069690986       0.162920388280176       -4497.50660400391       -2713.15115361836   1.83387475806645E-005                       0        298.286594305367        301966.131134757        1.80802294822944                    1007        1.83432298697259     0.00137818144596493      0.0016159093131835                       0 
                    7.9                    0.15     0.00137145715238413        1.11676820724545        56.3366616842007   1.84845356070099E-008     0.00042721574311258        56.3366616842007       0.162933624632093       -4497.50660400391       -2712.85931000354   1.83387365597505E-005                       0        298.286365588096        301966.154197617        1.80930869107519                    1007        1.83560873000278     0.00137918405833687     0.00161705843801349                       0 
                    7.9                    0.15     0.00137245748582861        1.11676907558846        56.3412163993029   1.84852481188117E-008    0.000427549721114571        56.3412163993029       0.162946860984009       -4497.50660400391       -2712.56746638873   1.83387255388365E-005                       0        298.286136870826        301966.177260477        1.81059443392095                    1007        1.83689447303298     0.00138018667070881     0.00161820756284347                       0 
                    7.9                    0.15     0.00137345781927309        1.11676994393147         56.345771114405   1.84859606306135E-008    0.000427883699116563         56.345771114405       0.162960097335925       -4497.50660400391       -2712.27562277392   1.83387145179226E-005                       0        298.285908153555        301966.200323337         1.8118801767667                    1007        1.83818021606317     0.00138118928308074     0.00161935668767346                       0 
                    7.9                    0.15     0.00137445815271757        1.11677081227449        56.3503258295072   1.84866731424153E-008    0.000428217677118554        56.3503258295072       0.162973333687841       -4497.50660400391       -2711.98377915911   1.83387034970086E-005                       0        298.285679436285        301966.223386197        1.81316591961246                    1007        1.83946595909337     0.00138219189545268     0.00162050581250345                       0 
                    7.9                    0.15     0.00137545848616205         1.1167716806175        56.3548805446093    1.8487385654217E-008    0.000428551655120546        56.3548805446093       0.162986570039757       -4497.50660400391        -2711.6919355443   1.83386924760946E-005                       0        298.285450719015        301966.246449057        1.81445166245821                    1007        1.84075170212356     0.00138319450782461     0.00162165493733343                       0 
                    7.9                    0.15     0.00137645881960654        1.11677254896051        56.3594352597115   1.84880981660188E-008    0.000428885633122538        56.3594352597115       0.162999806391674       -4497.50660400391       -2711.40009192949   1.83386814551807E-005                       0        298.285222001744        301966.269511917        1.81573740530397                    1007        1.84203744515376     0.00138419712019655     0.00162280406216342                       0 
                    7.9                    0.15     0.00137745915305102        1.11677341730352        56.3639899748136   1.84888106778206E-008    0.000429219611124529        56.3639899748136        0.16301304274359       -4497.50660400391       -2711.10824831468   1.83386704342667E-005                       0        298.284993284474        301966.292574776        1.81702314814972                    1007        1.84332318818395     0.00138519973256848     0.00162395318699341                       0 
                    7.9                    0.15      0.0013784594864955        1.11677428564654        56.3685446899158   1.84895231896224E-008    0.000429553589126521        56.3685446899158       0.163026279095506       -4497.50660400391       -2710.81640469986   1.83386594133527E-005                       0        298.284764567203        301966.315637636        1.81830889099548                    1007        1.84460893121415     0.00138620234494042     0.00162510231182339                       0 
                    7.9                    0.15     0.00137945981993998        1.11677515398955        56.3730994050179   1.84902357014242E-008    0.000429887567128512        56.3730994050179       0.163039515447422       -4497.50660400391       -2710.52456108505   1.83386483924388E-005                       0        298.284535849933        301966.338700496        1.81959463384123                    1007        1.84589467424434     0.00138720495731235     0.00162625143665338                       0 
                    7.9                    0.15     0.00138046015338446        1.11677602233256        56.3776541201201   1.84909482132259E-008    0.000430221545130504        56.3776541201201       0.163052751799338       -4497.50660400391       -2710.23271747024   1.83386373715248E-005                       0        298.284307132662        301966.361763356        1.82088037668699                    1007        1.84718041727454     0.00138820756968429     0.00162740056148336                       0 
                    7.9                    0.15     0.00138146048682894        1.11677689067557        56.3822087280866   1.84916380608979E-008    0.000430554482641308        56.3822087280866       0.163065987854818       -4497.50660400391       -2709.94088956866   1.83386263506108E-005                       0        298.284078415392        301966.384789647        1.82216612887922                    1007         1.8484661695117     0.00138921018205623     0.00162854969462338                       0 
                    7.9                    0.15     0.00138246082027342        1.11677775901859        56.3867633015389   1.84923206072372E-008    0.000430887084954055        56.3867633015389       0.163079223814799       -4497.50660400391       -2709.64906672916   1.83386153296969E-005                       0        298.283849698121        301966.407804157        1.82345188408245                    1007        1.84975192471493     0.00139021279442816     0.00162969883044051                       0 
                    7.9                    0.15     0.00138346115371791         1.1167786273616        56.3913178749912   1.84930031535766E-008    0.000431219687266802        56.3913178749912       0.163092459774781       -4497.50660400391       -2709.35724388966   1.83386043087829E-005                       0        298.283620980851        301966.430818667        1.82473763928567                    1007        1.85103767991816      0.0013912154068001     0.00163084796625764                       0 
                    7.9                    0.15     0.00138446148716239        1.11677949570461        56.3958724484435   1.84936856999159E-008     0.00043155228957955        56.3958724484435       0.163105695734762       -4497.50660400391       -2709.06542105016   1.83385932878689E-005                       0        298.283392263581        301966.453833177         1.8260233944889                    1007        1.85232343512139     0.00139221801917203     0.00163199710207477                       0 
                    7.9                    0.15     0.00138546182060687        1.11678036404762        56.4004270218958   1.84943682462552E-008    0.000431884891892297        56.4004270218958       0.163118931694744       -4497.50660400391       -2708.77359821066    1.8338582266955E-005                       0         298.28316354631        301966.476847687        1.82730914969213                    1007        1.85360919032462     0.00139322063154397      0.0016331462378919                       0 
                    7.9                    0.15     0.00138646215405135        1.11678123239063        56.4049815953481   1.84950507925945E-008    0.000432217494205044        56.4049815953481       0.163132167654725       -4497.50660400391       -2708.48177537115    1.8338571246041E-005                       0         298.28293482904        301966.499862197        1.82859490489536                    1007        1.85489494552784      0.0013942232439159     0.00163429537370903                       0 
                    7.9                    0.15     0.00138746248749583        1.11678210073365        56.4095361688004   1.84957333389339E-008    0.000432550096517791        56.4095361688004       0.163145403614707       -4497.50660400391       -2708.18995253165    1.8338560225127E-005                       0        298.282706111769        301966.522876707        1.82988066009858                    1007        1.85618070073107     0.00139522585628784     0.00163544450952616                       0 
                    7.9                    0.15     0.00138846282094031        1.11678296907666        56.4140907422528   1.84964158852732E-008    0.000432882698830538        56.4140907422528       0.163158639574688       -4497.50660400391       -2707.89812969215   1.83385492042131E-005                       0        298.282477394499        301966.545891217        1.83116641530181                    1007         1.8574664559343     0.00139622846865978     0.00163659364534328                       0 
                    7.9                    0.15     0.00138946315438479        1.11678383741967        56.4186454116303   1.84971187242092E-008    0.000433216232759375        56.4186454116303       0.163171875800088       -4497.50660400391       -2707.60629278362   1.83385381832991E-005                       0        298.282248677228         301966.56893847        1.83245216213657                    1007        1.85875220289395     0.00139723108103171     0.00163774277371992                       0 
                    7.9                    0.15     0.00139046348782928        1.11678470576268        56.4232001267324    1.8497831236011E-008    0.000433550210761367        56.4232001267324       0.163185112152004       -4497.50660400391       -2707.31444916881   1.83385271623851E-005                       0        298.282019959958         301966.59200133        1.83373790498232                    1007        1.86003794592415     0.00139823369340365     0.00163889189854991                       0 
                    7.9                    0.15     0.00139146382127376         1.1167855741057        56.4277548418346   1.84985437478127E-008    0.000433884188763358        56.4277548418346        0.16319834850392       -4497.50660400391         -2707.022605554   1.83385161414712E-005                       0        298.281791242688         301966.61506419        1.83502364782807                    1007        1.86132368895434     0.00139923630577558      0.0016400410233799                       0 
                    7.9                    0.15     0.00139246415471824        1.11678644244871        56.4323095569367   1.84992562596145E-008     0.00043421816676535        56.4323095569367       0.163211584855836       -4497.50660400391       -2706.73076193919   1.83385051205572E-005                       0        298.281562525417         301966.63812705        1.83630939067383                    1007        1.86260943198454     0.00140023891814752     0.00164119014820988                       0 
                    7.9                    0.15     0.00139346448816272        1.11678731079172        56.4368642720389   1.84999687714163E-008    0.000434552144767342        56.4368642720389       0.163224821207752       -4497.50660400391       -2706.43891832437   1.83384940996432E-005                       0        298.281333808147         301966.66118991        1.83759513351959                    1007        1.86389517501473     0.00140124153051945     0.00164233927303987                       0 
                    7.9                    0.15      0.0013944648216072        1.11678817913473         56.441418987141   1.85006812832181E-008    0.000434886122769333         56.441418987141       0.163238057559669       -4497.50660400391       -2706.14707470956   1.83384830787293E-005                       0        298.281105090876        301966.684252769        1.83888087636534                    1007        1.86518091804493     0.00140224414289139     0.00164348839786986                       0 
                    7.9                    0.15     0.00139546515505168        1.11678904747775        56.4459737022432   1.85013937950199E-008    0.000435220100771325        56.4459737022432       0.163251293911585       -4497.50660400391       -2705.85523109475   1.83384720578153E-005                       0        298.280876373606        301966.707315629         1.8401666192111                    1007        1.86646666107512     0.00140324675526333     0.00164463752269984                       0 
                    7.9                    0.15     0.00139646548849617        1.11678991582076        56.4505284173453   1.85021063068216E-008    0.000435554078773316        56.4505284173453       0.163264530263501       -4497.50660400391       -2705.56338747994   1.83384610369013E-005                       0        298.280647656335        301966.730378489        1.84145236205685                    1007        1.86775240410532     0.00140424936763526     0.00164578664752983                       0 
                    7.9                    0.15     0.00139746582194065        1.11679078416377        56.4550831324475   1.85028188186234E-008    0.000435888056775308        56.4550831324475       0.163277766615417       -4497.50660400391       -2705.27154386513   1.83384500159874E-005                       0        298.280418939065        301966.753441349        1.84273810490261                    1007        1.86903814713551      0.0014052519800072     0.00164693577235982                       0 
                    7.9                    0.15     0.00139846615538513        1.11679165250678        56.4596378475496   1.85035313304252E-008      0.0004362220347773        56.4596378475496       0.163291002967333       -4497.50660400391       -2704.97970025032   1.83384389950734E-005                       0        298.280190221795        301966.776504209        1.84402384774836                    1007        1.87032389016571     0.00140625459237913      0.0016480848971898                       0 
                    7.9                    0.15     0.00139946648882961        1.11679252084979        56.4641925626518    1.8504243842227E-008    0.000436556012779291        56.4641925626518        0.16330423931925       -4497.50660400391        -2704.6878566355   1.83384279741594E-005                       0        298.279961504524        301966.799567069        1.84530959059412                    1007         1.8716096331959     0.00140725720475107     0.00164923402201979                       0 
                    7.9                    0.15     0.00140046682227409        1.11679338919281        56.4687472777539   1.85049563540288E-008    0.000436889990781283        56.4687472777539       0.163317475671166       -4497.50660400391       -2704.39601302069   1.83384169532455E-005                       0        298.279732787254        301966.822629929        1.84659533343987                    1007         1.8728953762261       0.001408259817123     0.00165038314684977                       0 
                    7.9                    0.15     0.00140146715571857        1.11679425753582        56.4733019928561   1.85056688658305E-008    0.000437223968783274        56.4733019928561       0.163330712023082       -4497.50660400391       -2704.10416940588   1.83384059323315E-005                       0        298.279504069983        301966.845692789        1.84788107628563                    1007        1.87418111925629     0.00140926242949494     0.00165153227167976                       0 
                    7.9                    0.15     0.00140246748916305        1.11679512587883        56.4778567079582   1.85063813776323E-008    0.000437557946785266        56.4778567079582       0.163343948374998       -4497.50660400391       -2703.81232579107   1.83383949114175E-005                       0        298.279275352713        301966.868755649        1.84916681913138                    1007        1.87546686228649     0.00141026504186687     0.00165268139650975                       0 
                    7.9                    0.15     0.00140346782260754        1.11679599422184        56.4824114230604   1.85070938894341E-008    0.000437891924787258        56.4824114230604       0.163357184726914       -4497.50660400391       -2703.52048217626   1.83383838905036E-005                       0        298.279046635442        301966.891818509        1.85045256197714                    1007        1.87675260531668     0.00141126765423881     0.00165383052133973                       0 
                    7.9                    0.15     0.00140446815605202        1.11679686256486        56.4869661381625   1.85078064012359E-008    0.000438225902789249        56.4869661381625       0.163370421078831       -4497.50660400391       -2703.22863856145   1.83383728695896E-005                       0        298.278817918172        301966.914881368        1.85173830482289                    1007        1.87803834834688     0.00141227026661075     0.00165497964616972                       0 
                    7.9                    0.15      0.0014054684894965        1.11679773090787        56.4915208532647   1.85085189130377E-008    0.000438559880791241        56.4915208532647       0.163383657430747       -4497.50660400391       -2702.93679494664   1.83383618486756E-005                       0        298.278589200901        301966.937944228        1.85302404766865                    1007        1.87932409137707     0.00141327287898268     0.00165612877099971                       0 
                    7.9                    0.15     0.00140646882294098        1.11679859925088        56.4960755683668   1.85092314248394E-008    0.000438893858793233        56.4960755683668       0.163396893782663       -4497.50660400391       -2702.64495133182   1.83383508277617E-005                       0        298.278360483631        301966.961007088         1.8543097905144                    1007        1.88060983440727     0.00141427549135462     0.00165727789582969                       0 
                    7.9                    0.15     0.00140746915638546        1.11679946759389         56.500630283469   1.85099439366412E-008    0.000439227836795224         56.500630283469       0.163410130134579       -4497.50660400391       -2702.35310771701   1.83383398068477E-005                       0         298.27813176636        301966.984069948        1.85559553336016                    1007        1.88189557743746     0.00141527810372655     0.00165842702065968                       0 
                    7.9                    0.15     0.00140846948982994        1.11680033593691        56.5051849985711    1.8510656448443E-008    0.000439561814797216        56.5051849985711       0.163423366486495       -4497.50660400391        -2702.0612641022   1.83383287859337E-005                       0         298.27790304909        301967.007132808        1.85688127620591                    1007        1.88318132046766     0.00141628071609849     0.00165957614548966                       0 
                    7.9                    0.15     0.00140946982327442        1.11680120427992        56.5097397136733   1.85113689602448E-008    0.000439895792799207        56.5097397136733       0.163436602838412       -4497.50660400391       -2701.76942048739   1.83383177650198E-005                       0         298.27767433182        301967.030195668        1.85816701905167                    1007        1.88446706349785     0.00141728332847042     0.00166072527031965                       0 
                    7.9                    0.15     0.00141047015671891        1.11680207262293        56.5142944287754   1.85120814720466E-008    0.000440229770801199        56.5142944287754       0.163449839190328       -4497.50660400391       -2701.47757687258   1.83383067441058E-005                       0        298.277445614549        301967.053258528        1.85945276189742                    1007        1.88575280652805     0.00141828594084236     0.00166187439514964                       0 
                    7.9                    0.15     0.00141147049016339        1.11680294096594        56.5188491438776   1.85127939838483E-008    0.000440563748803191        56.5188491438776       0.163463075542244       -4497.50660400391       -2701.18573325777   1.83382957231918E-005                       0        298.277216897279        301967.076321388        1.86073850474318                    1007        1.88703854955824      0.0014192885532143     0.00166302351997962                       0 
                    7.9                    0.15     0.00141247082360787        1.11680380930895        56.5234038589798   1.85135064956501E-008    0.000440897726805182        56.5234038589798        0.16347631189416       -4497.50660400391       -2700.89388964296   1.83382847022779E-005                       0        298.276988180008        301967.099384248        1.86202424758893                    1007        1.88832429258844     0.00142029116558623     0.00166417264480961                       0 
                    7.9                    0.15     0.00141347115705235        1.11680467765197        56.5279585740819   1.85142190074519E-008    0.000441231704807174        56.5279585740819       0.163489548246076       -4497.50660400391       -2700.60204602814   1.83382736813639E-005                       0        298.276759462738        301967.122447107        1.86330999043469                    1007        1.88961003561863     0.00142129377795817      0.0016653217696396                       0 
                    7.9                    0.15     0.00141447149049683        1.11680554599498        56.5325132891841   1.85149315192537E-008    0.000441565682809165        56.5325132891841       0.163502784597993       -4497.50660400391       -2700.31020241333   1.83382626604499E-005                       0        298.276530745467        301967.145509967        1.86459573328044                    1007        1.89089577864883      0.0014222963903301     0.00166647089446958                       0 
                    7.9                    0.15     0.00141547182394131        1.11680641433799        56.5370680042862   1.85156440310554E-008    0.000441899660811157        56.5370680042862       0.163516020949909       -4497.50660400391       -2700.01835879852    1.8338251639536E-005                       0        298.276302028197        301967.168572827         1.8658814761262                    1007        1.89218152167902     0.00142329900270204     0.00166762001929957                       0 
                    7.9                    0.15      0.0014164721573858          1.116807282681        56.5416227193884   1.85163565428572E-008    0.000442233638813149        56.5416227193884       0.163529257301825       -4497.50660400391       -2699.72651518371    1.8338240618622E-005                       0        298.276073310927        301967.191635687        1.86716721897195                    1007        1.89346726470922     0.00142430161507397     0.00166876914412956                       0 
                    7.9                    0.15     0.00141747249083028        1.11680815102402        56.5461774344905    1.8517069054659E-008     0.00044256761681514        56.5461774344905       0.163542493653741       -4497.50660400391        -2699.4346715689    1.8338229597708E-005                       0        298.275844593656        301967.214698547        1.86845296181771                    1007        1.89475300773941     0.00142530422744591     0.00166991826895954                       0 
                    7.9                    0.15     0.00141847282427476        1.11680901936703        56.5507321495927   1.85177815664608E-008    0.000442901594817132        56.5507321495927       0.163555730005658       -4497.50660400391       -2699.14282795409   1.83382185767941E-005                       0        298.275615876386        301967.237761407        1.86973870466346                    1007        1.89603875076961     0.00142630683981785     0.00167106739378953                       0 
                    7.9                    0.15     0.00141947315771924        1.11680988771004        56.5552868646948   1.85184940782626E-008    0.000443235572819124        56.5552868646948       0.163568966357574       -4497.50660400391       -2698.85098433928   1.83382075558801E-005                       0        298.275387159115        301967.260824267        1.87102444750922                    1007         1.8973244937998     0.00142730945218978     0.00167221651861951                       0 
                    7.9                    0.15     0.00142047349116372        1.11681075605305         56.559841579797   1.85192065900643E-008    0.000443569550821115         56.559841579797        0.16358220270949       -4497.50660400391       -2698.55914072446   1.83381965349661E-005                       0        298.275158441845        301967.283887127        1.87231019035497                    1007           1.89861023683     0.00142831206456172      0.0016733656434495                       0 
                    7.9                    0.15      0.0014214738246082        1.11681162439607        56.5643962948991   1.85199191018661E-008    0.000443903528823107        56.5643962948991       0.163595439061406       -4497.50660400391       -2698.26729710965   1.83381855140522E-005                       0        298.274929724574        301967.306949987        1.87359593320073                    1007        1.89989597986019     0.00142931467693365     0.00167451476827949                       0 
                    7.9                    0.15     0.00142247415805268        1.11681249273908        56.5689510100013   1.85206316136679E-008    0.000444237506825098        56.5689510100013       0.163608675413322       -4497.50660400391       -2697.97545349484   1.83381744931382E-005                       0        298.274701007304        301967.330012846        1.87488167604648                    1007        1.90118172289039     0.00143031728930559     0.00167566389310947                       0 
                    7.9                    0.15     0.00142347449149717        1.11681336108209        56.5735057251034   1.85213441254697E-008     0.00044457148482709        56.5735057251034       0.163621911765239       -4497.50660400391       -2697.68360988003   1.83381634722242E-005                       0        298.274472290034        301967.353075706        1.87616741889224                    1007        1.90246746592058     0.00143131990167752     0.00167681301793946                       0 
                    7.9                    0.15     0.00142447482494165         1.1168142294251        56.5780604402056   1.85220566372715E-008    0.000444905462829082        56.5780604402056       0.163635148117155       -4497.50660400391       -2697.39176626522   1.83381524513103E-005                       0        298.274243572763        301967.376138566        1.87745316173799                    1007        1.90375320895078     0.00143232251404946     0.00167796214276945                       0 
                    7.9                    0.15     0.00142547515838613        1.11681509776811        56.5826151553077   1.85227691490732E-008    0.000445239440831073        56.5826151553077       0.163648384469071       -4497.50660400391       -2697.09992265041   1.83381414303963E-005                       0        298.274014855493        301967.399201426        1.87873890458375                    1007        1.90503895198097      0.0014333251264214     0.00167911126759943                       0 
                    7.9                    0.15     0.00142647549183061        1.11681596611113        56.5871698704099    1.8523481660875E-008    0.000445573418833065        56.5871698704099       0.163661620820987       -4497.50660400391        -2696.8080790356   1.83381304094823E-005                       0        298.273786138222        301967.422264286         1.8800246474295                    1007        1.90632469501117     0.00143432773879333     0.00168026039242942                       0 
                    7.9                    0.15     0.00142747582527509        1.11681683445414         56.591724585512   1.85241941726768E-008    0.000445907396835056         56.591724585512       0.163674857172903       -4497.50660400391       -2696.51623542079   1.83381193885684E-005                       0        298.273557420952        301967.445327146        1.88131039027526                    1007        1.90761043804136     0.00143533035116527     0.00168140951725941                       0 
                    7.9                    0.15     0.00142847615871957        1.11681770279715        56.5962793006142   1.85249066844786E-008    0.000446241374837048        56.5962793006142        0.16368809352482       -4497.50660400391       -2696.22439180597   1.83381083676544E-005                       0        298.273328703681        301967.468390006        1.88259613312101                    1007        1.90889618107156      0.0014363329635372     0.00168255864208939                       0 
                    7.9                    0.15     0.00142947649216405        1.11681857114016        56.6008340157163   1.85256191962804E-008     0.00044657535283904        56.6008340157163       0.163701329876736       -4497.50660400391       -2695.93254819116   1.83380973467404E-005                       0        298.273099986411        301967.491452866        1.88388187596677                    1007        1.91018192410175     0.00143733557590914     0.00168370776691938                       0 
                    7.9                    0.15     0.00143047682560854        1.11681943948318        56.6053887308185   1.85263317080821E-008    0.000446909330841031        56.6053887308185       0.163714566228652       -4497.50660400391       -2695.64070457635   1.83380863258265E-005                       0         298.27287126914        301967.514515726        1.88516761881252                    1007        1.91146766713195     0.00143833818828107     0.00168485689174936                       0 
                    7.9                    0.15     0.00143147715905302        1.11682030782619        56.6099434459206   1.85270442198839E-008    0.000447243308843023        56.6099434459206       0.163727802580568       -4497.50660400391       -2695.34886096154   1.83380753049125E-005                       0         298.27264255187        301967.537578585        1.88645336165828                    1007        1.91275341016214     0.00143934080065301     0.00168600601657935                       0 
                    7.9                    0.15      0.0014324774924975         1.1168211761692        56.6144981610228   1.85277567316857E-008    0.000447577286845015        56.6144981610228       0.163741038932484       -4497.50660400391       -2695.05701734673   1.83380642839985E-005                       0          298.2724138346        301967.560641445        1.88773910450403                    1007        1.91403915319234     0.00144034341302494     0.00168715514140934                       0 
