      0.424212106053027                    0.15                       0        1.11604201555133                       0                       0                       0                       0                       0       -4225.26644205892       -3160.56628228665   1.83883522673266E-005      0.0196171405801122        299.335600539528        301430.943612431       0.182418910330865                    1007       0.208718908495042        886866.528451726                       0    0.000163035768766123         20.463772788532 
      0.428214107053527                    0.15                       0        1.11603782283121                       0                       0                       0                       0                       0       -4225.46678710449       -3162.48991060472   1.83883760224729E-005      0.0195895293732176        299.336099675204        301431.445363307       0.182295682453823                    1007          0.208595680618        885078.635786643                       0    0.000162925634615805        20.4498788338414 
      0.432216108054027                    0.15                       0        1.11603371491129                       0                       0                       0                       0                       0       -4225.66562700295       -3164.35906417564   1.83883989149868E-005      0.0195627564516826        299.336584338312        301431.932294272       0.182175945518552                    1007       0.208475943682729        883347.577476238                       0     0.00016281861974386        20.4363797089051 
      0.436218109054527                    0.15                       0        1.11602960699138                       0                       0                       0                       0                       0       -4225.86446690142       -3166.22821774657   1.83884218075008E-005      0.0195359835301476         299.33706900142        301432.419225238       0.182056208583282                    1007       0.208356206747459        881616.519165833                       0    0.000162711604871916        20.4228805839687 
      0.440220110055028                    0.15                       0        1.11602549907146                       0                       0                       0                       0                       0       -4226.06330679988       -3168.09737131749   1.83884447000148E-005      0.0195092106086126        299.337553664528        301432.906156203       0.181936471648011                    1007       0.208236469812188        879885.460855428                       0    0.000162604589999971        20.4093814590324 
      0.444222111055528                    0.15                       0        1.11602145340992                       0                       0                       0                       0                       0       -4226.26087164676       -3169.91061387627    1.8388467117535E-005      0.0194832990901091        299.338022389491        301433.376766508       0.181820330134089                    1007       0.208120328298266        878212.765226363                       0    0.000162500789885599        20.3962892548569 
      0.448224112056028                    0.15                       0        1.11601741693209                       0                       0                       0                       0                       0       -4226.45824841131       -3171.71560902522   1.83884894649891E-005      0.0194575146368037        299.338488763425         301433.84496936       0.181704718979255                    1007       0.208004717143432        876548.678651826                       0    0.000162397463978762        20.3832570753913 
      0.452226113056528                    0.15                       0        1.11601338045427                       0                       0                       0                       0                       0       -4226.65562517587       -3173.52060417416   1.83885118124432E-005      0.0194317301834983        299.338955137359        301434.313172211       0.181589107824421                    1007       0.207889105988598        874884.592077289                       0    0.000162294138071925        20.3702248959257 
      0.456228114057029                    0.15                       0        1.11600938214249                       0                       0                       0                       0                       0       -4226.85229846369       -3175.29355204946   1.83885335775295E-005       0.019406440099883        299.339411740783        301434.776372561       0.181475567178108                    1007       0.207775565342285         873253.94222111                       0    0.000162192661765198        20.3574269033778 
      0.460230115057529                    0.15                       0        1.11600541710675                       0                       0                       0                       0                       0       -4227.04835840772       -3177.03855870806   1.83885548348639E-005      0.0193815810448411        299.339859825543        301435.235211356       0.181363831756412                    1007       0.207663829920589        871652.445003752                       0    0.000162092798078568        20.3448330925488 
      0.464232116058029                    0.15                       0          1.116001452071                       0                       0                       0                       0                       0       -4227.24441835175       -3178.78356536667   1.83885760921983E-005      0.0193567219897993        299.340307910303         301435.69405015       0.181252096334716                    1007       0.207552094498892        870050.947786393                       0    0.000161992934391938        20.3322392817197 
      0.468234117058529                    0.15                       0        1.11599750110899                       0                       0                       0                       0                       0       -4227.44019006574       -3180.51750399125   1.83885972421587E-005      0.0193320339086236        299.340754193625          301436.1491996       0.181141078673404                    1007       0.207441077717189         868460.98346048                       0    0.000161893713231694        20.3197266481828 
       0.47223611805903                    0.15                       0        1.11599360751533                       0                       0                       0                       0                       0       -4227.63478687586       -3182.20632630769   1.83886179544332E-005      0.0193080427632921        299.341193133798         301436.58931028       0.181032986798067                    1007       0.207332990306983        866918.030327664                       0    0.000161797111183244        20.3075449153028 
       0.47623811905953                    0.15                       0        1.11598971392167                       0                       0                       0                       0                       0       -4227.82938368598       -3183.89514862412   1.83886386667077E-005      0.0192840516179606        299.341632073972        301437.029420961        0.18092489492273                    1007       0.207224902896776        865375.077194847                       0    0.000161700509134794        20.2953631824228 
       0.48024012006003                    0.15                       0        1.11598582032801                       0                       0                       0                       0                       0       -4228.02398049611       -3185.58397094055   1.83886593789823E-005      0.0192600604726291        299.342071014145        301437.469531641       0.180816803047393                    1007        0.20711681548657        863832.124062031                       0    0.000161603907086344        20.2831814495428 
       0.48424212106053                    0.15                       0        1.11598198815785                       0                       0                       0                       0                       0       -4228.21757094367       -3187.22750694195   1.83886796226327E-005      0.0192367704189184        299.342494229903         301437.89354052       0.180711663338827                    1007       0.207011672565196        862336.397511255                       0    0.000161509936830747        20.2713333690924 
      0.488244122061031                    0.15                       0        1.11597816600628                       0                       0                       0                       0                       0       -4228.41099724667       -3188.86365643759   1.83886997898474E-005      0.0192135947180158        299.342914880902        301438.314923087       0.180607005148724                    1007       0.206907009909963        860848.373936969                       0     0.00016141639583845        20.2595397096207 
      0.492246123061531                    0.15                       0         1.1159743438547                       0                       0                       0                       0                       0       -4228.60442354966       -3190.49980593324   1.83887199570621E-005      0.0191904190171132        299.343335531902        301438.736305653        0.18050234695862                    1007       0.206802347254729        859360.350362681                       0    0.000161322854846153        20.2477460501491 
      0.496248124062031                    0.15                       0        1.11597054036872                       0                       0                       0                       0                       0       -4228.79731467296       -3192.10999921347   1.83887398394625E-005       0.019167644043023        299.343751404511        301439.157688219       0.180399380337303                    1007        0.20669937850148        857899.277826413                       0    0.000161230829065659        20.2361438249337 
      0.500250125062531                    0.15                       0        1.11596675393819                       0                       0                       0                       0                       0       -4228.98971678222       -3193.69647531285   1.83887594616173E-005      0.0191452352282567        299.344162910923        301439.579070785       0.180297959366699                    1007       0.206597957530876        856462.831478239                       0    0.000161140187791797        20.2247165204764 
      0.504252126063031                    0.15                       0        1.11596296750766                       0                       0                       0                       0                       0       -4229.18211889148       -3195.28295141223   1.83887790837722E-005      0.0191228264134905        299.344574417336        301440.000453352       0.180196538396094                    1007       0.206496536560271        855026.385130065                       0    0.000161049546517936        20.2132892160191 
      0.508254127063532                    0.15                       0        1.11595919431598                       0                       0                       0                       0                       0       -4229.37430409541       -3196.86079196825   1.83887985039182E-005      0.0191005515386576        299.344984229175         301440.41663019       0.180095684213779                    1007       0.206395682377956        853598.930809154                       0     0.00016095941107418        20.2019258816878 
      0.512256128064032                    0.15                       0        1.11595547932753                       0                       0                       0                       0                       0       -4229.56553569754       -3198.40066725257   1.83888170359533E-005      0.0190788655168656        299.345386591001        301440.809920585       0.179997321857459                    1007       0.206297320021636        852211.009004502                       0    0.000160871499460079        20.1908437853876 
      0.516258129064532                    0.15                       0        1.11595176433909                       0                       0                       0                       0                       0       -4229.75676729967       -3199.94054253689   1.83888355679884E-005      0.0190571794950735        299.345788952826        301441.203210981       0.179898959501139                    1007       0.206198957665316         850823.08719985                       0    0.000160783587845977        20.1797616890873 
      0.520260130065032                    0.15                       0        1.11594804935064                       0                       0                       0                       0                       0       -4229.94799890179       -3201.48041782122   1.83888541000235E-005      0.0190354934732815        299.346191314651        301441.596501376       0.179800597144819                    1007       0.206100595308996        849435.165395197                       0    0.000160695676231876        20.1686795927871 
      0.524262131065533                    0.15                       0         1.1159443646565                       0                       0                       0                       0                       0       -4230.13848599104       -3202.98294337599   1.83888726320586E-005      0.0190143868301051        299.346578165792        301441.989791771       0.179704688627342                    1007       0.206004686791519        848086.045616558                       0    0.000160609957552818        20.1578747499818 
      0.528264132066033                    0.15                       0         1.1159406853891                       0                       0                       0                       0                       0       -4230.32883971283        -3204.4787783296   1.83888911640937E-005      0.0189933839732555        299.346962238443        301442.383082166       0.179609219675484                    1007       0.205909217839661        846743.876594547                       0    0.000160524631702675        20.1471195726647 
      0.532266133066533                    0.15                       0         1.1159370061217                       0                       0                       0                       0                       0       -4230.51919343461        -3205.9746132832   1.83889096961289E-005      0.0189723811164059        299.347346311095        301442.776372561       0.179513750723626                    1007       0.205813748887803        845401.707572536                       0    0.000160439305852532        20.1363643953477 
      0.536268134067033                    0.15                       0        1.11593336335059                       0                       0                       0                       0                       0       -4230.70902394557       -3207.44922082623   1.83889279497194E-005      0.0189517075815548        299.347725712221        301443.164879315       0.179419682316926                    1007       0.205719680481103        844081.581572036                       0    0.000160355231889315        20.1257674659473 
      0.540270135067534                    0.15                       0        1.11592975552527                       0                       0                       0                       0                       0       -4230.89835347361       -3208.90350277678   1.83889459366946E-005      0.0189313493778984        299.348100640286        301443.548805653       0.179326954955098                    1007       0.205626953119275        842782.562124812                       0    0.000160272356628286        20.1153220615129 
      0.544272136068034                    0.15                       0        1.11592614769995                       0                       0                       0                       0                       0       -4231.08768300166       -3210.35778472732   1.83889639236699E-005       0.018910991174242        299.348475568351        301443.932731991       0.179234227593271                    1007       0.205534225757448        841483.542677589                       0    0.000160189481367256        20.1048766570785 
      0.548274137068534                    0.15                       0         1.1159225522786                       0                       0                       0                       0                       0       -4231.27688551307         -3211.805233183   1.83889818160104E-005      0.0188907389857505        299.348848908707        301444.313406703       0.179141951425783                    1007       0.205441950365208        840191.605271386                       0    0.000160107009628871        20.0944823569927 
      0.552276138069035                    0.15                       0        1.11591901589537                       0                       0                       0                       0                       0       -4231.46548347416       -3213.22015683135   1.83889992579258E-005      0.0188709913886685        299.349214692185        301444.678604927       0.179051822769815                    1007        0.20535182617437        838933.375656578                       0    0.000160026458503069        20.0843312939505 
      0.556278139069535                    0.15                       0        1.11591547951214                       0                       0                       0                       0                       0       -4231.65408143525       -3214.63508047969   1.83890166998412E-005      0.0188512437915865        299.349580475663        301445.043803152       0.178961694113847                    1007       0.205261701983533        837675.146041771                       0    0.000159945907377267        20.0741802309083 
      0.560280140070035                    0.15                       0        1.11591194312891                       0                       0                       0                       0                       0       -4231.84267939634       -3216.05000412804   1.83890341417566E-005      0.0188314961945045         299.34994625914        301445.409001376       0.178871565457879                    1007       0.205171577792695        836416.916426964                       0    0.000159865356251465        20.0640291678661 
      0.564282141070535                    0.15                       0        1.11590840674568                       0                       0                       0                       0                       0       -4232.03054310358       -3217.43378317577   1.83890511277872E-005      0.0188122326960082         299.35030439414        301445.766367559       0.178783505774844                    1007       0.205083515105574        835190.986149325                       0    0.000159786654194363        20.0541109053596 
      0.568284142071036                    0.15                       0        1.11590487036245                       0                       0                       0                       0                       0       -4232.21826318433       -3218.81147006609   1.83890680246427E-005      0.0187930638914468        299.350661033031        301446.122201726       0.178695850801086                    1007       0.204995855666686        833971.373905703                       0    0.000159708313831338        20.0442381806824 
      0.572286143071536                    0.15                       0        1.11590133397921                       0                       0                       0                       0                       0       -4232.40598326507       -3220.18915695641   1.83890849214983E-005      0.0187738950868855        299.351017671922        301446.478035893       0.178608195827328                    1007       0.204908196227797        832751.761662081                       0    0.000159629973468313        20.0343654560053 
      0.576288144072036                    0.15                       0        1.11589783325739                       0                       0                       0                       0                       0       -4232.59333817299       -3221.54920599948   1.83891015462789E-005      0.0187550007080051        299.351369746152        301446.829195848       0.178521713222367                    1007       0.204821711386544        831550.406890946                       0    0.000159552680049709        20.0246253917669 
      0.580290145072536                    0.15                       0        1.11589436831625                       0                       0                       0                       0                       0       -4232.78032668678       -3222.89155820586   1.83891178980746E-005      0.0187363816726172        299.351717240456        301447.175665958       0.178436406907169                    1007       0.204736405071346        830367.370654077                       0    0.000159476437077011        20.0150184316478 
      0.584292146073036                    0.15                       0         1.1158909033751                       0                       0                       0                       0                       0       -4232.96731520057       -3224.23391041224   1.83891342498703E-005      0.0187177626372293         299.35206473476        301447.522136068       0.178351100591972                    1007       0.204651098756149        829184.334417209                       0    0.000159400194104313        20.0054114715286 
      0.588294147073537                    0.15                       0         1.1158874442185                       0                       0                       0                       0                       0       -4233.15420894041       -3225.57082496326   1.83891505134008E-005      0.0186992280200131        299.352410748221        301447.868606178       0.178266156533767                    1007       0.204566154697944        828006.917896448                       0     0.00015932427453501        19.9958454196962 
      0.592296148074037                    0.15                       0        1.11588401499839                       0                       0                       0                       0                       0       -4233.34061220063       -3226.87959824639   1.83891663201367E-005      0.0186811302885928        299.352749097938        301448.215076288       0.178183087248871                    1007       0.204483085413048        826858.584854928                       0    0.000159250028661626        19.9864910787913 
      0.596298149074537                    0.15                       0        1.11588058577829                       0                       0                       0                       0                       0       -4233.52701546086       -3228.18837152951   1.83891821268725E-005      0.0186630325571724        299.353087447655        301448.561546398       0.178100017963975                    1007       0.204400016128152        825710.251813407                       0    0.000159175782788241        19.9771367378865 
      0.600300150075038                    0.15                       0        1.11587715655819                       0                       0                       0                       0                       0       -4233.71341872108       -3229.49714481264   1.83891979336083E-005       0.018644934825752        299.353425797371        301448.908016508       0.178016948679079                    1007       0.204316946843256        824561.918771886                       0    0.000159101536914857        19.9677823969816 
      0.604302151075538                    0.15                       0        1.11587378625693                       0                       0                       0                       0                       0       -4233.89909798649       -3230.77961295101   1.83892137403442E-005      0.0186272467644499        299.353756605476        301449.239041396       0.177935635912353                    1007        0.20423563407653        823440.769322161                       0    0.000159028866142524        19.9586260234075 
      0.608304152076038                    0.15                       0        1.11587042847891                       0                       0                       0                       0                       0       -4234.08462336637       -3232.05648991488     1.838922954708E-005      0.0186096457787801        299.354085810606        301449.566783392        0.17785469649463                    1007       0.204154694658807        822325.397761381                       0    0.000158956530158876        19.9495117279099 
      0.612306153076538                    0.15                       0         1.1158670707009                       0                       0                       0                       0                       0       -4234.27014874625       -3233.33336687875   1.83892453538158E-005      0.0185920447931104        299.354415015735        301449.894525388       0.177773757076907                    1007       0.204073755241084          821210.0262006                       0    0.000158884194175228        19.9403974324122 
      0.616308154077039                    0.15                       0        1.11586371292288                       0                       0                       0                       0                       0       -4234.45538882723       -3234.59547962458    1.8389260629141E-005      0.0185746742610919         299.35473976307        301450.217702601       0.177693810215171                    1007       0.203993808379347        820109.937531266                       0    0.000158812742458837        19.9313954176337 
      0.620310155077539                    0.15                       0        1.11586035514486                       0                       0                       0                       0                       0       -4234.64032895354        -3235.8420697165   1.83892753457572E-005      0.0185575460210972        299.355059823613         301450.53608054       0.177614906896884                    1007       0.203914905061061        819025.916833417                       0     0.00015874222043439        19.9225114514197 
      0.624312156078039                    0.15                       0        1.11585699736684                       0                       0                       0                       0                       0       -4234.82526907985       -3237.08865980842   1.83892900623733E-005      0.0185404177811025        299.355379884156        301450.854458479       0.177536003578598                    1007       0.203836001742775        817941.896135568                       0    0.000158671698409944        19.9136274852056 
      0.628314157078539                    0.15                       0        1.11585364495593                       0                       0                       0                       0                       0       -4235.01012127157       -3238.33089713802   1.83893048608849E-005      0.0185233571330433        299.355698570721        301451.172836418       0.177457391425572                    1007       0.203757389589749        816862.357991496                       0    0.000158601437140677          19.90477640859 
       0.63231615807904                    0.15                       0        1.11585032289895                       0                       0                       0                       0                       0       -4235.19447614432       -3239.54851717851   1.83893201225608E-005      0.0185066787549306        299.356009486677        301451.491214357       0.177380425973855                    1007       0.203680424138032         815808.17117934                       0    0.000158532650586814        19.8961113409259 
       0.63631815907954                    0.15                       0        1.11584700084198                       0                       0                       0                       0                       0       -4235.37883101707         -3240.766137219   1.83893353842368E-005      0.0184900003768179        299.356320402633        301451.809592296       0.177303460522137                    1007       0.203603458686314        814753.984367184                       0     0.00015846386403295        19.8874462732618 
       0.64032016008004                    0.15                       0          1.115843678785                       0                       0                       0                       0                       0       -4235.56318588982       -3241.98375725949   1.83893506459128E-005      0.0184733219987053        299.356631318589        301452.127970235       0.177226495070419                    1007       0.203526493234596        813699.797555028                       0    0.000158395077479086        19.8787812055976 
       0.64432216108054                    0.15                       0        1.11584041481199                       0                       0                       0                       0                       0       -4235.74706493872       -3243.17889462309   1.83893650212978E-005      0.0184569939395125        299.356934799797        301452.431121811       0.177151043432065                    1007       0.203451041596242        812668.724362181                       0    0.000158327641632683        19.8702866724576 
       0.64832416208104                    0.15                       0         1.1158371641971                       0                       0                       0                       0                       0        -4235.9308345579       -3244.36886143267   1.83893791928541E-005      0.0184407464464779        299.357236571166        301452.730771636       0.177075939939701                    1007       0.203375938103878        811642.966827164                       0    0.000158260516421261        19.8618313587565 
      0.652326163081541                    0.15                       0        1.11583391358221                       0                       0                       0                       0                       0       -4236.11460417709       -3245.55882824225   1.83893933644103E-005      0.0184244989534433        299.357538342535        301453.030421461       0.177000836447336                    1007       0.203300834611513        810617.209292146                       0     0.00015819339120984        19.8533760450553 
      0.656328164082041                    0.15                       0        1.11583066296733                       0                       0                       0                       0                       0       -4236.29802572185       -3246.73629917986   1.83894075359666E-005      0.0184084463812385        299.357835762974        301453.330071286       0.176926576372622                    1007       0.203226574536799        809604.363369185                       0    0.000158127023258539        19.8450161798886 
      0.660330165082541                    0.15                       0        1.11582741235244                       0                       0                       0                       0                       0       -4236.48106377407       -3247.90000273574   1.83894217075228E-005      0.0183926085639128        299.358128389756        301453.629721111       0.176853245537003                    1007        0.20315324370118        808605.742871436                       0    0.000158061489621897        19.8367614755635 
      0.664332166083042                    0.15                       0        1.11582416173755                       0                       0                       0                       0                       0        -4236.6641018263       -3249.06370629162   1.83894358790791E-005      0.0183767707465872        299.358421016539        301453.929370935       0.176779914701385                    1007       0.203079912865561        807607.122373687                       0    0.000157995955985256        19.8285067712384 
      0.668334167083542                    0.15                       0        1.11582091607232                       0                       0                       0                       0                       0       -4236.84707905711       -3250.22391261549   1.83894499751095E-005      0.0183609874528638        299.358713643321        301454.227723237       0.176706820212047                    1007       0.203006818376224        806612.088231616                       0    0.000157930632612506        19.8202786762873 
      0.672336168084042                    0.15                       0        1.11581770117847                       0                       0                       0                       0                       0       -4237.02967816916       -3251.36237711141    1.8389463601606E-005      0.0183455431251495        299.359006270103        301454.518009005        0.17663519505622                    1007       0.202935193220397        805639.349987494                       0    0.000157866616422504         19.812216008288 
      0.676338169084542                    0.15                       0        1.11581448628462                       0                       0                       0                       0                       0       -4237.21227728122       -3252.50084160733   1.83894772281024E-005      0.0183300987974353        299.359298896885        301454.808294772       0.176563569900392                    1007       0.202863568064569        804666.611743372                       0    0.000157802600232503        19.8041533402886 
      0.680340170085043                    0.15                       0        1.11581127139078                       0                       0                       0                       0                       0       -4237.39487639327       -3253.63930610325   1.83894908545988E-005      0.0183146544697211        299.359591523667         301455.09858054       0.176491944744564                    1007       0.202791942908741         803693.87349925                       0    0.000157738584042501        19.7960906722893 
      0.684342171085543                    0.15                       0        1.11580808512147                       0                       0                       0                       0                       0       -4237.57712376696       -3254.75848361192   1.83895044810952E-005      0.0182995106996954        299.359876822567        301455.388866308       0.176421625583455                    1007       0.202721623747631        802740.960167584                       0    0.000157675734917557        19.7881750199364 
      0.688344172086043                    0.15                       0        1.11580490594867                       0                       0                       0                       0                       0       -4237.75928393884       -3255.87287955501   1.83895181075916E-005        0.01828444144293        299.360160304762        301455.679152076       0.176351630200202                    1007       0.202651628364379        801792.961762131                       0    0.000157613175127491        19.7802958152126 
      0.692346173086543                    0.15                       0        1.11580172677586                       0                       0                       0                       0                       0       -4237.94144411073        -3256.9872754981    1.8389531734088E-005      0.0182693721861646        299.360443786957        301455.969437844       0.176281634816949                    1007       0.202581632981126        800844.963356678                       0    0.000157550615337426        19.7724166104888 
      0.696348174087044                    0.15                       0        1.11579856418144                       0                       0                       0                       0                       0       -4238.12333266243        -3258.0909763964   1.83895451076184E-005      0.0182544697493523        299.360723025087        301456.255377689       0.176212364737841                    1007       0.202512362902018        799907.951444472                       0    0.000157488705164074        19.7646196345319 
      0.700350175087544                    0.15                       0        1.11579542072968                       0                       0                       0                       0                       0       -4238.30490758074        -3259.1823279804   1.83895581890549E-005      0.0182397599355795        299.360997362695          301456.5362994       0.176143932150208                    1007       0.202443930314385        798983.625375187                       0     0.00015742754508772        19.7569176061801 
      0.704352176088044                    0.15                       0        1.11579227727792                       0                       0                       0                       0                       0       -4238.48648249906       -3260.27367956439   1.83895712704915E-005      0.0182250501218067        299.361271700303        301456.817221111       0.176075499562575                    1007       0.202375497726752        798059.299305903                       0    0.000157366385011365        19.7492155778283 
      0.708354177088544                    0.15                       0        1.11578913835838                       0                       0                       0                       0                       0        -4238.6679831615       -3261.36221870701   1.83895842827719E-005      0.0182103841430906        299.361546037912        301457.096954727       0.176007257328146                    1007        0.20230725605885        797137.848424212                       0    0.000157305395335827        19.7415350140662 
      0.712356178089045                    0.15                       0        1.11578603062766                       0                       0                       0                       0                       0       -4238.84897282626       -3262.43140381226   1.83895968191486E-005       0.018196019818778         299.36182037552        301457.368512381       0.175940325024308                    1007       0.202240328220143        796236.183372936                       0    0.000157245578286958        19.7340021605728 
      0.716358179089545                    0.15                       0        1.11578292289694                       0                       0                       0                       0                       0       -4239.02996249101       -3263.50058891751   1.83896093555253E-005      0.0181816554944655        299.362094713128        301457.640070035       0.175873392720471                    1007       0.202173400381436        795334.518321661                       0    0.000157185761238089        19.7264693070794 
      0.720360180090045                    0.15                       0        1.11577981516622                       0                       0                       0                       0                       0       -4239.21095215577       -3264.56977402275   1.83896218919019E-005      0.0181672911701529        299.362369050736        301457.911627689       0.175806460416633                    1007       0.202106472542728        794432.853270385                       0     0.00015712594418922         19.718936453586 
      0.724362181090545                    0.15                       0         1.1157767074355                       0                       0                       0                       0                       0       -4239.39159521167         -3265.622264135   1.83896344282786E-005      0.0181531873207843        299.362636167327        301458.175791021       0.175740670500367                    1007       0.202040680039818        793548.328257879                       0    0.000157067142898977         19.711532224471 
      0.728364182091046                    0.15                       0        1.11577359970478                       0                       0                       0                       0                       0       -4239.57214593625       -3266.67030695524   1.83896469646553E-005      0.0181391528579758        299.362901360348        301458.437984617       0.175675184898761                    1007       0.201975189973081        792668.369090795                       0    0.000157008612191369        19.7041622589325 
      0.732366183091546                    0.15                       0        1.11577049197406                       0                       0                       0                       0                       0       -4239.75269666083       -3267.71834977547    1.8389659501032E-005      0.0181251183951673        299.363166553369        301458.700178214       0.175609699297154                    1007       0.201909699906344        791788.409923712                       0    0.000156950081483761         19.696792293394 
      0.736368184092046                    0.15                       0        1.11576741656522                       0                       0                       0                       0                       0       -4239.93304879979       -3268.75719146194   1.83896720374087E-005      0.0181112278657236         299.36342760919        301458.962371811       0.175544841952059                    1007       0.201844840116236        790917.864244622                       0    0.000156892113015859         19.689493177413 
      0.740370185092546                    0.15                       0        1.11576438027659                       0                       0                       0                       0                       0        -4240.1131605842       -3269.78489672082   1.83896845737854E-005      0.0180975115434521        299.363683657625        301459.224565408       0.175480745005989                    1007       0.201780743170166        790058.712012256                       0    0.000156834825044724        19.6822798129259 
      0.744372186093047                    0.15                       0        1.11576134398796                       0                       0                       0                       0                       0       -4240.29327236861        -3270.8126019797   1.83896971101621E-005      0.0180837952211805        299.363939706059        301459.486759005       0.175416648059919                    1007       0.201716646224096         789199.55977989                       0    0.000156777537073588        19.6750664484388 
      0.748374187093547                    0.15                       0        1.11575830769932                       0                       0                       0                       0                       0       -4240.47333359062       -3271.83804878514   1.83897095837523E-005      0.0180701139388143         299.36419470111        301459.747873937       0.175352704389325                    1007       0.201652702553502        788342.709417209                       0    0.000156720386730521         19.667870398937 
      0.752376188094047                    0.15                       0        1.11575527141069                       0                       0                       0                       0                       0       -4240.65300643486       -3272.84614804961   1.83897215750691E-005      0.0180567018035473        299.364441604958        301460.000703477       0.175289938052098                    1007       0.201589936216275        787503.540082541                       0    0.000156664293530591        19.6608073485977 
      0.756378189094547                    0.15                       0        1.11575223512206                       0                       0                       0                       0                       0       -4240.83267927909       -3273.85424731409    1.8389733566386E-005      0.0180432896682803        299.364688508805        301460.253533017        0.17522717171487                    1007       0.201527169879047        786664.370747874                       0     0.00015660820033066        19.6537442982584 
      0.760380190095048                    0.15                       0        1.11574919883343                       0                       0                       0                       0                       0       -4241.01235212333       -3274.86234657856   1.83897455577028E-005      0.0180298775330134        299.364935412653        301460.506362556       0.175164405377642                    1007       0.201464403541819        785825.201413207                       0     0.00015655210713073        19.6466812479192 
      0.764382191095548                    0.15                       0        1.11574619033445                       0                       0                       0                       0                       0       -4241.19156966178       -3275.85587605815   1.83897571249831E-005      0.0180166937940087          299.3651823165        301460.751907204       0.175102639468149                    1007       0.201402641106034        785000.936968484                       0    0.000156496906103699        19.6397306901208 
