                    7.9                    0.15    0.000712237412470823         1.1169837999161        62.4433791476214   5.73894112429263E-008    0.000244820407809463        62.4433791476214       0.180615897850968        -4498.6035481589       -2299.09490275389     1.833587580002E-005                       0        298.084773846962        302271.085372808       0.755780265374952                    1007       0.782080287879912    0.000721518112770174     0.00067547392432391   1.18140071623738E-005 
                    7.9                    0.15    0.000713237745915305          1.116988442843        62.4497895309557   5.74119151414234E-008    0.000245179375861082        62.4497895309557       0.180634819546357       -4498.60354724784        -2298.6323803785   1.83358168300307E-005                       0        298.083924342145        302270.235071271       0.756710123699869                    1007       0.783010146316042    0.000722519652199405    0.000676304979413159   1.17775200593035E-005 
                    7.9                    0.15    0.000714238079359787        1.11699308576989          62.45619991429   5.74344190399205E-008    0.000245538343912702          62.45619991429       0.180653741241746       -4498.60354633678       -2298.16985800311   1.83357578600414E-005                       0        298.083074837328        302269.384769734       0.757639982024786                    1007       0.783940004752172    0.000723521191628636    0.000677136034502409   1.17410329562333E-005 
                    7.9                    0.15    0.000715238412804268        1.11699772869679        62.4626102976243   5.74569229384176E-008    0.000245897311964321        62.4626102976243       0.180672662937135       -4498.60354542573       -2297.70733562773    1.8335698890052E-005                       0        298.082225332511        302268.534468197       0.758569840349703                    1007       0.784869863188303    0.000724522731057866    0.000677967089591659   1.17045458531631E-005 
                    7.9                    0.15     0.00071623874624875        1.11700237162369        62.4690206809586   5.74794268369147E-008    0.000246256280015941        62.4690206809586       0.180691584632523       -4498.60354451467       -2297.24481325234   1.83356399200627E-005                       0        298.081375827695         302267.68416666        0.75949969867462                    1007       0.785799721624433    0.000725524270487097    0.000678798144680908   1.16680587500928E-005 
                    7.9                    0.15    0.000717239079693231        1.11700701455058        62.4754310642929   5.75019307354119E-008     0.00024661524806756        62.4754310642929       0.180710506327912       -4498.60354360361       -2296.78229087695   1.83355809500734E-005                       0        298.080526322878        302266.833865122       0.760429556999537                    1007       0.786729580060563    0.000726525809916327    0.000679629199770158   1.16315716470226E-005 
                    7.9                    0.15    0.000718239413137713        1.11701165747748        62.4818414476272    5.7524434633909E-008     0.00024697421611918        62.4818414476272       0.180729428023301       -4498.60354269255       -2296.31976850157   1.83355219800841E-005                       0        298.079676818061        302265.983563585       0.761359415324454                    1007       0.787659438496693    0.000727527349345558    0.000680460254859408   1.15950845439524E-005 
                    7.9                    0.15    0.000719239746582194        1.11701630040437        62.4882518309615   5.75469385324061E-008    0.000247333184170799        62.4882518309615       0.180748349718689       -4498.60354178149       -2295.85724612618   1.83354630100948E-005                       0        298.078827313244        302265.133262048       0.762289273649371                    1007       0.788589296932823    0.000728528888774788    0.000681291309948657   1.15585974408821E-005 
                    7.9                    0.15    0.000720240080026676        1.11702094333127        62.4946622142958   5.75694424309032E-008    0.000247692152222419        62.4946622142958       0.180767271414078       -4498.60354087043       -2295.39472375079   1.83354040401054E-005                       0        298.077977808427        302264.282960511       0.763219131974288                    1007       0.789519155368953    0.000729530428204018    0.000682122365037907   1.15221103378119E-005 
                    7.9                    0.15    0.000721240413471157        1.11702558625816        62.5010725976301   5.75919463294003E-008    0.000248051120274038        62.5010725976301       0.180786193109467       -4498.60353995938       -2294.93220137541   1.83353450701161E-005                       0         298.07712830361        302263.432658973       0.764148990299205                    1007       0.790449013805083    0.000730531967633249    0.000682953420127157   1.14856232347417E-005 
                    7.9                    0.15    0.000722240746915639        1.11703022918506        62.5074829809644   5.76144502278974E-008    0.000248410088325658        62.5074829809644       0.180805114804856       -4498.60353904832       -2294.46967900002   1.83352861001268E-005                       0        298.076278798793        302262.582357436       0.765078848624122                    1007       0.791378872241213    0.000731533507062479    0.000683784475216407   1.14491361316715E-005 
                    7.9                    0.15     0.00072324108036012        1.11703487211196        62.5138933642987   5.76369541263945E-008    0.000248769056377277        62.5138933642987       0.180824036500244       -4498.60353813726       -2294.00715662463   1.83352271301375E-005                       0        298.075429293977        302261.732055899       0.766008706949038                    1007       0.792308730677343     0.00073253504649171    0.000684615530305656   1.14126490286012E-005 
                    7.9                    0.15    0.000724241413804602        1.11703951503885         62.520303747633   5.76594580248916E-008    0.000249128024428897         62.520303747633       0.180842958195633        -4498.6035372262       -2293.54463424925   1.83351681601482E-005                       0         298.07457978916        302260.881754362       0.766938565273955                    1007       0.793238589113473     0.00073353658592094    0.000685446585394906    1.1376161925531E-005 
                    7.9                    0.15    0.000725241747249083        1.11704415796575        62.5267141309673   5.76819619233887E-008    0.000249486992480516        62.5267141309673       0.180861879891022       -4498.60353631514       -2293.08211187386   1.83351091901588E-005                       0        298.073730284343        302260.031452824       0.767868423598872                    1007       0.794168447549603    0.000734538125350171    0.000686277640484155   1.13396748224608E-005 
                    7.9                    0.15    0.000726242080693564        1.11704880089264        62.5331245143016   5.77044658218858E-008    0.000249845960532136        62.5331245143016        0.18088080158641       -4498.60353540409       -2292.61958949847   1.83350502201695E-005                       0        298.072880779526        302259.181151287       0.768798281923789                    1007       0.795098305985733    0.000735539664779401    0.000687108695573405   1.13031877193905E-005 
                    7.9                    0.15    0.000727242414138046        1.11705344381954        62.5395348976359    5.7726969720383E-008    0.000250204928583755        62.5395348976359       0.180899723281799       -4498.60353449303       -2292.15706712309   1.83349912501802E-005                       0        298.072031274709         302258.33084975       0.769728140248706                    1007       0.796028164421864    0.000736541204208632    0.000687939750662655   1.12667006163203E-005 
                    7.9                    0.15    0.000728242747582528        1.11705808674643        62.5459452809701   5.77494736188801E-008    0.000250563896635375        62.5459452809701       0.180918644977188       -4498.60353358197        -2291.6945447477   1.83349322801909E-005                       0        298.071181769892        302257.480548213       0.770657998573623                    1007       0.796958022857993    0.000737542743637862    0.000688770805751904   1.12302135132501E-005 
                    7.9                    0.15    0.000729243081027009        1.11706272967333        62.5523556643045   5.77719775173772E-008    0.000250922864686994        62.5523556643045       0.180937566672577       -4498.60353267091       -2291.23202237232   1.83348733102016E-005                       0        298.070332265075        302256.630246676        0.77158785689854                    1007       0.797887881294123    0.000738544283067092    0.000689601860841154   1.11937264101799E-005 
                    7.9                    0.15    0.000730243414471491        1.11706737260022        62.5587660476387   5.77944814158743E-008    0.000251281832738614        62.5587660476387       0.180956488367965       -4498.60353175985       -2290.76949999693   1.83348143402122E-005                       0        298.069482760259        302255.779945138       0.772517715223457                    1007       0.798817739730254    0.000739545822496323    0.000690432915930404   1.11572393071096E-005 
                    7.9                    0.15    0.000731243747915972        1.11707201552712         62.565176430973   5.78169853143714E-008    0.000251640800790233         62.565176430973       0.180975410063354       -4498.60353084879       -2290.30697762154   1.83347553702229E-005                       0        298.068633255442        302254.929643601       0.773447573548374                    1007       0.799747598166384    0.000740547361925553    0.000691263971019653   1.11207522040394E-005 
                    7.9                    0.15    0.000732244081360453        1.11707665845402        62.5715868143073   5.78394892128685E-008    0.000251999768841853        62.5715868143073       0.180994331758743       -4498.60352993774       -2289.84445524616   1.83346964002336E-005                       0        298.067783750625        302254.079342064       0.774377431873291                    1007       0.800677456602514    0.000741548901354784    0.000692095026108903   1.10842651009692E-005 
                    7.9                    0.15    0.000733244414804935        1.11708130138091        62.5779971976416   5.78619931113656E-008    0.000252358736893472        62.5779971976416       0.181013253454131       -4498.60352902668       -2289.38193287077   1.83346374302443E-005                       0        298.066934245808        302253.229040527       0.775307290198208                    1007       0.801607315038644    0.000742550440784015    0.000692926081198153   1.10477779978989E-005 
                    7.9                    0.15    0.000734244748249417        1.11708594430781        62.5844075809759   5.78844970098627E-008    0.000252717704945092        62.5844075809759        0.18103217514952       -4498.60352811562       -2288.91941049538    1.8334578460255E-005                       0        298.066084740991        302252.378738989       0.776237148523125                    1007       0.802537173474774    0.000743551980213245    0.000693757136287402   1.10112908948287E-005 
                    7.9                    0.15    0.000735245081693898         1.1170905872347        62.5908179643102   5.79070009083598E-008    0.000253076672996711        62.5908179643102       0.181051096844909       -4498.60352720456          -2288.45688812   1.83345194902657E-005                       0        298.065235236174        302251.528437452       0.777167006848042                    1007       0.803467031910904    0.000744553519642475    0.000694588191376652   1.09748037917585E-005 
                    7.9                    0.15    0.000736245415138379         1.1170952301616        62.5972283476445   5.79295048068569E-008    0.000253435641048331        62.5972283476445       0.181070018540298        -4498.6035262935       -2287.99436574461   1.83344605202763E-005                       0        298.064385731358        302250.678135915       0.778096865172958                    1007       0.804396890347034    0.000745555059071706    0.000695419246465901   1.09383166886883E-005 
                    7.9                    0.15    0.000737245748582861        1.11709987308849        62.6036387309788   5.79520087053541E-008     0.00025379460909995        62.6036387309788       0.181088940235686       -4498.60352538245       -2287.53184336922    1.8334401550287E-005                       0        298.063536226541        302249.827834378       0.779026723497876                    1007       0.805326748783164    0.000746556598500936    0.000696250301555151    1.0901829585618E-005 
                    7.9                    0.15    0.000738246082027343        1.11710451601539        62.6100491143131   5.79745126038512E-008     0.00025415357715157        62.6100491143131       0.181107861931075       -4498.60352447139       -2287.06932099384   1.83343425802977E-005                       0        298.062686721724         302248.97753284       0.779956581822792                    1007       0.806256607219294    0.000747558137930167    0.000697081356644401   1.08653424825478E-005 
                    7.9                    0.15    0.000739246415471824        1.11710915894228        62.6164594976474   5.79970165023483E-008    0.000254512545203189        62.6164594976474       0.181126783626464       -4498.60352356033       -2286.60679861845   1.83342836103084E-005                       0        298.061837216907        302248.127231303       0.780886440147709                    1007       0.807186465655424    0.000748559677359397    0.000697912411733651   1.08288553794776E-005 
                    7.9                    0.15    0.000740246748916306        1.11711380186918        62.6228698809817   5.80195204008454E-008    0.000254871513254809        62.6228698809817       0.181145705321852       -4498.60352264927       -2286.14427624306   1.83342246403191E-005                       0         298.06098771209        302247.276929766       0.781816298472626                    1007       0.808116324091555    0.000749561216788628      0.0006987434668229   1.07923682764073E-005 
                    7.9                    0.15    0.000741247082360787        1.11711844479608         62.629280264316   5.80420242993425E-008    0.000255230481306428         62.629280264316       0.181164627017241       -4498.60352173821       -2285.68175386768   1.83341656703297E-005                       0        298.060138207273        302246.426628229       0.782746156797543                    1007       0.809046182527685    0.000750562756217858     0.00069957452191215   1.07558811733371E-005 
                    7.9                    0.15    0.000742247415805268        1.11712308772297        62.6356906476503   5.80645281978396E-008    0.000255589449358048        62.6356906476503        0.18118354871263       -4498.60352082716       -2285.21923149229   1.83341067003404E-005                       0        298.059288702456        302245.576326691        0.78367601512246                    1007       0.809976040963815    0.000751564295647088      0.0007004055770014   1.07193940702669E-005 
                    7.9                    0.15     0.00074324774924975        1.11712773064987        62.6421010309846   5.80870320963367E-008    0.000255948417409667        62.6421010309846       0.181202470408019        -4498.6035199161        -2284.7567091169   1.83340477303511E-005                       0         298.05843919764        302244.726025154       0.784605873447377                    1007       0.810905899399945    0.000752565835076319    0.000701236632090649   1.06829069671967E-005 
                    7.9                    0.15    0.000744248082694232        1.11713237357676        62.6485114143189   5.81095359948339E-008    0.000256307385461287        62.6485114143189       0.181221392103407       -4498.60351900504       -2284.29418674152   1.83339887603618E-005                       0        298.057589692823        302243.875723617       0.785535731772294                    1007       0.811835757836075     0.00075356737450555    0.000702067687179899   1.06464198641264E-005 
                    7.9                    0.15    0.000745248416138713        1.11713701650366        62.6549217976532    5.8132039893331E-008    0.000256666353512907        62.6549217976532       0.181240313798796       -4498.60351809398       -2283.83166436613   1.83339297903725E-005                       0        298.056740188006         302243.02542208       0.786465590097211                    1007       0.812765616272205     0.00075456891393478    0.000702898742269149   1.06099327610562E-005 
                    7.9                    0.15    0.000746248749583194        1.11714165943055        62.6613321809875   5.81545437918281E-008    0.000257025321564526        62.6613321809875       0.181259235494185       -4498.60351718292       -2283.36914199074   1.83338708203831E-005                       0        298.055890683189        302242.175120543       0.787395448422128                    1007       0.813695474708335    0.000755570453364011    0.000703729797358398    1.0573445657986E-005 
                    7.9                    0.15    0.000747249083027676        1.11714630235745        62.6677425643218   5.81770476903252E-008    0.000257384289616146        62.6677425643218       0.181278157189573       -4498.60351627186       -2282.90661961536   1.83338118503938E-005                       0        298.055041178372        302241.324819005       0.788325306747045                    1007       0.814625333144465    0.000756571992793241    0.000704560852447648   1.05369585549157E-005 
                    7.9                    0.15    0.000748249416472157        1.11715094528435        62.6741529476561   5.81995515888223E-008    0.000257743257667765        62.6741529476561       0.181297078884962       -4498.60351536081       -2282.44409723997   1.83337528804045E-005                       0        298.054191673555        302240.474517468       0.789255165071962                    1007       0.815555191580595    0.000757573532222471    0.000705391907536898   1.05004714518455E-005 
                    7.9                    0.15    0.000749249749916639        1.11715558821124        62.6805633309903   5.82220554873194E-008    0.000258102225719385        62.6805633309903       0.181316000580351       -4498.60351444975       -2281.98157486458   1.83336939104152E-005                       0        298.053342168738        302239.624215931       0.790185023396878                    1007       0.816485050016725    0.000758575071651702    0.000706222962626147   1.04639843487753E-005 
                    7.9                    0.15     0.00075025008336112        1.11716023113814        62.6869737143246   5.82445593858165E-008    0.000258461193771004        62.6869737143246        0.18133492227574       -4498.60351353869        -2281.5190524892   1.83336349404259E-005                       0        298.052492663922        302238.773914394       0.791114881721795                    1007       0.817414908452855    0.000759576611080932    0.000707054017715397    1.0427497245705E-005 
                    7.9                    0.15    0.000751250416805602        1.11716487406503        62.6933840976589   5.82670632843136E-008    0.000258820161822623        62.6933840976589       0.181353843971128       -4498.60351262763       -2281.05653011381   1.83335759704365E-005                       0        298.051643159105        302237.923612856       0.792044740046712                    1007       0.818344766888985    0.000760578150510163    0.000707885072804647   1.03910101426348E-005 
                    7.9                    0.15    0.000752250750250083        1.11716951699193        62.6997944809932   5.82895671828107E-008    0.000259179129874243        62.6997944809932       0.181372765666517       -4498.60351171657       -2280.59400773842   1.83335170004472E-005                       0        298.050793654288        302237.073311319       0.792974598371629                    1007       0.819274625325115    0.000761579689939393    0.000708716127893896   1.03545230395646E-005 
                    7.9                    0.15    0.000753251083694565        1.11717415991882        62.7062048643275   5.83120710813079E-008    0.000259538097925863        62.7062048643275       0.181391687361906       -4498.60351080551       -2280.13148536304   1.83334580304579E-005                       0        298.049944149471        302236.223009782       0.793904456696546                    1007       0.820204483761246    0.000762581229368624    0.000709547182983146   1.03180359364944E-005 
                    7.9                    0.15    0.000754251417139046        1.11717880284572        62.7126152476618    5.8334574979805E-008    0.000259897065977482        62.7126152476618       0.181410609057294       -4498.60350989446       -2279.66896298765   1.83333990604686E-005                       0        298.049094644654        302235.372708245       0.794834315021463                    1007       0.821134342197376    0.000763582768797854    0.000710378238072396   1.02815488334241E-005 
                    7.9                    0.15    0.000755251750583528        1.11718344577261        62.7190256309961   5.83570788783021E-008    0.000260256034029102        62.7190256309961       0.181429530752683        -4498.6035089834       -2279.20644061226   1.83333400904793E-005                       0        298.048245139837        302234.522406707        0.79576417334638                    1007       0.822064200633506    0.000764584308227085    0.000711209293161645   1.02450617303539E-005 
                    7.9                    0.15    0.000756252084028009        1.11718808869951        62.7254360143304   5.83795827767992E-008    0.000260615002080721        62.7254360143304       0.181448452448072       -4498.60350807234       -2278.74391823688     1.833328112049E-005                       0        298.047395635021         302233.67210517       0.796694031671297                    1007       0.822994059069636    0.000765585847656315    0.000712040348250895   1.02085746272837E-005 
                    7.9                    0.15    0.000757252417472491        1.11719273162641        62.7318463976647   5.84020866752963E-008    0.000260973970132341        62.7318463976647       0.181467374143461       -4498.60350716128       -2278.28139586149   1.83332221505006E-005                       0        298.046546130204        302232.821803633       0.797623889996214                    1007       0.823923917505766    0.000766587387085545    0.000712871403340145   1.01720875242134E-005 
                    7.9                    0.15    0.000758252750916972         1.1171973745533         62.738256780999   5.84245905737934E-008     0.00026133293818396         62.738256780999       0.181486295838849       -4498.60350625022        -2277.8188734861   1.83331631805113E-005                       0        298.045696625387        302231.971502096       0.798553748321131                    1007       0.824853775941896    0.000767588926514776    0.000713702458429394   1.01356004211432E-005 
                    7.9                    0.15    0.000759253084361454         1.1172020174802        62.7446671643333   5.84470944722905E-008     0.00026169190623558        62.7446671643333       0.181505217534238       -4498.60350533917       -2277.35635111072    1.8333104210522E-005                       0         298.04484712057        302231.121200558       0.799483606646048                    1007       0.825783634378026    0.000768590465944007    0.000714533513518644    1.0099113318073E-005 
                    7.9                    0.15    0.000760253417805935        1.11720666040709        62.7510775476676   5.84695983707876E-008    0.000262050874287199        62.7510775476676       0.181524139229627       -4498.60350442811       -2276.89382873533   1.83330452405327E-005                       0        298.043997615753        302230.270899021       0.800413464970965                    1007       0.826713492814156    0.000769592005373237    0.000715364568607894   1.00626262150028E-005 
                    7.9                    0.15    0.000761253751250417        1.11721130333399        62.7574879310019   5.84921022692847E-008    0.000262409842338819        62.7574879310019       0.181543060925015       -4498.60350351705       -2276.43130635994   1.83329862705434E-005                       0        298.043148110936        302229.420597484       0.801343323295882                    1007       0.827643351250286    0.000770593544802467    0.000716195623697143   1.00261391119325E-005 
                    7.9                    0.15    0.000762254084694898        1.11721594626088        62.7638983143362   5.85146061677818E-008    0.000262768810390438        62.7638983143362       0.181561982620404       -4498.60350260599       -2275.96878398456    1.8332927300554E-005                       0        298.042298606119        302228.570295947       0.802273181620799                    1007       0.828573209686416    0.000771595084231698    0.000717026678786393    9.9896520088623E-006 
                    7.9                    0.15     0.00076325441813938        1.11722058918778        62.7703086976705    5.8537110066279E-008    0.000263127778442058        62.7703086976705       0.181580904315793       -4498.60350169493       -2275.50626160917   1.83328683305647E-005                       0        298.041449101303         302227.71999441       0.803203039945716                    1007       0.829503068122546    0.000772596623660928    0.000717857733875643   9.95316490579207E-006 
                    7.9                    0.15    0.000764254751583861        1.11722523211467        62.7767190810048   5.85596139647761E-008    0.000263486746493677        62.7767190810048       0.181599826011182       -4498.60350078387       -2275.04373923378   1.83328093605754E-005                       0        298.040599596486        302226.869692872       0.804132898270633                    1007       0.830432926558677    0.000773598163090159    0.000718688788964892   9.91667780272184E-006 
                    7.9                    0.15    0.000765255085028343        1.11722987504157        62.7831294643391   5.85821178632732E-008    0.000263845714545297        62.7831294643391        0.18161874770657       -4498.60349987282        -2274.5812168584   1.83327503905861E-005                       0        298.039750091669        302226.019391335       0.805062756595549                    1007       0.831362784994807    0.000774599702519389    0.000719519844054142   9.88019069965162E-006 
                    7.9                    0.15    0.000766255418472824        1.11723451796847        62.7895398476734   5.86046217617703E-008    0.000264204682596916        62.7895398476734       0.181637669401959       -4498.60349896176       -2274.11869448301   1.83326914205968E-005                       0        298.038900586852        302225.169089798       0.805992614920466                    1007       0.832292643430937     0.00077560124194862    0.000720350899143391   9.84370359658139E-006 
                    7.9                    0.15    0.000767255751917306        1.11723916089536        62.7959502310077   5.86271256602674E-008    0.000264563650648536        62.7959502310077       0.181656591097348        -4498.6034980507       -2273.65617210762   1.83326324506074E-005                       0        298.038051082035        302224.318788261       0.806922473245383                    1007       0.833222501867067     0.00077660278137785    0.000721181954232641   9.80721649351116E-006 
                    7.9                    0.15    0.000768256085361787        1.11724380382226         62.802360614342   5.86496295587645E-008    0.000264922618700155         62.802360614342       0.181675512792736       -4498.60349713964       -2273.19364973224   1.83325734806181E-005                       0        298.037201577218        302223.468486723         0.8078523315703                    1007       0.834152360303197    0.000777604320807081    0.000722013009321891   9.77072939044093E-006 
                    7.9                    0.15    0.000769256418806269        1.11724844674915        62.8087709976763   5.86721334572616E-008    0.000265281586751775        62.8087709976763       0.181694434488125       -4498.60349622858       -2272.73112735685   1.83325145106288E-005                       0        298.036352072401        302222.618185186       0.808782189895217                    1007       0.835082218739327    0.000778605860236311     0.00072284406441114    9.7342422873707E-006 
                    7.9                    0.15     0.00077025675225075        1.11725308967605        62.8151813810105   5.86946373557588E-008    0.000265640554803394        62.8151813810105       0.181713356183514       -4498.60349531753       -2272.26860498147   1.83324555406395E-005                       0        298.035502567585        302221.767883649       0.809712048220134                    1007       0.836012077175457    0.000779607399665542     0.00072367511950039   9.69775518430047E-006 
                    7.9                    0.15    0.000771257085695232        1.11725773260294        62.8215917643448   5.87171412542559E-008    0.000265999522855014        62.8215917643448       0.181732277878903       -4498.60349440647       -2271.80608260608   1.83323965706502E-005                       0        298.034653062768        302220.917582112       0.810641906545051                    1007       0.836941935611587    0.000780608939094772     0.00072450617458964   9.66126808123024E-006 
                    7.9                    0.15    0.000772257419139713        1.11726237552984        62.8280021476791    5.8739645152753E-008    0.000266358490906633        62.8280021476791       0.181751199574291       -4498.60349349541       -2271.34356023069   1.83323376006608E-005                       0        298.033803557951        302220.067280574       0.811571764869968                    1007       0.837871794047717    0.000781610478524002    0.000725337229678889   9.62478097816001E-006 
                    7.9                    0.15    0.000773257752584195        1.11726701845673        62.8344125310134   5.87621490512501E-008    0.000266717458958253        62.8344125310134        0.18177012126968       -4498.60349258435        -2270.8810378553   1.83322786306715E-005                       0        298.032954053134        302219.216979037       0.812501623194885                    1007       0.838801652483847    0.000782612017953233    0.000726168284768139   9.58829387508978E-006 
                    7.9                    0.15    0.000774258086028676        1.11727166138363        62.8408229143477   5.87846529497472E-008    0.000267076427009872        62.8408229143477       0.181789042965069       -4498.60349167329       -2270.41851547992   1.83322196606822E-005                       0        298.032104548317          302218.3666775       0.813431481519802                    1007       0.839731510919978    0.000783613557382464    0.000726999339857389   9.55180677201955E-006 
                    7.9                    0.15    0.000775258419473158        1.11727630431053         62.847233297682   5.88071568482443E-008    0.000267435395061492         62.847233297682       0.181807964660457       -4498.60349076223       -2269.95599310453   1.83321606906929E-005                       0          298.0312550435        302217.516375963       0.814361339844719                    1007       0.840661369356108    0.000784615096811694    0.000727830394946638   9.51531966894933E-006 
                    7.9                    0.15    0.000776258752917639        1.11728094723742        62.8536436810163   5.88296607467414E-008    0.000267794363113111        62.8536436810163       0.181826886355846       -4498.60348985118       -2269.49347072915   1.83321017207036E-005                       0        298.030405538683        302216.666074426       0.815291198169636                    1007       0.841591227792238    0.000785616636240924    0.000728661450035888   9.47883256587909E-006 
                    7.9                    0.15    0.000777259086362121        1.11728559016432        62.8600540643506   5.88521646452385E-008    0.000268153331164731        62.8600540643506       0.181845808051235       -4498.60348894012       -2269.03094835376   1.83320427507142E-005                       0        298.029556033867        302215.815772888       0.816221056494553                    1007       0.842521086228368    0.000786618175670155    0.000729492505125138   9.44234546280886E-006 
                    7.9                    0.15    0.000778259419806602        1.11729023309121        62.8664644476849   5.88746685437356E-008     0.00026851229921635        62.8664644476849       0.181864729746624       -4498.60348802906       -2268.56842597837   1.83319837807249E-005                       0         298.02870652905        302214.965471351       0.817150914819469                    1007       0.843450944664498    0.000787619715099385    0.000730323560214387   9.40585835973864E-006 
                    7.9                    0.15    0.000779259753251084        1.11729487601811        62.8728748310192   5.88971724422328E-008     0.00026887126726797        62.8728748310192       0.181883651442012         -4498.603487118       -2268.10590360299   1.83319248107356E-005                       0        298.027857024233        302214.115169814       0.818080773144386                    1007       0.844380803100628    0.000788621254528616    0.000731154615303637   9.36937125666841E-006 
                    7.9                    0.15    0.000780260086695565          1.117299518945        62.8792852143535   5.89196763407299E-008    0.000269230235319589        62.8792852143535       0.181902573137401       -4498.60348620694        -2267.6433812276   1.83318658407463E-005                       0        298.027007519416        302213.264868277       0.819010631469303                    1007       0.845310661536758    0.000789622793957846    0.000731985670392886   9.33288415359818E-006 
                    7.9                    0.15    0.000781260420140047         1.1173041618719        62.8856955976878    5.8942180239227E-008    0.000269589203371209        62.8856955976878        0.18192149483279       -4498.60348529588       -2267.18085885221    1.8331806870757E-005                       0        298.026158014599        302212.414566739        0.81994048979422                    1007       0.846240519972888    0.000790624333387077    0.000732816725482136   9.29639705052795E-006 
                    7.9                    0.15    0.000782260753584528        1.11730880479879        62.8921059810221   5.89646841377241E-008    0.000269948171422828        62.8921059810221       0.181940416528178       -4498.60348438483       -2266.71833647683   1.83317479007676E-005                       0        298.025308509782        302211.564265202       0.820870348119137                    1007       0.847170378409018    0.000791625872816307    0.000733647780571386   9.25990994745772E-006 
                    7.9                    0.15     0.00078326108702901        1.11731344772569        62.8985163643564   5.89871880362212E-008    0.000270307139474448        62.8985163643564       0.181959338223567       -4498.60348347377       -2266.25581410144   1.83316889307783E-005                       0        298.024459004966        302210.713963665       0.821800206444054                    1007       0.848100236845148    0.000792627412245538    0.000734478835660636   9.22342284438749E-006 
                    7.9                    0.15    0.000784261420473491        1.11731809065259        62.9049267476907   5.90096919347183E-008    0.000270666107526067        62.9049267476907       0.181978259918956       -4498.60348256271       -2265.79329172605    1.8331629960789E-005                       0        298.023609500149        302209.863662128       0.822730064768971                    1007       0.849030095281278    0.000793628951674768    0.000735309890749885   9.18693574131726E-006 
                    7.9                    0.15    0.000785261753917973        1.11732273357948         62.911337131025   5.90321958332154E-008    0.000271025075577687         62.911337131025       0.181997181614345       -4498.60348165165       -2265.33076935067   1.83315709907997E-005                       0        298.022759995332        302209.013360591       0.823659923093888                    1007       0.849959953717409    0.000794630491103999    0.000736140945839135   9.15044863824703E-006 
                    7.9                    0.15    0.000786262087362454        1.11732737650638        62.9177475143593   5.90546997317125E-008    0.000271384043629306        62.9177475143593       0.182016103309733       -4498.60348074059       -2264.86824697528   1.83315120208104E-005                       0        298.021910490515        302208.163059053       0.824589781418805                    1007       0.850889812153538    0.000795632030533229    0.000736972000928385   9.11396153517681E-006 
                    7.9                    0.15    0.000787262420806936        1.11733201943327        62.9241578976935   5.90772036302096E-008    0.000271743011680926        62.9241578976935       0.182035025005122       -4498.60347982954       -2264.40572459989   1.83314530508211E-005                       0        298.021060985698        302207.312757516       0.825519639743722                    1007       0.851819670589668    0.000796633569962459    0.000737803056017634   9.07747443210657E-006 
                    7.9                    0.15    0.000788262754251417        1.11733666236017        62.9305682810278   5.90997075287067E-008    0.000272101979732545        62.9305682810278       0.182053946700511       -4498.60347891848       -2263.94320222451   1.83313940808317E-005                       0        298.020211480881        302206.462455979       0.826449498068639                    1007       0.852749529025798     0.00079763510939169    0.000738634111106884   9.04098732903634E-006 
                    7.9                    0.15    0.000789263087695899        1.11734130528706        62.9369786643621   5.91222114272039E-008    0.000272460947784165        62.9369786643621         0.1820728683959       -4498.60347800742       -2263.48067984912   1.83313351108424E-005                       0        298.019361976064        302205.612154441       0.827379356393556                    1007       0.853679387461929     0.00079863664882092    0.000739465166196134   9.00450022596612E-006 
                    7.9                    0.15     0.00079026342114038        1.11734594821396        62.9433890476964    5.9144715325701E-008    0.000272819915835784        62.9433890476964       0.182091790091288       -4498.60347709636       -2263.01815747373   1.83312761408531E-005                       0        298.018512471248        302204.761852904       0.828309214718473                    1007       0.854609245898059    0.000799638188250151    0.000740296221285383   8.96801312289589E-006 
                    7.9                    0.15    0.000791263754584862        1.11735059114086        62.9497994310307   5.91672192241981E-008    0.000273178883887404        62.9497994310307       0.182110711786677        -4498.6034761853       -2262.55563509835   1.83312171708638E-005                       0        298.017662966431        302203.911551367        0.82923907304339                    1007       0.855539104334189    0.000800639727679381    0.000741127276374633   8.93152601982566E-006 
                    7.9                    0.15    0.000792264088029343        1.11735523406775         62.956209814365   5.91897231226952E-008    0.000273537851939023         62.956209814365       0.182129633482066       -4498.60347527424       -2262.09311272296   1.83311582008745E-005                       0        298.016813461614         302203.06124983       0.830168931368306                    1007       0.856468962770319    0.000801641267108612    0.000741958331463883   8.89503891675543E-006 
                    7.9                    0.15    0.000793264421473825        1.11735987699465        62.9626201976993   5.92122270211923E-008    0.000273896819990643        62.9626201976993       0.182148555177454       -4498.60347436319       -2261.63059034757   1.83310992308851E-005                       0        298.015963956797        302202.210948293       0.831098789693223                    1007       0.857398821206449    0.000802642806537842    0.000742789386553132   8.85855181368521E-006 
                    7.9                    0.15    0.000794264754918306        1.11736451992154        62.9690305810336   5.92347309196894E-008    0.000274255788042262        62.9690305810336       0.182167476872843       -4498.60347345213       -2261.16806797219   1.83310402608958E-005                       0         298.01511445198        302201.360646755        0.83202864801814                    1007       0.858328679642579    0.000803644345967073    0.000743620441642382   8.82206471061497E-006 
