VARIABLES = "X"
 "Y"
 "Z"
 "RHO"
 "U"
 "V"
 "W"
 "VelocityMagnitude"
 "Mach"
 "P"
 "P_tot"
 "Vislam"
 "SkinFrictionCoefficient"
 "T"
 "H0"
 "COND_TURB"
 "CP"
 "COND_eff"
 "Ywall"
 "VIS_T"
 "YPLUS"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                    7.9                    0.15       0.137058038692462        1.12503862828016        88.6843020875259   1.68168725301882E-008      0.0294496160370463        88.6843038995071       0.257436660395773       -4498.46371518245      -0.512851366690471   1.82342017524206E-005                       0        296.094877202466                  302100        1.96922528293143                    1007        1.99552532297735       0.137168971875306      0.0017599828839889                       0 
                    7.9                    0.15       0.137291527685123        1.12503862828016        88.6843003982981    1.6712255368335E-008      0.0294172034277488        88.6843022102793        0.25743665526357       -4498.46353499815      -0.512836052197684   1.82342017524206E-005                       0        296.094877953234                  302100        1.96957314069616                    1007         1.9958731778094       0.137402523022513     0.00176029377747627                       0 
                    7.9                    0.15       0.137525016677785        1.12503862828016        88.6842987090702   1.66076382064818E-008      0.0293847908184514        88.6843005210514       0.257436650131367       -4498.46335481385      -0.512820737704897   1.82342017524206E-005                       0        296.094878704002                  302100         1.9699209984609                    1007        1.99622103264145        0.13763607416972     0.00176060467096363                       0 
                    7.9                    0.15       0.137758505670447        1.12503862828016        88.6842970198424   1.65030210446286E-008       0.029352378209154        88.6842988318236       0.257436644999165       -4498.46317462954       -0.51280542321211   1.82342017524206E-005                       0         296.09487945477                  302100        1.97026885622564                    1007         1.9965688874735       0.137869625316927       0.001760915564451                       0 
                    7.9                    0.15       0.137991994663109        1.12503862828016        88.6842953306145   1.63984038827753E-008      0.0293199655998566        88.6842971425957       0.257436639866962       -4498.46299444524      -0.512790108719323   1.82342017524206E-005                       0        296.094880205538                  302100        1.97061671399037                    1007        1.99691674230555       0.138103176464134     0.00176122645793837                       0 
                    7.9                    0.15        0.13822548365577        1.12503862828016        88.6842936413867   1.62937867209221E-008      0.0292875529905592        88.6842954533679       0.257436634734759       -4498.46281426093      -0.512774794226536   1.82342017524206E-005                       0        296.094880956306                  302100        1.97096457175511                    1007         1.9972645971376       0.138336727611341     0.00176153735142574                       0 
                    7.9                    0.15       0.138458972648432        1.12503862828016        88.6842919521588   1.61891695590689E-008      0.0292551403812617          88.68429376414       0.257436629602557       -4498.46263407663      -0.512759479733748   1.82342017524206E-005                       0        296.094881707074                  302100        1.97131242951985                    1007        1.99761245196965       0.138570278758547      0.0017618482449131                       0 
                    7.9                    0.15       0.138692461641094        1.12503862828016         88.684290262931   1.60845523972157E-008      0.0292227277719643        88.6842920749122       0.257436624470354       -4498.46245389233      -0.512744165240961   1.82342017524206E-005                       0        296.094882457842                  302100        1.97166028728458                    1007         1.9979603068017       0.138803829905754     0.00176215913840047                       0 
                    7.9                    0.15       0.138925950633756        1.12503862828016        88.6842885737031   1.59799352353624E-008      0.0291903151626669        88.6842903856843       0.257436619338151       -4498.46227370802      -0.512728850748174   1.82342017524206E-005                       0         296.09488320861                  302100        1.97200814504932                    1007        1.99830816163375       0.139037381052961     0.00176247003188784                       0 
                    7.9                    0.15       0.139159439626418        1.12503862828016        88.6842868844753   1.58753180735092E-008      0.0291579025533695        88.6842886964565       0.257436614205949       -4498.46209352372      -0.512713536255387   1.82342017524206E-005                       0        296.094883959378                  302100        1.97235600281406                    1007         1.9986560164658       0.139270932200168     0.00176278092537521                       0 
                    7.9                    0.15       0.139392928619079        1.12503862828016        88.6842851952474    1.5770700911656E-008      0.0291254899440721        88.6842870072286       0.257436609073746       -4498.46191333941        -0.5126982217626   1.82342017524206E-005                       0        296.094884710146                  302100         1.9727038605788                    1007        1.99900387129785       0.139504483347375     0.00176309181886257                       0 
                    7.9                    0.15       0.139626417611741        1.12503862828016        88.6842835060196   1.56660837498027E-008      0.0290930773347746        88.6842853180008       0.257436603941543       -4498.46173315511      -0.512682907269813   1.82342017524206E-005                       0        296.094885460914                  302100        1.97305171834353                    1007         1.9993517261299       0.139738034494582     0.00176340271234994                       0 
                    7.9                    0.15       0.139859906604403        1.12503862828016        88.6842818167917   1.55614665879495E-008      0.0290606647254772        88.6842836287729       0.257436598809341        -4498.4615529708      -0.512667592777026   1.82342017524206E-005                       0        296.094886211682                  302100        1.97339957610827                    1007        1.99969958096195       0.139971585641789     0.00176371360583731                       0 
                    7.9                    0.15       0.140093395597065        1.12503862828016        88.6842801275639   1.54568494260963E-008      0.0290282521161798        88.6842819395451       0.257436593677138        -4498.4613727865      -0.512652278284238   1.82342017524206E-005                       0         296.09488696245                  302100        1.97374743387301                    1007          2.000047435794       0.140205136788996     0.00176402449932468                       0 
                    7.9                    0.15       0.140326884589726        1.12503862828016         88.684278438336   1.53522322642431E-008      0.0289958395068824        88.6842802503172       0.257436588544935        -4498.4611926022      -0.512636963791451   1.82342017524206E-005                       0        296.094887713218                  302100        1.97409529163774                    1007        2.00039529062605       0.140438687936203     0.00176433539281204                       0 
                    7.9                    0.15       0.140560373582388        1.12503862828016        88.6842767491082   1.52476151023898E-008       0.028963426897585        88.6842785610894       0.257436583412733       -4498.46101241789      -0.512621649298664   1.82342017524206E-005                       0        296.094888463986                  302100        1.97444314940248                    1007         2.0007431454581        0.14067223908341     0.00176464628629941                       0 
                    7.9                    0.15        0.14079386257505        1.12503862828016        88.6842750598803   1.51429979405366E-008      0.0289310142882875        88.6842768718615        0.25743657828053       -4498.46083223359      -0.512606334805877   1.82342017524206E-005                       0        296.094889214753                  302100        1.97479100716722                    1007        2.00109100029015       0.140905790230617     0.00176495717978678                       0 
                    7.9                    0.15       0.141027351567712        1.12503862828016        88.6842733706525   1.50383807786834E-008      0.0288986016789901        88.6842751826337       0.257436573148327       -4498.46065204928       -0.51259102031309   1.82342017524206E-005                       0        296.094889965521                  302100        1.97513886493195                    1007         2.0014388551222       0.141139341377823     0.00176526807327415                       0 
                    7.9                    0.15       0.141260840560374        1.12503862828016        88.6842716814246   1.49337636168302E-008      0.0288661890696927        88.6842734934058       0.257436568016124       -4498.46047186498      -0.512575705820303   1.82342017524206E-005                       0        296.094890716289                  302100        1.97548672269669                    1007        2.00178670995425        0.14137289252503     0.00176557896676151                       0 
                    7.9                    0.15       0.141494329553035        1.12503862828016        88.6842699921967    1.4829146454977E-008      0.0288337764603953        88.6842718041779       0.257436562883922       -4498.46029168067      -0.512560391327516   1.82342017524206E-005                       0        296.094891467057                  302100        1.97583458046143                    1007         2.0021345647863       0.141606443672237     0.00176588986024888                       0 
                    7.9                    0.15       0.141727818545697        1.12503862828016        88.6842683151519   1.47241818301297E-008      0.0288013451453426        88.6842701271331       0.257436557799309       -4498.46011227608      -0.512545121283577   1.82342017524206E-005                       0        296.094892217825                  302100        1.97618239311106                    1007        2.00248237450324       0.141839994819444     0.00176620071358238                       0 
                    7.9                    0.15       0.141961307538359        1.12503862828016        88.6842667197701   1.46168881471001E-008      0.0287687884448727        88.6842685317512       0.257436553033692       -4498.45993809792      -0.512530149182025   1.82342017524206E-005                       0        296.094892968593                  302100        1.97652990335236                    1007        2.00282988181185       0.142073545966651     0.00176651129776289                       0 
                    7.9                    0.15       0.142194796531021        1.12503862828016        88.6842651243882   1.45095944640705E-008      0.0287362317444028        88.6842669363694       0.257436548268075       -4498.45976391976      -0.512515177080474   1.82342017524206E-005                       0        296.094893719361                  302100        1.97687741359366                    1007        2.00317738912046       0.142307097113858      0.0017668218819434                       0 
                    7.9                    0.15       0.142428285523682        1.12503862828016        88.6842635290063   1.44023007810408E-008      0.0287036750439329        88.6842653409875       0.257436543502459        -4498.4595897416      -0.512500204978923   1.82342017524206E-005                       0        296.094894470129                  302100        1.97722492383496                    1007        2.00352489642908       0.142540648261065     0.00176713246612391                       0 
                    7.9                    0.15       0.142661774516344        1.12503862828016        88.6842619336244   1.42950070980112E-008       0.028671118343463        88.6842637456056       0.257436538736842       -4498.45941556344      -0.512485232877371   1.82342017524206E-005                       0        296.094895220897                  302100        1.97757243407625                    1007        2.00387240373769       0.142774199408272     0.00176744305030442                       0 
                    7.9                    0.15       0.142895263509006        1.12503862828016        88.6842603382426   1.41877134149816E-008      0.0286385616429931        88.6842621502238       0.257436533971225       -4498.45924138528       -0.51247026077582   1.82342017524206E-005                       0        296.094895971665                  302100        1.97791994431755                    1007         2.0042199110463       0.143007750555479     0.00176775363448493                       0 
                    7.9                    0.15       0.143128752501668        1.12503862828016        88.6842587428607   1.40804197319519E-008      0.0286060049425232        88.6842605548419       0.257436529205608       -4498.45906720712      -0.512455288674268   1.82342017524206E-005                       0        296.094896722433                  302100        1.97826745455885                    1007        2.00456741835491       0.143241301702686     0.00176806421866544                       0 
                    7.9                    0.15        0.14336224149433        1.12503862828016        88.6842571474789   1.39731260489223E-008      0.0285734482420533        88.6842589594601       0.257436524439991       -4498.45889302895      -0.512440316572717   1.82342017524206E-005                       0        296.094897473201                  302100        1.97861496480015                    1007        2.00491492566352       0.143474852849893     0.00176837480284594                       0 
                    7.9                    0.15       0.143595730486991        1.12503862828016         88.684255552097   1.38658323658926E-008      0.0285408915415834        88.6842573640782       0.257436519674375       -4498.45871885079      -0.512425344471165   1.82342017524206E-005                       0        296.094898223969                  302100        1.97896247504145                    1007        2.00526243297213       0.143708403997099     0.00176868538702645                       0 
                    7.9                    0.15       0.143829219479653        1.12503862828016        88.6842539567151    1.3758538682863E-008      0.0285083348411135        88.6842557686963       0.257436514908758       -4498.45854467263      -0.512410372369614   1.82342017524206E-005                       0        296.094898974737                  302100        1.97930998528275                    1007        2.00560994028074       0.143941955144306     0.00176899597120696                       0 
                    7.9                    0.15       0.144062708472315         1.1250386295952        88.6842524050439   1.36590204013997E-008      0.0284758258345994        88.6842542591062        0.25743651043809       -4498.45838065303       -0.51239616093415   1.82342017624535E-005                       0        296.094899368286                  302100         1.9796272809749                    1007        2.00592723377808        0.14417550076147     0.00176927955197314                       0 
                    7.9                    0.15       0.144296197464977        1.12503863235901        88.6842509015291   1.35680683240905E-008      0.0284433693727876        88.6842528440334       0.257436506292369       -4498.45822782517      -0.512382787528842   1.82342017835398E-005                       0        296.094899368286                  302100        1.97991128912632                    1007        2.00621124054759       0.144409040286154     0.00176953338292406                       0 
                    7.9                    0.15       0.144529686457638        1.12503863512283        88.6842493980143   1.34771162467813E-008      0.0284109129109759        88.6842514289607       0.257436502146648       -4498.45807499731      -0.512369414123535    1.8234201804626E-005                       0        296.094899368286                  302100        1.98019529727774                    1007         2.0064952473171       0.144642579810838     0.00176978721387499                       0 
                    7.9                    0.15         0.1447631754503        1.12503863788664        88.6842478944994    1.3386164169472E-008      0.0283784564491642        88.6842500138878       0.257436498000927       -4498.45792216944      -0.512356040718228   1.82342018257122E-005                       0        296.094899368286                  302100        1.98047930542916                    1007        2.00677925408661       0.144876119335522     0.00177004104482592                       0 
                    7.9                    0.15       0.144996664442962        1.12503864065045        88.6842463909846   1.32952120921628E-008      0.0283459999873525        88.6842485988151       0.257436493855206       -4498.45776934158       -0.51234266731292   1.82342018467985E-005                       0        296.094899368286                  302100        1.98076331358058                    1007        2.00706326085613       0.145109658860206     0.00177029487577684                       0 
                    7.9                    0.15       0.145230153435624        1.12503864341427        88.6842448874697   1.32042600148536E-008      0.0283135435255408        88.6842471837422       0.257436489709485       -4498.45761651372      -0.512329293907613   1.82342018678847E-005                       0        296.094899368286                  302100          1.981047321732                    1007        2.00734726762564       0.145343198384889     0.00177054870672777                       0 
                    7.9                    0.15       0.145463642428286        1.12503864617808        88.6842433839549   1.31133079375443E-008       0.028281087063729        88.6842457686694       0.257436485563763       -4498.45746368585      -0.512315920502306   1.82342018889709E-005                       0        296.094899368286                  302100        1.98133132988342                    1007        2.00763127439515       0.145576737909573      0.0017708025376787                       0 
                    7.9                    0.15       0.145697131420947         1.1250386489419          88.68424188044   1.30223558602351E-008      0.0282486306019173        88.6842443535966       0.257436481418042       -4498.45731085799      -0.512302547096998   1.82342019100571E-005                       0        296.094899368286                  302100        1.98161533803483                    1007        2.00791528116466       0.145810277434257     0.00177105636862962                       0 
                    7.9                    0.15       0.145930620413609        1.12503865170571        88.6842403769252   1.29314037829259E-008      0.0282161741401056        88.6842429385239       0.257436477272321       -4498.45715803013      -0.512289173691691   1.82342019311434E-005                       0        296.094899368286                  302100        1.98189934618625                    1007        2.00819928793417       0.146043816958941     0.00177131019958055                       0 
                    7.9                    0.15       0.146164109406271        1.12503865446952        88.6842388734103   1.28404517056166E-008      0.0281837176782938        88.6842415234511         0.2574364731266       -4498.45700520227      -0.512275800286384   1.82342019522296E-005                       0        296.094899368286                  302100        1.98218335433767                    1007        2.00848329470369       0.146277356483625     0.00177156403053148                       0 
                    7.9                    0.15       0.146397598398933        1.12503865723334        88.6842373493845   1.27501491293927E-008      0.0281512931146654        88.6842401083782       0.257436468980879        -4498.4568510617      -0.512262280900568    1.8234201978206E-005                       0        296.094899368286                  302100        1.98246742818833                    1007        2.00876736749292       0.146510896008309     0.00177181792032128                       0 
                    7.9                    0.15       0.146631087391594        1.12503865999715        88.6842357574276   1.26619976593923E-008       0.028118974195788        88.6842386933054       0.257436464835158       -4498.45669257355      -0.512248278036607   1.82342020203785E-005                       0        296.094899368286                  302100        1.98275171963069                    1007        2.00905165893528       0.146744435532992      0.0017720720049817                       0 
                    7.9                    0.15       0.146864576384256        1.12503866276097        88.6842341654707   1.25738461893919E-008      0.0280866552769106        88.6842372782326       0.257436460689437       -4498.45653408539      -0.512234275172647   1.82342020625509E-005                       0        296.094899368286                  302100        1.98303601107305                    1007        2.00933595037764       0.146977975057676     0.00177232608964212                       0 
                    7.9                    0.15       0.147098065376918        1.12503866552478        88.6842325735138   1.24856947193915E-008      0.0280543363580332        88.6842358631598       0.257436456543716       -4498.45637559724      -0.512220272308686   1.82342021047234E-005                       0        296.094899368286                  302100        1.98332030251541                    1007           2.00962024182        0.14721151458236     0.00177258017430254                       0 
                    7.9                    0.15        0.14733155436958        1.12503866828859        88.6842309815569   1.23975432493911E-008      0.0280220174391558         88.684234448087       0.257436452397995       -4498.45621710909      -0.512206269444725   1.82342021468958E-005                       0        296.094899368286                  302100        1.98360459395778                    1007        2.00990453326237       0.147445054107044     0.00177283425896297                       0 
                    7.9                    0.15       0.147565043362241        1.12503867105241           88.6842293896   1.23093917793907E-008      0.0279896985202784        88.6842330330142       0.257436448252274       -4498.45605862093      -0.512192266580765   1.82342021890683E-005                       0        296.094899368286                  302100        1.98388888540014                    1007        2.01018882470473       0.147678593631728     0.00177308834362339                       0 
                    7.9                    0.15       0.147798532354903        1.12503867381622        88.6842277976431   1.22212403093903E-008       0.027957379601401        88.6842316179414       0.257436444106552       -4498.45590013278      -0.512178263716804   1.82342022312408E-005                       0        296.094899368286                  302100         1.9841731768425                    1007        2.01047311614709       0.147912133156412     0.00177334242828381                       0 
                    7.9                    0.15       0.148032021347565        1.12503867658004        88.6842262056862   1.21330888393899E-008      0.0279250606825236        88.6842302028686       0.257436439960831       -4498.45574164463      -0.512164260852843   1.82342022734132E-005                       0        296.094899368286                  302100        1.98445746828486                    1007        2.01075740758945       0.148145672681095     0.00177359651294423                       0 
                    7.9                    0.15       0.148265510340227        1.12503867934385        88.6842246137293   1.20449373693895E-008      0.0278927417636462        88.6842287877958        0.25743643581511       -4498.45558315647      -0.512150257988883   1.82342023155857E-005                       0        296.094899368286                  302100        1.98474175972722                    1007        2.01104169903181       0.148379212205779     0.00177385059760465                       0 
                    7.9                    0.15       0.148498999332889        1.12503868210766        88.6842230217724   1.19567858993891E-008      0.0278604228447688         88.684227372723       0.257436431669389       -4498.45542466832      -0.512136255124922   1.82342023577581E-005                       0        296.094899368286                  302100        1.98502605116958                    1007        2.01132599047417       0.148612751730463     0.00177410468226507                       0 
                    7.9                    0.15        0.14873248832555        1.12503868487148        88.6842214298154   1.18686344293887E-008      0.0278281039258914        88.6842259576502       0.257436427523668       -4498.45526618016      -0.512122252260962   1.82342023999306E-005                       0        296.094899368286                  302100        1.98531034261194                    1007        2.01161028191653       0.148846291255147     0.00177435876692549                       0 
                    7.9                    0.15       0.148965977318212        1.12503868763529        88.6842198378585   1.17804829593883E-008       0.027795785007014        88.6842245425774       0.257436423377947       -4498.45510769201      -0.512108249397001    1.8234202442103E-005                       0        296.094899368286                  302100         1.9855946340543                    1007        2.01189457335889       0.149079830779831     0.00177461285158591                       0 
                    7.9                    0.15       0.149199466310874        1.12503869039911        88.6842182459016   1.16923314893879E-008      0.0277634660881366        88.6842231275046       0.257436419232226       -4498.45494920386       -0.51209424653304   1.82342024842755E-005                       0        296.094899368286                  302100        1.98587892549666                    1007        2.01217886480125       0.149313370304515     0.00177486693624633                       0 
                    7.9                    0.15       0.149432955303536        1.12503869316292        88.6842166539448   1.16041800193875E-008      0.0277311471692593        88.6842217124318       0.257436415086505        -4498.4547907157       -0.51208024366908   1.82342025264479E-005                       0        296.094899368286                  302100        1.98616321693902                    1007        2.01246315624361       0.149546909829198     0.00177512102090675                       0 
                    7.9                    0.15       0.149666444296197        1.12503869592673        88.6842150619878   1.15160285493871E-008      0.0276988282503818         88.684220297359       0.257436410940784       -4498.45463222755      -0.512066240805119   1.82342025686204E-005                       0        296.094899368286                  302100        1.98644750838138                    1007        2.01274744768597       0.149780449353882     0.00177537510556718                       0 
                    7.9                    0.15       0.149899933288859        1.12503869869055         88.684213470031   1.14278770793868E-008      0.0276665093315045        88.6842188822862       0.257436406795063        -4498.4544737394      -0.512052237941158   1.82342026107929E-005                       0        296.094899368286                  302100        1.98673179982374                    1007        2.01303173912833       0.150013988878566      0.0017756291902276                       0 
                    7.9                    0.15       0.150133422281521        1.12503870145436        88.6842118780741   1.13397256093864E-008      0.0276341904126271        88.6842174672134       0.257436402649341       -4498.45431525124      -0.512038235077198   1.82342026529653E-005                       0        296.094899368286                  302100         1.9870160912661                    1007        2.01331603057069        0.15024752840325     0.00177588327488802                       0 
                    7.9                    0.15       0.150366911274183        1.12503870421818        88.6842102861172    1.1251574139386E-008      0.0276018714937497        88.6842160521406        0.25743639850362       -4498.45415676309      -0.512024232213237   1.82342026951378E-005                       0        296.094899368286                  302100        1.98730038270846                    1007        2.01360032201305       0.150481067927934     0.00177613735954844                       0 
                    7.9                    0.15       0.150600400266845        1.12503870698199        88.6842086941602   1.11634226693856E-008      0.0275695525748723        88.6842146370678       0.257436394357899       -4498.45399827493      -0.512010229349276   1.82342027373102E-005                       0        296.094899368286                  302100        1.98758467415082                    1007        2.01388461345541       0.150714607452618     0.00177639144420886                       0 
                    7.9                    0.15       0.150833889259506         1.1250387097458        88.6842071022033   1.10752711993852E-008      0.0275372336559949         88.684213221995       0.257436390212178       -4498.45383978678      -0.511996226485316   1.82342027794827E-005                       0        296.094899368286                  302100        1.98786896559318                    1007        2.01416890489777       0.150948146977301     0.00177664552886928                       0 
                    7.9                    0.15       0.151067378252168        1.12503871250962        88.6842055102464   1.09871197293848E-008      0.0275049147371175        88.6842118069222       0.257436386066457       -4498.45368129863      -0.511982223621355   1.82342028216551E-005                       0        296.094899368286                  302100        1.98815325703554                    1007        2.01445319634013       0.151181686501985      0.0017768996135297                       0 
                    7.9                    0.15        0.15130086724483        1.12503871527343        88.6842039182895   1.08989682593844E-008      0.0274725958182401        88.6842103918494       0.257436381920736       -4498.45352281047      -0.511968220757394   1.82342028638276E-005                       0        296.094899368286                  302100        1.98843754847791                    1007         2.0147374877825       0.151415226026669     0.00177715369819012                       0 
                    7.9                    0.15       0.151534356237492        1.12503871803725        88.6842023263326    1.0810816789384E-008      0.0274402768993627        88.6842089767766       0.257436377775015       -4498.45336432232      -0.511954217893434       1.8234202906E-005                       0        296.094899368286                  302100        1.98872183992027                    1007        2.01502177922486       0.151648765551353     0.00177740778285054                       0 
                    7.9                    0.15       0.151767845230153        1.12503872080106        88.6842007863378   1.07210198876832E-008      0.0274078771703326        88.6842075617038       0.257436373629294       -4498.45320915974      -0.511940584853268   1.82342029357838E-005                       0        296.094899368286                  302100        1.98900596492162                    1007         2.0153059034143       0.151882305076037     0.00177766171844985                       0 
                    7.9                    0.15       0.152001334222815        1.12503872356487         88.684199282823    1.0630067810374E-008      0.0273754207085209         88.684206146631       0.257436369483573       -4498.45305633188       -0.51192721144796     1.823420295687E-005                       0        296.094899368286                  302100        1.98928997307304                    1007        2.01558991018382       0.152115844600721     0.00177791554940078                       0 
                    7.9                    0.15       0.152234823215477        1.12503872632869        88.6841977793081   1.05391157330648E-008      0.0273429642467092        88.6842047315582       0.257436365337852       -4498.45290350401      -0.511913838042653   1.82342029779562E-005                       0        296.094899368286                  302100        1.98957398122446                    1007        2.01587391695333       0.152349384125404      0.0017781693803517                       0 
                    7.9                    0.15       0.152468312208139         1.1250387290925        88.6841962757933   1.04481636557555E-008      0.0273105077848974        88.6842033164854       0.257436361192131       -4498.45275067615      -0.511900464637346   1.82342029990425E-005                       0        296.094899368286                  302100        1.98985798937588                    1007        2.01615792372284       0.152582923650088     0.00177842321130263                       0 
                    7.9                    0.15       0.152701801200801        1.12503873185632        88.6841947722784   1.03572115784463E-008      0.0272780513230857        88.6842019014126       0.257436357046409       -4498.45259784829      -0.511887091232039   1.82342030201287E-005                       0        296.094899368286                  302100         1.9901419975273                    1007        2.01644193049235       0.152816463174772     0.00177867704225356                       0 
                    7.9                    0.15       0.152935290193462        1.12503873462013        88.6841932687636   1.02662595011371E-008       0.027245594861274        88.6842004863398       0.257436352900688       -4498.45244502043      -0.511873717826731   1.82342030412149E-005                       0        296.094899368286                  302100        1.99042600567872                    1007        2.01672593726186       0.153050002699456     0.00177893087320448                       0 
                    7.9                    0.15       0.153168779186124        1.12503873738395        88.6841917652487   1.01753074238278E-008      0.0272131383994623         88.684199071267       0.257436348754967       -4498.45229219256      -0.511860344421424   1.82342030623011E-005                       0        296.094899368286                  302100        1.99071001383013                    1007        2.01700994403138        0.15328354222414     0.00177918470415541                       0 
                    7.9                    0.15       0.153402268178786        1.12503874014776        88.6841902617338   1.00843553465186E-008      0.0271806819376505        88.6841976561942       0.257436344609246        -4498.4521393647      -0.511846971016117   1.82342030833874E-005                       0        296.094899368286                  302100        1.99099402198155                    1007        2.01729395080089       0.153517081748824     0.00177943853510634                       0 
                    7.9                    0.15       0.153635757171448        1.12503874291157         88.684188758219    9.9934032692094E-009      0.0271482254758388        88.6841962411214       0.257436340463525       -4498.45198653684      -0.511833597610809   1.82342031044736E-005                       0        296.094899368286                  302100        1.99127803013297                    1007         2.0175779575704       0.153750621273507     0.00177969236605726                       0 
                    7.9                    0.15       0.153869246164109        1.12503874567539        88.6841872547041   9.90245119190017E-009      0.0271157690140271        88.6841948260486       0.257436336317804       -4498.45183370898      -0.511820224205502   1.82342031255598E-005                       0        296.094899368286                  302100        1.99156203828439                    1007        2.01786196433991       0.153984160798191     0.00177994619700819                       0 
                    7.9                    0.15       0.154102735156771        1.12503874748945        88.6841858379094   9.81873137401415E-009      0.0270833348599726         88.684193438641       0.257436332365098       -4498.45168386896      -0.511807311328149   1.82342031394001E-005                       0        296.094899368286                  302100        1.99182829163616                    1007        2.01812821723251       0.154217696190537     0.00178018415986884                       0 
                    7.9                    0.15       0.154336224149433        1.12503874748945         88.684184586754   9.74882550879583E-009      0.0270509433147743        88.6841921040753       0.257436328781059       -4498.45153973586      -0.511795278080657   1.82342031394001E-005                       0        296.094899368286                  302100        1.99206063249287                    1007         2.0183605593925       0.154451223689925     0.00178039181393731                       0 
                    7.9                    0.15       0.154569713142095        1.12503874748945        88.6841833355986   9.67891964357752E-009       0.027018551769576        88.6841907695095        0.25743632519702       -4498.45139560276      -0.511783244833166   1.82342031394001E-005                       0        296.094899368286                  302100        1.99229297334958                    1007         2.0185929015525       0.154684751189312     0.00178059946800577                       0 
                    7.9                    0.15       0.154803202134756        1.12503874748945        88.6841820844433   9.60901377835921E-009      0.0269861602243777        88.6841894349438       0.257436321612981       -4498.45125146966      -0.511771211585675   1.82342031394001E-005                       0        296.094899368286                  302100        1.99252531420629                    1007         2.0188252437125         0.1549182786887     0.00178080712207423                       0 
                    7.9                    0.15       0.155036691127418        1.12503874748945        88.6841808332879   9.53910791314089E-009      0.0269537686791794        88.6841881003781       0.257436318028942       -4498.45110733656      -0.511759178338184   1.82342031394001E-005                       0        296.094899368286                  302100          1.992757655063                    1007         2.0190575858725       0.155151806188087     0.00178101477614269                       0 
                    7.9                    0.15        0.15527018012008        1.12503874748945        88.6841795821325   9.46920204792258E-009      0.0269213771339811        88.6841867658123       0.257436314444903       -4498.45096320346      -0.511747145090692   1.82342031394001E-005                       0        296.094899368286                  302100        1.99298999591971                    1007        2.01928992803249       0.155385333687475     0.00178122243021115                       0 
                    7.9                    0.15       0.155503669112742        1.12503874748945        88.6841783309771   9.39929618270426E-009      0.0268889855887828        88.6841854312466       0.257436310860865       -4498.45081907036      -0.511735111843201   1.82342031394001E-005                       0        296.094899368286                  302100        1.99322233677642                    1007        2.01952227019249       0.155618861186863     0.00178143008427961                       0 
                    7.9                    0.15       0.155737158105404        1.12503874748945        88.6841770798217   9.32939031748595E-009      0.0268565940435845        88.6841840966809       0.257436307276826       -4498.45067493726       -0.51172307859571   1.82342031394001E-005                       0        296.094899368286                  302100        1.99345467763313                    1007        2.01975461235249        0.15585238868625     0.00178163773834807                       0 
                    7.9                    0.15       0.155970647098065        1.12503874748945        88.6841758286664   9.25948445226763E-009      0.0268242024983863        88.6841827621151       0.257436303692787       -4498.45053080416      -0.511711045348219   1.82342031394001E-005                       0        296.094899368286                  302100        1.99368701848984                    1007        2.01998695451248       0.156085916185638     0.00178184539241653                       0 
                    7.9                    0.15       0.156204136090727        1.12503874748945         88.684174577511   9.18957858704932E-009       0.026791810953188        88.6841814275494       0.257436300108748       -4498.45038667106      -0.511699012100727   1.82342031394001E-005                       0        296.094899368286                  302100        1.99391935934655                    1007        2.02021929667248       0.156319443685025     0.00178205304648499                       0 
                    7.9                    0.15       0.156437625083389        1.12503874748945        88.6841733263556   9.11967272183101E-009      0.0267594194079897        88.6841800929837       0.257436296524709       -4498.45024253796      -0.511686978853236   1.82342031394001E-005                       0        296.094899368286                  302100        1.99415170020326                    1007        2.02045163883248       0.156552971184413     0.00178226070055345                       0 
                    7.9                    0.15       0.156671114076051        1.12503874748945         88.684172035014   9.05118968711168E-009      0.0267270896039989        88.6841787584179       0.257436292783693       -4498.45009583294      -0.511674561324859   1.82342031394001E-005                       0        296.094899368286                  302100        1.99438415345585                    1007        2.02068409276044       0.156786498683801      0.0017824684557988                       0 
                    7.9                    0.15       0.156904603068712        1.12503874748945        88.6841707004483   8.98423704201234E-009      0.0266948262085529        88.6841774238522       0.257436288873832       -4498.44994636158      -0.511661730465815   1.82342031394001E-005                       0        296.094899368286                  302100        1.99461672760091                    1007         2.0209166669055       0.157020026183188     0.00178267631986954                       0 
                    7.9                    0.15       0.157138092061374        1.12503874748945        88.6841693658825   8.91728439691298E-009       0.026662562813107        88.6841760892865       0.257436284963972       -4498.44979689022      -0.511648899606772   1.82342031394001E-005                       0        296.094899368286                  302100        1.99484930174597                    1007        2.02114924105056       0.157253553682576     0.00178288418394028                       0 
                    7.9                    0.15       0.157371581054036        1.12503874748945        88.6841680313168   8.85033175181364E-009      0.0266302994176611        88.6841747547207       0.257436281054111       -4498.44964741886      -0.511636068747728   1.82342031394001E-005                       0        296.094899368286                  302100        1.99508187589102                    1007        2.02138181519561       0.157487081181963     0.00178309204801101                       0 
