                    7.9                    0.15    0.000460153384461487        1.11388747205037        38.3301544417367   3.12850798766917E-005    0.000186987543307773        38.3301544417367       0.110714822877108       -4500.49578857422       -3679.38742044722   1.83749296142569E-005                       0        299.050190420964         301880.99892226       0.761344303624224                    1007       0.787644316449569        181365.531500695        34.9034834346921    0.000680446746365826                       0 
                    7.9                    0.15    0.000461153717905969        1.11388974162417        38.3480964896021   3.12957520757813E-005    0.000187460477990483        38.3480964896021        0.11076675831251       -4500.49578857422       -3678.62336254009   1.83749006899158E-005                       0        299.049587035647        301881.065848695       0.763111829111142                    1007       0.789411842071553        180913.961446865        34.9050552886851    0.000682026461521257                       0 
                    7.9                    0.15     0.00046215405135045        1.11389177157696        38.3636942854155   3.13041132399088E-005    0.000187943379697135        38.3636942854155        0.11081191651513       -4500.49578857422       -3677.93945360759    1.8374874823181E-005                       0        299.049046401305        301881.125827324       0.764882522867034                    1007       0.791182535502443         180575.06080553        34.9062733383573    0.000683609008029788                       0 
                    7.9                    0.15    0.000463154384794932        1.11389380152974        38.3792920812288   3.13124744040363E-005    0.000188426281403786        38.3792920812288       0.110857074717751       -4500.49578857422       -3677.25554467509   1.83748489564463E-005                       0        299.048505766963        301881.185805954       0.766653216622925                    1007       0.792953228933334        180236.160164194        34.9074913880295    0.000685191554538319                       0 
                    7.9                    0.15    0.000464154718239413        1.11389583148253        38.3948898770422   3.13208355681638E-005    0.000188909183110437        38.3948898770422       0.110902232920371       -4500.49578857422       -3676.57163574259   1.83748230897116E-005                       0        299.047965132621        301881.245784583       0.768423910378816                    1007       0.794723922364225        179897.259522859        34.9087094377017    0.000686774101046851                       0 
                    7.9                    0.15    0.000465155051683895        1.11389786143532        38.4104876728556   3.13291967322914E-005    0.000189392084817088        38.4104876728556       0.110947391122991       -4500.49578857422       -3675.88772681008   1.83747972229768E-005                       0        299.047424498278        301881.305763213       0.770194604134707                    1007       0.796494615795115        179558.358881524        34.9099274873739    0.000688356647555382                       0 
                    7.9                    0.15    0.000466155385128376         1.1138998913881         38.426085468669   3.13375578964189E-005    0.000189874986523739         38.426085468669       0.110992549325611       -4500.49578857422       -3675.20381787758   1.83747713562421E-005                       0        299.046883863936        301881.365741842       0.771965297890598                    1007       0.798265309226006        179219.458240188        34.9111455370461    0.000689939194063914                       0 
                    7.9                    0.15    0.000467155718572858        1.11390192134089        38.4416832644824   3.13459190605464E-005    0.000190357888230391        38.4416832644824       0.111037707528232       -4500.49578857422       -3674.51990894508   1.83747454895074E-005                       0        299.046343229594        301881.425720472       0.773735991646489                    1007       0.800036002656897        178880.557598853        34.9123635867183    0.000691521740572445                       0 
                    7.9                    0.15    0.000468156052017339        1.11390395129368        38.4572810602957   3.13542802246739E-005    0.000190840789937042        38.4572810602957       0.111082865730852       -4500.49578857422       -3673.83600001258   1.83747196227727E-005                       0        299.045802595252        301881.485699102       0.775506685402381                    1007       0.801806696087788        178541.656957517        34.9135816363905    0.000693104287080976                       0 
                    7.9                    0.15    0.000469156385461821        1.11390598124646        38.4728788561091   3.13626413888015E-005    0.000191323691643693        38.4728788561091       0.111128023933472       -4500.49578857422       -3673.15209108008   1.83746937560379E-005                       0         299.04526196091        301881.545677731       0.777277379158272                    1007       0.803577389518679        178202.756316182        34.9147996860627    0.000694686833589508                       0 
                    7.9                    0.15    0.000470156718906302        1.11390801119925        38.4884766519225    3.1371002552929E-005    0.000191806593350344        38.4884766519225       0.111173182136093       -4500.49578857422       -3672.46818214757   1.83746678893032E-005                       0        299.044721326567        301881.605656361       0.779048072914163                    1007       0.805348082949569        177863.855674846        34.9160177357349    0.000696269380098039                       0 
                    7.9                    0.15    0.000471157052350784        1.11391004115204        38.5040744477359   3.13793637170565E-005    0.000192289495056996        38.5040744477359       0.111218340338713       -4500.49578857422       -3671.78427321507   1.83746420225685E-005                       0        299.044180692225         301881.66563499       0.780818766670054                    1007        0.80711877638046        177524.955033511        34.9172357854071     0.00069785192660657                       0 
                    7.9                    0.15    0.000472157385795265        1.11391207110482        38.5196722435493    3.1387724881184E-005    0.000192772396763647        38.5196722435493       0.111263498541333       -4500.49578857422       -3671.10036428257   1.83746161558337E-005                       0        299.043640057883         301881.72561362       0.782589460425946                    1007       0.808889469811351        177186.054392175        34.9184538350793    0.000699434473115102                       0 
                    7.9                    0.15    0.000473157719239747        1.11391410105761        38.5352700393627   3.13960860453115E-005    0.000193255298470298        38.5352700393627       0.111308656743953       -4500.49578857422       -3670.41645535007    1.8374590289099E-005                       0        299.043099423541        301881.785592249       0.784360154181837                    1007       0.810660163242242         176847.15375084        34.9196718847515    0.000701017019623633                       0 
                    7.9                    0.15    0.000474158052684228         1.1139161310104        38.5508678351761   3.14044472094391E-005    0.000193738200176949        38.5508678351761       0.111353814946574       -4500.49578857422       -3669.73254641756   1.83745644223643E-005                       0        299.042558789198        301881.845570879       0.786130847937728                    1007       0.812430856673132        176508.253109504        34.9208899344237    0.000702599566132164                       0 
                    7.9                    0.15     0.00047515838612871        1.11391816096318        38.5664656309894   3.14128083735666E-005      0.0001942211018836        38.5664656309894       0.111398973149194       -4500.49578857422       -3669.04863748506   1.83745385556295E-005                       0        299.042018154856        301881.905549508       0.787901541693619                    1007       0.814201550104023        176169.352468169        34.9221079840959    0.000704182112640696                       0 
                    7.9                    0.15    0.000476158719573191        1.11392019091597        38.5820634268028   3.14211695376941E-005    0.000194704003590252        38.5820634268028       0.111444131351814       -4500.49578857422       -3668.36472855256   1.83745126888948E-005                       0        299.041477520514        301881.965528138        0.78967223544951                    1007       0.815972243534914        175830.451826834        34.9233260337681    0.000705764659149227                       0 
                    7.9                    0.15    0.000477159053017673        1.11392222086876        38.5976612226162   3.14295307018216E-005    0.000195186905296903        38.5976612226162       0.111489289554435       -4500.49578857422       -3667.68081962006   1.83744868221601E-005                       0        299.040936886172        301882.025506768       0.791442929205402                    1007       0.817742936965805        175491.551185498        34.9245440834403    0.000707347205657759                       0 
                    7.9                    0.15    0.000478159386462154        1.11392425082154        38.6132590184296   3.14378918659492E-005    0.000195669807003554        38.6132590184296       0.111534447757055       -4500.49578857422       -3666.99691068756   1.83744609554254E-005                       0         299.04039625183        301882.085485397       0.793213622961293                    1007       0.819513630396695        175152.650544163        34.9257621331125     0.00070892975216629                       0 
                    7.9                    0.15    0.000479159719906636        1.11392628077433         38.628856814243   3.14462530300767E-005    0.000196152708710205         38.628856814243       0.111579605959675       -4500.49578857422       -3666.31300175505   1.83744350886906E-005                       0        299.039855617487        301882.145464027       0.794984316717184                    1007       0.821284323827586        174813.749902827        34.9269801827847    0.000710512298674821                       0 
                    7.9                    0.15    0.000480160053351117        1.11392831072712        38.6444546100563   3.14546141942042E-005    0.000196635610416857        38.6444546100563       0.111624764162296       -4500.49578857422       -3665.62909282255   1.83744092219559E-005                       0        299.039314983145        301882.205442656       0.796755010473075                    1007       0.823055017258477        174474.849261492        34.9281982324569    0.000712094845183352                       0 
                    7.9                    0.15    0.000481160386795598         1.1139303406799        38.6600524058697   3.14629753583317E-005    0.000197118512123508        38.6600524058697       0.111669922364916       -4500.49578857422       -3664.94518389005   1.83743833552212E-005                       0        299.038774348803        301882.265421286       0.798525704228966                    1007       0.824825710689368        174135.948620156        34.9294162821291    0.000713677391691884                       0 
                    7.9                    0.15     0.00048216072024008        1.11393237063269        38.6756502016831   3.14713365224592E-005    0.000197601413830159        38.6756502016831       0.111715080567536       -4500.49578857422       -3664.26127495755   1.83743574884864E-005                       0        299.038233714461        301882.325399915       0.800296397984857                    1007       0.826596404120258        173797.047978821        34.9306343318013    0.000715259938200415                       0 
                    7.9                    0.15    0.000483161053684562        1.11393440058548        38.6912479974965   3.14796976865868E-005     0.00019808431553681        38.6912479974965       0.111760238770156       -4500.49578857422       -3663.57736602505   1.83743316217517E-005                       0        299.037693080119        301882.385378545       0.802067091740749                    1007       0.828367097551149        173458.147337485        34.9318523814735    0.000716842484708947                       0 
                    7.9                    0.15    0.000484161387129043        1.11393643053827        38.7068457933099   3.14880588507143E-005    0.000198567217243461        38.7068457933099       0.111805396972777       -4500.49578857422       -3662.89345709254    1.8374305755017E-005                       0        299.037152445776        301882.445357174        0.80383778549664                    1007        0.83013779098204         173119.24669615        34.9330704311456    0.000718425031217478                       0 
                    7.9                    0.15    0.000485161720573524        1.11393846049105        38.7224435891233   3.14964200148418E-005    0.000199050118950113        38.7224435891233       0.111850555175397       -4500.49578857422       -3662.20954816004   1.83742798882822E-005                       0        299.036611811434        301882.505335804       0.805608479252531                    1007       0.831908484412931        172780.346054815        34.9342884808178    0.000720007577726009                       0 
                    7.9                    0.15    0.000486162054018006        1.11394049044384        38.7380413849367   3.15047811789693E-005    0.000199533020656764        38.7380413849367       0.111895713378017       -4500.49578857422       -3661.52563922754   1.83742540215475E-005                       0        299.036071177092        301882.565314433       0.807379173008422                    1007       0.833679177843821        172441.445413479          34.93550653049    0.000721590124234541                       0 
                    7.9                    0.15    0.000487162387462488        1.11394252039663          38.75363918075   3.15131423430969E-005    0.000200015922363415          38.75363918075       0.111940871580638       -4500.49578857422       -3660.84173029504   1.83742281548128E-005                       0         299.03553054275        301882.625293063       0.809149866764313                    1007       0.835449871274712        172102.544772144        34.9367245801622    0.000723172670743072                       0 
                    7.9                    0.15    0.000488162720906969        1.11394455034941        38.7692369765634   3.15215035072244E-005    0.000200498824070066        38.7692369765634       0.111986029783258       -4500.49578857422       -3660.15782136253   1.83742022880781E-005                       0        299.034989908408        301882.685271692       0.810920560520205                    1007       0.837220564705603        171763.644130808        34.9379426298344    0.000724755217251604                       0 
                    7.9                    0.15     0.00048916305435145         1.1139465803022        38.7848347723768   3.15298646713519E-005    0.000200981725776717        38.7848347723768       0.112031187985878       -4500.49578857422       -3659.47391243003   1.83741764213433E-005                       0        299.034449274065        301882.745250322       0.812691254276096                    1007       0.838991258136493        171424.743489473        34.9391606795066    0.000726337763760135                       0 
                    7.9                    0.15    0.000490163387795932        1.11394861025499        38.8004325681902   3.15382258354794E-005    0.000201464627483369        38.8004325681902       0.112076346188498       -4500.49578857422       -3658.79000349753   1.83741505546086E-005                       0        299.033908639723        301882.805228952       0.814461948031987                    1007       0.840761951567384        171085.842848137        34.9403787291788    0.000727920310268666                       0 
                    7.9                    0.15    0.000491163721240414        1.11395064020777        38.8160303640036   3.15465869996069E-005     0.00020194752919002        38.8160303640036       0.112121504391119       -4500.49578857422       -3658.10609456503   1.83741246878739E-005                       0        299.033368005381        301882.865207581       0.816232641787878                    1007       0.842532644998275        170746.942206802         34.941596778851    0.000729502856777198                       0 
                    7.9                    0.15    0.000492164054684895        1.11395267016056         38.831628159817   3.15549481637345E-005    0.000202430430896671         38.831628159817       0.112166662593739       -4500.49578857422       -3657.42218563253   1.83740988211391E-005                       0        299.032827371039        301882.925186211       0.818003335543769                    1007       0.844303338429166        170408.041565466        34.9428148285232    0.000731085403285729                       0 
                    7.9                    0.15    0.000493164388129377        1.11395470011335        38.8472259556303    3.1563309327862E-005    0.000202913332603322        38.8472259556303       0.112211820796359       -4500.49578857422       -3656.73827670002   1.83740729544044E-005                       0        299.032286736697         301882.98516484        0.81977402929966                    1007       0.846074031860057        170069.140924131        34.9440328781954     0.00073266794979426                       0 
                    7.9                    0.15    0.000494164721573858        1.11395673006613        38.8628237514437   3.15716704919895E-005    0.000203396234309974        38.8628237514437        0.11225697899898       -4500.49578857422       -3656.05436776752   1.83740470876697E-005                       0        299.031746102354         301883.04514347       0.821544723055552                    1007       0.847844725290947        169730.240282796        34.9452509278676    0.000734250496302792                       0 
                    7.9                    0.15    0.000495165055018339        1.11395876001892        38.8784215472571    3.1580031656117E-005    0.000203879136016625        38.8784215472571         0.1123021372016       -4500.49578857422       -3655.37045883502    1.8374021220935E-005                       0        299.031205468012        301883.105122099       0.823315416811443                    1007       0.849615418721838         169391.33964146        34.9464689775398    0.000735833042811323                       0 
                    7.9                    0.15    0.000496165388462821        1.11396078997171        38.8940193430705   3.15883928202446E-005    0.000204362037723276        38.8940193430705        0.11234729540422       -4500.49578857422       -3654.68654990252   1.83739953542002E-005                       0         299.03066483367        301883.165100729       0.825086110567334                    1007       0.851386112152729        169052.439000125         34.947687027212    0.000737415589319854                       0 
                    7.9                    0.15    0.000497165721907302        1.11396281992449        38.9096171388839   3.15967539843721E-005    0.000204844939429927        38.9096171388839        0.11239245360684       -4500.49578857422       -3654.00264097001   1.83739694874655E-005                       0        299.030124199328        301883.225079358       0.826856804323225                    1007        0.85315680558362        168713.538358789        34.9489050768842    0.000738998135828385                       0 
                    7.9                    0.15    0.000498166055351784        1.11396484987728        38.9252149346973   3.16051151484996E-005    0.000205327841136578        38.9252149346973       0.112437611809461       -4500.49578857422       -3653.31873203751   1.83739436207308E-005                       0        299.029583564985        301883.285057988       0.828627498079116                    1007        0.85492749901451        168374.637717454        34.9501231265564    0.000740580682336917                       0 
                    7.9                    0.15    0.000499166388796265        1.11396687983007        38.9408127305106   3.16134763126271E-005     0.00020581074284323        38.9408127305106       0.112482770012081       -4500.49578857422       -3652.63482310501    1.8373917753996E-005                       0        299.029042930643        301883.345036617       0.830398191835007                    1007       0.856698192445401        168035.737076118        34.9513411762286    0.000742163228845448                       0 
                    7.9                    0.15    0.000500166722240747        1.11396890978285         38.956410526324   3.16218374767547E-005    0.000206293644549881         38.956410526324       0.112527928214701       -4500.49578857422       -3651.95091417251   1.83738918872613E-005                       0        299.028502296301        301883.405015247       0.832168885590899                    1007       0.858468885876292        167696.836434783        34.9525592259008     0.00074374577535398                       0 
                    7.9                    0.15    0.000501167055685228        1.11397093973564        38.9720083221374   3.16301986408822E-005    0.000206776546256532        38.9720083221374       0.112573086417322       -4500.49578857422       -3651.26700524001   1.83738660205266E-005                       0        299.027961661959        301883.464993876        0.83393957934679                    1007       0.860239579307183        167357.935793447         34.953777275573    0.000745328321862511                       0 
                    7.9                    0.15     0.00050216738912971        1.11397296968843        38.9876061179508   3.16385598050097E-005    0.000207259447963183        38.9876061179508       0.112618244619942       -4500.49578857422        -3650.5830963075   1.83738401537918E-005                       0        299.027421027617        301883.524972506       0.835710273102681                    1007       0.862010272738073        167019.035152112        34.9549953252452    0.000746910868371042                       0 
                    7.9                    0.15    0.000503167722574191        1.11397499964121        39.0032039137642   3.16469209691372E-005    0.000207742349669835        39.0032039137642       0.112663402822562       -4500.49578857422         -3649.899187375   1.83738142870571E-005                       0        299.026880393274        301883.584951136       0.837480966858572                    1007       0.863780966168964        166680.134510776        34.9562133749174    0.000748493414879574                       0 
                    7.9                    0.15    0.000504168056018673          1.113977029594        39.0188017095776   3.16552821332647E-005    0.000208225251376486        39.0188017095776       0.112708561025182       -4500.49578857422        -3649.2152784425   1.83737884203224E-005                       0        299.026339758932        301883.644929765       0.839251660614464                    1007       0.865551659599855        166341.233869441        34.9574314245896    0.000750075961388105                       0 
                    7.9                    0.15    0.000505168389463154        1.11397905954679        39.0343995053909   3.16636432973923E-005    0.000208708153083137        39.0343995053909       0.112753719227803       -4500.49578857422          -3648.53136951   1.83737625535877E-005                       0         299.02579912459        301883.704908395       0.841022354370355                    1007       0.867322353030746        166002.333228106        34.9586494742617    0.000751658507896636                       0 
                    7.9                    0.15    0.000506168722907636        1.11398108909694        39.0499966698789   3.16720325380523E-005    0.000209191509568178        39.0499966698789       0.112798875593419       -4500.49578857422       -3647.84752407079   1.83737366868529E-005                       0        299.025258593321        301883.764887024       0.842793012090772                    1007       0.869093010627478        165663.468947815         34.959867730081    0.000753241022163233                       0 
                    7.9                    0.15    0.000507169056352117        1.11398311839973        39.0655934464909   3.16804390284749E-005    0.000209675145461628        39.0655934464909        0.11284403083041       -4500.49578857422       -3647.16371764083   1.83737108201182E-005                       0        299.024718125379        301883.824865654       0.844563647671584                    1007        0.87086364620829        165324.627007155        34.9610861125537    0.000754823516620912                       0 
                    7.9                    0.15    0.000508169389796599        1.11398514791503         39.081190556329   3.16888306995445E-005    0.000210158541313986         39.081190556329       0.112889187037009       -4500.49578857422       -3646.47987769784   1.83736849533835E-005                       0        299.024177603033        301883.884844283       0.846334302272636                    1007       0.872634300703083        164985.765874412        34.9623043862178    0.000756406028096526                       0 
                    7.9                    0.15     0.00050916972324108        1.11398717786782        39.0967883521424    3.1697191863672E-005    0.000210641443020637        39.0967883521424       0.112934345239629       -4500.49578857422       -3645.79596876534   1.83736590866487E-005                       0        299.023636968691        301883.944822913       0.848104996028527                    1007       0.874404994133974        164646.865233076          34.96352243589    0.000757988574605057                       0 
                    7.9                    0.15    0.000510170056685562        1.11398920782061        39.1123861479558   3.17055530277995E-005    0.000211124344727288        39.1123861479558       0.112979503442249       -4500.49578857422       -3645.11205983284    1.8373633219914E-005                       0        299.023096334349        301884.004801542       0.849875689784418                    1007       0.876175687564865        164307.964591741        34.9647404855622    0.000759571121113588                       0 
                    7.9                    0.15    0.000511170390130043        1.11399123777339        39.1279839437692   3.17139141919271E-005    0.000211607246433939        39.1279839437692        0.11302466164487       -4500.49578857422       -3644.42815090034   1.83736073531793E-005                       0        299.022555700006        301884.064780172       0.851646383540309                    1007       0.877946380995756        163969.063950405        34.9659585352344     0.00076115366762212                       0 
                    7.9                    0.15    0.000512170723574525        1.11399326772618        39.1435817395826   3.17222753560546E-005    0.000212090148140591        39.1435817395826        0.11306981984749       -4500.49578857422       -3643.74424196783   1.83735814864445E-005                       0        299.022015065664        301884.124758801         0.8534170772962                    1007       0.879717074426646         163630.16330907        34.9671765849066    0.000762736214130651                       0 
                    7.9                    0.15    0.000513171057019006        1.11399529767897        39.1591795353959   3.17306365201821E-005    0.000212573049847242        39.1591795353959        0.11311497805011       -4500.49578857422       -3643.06033303533   1.83735556197098E-005                       0        299.021474431322        301884.184737431       0.855187771052092                    1007       0.881487767857537        163291.262667734        34.9683946345788    0.000764318760639182                       0 
                    7.9                    0.15    0.000514171390463488        1.11399732763175        39.1747773312093   3.17389976843096E-005    0.000213055951553893        39.1747773312093       0.113160136252731       -4500.49578857422       -3642.37642410283   1.83735297529751E-005                       0         299.02093379698        301884.244716061       0.856958464807983                    1007       0.883258461288428        162952.362026399         34.969612684251    0.000765901307147714                       0 
                    7.9                    0.15    0.000515171723907969        1.11399935758454        39.1903751270227   3.17473588484372E-005    0.000213538853260544        39.1903751270227       0.113205294455351       -4500.49578857422       -3641.69251517033   1.83735038862404E-005                       0        299.020393162638         301884.30469469       0.858729158563874                    1007       0.885029154719318        162613.461385064        34.9708307339232    0.000767483853656245                       0 
                    7.9                    0.15    0.000516172057352451        1.11400138753733        39.2059729228361   3.17557200125647E-005    0.000214021754967195        39.2059729228361       0.113250452657971       -4500.49578857422       -3641.00860623783   1.83734780195056E-005                       0        299.019852528295         301884.36467332       0.860499852319765                    1007       0.886799848150209        162274.560743728        34.9720487835954    0.000769066400164776                       0 
                    7.9                    0.15    0.000517172390796932        1.11400341749011        39.2215707186495   3.17640811766922E-005    0.000214504656673847        39.2215707186495       0.113295610860592       -4500.49578857422       -3640.32469730532   1.83734521527709E-005                       0        299.019311893953        301884.424651949       0.862270546075656                    1007         0.8885705415811        161935.660102393        34.9732668332676    0.000770648946673308                       0 
                    7.9                    0.15    0.000518172724241414         1.1140054474429        39.2371685144629   3.17724423408197E-005    0.000214987558380498        39.2371685144629       0.113340769063212       -4500.49578857422       -3639.64078837282   1.83734262860362E-005                       0        299.018771259611        301884.484630579       0.864041239831548                    1007       0.890341235011991        161596.759461057        34.9744848829397    0.000772231493181839                       0 
                    7.9                    0.15    0.000519173057685895        1.11400747739569        39.2527663102762   3.17808035049473E-005    0.000215470460087149        39.2527663102762       0.113385927265832       -4500.49578857422       -3638.95687944032   1.83734004193014E-005                       0        299.018230625269        301884.544609208       0.865811933587439                    1007       0.892111928442882        161257.858819722        34.9757029326119    0.000773814039690371                       0 
                    7.9                    0.15    0.000520173391130377        1.11400950734847        39.2683641060896   3.17891646690748E-005      0.0002159533617938        39.2683641060896       0.113431085468452       -4500.49578857422       -3638.27297050782   1.83733745525667E-005                       0        299.017689990927        301884.604587838        0.86758262734333                    1007       0.893882621873773        160918.958178386        34.9769209822841    0.000775396586198902                       0 
                    7.9                    0.15    0.000521173724574858        1.11401153730126         39.283961901903   3.17975258332023E-005    0.000216436263500452         39.283961901903       0.113476243671073       -4500.49578857422       -3637.58906157531    1.8373348685832E-005                       0        299.017149356584        301884.664566467       0.869353321099221                    1007       0.895653315304663        160580.057537051        34.9781390319563    0.000776979132707433                       0 
                    7.9                    0.15     0.00052217405801934        1.11401356725405        39.2995596977164   3.18058869973298E-005    0.000216919165207103        39.2995596977164       0.113521401873693       -4500.49578857422       -3636.90515264281   1.83733228190972E-005                       0        299.016608722242        301884.724545097       0.871124014855112                    1007       0.897424008735554        160241.156895715        34.9793570816285    0.000778561679215965                       0 
                    7.9                    0.15    0.000523174391463821        1.11401559720683        39.3151574935298   3.18142481614573E-005    0.000217402066913754        39.3151574935298       0.113566560076313       -4500.49578857422       -3636.22124371031   1.83732969523625E-005                       0          299.0160680879        301884.784523726       0.872894708611004                    1007       0.899194702166445         159902.25625438        34.9805751313007    0.000780144225724496                       0 
                    7.9                    0.15    0.000524174724908303        1.11401762715962        39.3307552893432   3.18226093255849E-005    0.000217884968620405        39.3307552893432       0.113611718278934       -4500.49578857422       -3635.53733477781   1.83732710856278E-005                       0        299.015527453558        301884.844502356       0.874665402366895                    1007       0.900965395597336        159563.355613045        34.9817931809729    0.000781726772233028                       0 
                    7.9                    0.15    0.000525175058352784        1.11401965711241        39.3463530851565   3.18309704897124E-005    0.000218367870327056        39.3463530851565       0.113656876481554       -4500.49578857422       -3634.85342584531   1.83732452188931E-005                       0        299.014986819216        301884.904480985       0.876436096122786                    1007       0.902736089028226        159224.454971709        34.9830112306451    0.000783309318741559                       0 
                    7.9                    0.15    0.000526175391797266         1.1140216870652        39.3619508809699   3.18393316538399E-005    0.000218850772033708        39.3619508809699       0.113702034684174       -4500.49578857422        -3634.1695169128   1.83732193521583E-005                       0        299.014446184873        301884.964459615       0.878206789878677                    1007       0.904506782459117        158885.554330374        34.9842292803173     0.00078489186525009                       0 
                    7.9                    0.15    0.000527175725241747        1.11402371701798        39.3775486767833   3.18476928179674E-005    0.000219333673740359        39.3775486767833       0.113747192886794       -4500.49578857422        -3633.4856079803   1.83731934854236E-005                       0        299.013905550531        301885.024438245       0.879977483634568                    1007       0.906277475890008        158546.653689038        34.9854473299895    0.000786474411758621                       0 
                    7.9                    0.15    0.000528176058686229        1.11402574697077        39.3931464725967    3.1856053982095E-005     0.00021981657544701        39.3931464725967       0.113792351089415       -4500.49578857422        -3632.8016990478   1.83731676186889E-005                       0        299.013364916189        301885.084416874        0.88174817739046                    1007       0.908048169320898        158207.753047703        34.9866653796617    0.000788056958267153                       0 
                    7.9                    0.15     0.00052917639213071        1.11402777692356        39.4087442684101   3.18644151462225E-005    0.000220299477153661        39.4087442684101       0.113837509292035       -4500.49578857422        -3632.1177901153   1.83731417519541E-005                       0        299.012824281847        301885.144395504       0.883518871146351                    1007       0.909818862751789        157868.852406367        34.9878834293339    0.000789639504775684                       0 
                    7.9                    0.15    0.000530176725575192        1.11402980687634        39.4243420642235     3.187277631035E-005    0.000220782378860313        39.4243420642235       0.113882667494655       -4500.49578857422        -3631.4338811828   1.83731158852194E-005                       0        299.012283647505        301885.204374133       0.885289564902242                    1007        0.91158955618268        157529.951765032        34.9891014790061    0.000791222051284216                       0 
                    7.9                    0.15    0.000531177059019673        1.11403183682913        39.4399398600368   3.18811374744775E-005    0.000221265280566964        39.4399398600368       0.113927825697276       -4500.49578857422       -3630.74997225029   1.83730900184847E-005                       0        299.011743013162        301885.264352763       0.887060258658133                    1007       0.913360249613571        157191.051123696        34.9903195286783    0.000792804597792747                       0 
                    7.9                    0.15    0.000532177392464155        1.11403386678192        39.4555376558502    3.1889498638605E-005    0.000221748182273615        39.4555376558502       0.113972983899896       -4500.49578857422       -3630.06606331779   1.83730641517499E-005                       0         299.01120237882        301885.324331392       0.888830952414025                    1007       0.915130943044461        156852.150482361        34.9915375783505    0.000794387144301278                       0 
                    7.9                    0.15    0.000533177725908636         1.1140358967347        39.4711354516636   3.18978598027326E-005    0.000222231083980266        39.4711354516636       0.114018142102516       -4500.49578857422       -3629.38215438529   1.83730382850152E-005                       0        299.010661744478        301885.384310022       0.890601646169916                    1007       0.916901636475352        156513.249841026        34.9927556280227     0.00079596969080981                       0 
                    7.9                    0.15    0.000534178059353118        1.11403792668749         39.486733247477   3.19062209668601E-005    0.000222713985686917         39.486733247477       0.114063300305136       -4500.49578857422       -3628.69824545279   1.83730124182805E-005                       0        299.010121110136        301885.444288651       0.892372339925807                    1007       0.918672329906243         156174.34919969        34.9939736776949    0.000797552237318341                       0 
                    7.9                    0.15    0.000535178392797599        1.11403995664028        39.5023310432904   3.19145821309876E-005    0.000223196887393569        39.5023310432904       0.114108458507757       -4500.49578857422       -3628.01433652028   1.83729865515458E-005                       0        299.009580475793        301885.504267281       0.894143033681698                    1007       0.920443023337134        155835.448558355        34.9951917273671    0.000799134783826872                       0 
                    7.9                    0.15    0.000536178726242081        1.11404198659306        39.5179288391038   3.19229432951151E-005     0.00022367978910022        39.5179288391038       0.114153616710377       -4500.49578857422       -3627.33042758778    1.8372960684811E-005                       0        299.009039841451         301885.56424591       0.895913727437589                    1007       0.922213716768024        155496.547917019        34.9964097770393    0.000800717330335404                       0 
                    7.9                    0.15    0.000537179059686562        1.11404401654585        39.5335266349171   3.19313044592427E-005    0.000224162690806871        39.5335266349171       0.114198774912997       -4500.49578857422       -3626.64651865528   1.83729348180763E-005                       0        299.008499207109         301885.62422454        0.89768442119348                    1007       0.923984410198915        155157.647275684        34.9976278267115    0.000802299876843935                       0 
                    7.9                    0.15    0.000538179393131044        1.11404604649864        39.5491244307305   3.19396656233702E-005    0.000224645592513522        39.5491244307305       0.114243933115618       -4500.49578857422       -3625.96260972278   1.83729089513416E-005                       0        299.007958572767        301885.684203169       0.899455114949372                    1007       0.925755103629806        154818.746634348        34.9988458763837    0.000803882423352466                       0 
                    7.9                    0.15    0.000539179726575525        1.11404807645142        39.5647222265439   3.19480267874977E-005    0.000225128494220173        39.5647222265439       0.114289091318238       -4500.49578857422       -3625.27870079028   1.83728830846068E-005                       0        299.007417938425        301885.744181799       0.901225808705263                    1007       0.927525797060697        154479.845993013        35.0000639260559    0.000805464969860998                       0 
                    7.9                    0.15    0.000540180060020007        1.11405010640421        39.5803200223573   3.19563879516252E-005    0.000225611395926825        39.5803200223573       0.114334249520858       -4500.49578857422       -3624.59479185777   1.83728572178721E-005                       0        299.006877304082        301885.804160429       0.902996502461154                    1007       0.929296490491587        154140.945351677         35.001281975728    0.000807047516369529                       0 
                    7.9                    0.15    0.000541180393464488          1.114052136357        39.5959178181707   3.19647491157528E-005    0.000226094297633476        39.5959178181707       0.114379407723479       -4500.49578857422       -3623.91088292527   1.83728313511374E-005                       0         299.00633666974        301885.864139058       0.904767196217045                    1007       0.931067183922478        153802.044710342        35.0025000254002     0.00080863006287806                       0 
                    7.9                    0.15     0.00054218072690897        1.11405416630978        39.6115156139841   3.19731102798803E-005    0.000226577199340127        39.6115156139841       0.114424565926099       -4500.49578857422       -3623.22697399277   1.83728054844026E-005                       0        299.005796035398        301885.924117688       0.906537889972936                    1007       0.932837877353369        153463.144069006        35.0037180750724    0.000810212609386592                       0 
                    7.9                    0.15    0.000543181060353451        1.11405619626257        39.6271134097974   3.19814714440078E-005    0.000227060101046778        39.6271134097974       0.114469724128719       -4500.49578857422       -3622.54306506027   1.83727796176679E-005                       0        299.005255401056        301885.984096317       0.908308583728828                    1007        0.93460857078426        153124.243427671        35.0049361247446    0.000811795155895123                       0 
