                    7.9                    0.15      0.0835890593729153         1.1241123821636        86.1224187170056  -2.65921173231471E-008      0.0607714811178402        86.1224376951245       0.249894533107697       -4496.52323183296       -262.036246309425    1.8246123407555E-005                       0        296.347458211401        302127.976799619        20.4932543902338                    1007         20.519554682581      0.0836932095934387      0.0183157193022095                       0 
                    7.9                    0.15       0.083822548365577        1.12412281147969        86.1540271919325  -2.66791440698298E-008      0.0609738790183346        86.1540461700514       0.249987399344961       -4496.52279655194       -258.852910839298   1.82459924188964E-005                       0        296.344733896355        302127.921083649        20.4014538284364                    1007        20.4277541547899      0.0839268359975466      0.0182336731549375                       0 
                    7.9                    0.15      0.0840560373582388        1.12413324079578        86.1856356668594  -2.67661708165125E-008       0.061176276918829        86.1856546449783       0.250080265582226       -4496.52236127093       -255.669575369172   1.82458614302378E-005                       0        296.342009581309        302127.865367679         20.309653266639                    1007        20.3359536269989      0.0841604624016544      0.0181516270076655                       0 
                    7.9                    0.15      0.0842895263509006        1.12414367011187        86.2172441417864  -2.68531975631952E-008      0.0613786748193234        86.2172631199053        0.25017313181949       -4496.52192598992       -252.486239899046   1.82457304415792E-005                       0        296.339285266263        302127.809651709        20.2178527048416                    1007        20.2441530992078      0.0843940888057622      0.0180695808603936                       0 
                    7.9                    0.15      0.0845230153435624        1.12415409942796        86.2488526167133  -2.69402243098778E-008      0.0615810727198178        86.2488715948322       0.250265998056755        -4496.5214907089        -249.30290442892   1.82455994529205E-005                       0        296.336560951218         302127.75393574        20.1260521430443                    1007        20.1523525714168      0.0846277152098701      0.0179875347131216                       0 
                    7.9                    0.15      0.0847565043362241         1.1241633236105        86.2757564012835  -2.69996491676194E-008      0.0617622639728843        86.2757756180364       0.250345099126884       -4496.52103079609       -246.564805762476   1.82454835952562E-005                       0        296.334158298494        302127.636908937        20.0232988655316                    1007        20.0495992958295      0.0848613207525925      0.0178956996116352                       0 
                    7.9                    0.15      0.0849899933288859        1.12417247546668        86.3023778327502  -2.70574174914734E-008      0.0619421825039939        86.3023973024587       0.250423374077254         -4496.520569405       -243.853428088022   1.82453686456821E-005                       0        296.331774950411        302127.516202551         19.919888258197                    1007        19.9461886884949      0.0850949250433138      0.0178032770237483                       0 
                    7.9                    0.15      0.0852234823215477        1.12418162732285        86.3289992642168  -2.71151858153274E-008      0.0621221010351035         86.329018986881       0.250501649027625        -4496.5201080139       -241.142050413567    1.8245253696108E-005                       0        296.329391602328        302127.395496165        19.8164776508624                    1007        19.8427780811602      0.0853285293340352      0.0177108544358614                       0 
                    7.9                    0.15      0.0854569713142095        1.12419077917902        86.3556206956835  -2.71729541391814E-008      0.0623020195662131        86.3556406713032       0.250579923977996        -4496.5196466228       -238.430672739113   1.82451387465339E-005                       0        296.327008254245        302127.274789779        19.7130670435278                    1007        19.7393674738256      0.0855621336247566      0.0176184318479745                       0 
                    7.9                    0.15      0.0856904603068712        1.12419993103519        86.3822421271501  -2.72307224630354E-008      0.0624819380973228        86.3822623557256       0.250658198928366       -4496.51918523171       -235.719295064659   1.82450237969598E-005                       0        296.324624906162        302127.154083392        19.6096564361932                    1007         19.635956866491       0.085795737915478      0.0175260092600876                       0 
                    7.9                    0.15       0.085923949299533        1.12420908289136        86.4088635586167  -2.72884907868894E-008      0.0626618566284324        86.4088840401478       0.250736473878737       -4496.51872384061       -233.007917390205   1.82449088473856E-005                       0        296.322241558079        302127.033377006        19.5062458288585                    1007        19.5325462591564      0.0860293422061994      0.0174335866722007                       0 
                    7.9                    0.15      0.0861574382921948        1.12421823474753        86.4354849900834  -2.73462591107433E-008       0.062841775159542        86.4355057245701       0.250814748829107       -4496.51826244952       -230.296539715751   1.82447938978115E-005                       0        296.319858209996         302126.91267062        19.4028352215239                    1007        19.4291356518218      0.0862629464969208      0.0173411640843138                       0 
                    7.9                    0.15      0.0863909272848566         1.1242273866037          86.46210642155  -2.74040274345973E-008      0.0630216936906516        86.4621274089924       0.250893023779478       -4496.51780105842       -227.585162041297   1.82446789482374E-005                       0        296.317474861913        302126.791964233        19.2994246141893                    1007        19.3257250444872      0.0864965507876422      0.0172487414964269                       0 
                    7.9                    0.15      0.0866244162775183        1.12423653845988        86.4887278530167  -2.74617957584513E-008      0.0632016122217612        86.4887490934147       0.250971298729849       -4496.51733966733       -224.873784366843   1.82445639986633E-005                       0         296.31509151383        302126.671257847        19.1960140068547                    1007        19.2223144371526      0.0867301550783636        0.01715631890854                       0 
                    7.9                    0.15      0.0868579052701801        1.12424569031605        86.5153492844833  -2.75195640823053E-008      0.0633815307528708         86.515370777837       0.251049573680219       -4496.51687827623       -222.162406692388   1.82444490490892E-005                       0        296.312708165747        302126.550551461        19.0926033995201                    1007        19.1189038298179       0.086963759369085      0.0170638963206531                       0 
                    7.9                    0.15      0.0870913942628419        1.12425484217222          86.54197071595  -2.75773324061593E-008      0.0635614492839804        86.5419924622593        0.25112784863059       -4496.51641688513       -219.451029017934    1.8244334099515E-005                       0        296.310324817664        302126.429845075        18.9891927921855                    1007        19.0154932224833      0.0871973636598063      0.0169714737327662                       0 
                    7.9                    0.15      0.0873248832555037        1.12426399402839        86.5685921474166  -2.76351007300133E-008        0.06374136781509        86.5686141466816        0.25120612358096       -4496.51595549404        -216.73965134348   1.82442191499409E-005                       0        296.307941469581        302126.309138688        18.8857821848509                    1007        18.9120826151487      0.0874309679505277      0.0168790511448793                       0 
                    7.9                    0.15      0.0875583722481654        1.12427314588456        86.5952135788833  -2.76928690538673E-008      0.0639212863461997        86.5952358311039       0.251284398531331       -4496.51549410294       -214.028273669026   1.82441042003668E-005                       0        296.305558121498        302126.188432302        18.7823715775163                    1007        18.8086720078141      0.0876645722412491      0.0167866285569924                       0 
                    7.9                    0.15      0.0877918612408272        1.12428229774073        86.6218350103499  -2.77506373777213E-008      0.0641012048773093        86.6218575155262       0.251362673481702       -4496.51503271185       -211.316895994572   1.82439892507927E-005                       0        296.303174773415        302126.067725916        18.6789609701816                    1007        18.7052614004795      0.0878981765319705      0.0166942059691055                       0 
                    7.9                    0.15       0.088025350233489        1.12429145101917        86.6484629652563  -2.78121609934512E-008      0.0642810723847851        86.6484857233882        0.25144096739556       -4496.51456549517       -208.604892616052   1.82438742867506E-005                       0        296.300791061233        302125.947143808        18.5755746209403                    1007        18.6018750512382      0.0881317808226919      0.0166018050632999                       0 
                    7.9                    0.15      0.0882588392261508        1.12430060592342         86.675098377281  -2.78779773837198E-008      0.0644608815657811        86.6751213883685       0.251519282987087       -4496.51409161911       -205.892173978488   1.82437593061697E-005                       0         296.29840693284        302125.826703768         18.472216001774                    1007        18.4985164320719      0.0883653851134133      0.0165094289428611                       0 
                    7.9                    0.15      0.0884923282188125         1.1243097577796        86.7017198087476  -2.79357457075738E-008      0.0646408000968908        86.7017430727908       0.251597557937458       -4496.51363022801       -203.180796304034   1.82436443565956E-005                       0        296.296023584757        302125.705997382        18.3688053944394                    1007        18.3951058247373      0.0885989894041347      0.0164170063549741                       0 
                    7.9                    0.15      0.0887258172114743        1.12431890963577        86.7283412402143  -2.79935140314278E-008      0.0648207186280004        86.7283647572131       0.251675832887829       -4496.51316883692        -200.46941862958   1.82435294070215E-005                       0        296.293640236674        302125.585290995        18.2653947871048                    1007        18.2916952174026      0.0888325936948561      0.0163245837670872                       0 
                    7.9                    0.15      0.0889593062041361        1.12432806149194        86.7549626716809  -2.80512823552818E-008        0.06500063715911        86.7549864416354       0.251754107838199       -4496.51270744582       -197.758040955126   1.82434144574474E-005                       0        296.291256888591        302125.464584609        18.1619841797702                    1007         18.188284610068      0.0890661979855775      0.0162321611792003                       0 
                    7.9                    0.15      0.0891927951967979        1.12433721334811        86.7815841031476  -2.81090506791357E-008      0.0651805556902196        86.7816081260577        0.25183238278857       -4496.51224605473       -195.046663280671   1.82432995078732E-005                       0        296.288873540508        302125.343878223        18.0585735724356                    1007        18.0848740027334      0.0892998022762989      0.0161397385913134                       0 
                    7.9                    0.15      0.0894262841894596        1.12434636520428        86.8082055346142  -2.81668190029897E-008      0.0653604742213292          86.80822981048        0.25191065773894       -4496.51178466363       -192.335285606217   1.82431845582991E-005                       0        296.286490192425        302125.223171837         17.955162965101                    1007        17.9814633953988      0.0895334065670202      0.0160473160034265                       0 
                    7.9                    0.15      0.0896597731821214        1.12435551706045        86.8348269660809  -2.82245873268437E-008      0.0655403927524388        86.8348514949023       0.251988932689311       -4496.51132327253       -189.623907931763    1.8243069608725E-005                       0        296.284106844342         302125.10246545        17.8517523577663                    1007        17.8780527880642      0.0897670108577417      0.0159548934155396                       0 
                    7.9                    0.15      0.0898932621747832        1.12436466891662        86.8614483975475  -2.82823556506977E-008      0.0657203112835484        86.8614731793245       0.252067207639682       -4496.51086188144       -186.912530257309   1.82429546591509E-005                       0        296.281723496259        302124.981759064        17.7483417504317                    1007        17.7746421807296       0.090000615148463      0.0158624708276527                       0 
                    7.9                    0.15      0.0901267511674449         1.1243738207728        86.8880698290142  -2.83401239745517E-008       0.065900229814658        86.8880948637468       0.252145482590052       -4496.51040049034       -184.201152582855   1.82428397095768E-005                       0        296.279340148176        302124.861052678        17.6449311430971                    1007         17.671231573395      0.0902342194391844      0.0157700482397658                       0 
                    7.9                    0.15      0.0903602401601067        1.12438297262897        86.9146912604808  -2.83978922984057E-008      0.0660801483457677        86.9147165481691       0.252223757540423       -4496.50993909925       -181.489774908401   1.82427247600026E-005                       0        296.276956800093        302124.740346291        17.5415205357625                    1007        17.5678209660604      0.0904678237299058      0.0156776256518789                       0 
                    7.9                    0.15      0.0905937291527685        1.12439212448514        86.9413126919474  -2.84556606222596E-008      0.0662600668768773        86.9413382325914       0.252302032490793       -4496.50947770815       -178.778397233946   1.82426098104285E-005                       0         296.27457345201        302124.619639905        17.4381099284279                    1007        17.4644103587257      0.0907014280206272       0.015585203063992                       0 
                    7.9                    0.15      0.0908272181454303        1.12440127634131        86.9679341234141  -2.85134289461136E-008      0.0664399854079869        86.9679599170137       0.252380307441164       -4496.50901631706       -176.067019559492   1.82424948608544E-005                       0        296.272190103927        302124.498933519        17.3346993210933                    1007        17.3609997513911      0.0909350323113486      0.0154927804761051                       0 
                    7.9                    0.15      0.0910607071380921        1.12441042819748        86.9945555548807  -2.85711972699676E-008      0.0666199039390965         86.994581601436       0.252458582391535       -4496.50855492596       -173.355641885038   1.82423799112803E-005                       0        296.269806755844        302124.378227133        17.2312887137587                    1007        17.2575891440565        0.09116863660207      0.0154003578882182                       0 
                    7.9                    0.15      0.0912941961307538        1.12441958005365        87.0211769863474  -2.86289655938216E-008      0.0667998224702061        87.0212032858583       0.252536857341905       -4496.50809353487       -170.644264210584   1.82422649617062E-005                       0        296.267423407761        302124.257520746         17.127878106424                    1007        17.1541785367219      0.0914022408927914      0.0153079353003313                       0 
                    7.9                    0.15      0.0915276851234156        1.12442873190982         87.047798417814  -2.86867339176756E-008      0.0669797410013157        87.0478249702806       0.252615132292276       -4496.50763214377        -167.93288653613    1.8242150012132E-005                       0        296.265040059678         302124.13681436        17.0244674990894                    1007        17.0507679293873      0.0916358451835128      0.0152155127124444                       0 
                    7.9                    0.15      0.0917611741160774        1.12443668221852        87.0700325236282  -2.87227176101335E-008      0.0671311462675039        87.0700591311417        0.25268055268902       -4496.50718980504        -165.65147985477    1.8242050194573E-005                       0         296.26297533925        302123.966793425        16.9134889380832                    1007        16.9397893453521      0.0918694320373426      0.0151163262898971                       0 
                    7.9                    0.15      0.0919946631087392        1.12444429832563        87.0910463271193  -2.87526420677845E-008       0.067274620779018        87.0910729346327       0.252742397686331       -4496.50675276559       -163.489666438953   1.82419545858726E-005                       0         296.26099924276        302123.783056011        16.8004054064914                    1007        16.8267057843261      0.0921030140412296      0.0150152585565461                       0 
                    7.9                    0.15       0.092228152101401        1.12445191443274        87.1120601306103  -2.87825665254356E-008       0.067418095290532        87.1120867381238       0.252804242683642       -4496.50631572614       -161.327853023135   1.82418589771721E-005                       0        296.259023146269        302123.599318596        16.6873218748996                    1007        16.7136222233001      0.0923365960451165       0.014914190823195                       0 
                    7.9                    0.15      0.0924616410940627        1.12445953053985        87.1330739341014  -2.88124909830866E-008       0.067561569802046        87.1331005416148       0.252866087680953       -4496.50587868668       -159.166039607319   1.82417633684717E-005                       0        296.257047049778        302123.415581182        16.5742383433078                    1007        16.6005386622741      0.0925701780490034      0.0148131230898439                       0 
                    7.9                    0.15      0.0926951300867245        1.12446714664696        87.1540877375924  -2.88424154407376E-008        0.06770504431356        87.1541143451058       0.252927932678263       -4496.50544164723       -157.004226191501   1.82416677597712E-005                       0        296.255070953287        302123.231843768        16.4611548117161                    1007        16.4874551012481      0.0928037600528903      0.0147120553564929                       0 
                    7.9                    0.15      0.0929286190793862        1.12447476275408        87.1751015410834  -2.88723398983887E-008       0.067848518825074        87.1751281485968       0.252989777675574       -4496.50500460778       -154.842412775685   1.82415721510708E-005                       0        296.253094856796        302123.048106354        16.3480712801243                    1007        16.3743715402221      0.0930373420567772      0.0146109876231418                       0 
                    7.9                    0.15       0.093162108072048        1.12448237886119        87.1961153445745  -2.89022643560397E-008      0.0679919933365881        87.1961419520879       0.253051622672885       -4496.50456756833       -152.680599359867   1.82414765423703E-005                       0        296.251118760305         302122.86436894        16.2349877485325                    1007        16.2612879791961      0.0932709240606641      0.0145099198897907                       0 
                    7.9                    0.15      0.0933955970647098         1.1244899949683        87.2171291480655  -2.89321888136907E-008      0.0681354678481021        87.2171557555789       0.253113467670196       -4496.50413052887        -150.51878594405   1.82413809336699E-005                       0        296.249142663814        302122.680631526        16.1219042169408                    1007        16.1482044181701       0.093504506064551      0.0144088521564397                       0 
                    7.9                    0.15      0.0936290860573716        1.12449761107541        87.2381429515565  -2.89621132713418E-008      0.0682789423596161          87.23816955907       0.253175312667507       -4496.50369348942       -148.356972528233   1.82412853249695E-005                       0        296.247166567323        302122.496894112         16.008820685349                    1007        16.0351208571441      0.0937380880684379      0.0143077844230886                       0 
                    7.9                    0.15      0.0938625750500334        1.12450522718252        87.2591567550476  -2.89920377289928E-008      0.0684224168711301         87.259183362561       0.253237157664817       -4496.50325644997       -146.195159112416    1.8241189716269E-005                       0        296.245190470832        302122.313156698        15.8957371537572                    1007        15.9220372961181      0.0939716700723248      0.0142067166897375                       0 
                    7.9                    0.15      0.0940960640426951        1.12451284328963        87.2801705585386  -2.90219621866438E-008      0.0685658913826442         87.280197166052       0.253299002662128       -4496.50281941051       -144.033345696599   1.82410941075686E-005                       0        296.243214374341        302122.129419284        15.7826536221654                    1007        15.8089537350921      0.0942052520762117      0.0141056489563865                       0 
                    7.9                    0.15      0.0943295530353569        1.12452045939674        87.3011843620296  -2.90518866442949E-008      0.0687093658941582        87.3012109695431       0.253360847659439       -4496.50238237106       -141.871532280782   1.82409984988681E-005                       0        296.241238277851         302121.94568187        15.6695700905737                    1007        15.6958701740661      0.0944388340800986      0.0140045812230354                       0 
                    7.9                    0.15      0.0945630420280187        1.12452807550385        87.3221981655207  -2.90818111019459E-008      0.0688528404056722        87.3222247730341        0.25342269265675       -4496.50194533161       -139.709718864965   1.82409028901677E-005                       0         296.23926218136        302121.761944456        15.5564865589819                    1007        15.5827866130401      0.0946724160839855      0.0139035134896843                       0 
                    7.9                    0.15      0.0947965310206804        1.12453569161097        87.3432119690117  -2.91117355595969E-008      0.0689963149171862        87.3432385765251        0.25348453765406       -4496.50150829216       -137.547905449148   1.82408072814672E-005                       0        296.237286084869        302121.578207042        15.4434030273901                    1007        15.4697030520141      0.0949059980878725      0.0138024457563333                       0 
                    7.9                    0.15      0.0950300200133422        1.12454330771808        87.3642257725027   -2.9141660017248E-008      0.0691397894287003        87.3642523800162       0.253546382651371        -4496.5010712527       -135.386092033331   1.82407116727668E-005                       0        296.235309988378        302121.394469628        15.3303194957984                    1007        15.3566194909881      0.0951395800917594      0.0137013780229822                       0 
                    7.9                    0.15       0.095263509006004        1.12455092382519        87.3852395759938   -2.9171584474899E-008      0.0692832639402143        87.3852661835072       0.253608227648682       -4496.50063421325       -133.224278617514   1.82406160640663E-005                       0        296.233333891887        302121.210732214        15.2172359642066                    1007        15.2435359299621      0.0953731620956462      0.0136003102896311                       0 
                    7.9                    0.15      0.0954969979986658          1.124558548873        87.4062843739001  -2.92139720075664E-008      0.0694267305354864        87.4063109814135       0.253670163543076       -4496.50018496677       -131.059354792914   1.82405203644164E-005                       0        296.231355506578        302121.027385425        15.1042141711059                    1007        15.1305141074271      0.0956067440995332      0.0134992977487841                       0 
                    7.9                    0.15      0.0957304869913276        1.12456616498011        87.4272981773911  -2.92438964652175E-008      0.0695702050470005        87.4273247849045       0.253732008540387       -4496.49974792731       -128.897541377097    1.8240424755716E-005                       0        296.229379410087        302120.843648011        14.9911306395141                    1007        15.0174305464011      0.0958403261034201      0.0133982300154331                       0 
                    7.9                    0.15      0.0959639759839893        1.12457378108722        87.4483119808822  -2.92738209228685E-008      0.0697136795585145        87.4483385883956       0.253793853537698       -4496.49931088786        -126.73572796128   1.82403291470155E-005                       0        296.227403313596        302120.659910597        14.8780471079223                    1007        14.9043469853751       0.096073908107307       0.013297162282082                       0 
                    7.9                    0.15      0.0961974649766511        1.12458139719433        87.4693257843732  -2.93037453805196E-008      0.0698571540700285        87.4693523918866       0.253855698535008       -4496.49887384841       -124.573914545463   1.82402335383151E-005                       0        296.225427217105        302120.476173183        14.7649635763306                    1007        14.7912634243491      0.0963074901111939       0.013196094548731                       0 
                    7.9                    0.15      0.0964309539693129        1.12458901330144        87.4903395878642  -2.93336698381706E-008      0.0700006285815425        87.4903661953776       0.253917543532319       -4496.49843680896       -122.412101129646   1.82401379296146E-005                       0        296.223451120614        302120.292435769        14.6518800447388                    1007        14.6781798633231      0.0965410721150808      0.0130950268153799                       0 
                    7.9                    0.15      0.0966644429619747        1.12459662940855        87.5113533913552  -2.93635942958216E-008      0.0701441030930565        87.5113799988687        0.25397938852963        -4496.4979997695       -120.250287713829   1.82400423209142E-005                       0        296.221475024123        302120.108698355         14.538796513147                    1007        14.5650963022971      0.0967746541189677      0.0129939590820288                       0 
                    7.9                    0.15      0.0968979319546364        1.12460424551566        87.5323671948463  -2.93935187534727E-008      0.0702875776045706        87.5323938023597       0.254041233526941       -4496.49756273005       -118.088474298012   1.82399467122137E-005                       0        296.219498927632        302119.924960941        14.4257129815552                    1007        14.4520127412711      0.0970082361228546      0.0128928913486777                       0 
                    7.9                    0.15      0.0971314209472982        1.12461186162277        87.5533809983373  -2.94234432111237E-008      0.0704310521160846        87.5534076058508       0.254103078524251        -4496.4971256906       -115.926660882195   1.82398511035133E-005                       0        296.217522831141        302119.741223526        14.3126294499635                    1007        14.3389291802451      0.0972418181267415      0.0127918236153267                       0 
                    7.9                    0.15      0.0973649099399599        1.12461947772989        87.5743948018284  -2.94533676687748E-008      0.0705745266275986        87.5744214093418       0.254164923521562       -4496.49668865114       -113.764847466378   1.82397554948128E-005                       0         296.21554673465        302119.557486112        14.1995459183717                    1007        14.2258456192191      0.0974754001306284      0.0126907558819756                       0 
                    7.9                    0.15      0.0975983989326217          1.124627093837        87.5954086053194  -2.94832921264258E-008      0.0707180011391126        87.5954352128328       0.254226768518873       -4496.49625161169       -111.603034050561   1.82396598861124E-005                       0         296.21357063816        302119.373748698        14.0864623867799                    1007        14.1127620581931      0.0977089821345153      0.0125896881486246                       0 
                    7.9                    0.15      0.0978318879252835        1.12463470994411        87.6164224088104  -2.95132165840769E-008      0.0708614756506267        87.6164490163239       0.254288613516184       -4496.49581457224       -109.441220634744   1.82395642774119E-005                       0        296.211594541669        302119.190011284        13.9733788551882                    1007        13.9996784971671      0.0979425641384022      0.0124886204152735                       0 
                    7.9                    0.15      0.0980653769179453        1.12464232605122        87.6374362123015  -2.95431410417279E-008      0.0710049501621407        87.6374628198149       0.254350458513495       -4496.49537753279       -107.279407218927   1.82394686687115E-005                       0        296.209618445178         302119.00627387        13.8602953235964                    1007        13.8865949361411      0.0981761461422892      0.0123875526819224                       0 
                    7.9                    0.15      0.0982988659106071        1.12464994215833        87.6584500157925  -2.95730654993789E-008      0.0711484246736547        87.6584766233059       0.254412303510805       -4496.49494049333        -105.11759380311    1.8239373060011E-005                       0        296.207642348687        302118.822536456        13.7472117920046                    1007        13.7735113751151       0.098409728146176      0.0122864849485714                       0 
                    7.9                    0.15      0.0985323549032688        1.12465755826544        87.6794638192835    -2.960298995703E-008      0.0712918991851687         87.679490426797       0.254474148508116       -4496.49450345388       -102.955780387293   1.82392774513106E-005                       0        296.205666252196        302118.638799042        13.6341282604129                    1007        13.6604278140891       0.098643310150063      0.0121854172152203                       0 
                    7.9                    0.15      0.0987658438959306        1.12466517437255        87.7004776227746   -2.9632914414681E-008      0.0714353736966828         87.700504230288       0.254535993505427       -4496.49406641443       -100.793966971476   1.82391818426101E-005                       0        296.203690155705        302118.455061628        13.5210447288211                    1007        13.5473442530631      0.0988768921539499      0.0120843494818692                       0 
                    7.9                    0.15      0.0989993328885924        1.12467279047966        87.7214914262656  -2.96628388723321E-008      0.0715788482081968         87.721518033779       0.254597838502738       -4496.49362937498        -98.632153555659   1.82390862339097E-005                       0        296.201714059214        302118.271324214        13.4079611972293                    1007        13.4342606920371      0.0991104741578367      0.0119832817485181                       0 
                    7.9                    0.15      0.0992328218812541        1.12467969304354        87.7400886400096  -2.96847014578438E-008      0.0717025746363671        87.7401153314077         0.2546525926605       -4496.49318489489       -96.7139808221477   1.82389996079737E-005                       0        296.199924670064        302118.069337661        13.2926411514865                    1007        13.3189406333528       0.099344047715516      0.0118802151578128                       0 
                    7.9                    0.15      0.0994663108739159        1.12468544224737          87.75477971619  -2.96935329603448E-008      0.0717943805739979        87.7548066270626       0.254695885297021       -4496.49272838787        -95.189625045921   1.82389275016364E-005                       0        296.198437071718        302117.837853487        13.1737060395342                    1007        13.2000055351177      0.0995776076208784      0.0117739176455969                       0 
                    7.9                    0.15      0.0996997998665777         1.1246911914512        87.7694707923704  -2.97023644628458E-008      0.0718861865116286        87.7694979227176       0.254739177933542       -4496.49227188085       -93.6652692696943   1.82388553952991E-005                       0         296.19694947337        302117.606369314        13.0547709275819                    1007        13.0810704368825      0.0998111675262408      0.0116676201333811                       0 
                    7.9                    0.15      0.0999332888592395        1.12469694065503        87.7841618685508  -2.97111959653468E-008      0.0719779924492594        87.7841892183725       0.254782470570062       -4496.49181537384       -92.1409134934675   1.82387832889619E-005                       0        296.195461875024         302117.37488514        12.9358358156295                    1007        12.9621353386473       0.100044727431603      0.0115613226211652                       0 
                    7.9                    0.15       0.100166777851901        1.12470268985887        87.7988529447312  -2.97200274678478E-008      0.0720697983868902        87.7988805140274       0.254825763206583       -4496.49135886682       -90.6165577172407   1.82387111826246E-005                       0        296.193974276677        302117.143400967        12.8169007036772                    1007        12.8432002404121       0.100278287336966      0.0114550251089493                       0 
                    7.9                    0.15       0.100400266844563         1.1247084390627        87.8135440209116  -2.97288589703488E-008      0.0721616043245209        87.8135718096824       0.254869055843104        -4496.4909023598       -89.0922019410141   1.82386390762873E-005                       0         296.19248667833        302116.911916793        12.6979655917248                    1007         12.724265142177       0.100511847242328      0.0113487275967334                       0 
                    7.9                    0.15       0.100633755837225        1.12471418826653         87.828235097092  -2.97376904728498E-008      0.0722534102621517        87.8282631053373       0.254912348479625       -4496.49044585278       -87.5678461647873   1.82385669699501E-005                       0        296.190999079983         302116.68043262        12.5790304797725                    1007        12.6053300439418        0.10074540714769      0.0112424300845175                       0 
                    7.9                    0.15       0.100867244829887        1.12471993747036        87.8429261732724  -2.97465219753508E-008      0.0723452161997825        87.8429544009922       0.254955641116145       -4496.48998934577       -86.0434903885605   1.82384948636128E-005                       0        296.189511481636        302116.448948446        12.4600953678202                    1007        12.4863949457066       0.100978967053053      0.0111361325723017                       0 
                    7.9                    0.15       0.101100733822548        1.12472568667419        87.8576172494529  -2.97553534778517E-008      0.0724370221374132        87.8576456966472       0.254998933752666       -4496.48953283875       -84.5191346123337   1.82384227572756E-005                       0        296.188023883289        302116.217464272        12.3411602558678                    1007        12.3674598474714       0.101212526958415      0.0110298350600858                       0 
                    7.9                    0.15        0.10133422281521        1.12473143587803        87.8723083256333  -2.97641849803527E-008       0.072528828075044        87.8723369923021       0.255042226389187       -4496.48907633173        -82.994778836107   1.82383506509383E-005                       0        296.186536284942        302115.985980099        12.2222251439155                    1007        12.2485247492363       0.101446086863778      0.0109235375478699                       0 
                    7.9                    0.15       0.101567711807872        1.12473718508186        87.8869994018137  -2.97730164828537E-008      0.0726206340126747         87.887028287957       0.255085519025708       -4496.48861982472       -81.4704230598803    1.8238278544601E-005                       0        296.185048686595        302115.754495925        12.1032900319632                    1007        12.1295896510011        0.10167964676914       0.010817240035654                       0 
                    7.9                    0.15       0.101801200800534        1.12474293428569        87.9016904779941  -2.97818479853547E-008      0.0727124399503055         87.901719583612       0.255128811662229        -4496.4881633177       -79.9460672836536   1.82382064382638E-005                       0        296.183561088248        302115.523011752        11.9843549200108                    1007        12.0106545527659       0.101913206674502      0.0107109425234381                       0 
                    7.9                    0.15       0.102034689793195        1.12474868348952        87.9163815541745  -2.97906794878557E-008      0.0728042458879363        87.9164108792669       0.255172104298749       -4496.48770681068       -78.4217115074269   1.82381343319265E-005                       0        296.182073489901        302115.291527578        11.8654198080585                    1007        11.8917194545307       0.102146766579865      0.0106046450112223                       0 
                    7.9                    0.15       0.102268178785857        1.12475443269335        87.9310726303549  -2.97995109903567E-008       0.072896051825567        87.9311021749218        0.25521539693527       -4496.48725030367          -76.8973557312   1.82380622255892E-005                       0        296.180585891554        302115.060043405        11.7464846961062                    1007        11.7727843562955       0.102380326485227      0.0104983474990064                       0 
                    7.9                    0.15       0.102501667778519        1.12476018189719        87.9457637065353  -2.98083424928577E-008      0.0729878577631978        87.9457934705768       0.255258689571791       -4496.48679379665       -75.3729999549733    1.8237990119252E-005                       0        296.179098293207        302114.828559231        11.6275495841538                    1007        11.6538492580604       0.102613886390589      0.0103920499867905                       0 
                    7.9                    0.15       0.102735156771181        1.12476593110102        87.9604547827157  -2.98171739953587E-008      0.0730796637008285        87.9604847662317       0.255301982208312       -4496.48633728963       -73.8486441787466   1.82379180129147E-005                       0         296.17761069486        302114.597075057        11.5086144722015                    1007        11.5349141598252       0.102847446295952      0.0102857524745746                       0 
                    7.9                    0.15       0.102968645763843        1.12477168030485        87.9751458588961  -2.98260054978597E-008      0.0731714696384593        87.9751760618866       0.255345274844832       -4496.48588078261       -72.3242884025198   1.82378459065774E-005                       0        296.176123096513        302114.365590884        11.3896793602492                    1007          11.41597906159       0.103081006201314      0.0101794549623587                       0 
                    7.9                    0.15       0.103202134756504        1.12477743623209        87.9898589759019  -2.98414013479237E-008      0.0732634041612675         87.989889398367       0.255388632287536       -4496.48540897611       -70.7976603893112   1.82377737090481E-005                       0        296.174633776973        302114.134302544        11.2707490054815                    1007        11.2970487145631       0.103314566106677      0.0100731616931269                       0 
                    7.9                    0.15       0.103435623749166        1.12478319212356        88.0045719756429  -2.98567622733738E-008      0.0733553379999579        88.0046026175825       0.255431989385447         -4496.484937251        -69.271044465194    1.8237701512004E-005                       0        296.173144466591        302113.903013162        11.1518186254039                    1007        11.1781183422582       0.103548126012039     0.00996686840132089                       0 
                    7.9                    0.15       0.103669112741828        1.12478894132739        88.0192630518233  -2.98655937758748E-008      0.0734471439375886        88.0192939132374       0.255475282021968       -4496.48448074398       -67.7466886889672   1.82376294056667E-005                       0        296.171656868244        302113.671528988        11.0328835134516                    1007         11.059183244023       0.103781685917401     0.00986057088910501                       0 
                    7.9                    0.15        0.10390260173449        1.12479469053122        88.0339541280037  -2.98744252783758E-008      0.0735389498752194        88.0339852088924       0.255518574658489       -4496.48402423697       -66.2223329127405   1.82375572993295E-005                       0        296.170169269897        302113.440044814        10.9139484014993                    1007        10.9402481457878       0.104015245822764     0.00975427337688913                       0 
