                    7.9                    0.15      0.0478652434956638         1.1231609604673        83.0902633357459   9.25033692396878E-009      0.0327129524058358        83.0902709288851       0.240995405002686       -4497.44074111789       -563.511255529879   1.82579522488344E-005                       0        296.593724479946        302121.339766392        19.1843499308168                    1007        19.2106493835985      0.0479550764875067      0.0171458930174437                       0 
                    7.9                    0.15      0.0480987324883255        1.12317568433715        83.1389229983369    9.2159546675199E-009      0.0329288550488579        83.1389306277314       0.241138128614245       -4497.44036719488       -558.765368337573   1.82577670572089E-005                       0        296.589857986731        302121.484369325        19.1458915723033                    1007         19.172191025085      0.0481888377498977      0.0171115211014796                       0 
                    7.9                    0.15      0.0483322214809873        1.12319022413535        83.1867563868512   9.18073838456166E-009      0.0331450971262483        83.1867640162457        0.24127844250951       -4497.43999452524       -554.088494290967   1.82575842043201E-005                       0        296.586041128282        302121.618241878        19.1049630911013                    1007         19.131262543883       0.048422594392178      0.0170749415325434                       0 
                    7.9                    0.15      0.0485657104736491        1.12320476393354        83.2345897753655   9.14552210160343E-009      0.0333613392036387          83.23459740476       0.241418756404776       -4497.43962185559       -549.411620244361   1.82574013514314E-005                       0        296.582224269833        302121.752114431        19.0640346098992                    1007        19.0903340626809      0.0486563510344583      0.0170383619636072                       0 
                    7.9                    0.15      0.0487991994663109        1.12321930373174        83.2824231638798   9.11030581864519E-009      0.0335775812810291        83.2824307932743       0.241559070300041       -4497.43924918595       -544.734746197754   1.82572184985426E-005                       0        296.578407411384        302121.885986985        19.0231061286972                    1007        19.0494055814789      0.0488901076767386      0.0170017823946711                       0 
                    7.9                    0.15      0.0490326884589726        1.12323384352993        83.3302565523941   9.07508953568695E-009      0.0337938233584195        83.3302641817886       0.241699384195307        -4497.4388765163       -540.057872151148   1.82570356456539E-005                       0        296.574590552935        302122.019859538        18.9821776474951                    1007        19.0084771002768      0.0491238643190189      0.0169652028257349                       0 
                    7.9                    0.15      0.0492661774516344        1.12324838332813        83.3780899409084   9.03987325272872E-009      0.0340100654358099        83.3780975703029       0.241839698090572       -4497.43850384666       -535.380998104542   1.82568527927651E-005                       0        296.570773694486        302122.153732091        18.9412491662931                    1007        18.9675486190748      0.0493576209612991      0.0169286232567988                       0 
                    7.9                    0.15      0.0494996664442962        1.12326292312632        83.4259233294227   9.00465696977048E-009      0.0342263075132003        83.4259309588172       0.241980011985837       -4497.43813117702       -530.704124057936   1.82566699398764E-005                       0        296.566956836037        302122.287604645         18.900320685091                    1007        18.9266201378727      0.0495913776035795      0.0168920436878626                       0 
                    7.9                    0.15       0.049733155436958        1.12327746292452         83.473756717937   8.96944068681225E-009      0.0344425495905907        83.4737643473315       0.242120325881103       -4497.43775850737       -526.027250011329   1.82564870869876E-005                       0        296.563139977588        302122.421477198         18.859392203889                    1007        18.8856916566706      0.0498251342458597      0.0168554641189265                       0 
                    7.9                    0.15      0.0499666444296197        1.12329200272271        83.5215901064513   8.93422440385401E-009      0.0346587916679811        83.5215977358458       0.242260639776368       -4497.43738583773       -521.350375964723   1.82563042340989E-005                       0        296.559323119139        302122.555349751        18.8184637226869                    1007        18.8447631754686        0.05005889088814      0.0168188845499903                       0 
                    7.9                    0.15      0.0502001334222815        1.12330654252091        83.5694234949656   8.89900812089578E-009      0.0348750337453715        83.5694311243601       0.242400953671633       -4497.43701316809       -516.673501918117   1.82561213812101E-005                       0         296.55550626069        302122.689222305        18.7775352414849                    1007        18.8038346942665      0.0502926475304203      0.0167823049810542                       0 
                    7.9                    0.15      0.0504336224149433         1.1233210823191        83.6172569788473   8.86497593520224E-009      0.0350910107683571        83.6172646082418       0.242541267566899       -4497.43663439493       -511.996802966115   1.82559385510587E-005                       0        296.551689402241        302122.823094858        18.7366635515884                    1007          18.76296300437      0.0505264041727006      0.0167457761924814                       0 
                    7.9                    0.15      0.0506671114076051        1.12333562211729        83.6650903673616   8.82975965224402E-009      0.0353072528457475        83.6650979967561       0.242681581462164       -4497.43626172528       -507.319928919509     1.825575569817E-005                       0        296.547872543792        302122.956967411        18.6957350703863                    1007         18.722034523168      0.0507601608149809      0.0167091966235452                       0 
                    7.9                    0.15      0.0509006004002668        1.12335016191549        83.7129237558759    8.7945433692858E-009      0.0355234949231379        83.7129313852705       0.242821895357429       -4497.43588905564       -502.643054872903   1.82555728452812E-005                       0        296.544055685343        302123.090839965        18.6548065891843                    1007        18.6811060419659      0.0509939174572612      0.0166726170546091                       0 
                    7.9                    0.15      0.0511340893929286        1.12336470171368        83.7607571443902   8.75932708632758E-009      0.0357397370005283        83.7607647737847       0.242962209252695       -4497.43551638599       -497.966180826297   1.82553899923924E-005                       0        296.540238826894        302123.224712518        18.6138781079822                    1007        18.6401775607639      0.0512276740995414      0.0166360374856729                       0 
                    7.9                    0.15      0.0513675783855904        1.12337924151188        83.8085905329045   8.72411080336936E-009      0.0359559790779187        83.8085981622991        0.24310252314796       -4497.43514371635       -493.289306779691   1.82552071395037E-005                       0        296.536421968445        302123.358585071        18.5729496267802                    1007        18.5992490795618      0.0514614307418217      0.0165994579167368                       0 
                    7.9                    0.15      0.0516010673782522        1.12339378131007        83.8564239214188   8.68889452041114E-009      0.0361722211553091        83.8564315508133       0.243242837043225       -4497.43477104671       -488.612432733084   1.82550242866149E-005                       0        296.532605109996        302123.492457625        18.5320211455781                    1007        18.5583205983598       0.051695187384102      0.0165628783478006                       0 
                    7.9                    0.15       0.051834556370914        1.12340832110827        83.9042573099331   8.65367823745292E-009      0.0363884632326995        83.9042649393277       0.243383150938491       -4497.43439837706       -483.935558686478   1.82548414337262E-005                       0        296.528788251547        302123.626330178         18.491092664376                    1007        18.5173921171577      0.0519289440263823      0.0165262987788645                       0 
                    7.9                    0.15      0.0520680453635757        1.12342286090646        83.9520906984474    8.6184619544947E-009      0.0366047053100899        83.9520983278419       0.243523464833756       -4497.43402570742       -479.258684639872   1.82546585808374E-005                       0        296.524971393098        302123.760202731         18.450164183174                    1007        18.4764636359557      0.0521627006686626      0.0164897192099283                       0 
                    7.9                    0.15      0.0523015343562375        1.12343740070466        83.9999240869617   8.58324567153648E-009      0.0368209473874803        83.9999317163562       0.243663778729022       -4497.43365303778       -474.581810593266   1.82544757279487E-005                       0        296.521154534649        302123.894075285        18.4092357019719                    1007        18.4355351547536      0.0523964573109429      0.0164531396409922                       0 
                    7.9                    0.15      0.0525350233488993        1.12345194050285         84.047757475476   8.54802938857826E-009      0.0370371894648707        84.0477651048705       0.243804092624287       -4497.43328036813       -469.904936546659   1.82542928750599E-005                       0          296.5173376762        302124.027947838        18.3683072207699                    1007        18.3946066735516      0.0526302139532231       0.016416560072056                       0 
                    7.9                    0.15       0.052768512341561        1.12346591230579        84.0931132068574   8.51293224366157E-009        0.03725243786282        84.0931209250364       0.243937175762421       -4497.43290048798        -465.44250692998   1.82541171918165E-005                       0        296.513673718072        302124.127880231         18.320437695918                    1007        18.3467371265036      0.0528639567374277      0.0163737769793442                       0 
                    7.9                    0.15      0.0530020013342228        1.12347934771527        84.1361291316279   8.47794760824971E-009      0.0374667478671174        84.1361370224362       0.244063430444303        -4497.4325137985       -461.182590602225   1.82539482793175E-005                       0        296.510154153281        302124.195760807        18.2660133093773                    1007        18.2923126968056      0.0530976864345844      0.0163251355110935                       0 
                    7.9                    0.15      0.0532354903268846        1.12349278312475        84.1791450563985   8.44296297283786E-009      0.0376810578714148         84.179153119836       0.244189685126186       -4497.43212710902        -456.92267427447   1.82537793668186E-005                       0         296.50663458849        302124.263641384        18.2115889228367                    1007        18.2378882671076      0.0533314161317411      0.0162764940428429                       0 
                    7.9                    0.15      0.0534689793195464        1.12350621853423         84.222160981169     8.407978337426E-009      0.0378953678757122        84.2221692172357       0.244315939808068       -4497.43174041954       -452.662757946715   1.82536104543196E-005                       0        296.503115023698         302124.33152196         18.157164536296                    1007        18.1834638374096      0.0535651458288978      0.0162278525745922                       0 
                    7.9                    0.15      0.0537024683122081        1.12351965394371        84.2651769059395   8.37299370201414E-009      0.0381096778800096        84.2651853146354       0.244442194489951       -4497.43135373006        -448.40284161896   1.82534415418207E-005                       0        296.499595458907        302124.399402536        18.1027401497553                    1007        18.1290394077116      0.0537988755260545      0.0161792111063415                       0 
                    7.9                    0.15      0.0539359573048699         1.1235330893532          84.30819283071   8.33800906660229E-009       0.038323987884307        84.3082014120352       0.244568449171833       -4497.43096704058       -444.142925291205   1.82532726293217E-005                       0        296.496075894116        302124.467283112        18.0483157632146                    1007        18.0746149780137      0.0540326052232112      0.0161305696380909                       0 
                    7.9                    0.15      0.0541694462975317        1.12354652476268        84.3512087554806   8.30302443119043E-009      0.0385382978886044         84.351217509435       0.244694703853716        -4497.4305803511        -439.88300896345   1.82531037168228E-005                       0        296.492556329325        302124.535163689         17.993891376674                    1007        18.0201905483157       0.054266334920368      0.0160819281698402                       0 
                    7.9                    0.15      0.0544029352901935        1.12355996017216        84.3942246802511   8.26803979577858E-009      0.0387526078929018        84.3942336068347       0.244820958535599       -4497.43019366162       -435.623092635696   1.82529348043239E-005                       0        296.489036764534        302124.603044265        17.9394669901333                    1007        17.9657661186177      0.0545000646175247      0.0160332867015895                       0 
                    7.9                    0.15      0.0546364242828552        1.12357339558164        84.4372406050216   8.23305516036672E-009      0.0389669178971992        84.4372497042345       0.244947213217481       -4497.42980697214       -431.363176307941   1.82527658918249E-005                       0        296.485517199743        302124.670924841        17.8850426035926                    1007        17.9113416889197      0.0547337943146814      0.0159846452333389                       0 
                    7.9                    0.15       0.054869913275517        1.12358683099112        84.4802565297921   8.19807052495486E-009      0.0391812279014966        84.4802658016342       0.245073467899364       -4497.42942028266       -427.103259980186    1.8252596979326E-005                       0        296.481997634952        302124.738805417         17.830618217052                    1007        17.8569172592217      0.0549675240118381      0.0159360037650882                       0 
                    7.9                    0.15      0.0551034022681788         1.1236002664006        84.5232724545627   8.16308588954301E-009       0.039395537905794         84.523281899034       0.245199722581246       -4497.42903359318       -422.843343652431    1.8252428066827E-005                       0         296.47847807016        302124.806685994        17.7761938305113                    1007        17.8024928295238      0.0552012537089948      0.0158873622968375                       0 
                    7.9                    0.15      0.0553368912608406        1.12361370031997        84.5662919079281   8.12877678043272E-009       0.039609585509956        84.5663014296613       0.245325986948884       -4497.42864080018       -418.583264055633   1.82522591543281E-005                       0        296.474958886839         302124.87534782        17.7218293824014                    1007        17.7481283620984      0.0554349834061515      0.0158387743912764                       0 
                    7.9                    0.15      0.0555703802535023        1.12362713572945        84.6093078326987   8.09379214502088E-009      0.0398238955142533        84.6093175270611       0.245452241630766        -4497.4282541107       -414.323347727878   1.82520902418291E-005                       0        296.471439322048        302124.943228396        17.6674049958607                    1007        17.6937039324004      0.0556687131033082      0.0157901329230258                       0 
                    7.9                    0.15      0.0558038692461641        1.12364057113893        84.6523237574692   8.05880750960904E-009      0.0400382055185507        84.6523336244608       0.245578496312649       -4497.42786742122       -410.063431400123   1.82519213293302E-005                       0        296.467919757257        302125.011108972          17.61298060932                    1007        17.6392795027025       0.055902442800465      0.0157414914547751                       0 
                    7.9                    0.15      0.0560373582388259        1.12365400654841        84.6953396822397   8.02382287419719E-009      0.0402525155228481        84.6953497218606       0.245704750994531       -4497.42748073174       -405.803515072369   1.82517524168313E-005                       0        296.464400192466        302125.078989549        17.5585562227794                    1007        17.5848550730045      0.0561361724976217      0.0156928499865244                       0 
                    7.9                    0.15      0.0562708472314876        1.12366744195789        84.7383556070102   7.98883823878535E-009      0.0404668255271455        84.7383658192603       0.245831005676414       -4497.42709404226       -401.543598744614   1.82515835043323E-005                       0        296.460880627674        302125.146870125        17.5041318362387                    1007        17.5304306433065      0.0563699021947784      0.0156442085182738                       0 
                    7.9                    0.15      0.0565043362241494        1.12368087736738        84.7813715317807    7.9538536033735E-009      0.0406811355314429        84.7813819166601       0.245957260358296       -4497.42670735278       -397.283682416859   1.82514145918334E-005                       0        296.457361062883        302125.214750701         17.449707449698                    1007        17.4760062136085      0.0566036318919351      0.0155955670500231                       0 
                    7.9                    0.15      0.0567378252168112        1.12369431277686        84.8243874565513   7.91886896796166E-009      0.0408954455357403        84.8243980140598       0.246083515040179        -4497.4263206633       -393.023766089104   1.82512456793344E-005                       0        296.453841498092        302125.282631278        17.3952830631574                    1007        17.4215817839105      0.0568373615890918      0.0155469255817724                       0 
                    7.9                    0.15       0.056971314209473        1.12370774818634        84.8674033813218   7.88388433254982E-009      0.0411097555400377        84.8674141114596       0.246209769722061       -4497.42593397381       -388.763849761349   1.82510767668355E-005                       0        296.450321933301        302125.350511854        17.3408586766167                    1007        17.3671573542126      0.0570710912862486      0.0154982841135218                       0 
                    7.9                    0.15      0.0572048032021348        1.12372118359582        84.9104193060924   7.84889969713798E-009      0.0413240655443351        84.9104302088594       0.246336024403944       -4497.42554728433       -384.503933433594   1.82509078543366E-005                       0         296.44680236851         302125.41839243         17.286434290076                    1007        17.3127329245146      0.0573048209834053      0.0154496426452711                       0 
                    7.9                    0.15      0.0574382921947965         1.1237346190053        84.9534352308629   7.81391506172614E-009      0.0415383755486325        84.9534463062591       0.246462279085826       -4497.42516059485       -380.244017105839   1.82507389418376E-005                       0        296.443282803719        302125.486273006        17.2320099035353                    1007        17.2583084948166       0.057538550680562      0.0154010011770204                       0 
                    7.9                    0.15      0.0576717811874583        1.12374805441478        84.9964511556334   7.77893042631429E-009      0.0417526855529299        84.9964624036589       0.246588533767709       -4497.42477390537       -375.984100778084   1.82505700293387E-005                       0        296.439763238928        302125.554153583        17.1775855169947                    1007        17.2038840651186      0.0577722803777187      0.0153523597087698                       0 
                    7.9                    0.15      0.0579052701801201        1.12376098043974        85.0373381408116   7.74515700697313E-009      0.0419637370153376        85.0373494895359       0.246708568756767       -4497.42438738385       -371.915649113841   1.82504075455988E-005                       0        296.436379920305        302125.592665665        17.1178189888828                    1007        17.1441175449233       0.058005998308809      0.0152989437476515                       0 
                    7.9                    0.15      0.0581387591727819        1.12377319335166        85.0752447163136   7.71307922996483E-009      0.0421702266809648         85.075256065038       0.246819896484829       -4497.42400109746       -368.115238467679   1.82502540618023E-005                       0        296.433187339549        302125.590063314        17.0505737279373                    1007        17.0768723633952      0.0582396997679908      0.0152388437336872                       0 
                    7.9                    0.15      0.0583722481654436        1.12378540626359        85.1131512918157   7.68100145295653E-009      0.0423767163465921        85.1131626405401       0.246931224212891       -4497.42361481107       -364.314827821517   1.82501005780058E-005                       0        296.429994758794        302125.587460964        16.9833284669918                    1007        17.0096271818672      0.0584734012271726      0.0151787437197229                       0 
                    7.9                    0.15      0.0586057371581054        1.12379761917551        85.1510578673177   7.64892367594824E-009      0.0425832060122194        85.1510692160421       0.247042551940954       -4497.42322852469       -360.514417175355   1.82499470942093E-005                       0        296.426802178039        302125.584858614        16.9160832060463                    1007        16.9423820003391      0.0587071026863544      0.0151186437057586                       0 
                    7.9                    0.15      0.0588392261507672        1.12380983208743        85.1889644428199   7.61684589893994E-009      0.0427896956778467        85.1889757915442       0.247153879669016        -4497.4228422383       -356.714006529193   1.82497936104128E-005                       0        296.423609597283        302125.582256263        16.8488379451008                    1007         16.875136818811      0.0589408041455362      0.0150585436917943                       0 
                    7.9                    0.15       0.059072715143429        1.12382204499935        85.2268710183219   7.58476812193165E-009      0.0429961853434739        85.2268823670463       0.247265207397078       -4497.42245595191       -352.913595883031   1.82496401266163E-005                       0        296.420417016528        302125.579653913        16.7815926841553                    1007         16.807891637283      0.0591745056047179      0.0149984436778301                       0 
                    7.9                    0.15      0.0593062041360907        1.12383425791128         85.264777593824   7.55269034492335E-009      0.0432026750091012        85.2647889425483        0.24737653512514       -4497.42206966552       -349.113185236869   1.82494866428198E-005                       0        296.417224435772        302125.577051562        16.7143474232098                    1007        16.7406464557549      0.0594082070638997      0.0149383436638658                       0 
                    7.9                    0.15      0.0595396931287525         1.1238464708232         85.302684169326   7.52061256791505E-009      0.0434091646747285        85.3026955180504       0.247487862853202       -4497.42168337914       -345.312774590707   1.82493331590233E-005                       0        296.414031855017        302125.574449212        16.6471021622643                    1007        16.6734012742268      0.0596419085230815      0.0148782436499015                       0 
                    7.9                    0.15      0.0597731821214143        1.12385868373512        85.3405907448281   7.48853479090676E-009      0.0436156543403557        85.3406020935525       0.247599190581264       -4497.42129709275       -341.512363944545   1.82491796752269E-005                       0        296.410839274262        302125.571846862        16.5798569013188                    1007        16.6061560926988      0.0598756099822633      0.0148181436359372                       0 
                    7.9                    0.15       0.060006671114076        1.12387089664704        85.3784973203302   7.45645701389846E-009       0.043822144005983        85.3785086690545       0.247710518309326       -4497.42091080636       -337.711953298383   1.82490261914304E-005                       0        296.407646693506        302125.569244511        16.5126116403733                    1007        16.5389109111707      0.0601093114414451      0.0147580436219729                       0 
                    7.9                    0.15      0.0602401601067378        1.12388310955897        85.4164038958322   7.42437923689016E-009      0.0440286336716103        85.4164152445566       0.247821846037388       -4497.42052451997       -333.911542652221   1.82488727076339E-005                       0        296.404454112751        302125.566642161        16.4453663794278                    1007        16.4716657296427      0.0603430129006269      0.0146979436080086                       0 
                    7.9                    0.15      0.0604736490993996        1.12389532247089        85.4543104713343   7.39230145988187E-009      0.0442351233372375        85.4543218200587       0.247933173765451       -4497.42013823358       -330.111132006059   1.82487192238374E-005                       0        296.401261531996        302125.564039811        16.3781211184823                    1007        16.4044205481146      0.0605767143598087      0.0146378435940443                       0 
                    7.9                    0.15      0.0607071380920614        1.12390753687293        85.4922252484355   7.36043763950374E-009      0.0444413743980212        85.4922367878947         0.2480445257079       -4497.41973974016       -326.310051117588   1.82485657173035E-005                       0         296.39806856977         302125.56143746        16.3109373337675                    1007        16.3372368428172      0.0608104158189904      0.0145777985164704                       0 
                    7.9                    0.15      0.0609406270847231        1.12391974978485        85.5301318239376   7.32835986249544E-009      0.0446478640636485        85.5301433633968       0.248155853435962       -4497.41935345378       -322.509640471425    1.8248412233507E-005                       0        296.394875989015         302125.55883511         16.243692072822                    1007        16.2699916612891      0.0610441172781722      0.0145176985025061                       0 
                    7.9                    0.15      0.0611741160773849        1.12393196269677        85.5680383994396   7.29628208548714E-009      0.0448543537292757        85.5680499388988       0.248267181164024       -4497.41896716739       -318.709229825263   1.82482587497105E-005                       0         296.39168340826        302125.556232759        16.1764468118765                    1007         16.202746479761       0.061277818737354      0.0144575984885419                       0 
                    7.9                    0.15      0.0614076050700467        1.12394417560869        85.6059449749417   7.26420430847884E-009       0.045060843394903        85.6059565144009       0.248378508892086         -4497.418580881       -314.908819179102    1.8248105265914E-005                       0        296.388490827504        302125.553630409         16.109201550931                    1007         16.135501298233      0.0615115201965358      0.0143974984745776                       0 
                    7.9                    0.15      0.0616410940627085        1.12395638852062        85.6438515504438   7.23212653147054E-009      0.0452673330605303         85.643863089903       0.248489836620148       -4497.41819459461       -311.108408532939   1.82479517821175E-005                       0        296.385298246749        302125.551028058        16.0419562899855                    1007        16.0682561167049      0.0617452216557176      0.0143373984606133                       0 
                    7.9                    0.15      0.0618745830553702        1.12396860143254        85.6817581259458   7.20004875446224E-009      0.0454738227261575        85.6817696654051        0.24860116434821       -4497.41780830823       -307.307997886777    1.8247798298321E-005                       0        296.382105665994        302125.548425708          15.97471102904                    1007        16.0010109351768      0.0619789231148994       0.014277298446649                       0 
                    7.9                    0.15       0.062108072048032        1.12398081434446        85.7196647014479   7.16797097745394E-009      0.0456803123917848        85.7196762409071       0.248712492076272       -4497.41742202184       -303.507587240615   1.82476448145246E-005                       0        296.378913085238        302125.545823358        15.9074657680945                    1007        15.9337657536488      0.0622126245740812      0.0142171984326847                       0 
                    7.9                    0.15      0.0623415610406938        1.12399302725638          85.75757127695   7.13589320044564E-009      0.0458868020574121        85.7575828164092       0.248823819804334       -4497.41703573545       -299.707176594453   1.82474913307281E-005                       0        296.375720504483        302125.543221007         15.840220507149                    1007        15.8665205721207      0.0624463260332629      0.0141570984187204                       0 
                    7.9                    0.15      0.0625750500333556        1.12400524016831         85.795477852452   7.10381542343734E-009      0.0460932917230393        85.7954893919112       0.248935147532396       -4497.41664944906       -295.906765948291   1.82473378469316E-005                       0        296.372527923728        302125.540618657        15.7729752462035                    1007        15.7992753905927      0.0626800274924447      0.0140969984047561                       0 
                    7.9                    0.15      0.0628085390260174        1.12401745308023        85.8333844279541   7.07173764642904E-009      0.0462997813886666        85.8333959674133       0.249046475260459       -4497.41626316267       -292.106355302129   1.82471843631351E-005                       0        296.369335342972        302125.538016306         15.705729985258                    1007        15.7320302090646      0.0629137289516265      0.0140368983907919                       0 
                    7.9                    0.15      0.0630420280186791        1.12402966599215        85.8712910034562   7.03965986942074E-009      0.0465062710542939        85.8713025429154       0.249157802988521       -4497.41587687629       -288.305944655967   1.82470308793386E-005                       0        296.366142762217        302125.535413956        15.6384847243125                    1007        15.6647850275365      0.0631474304108083      0.0139767983768276                       0 
                    7.9                    0.15      0.0632755170113409        1.12404187890407        85.9091975789582   7.00758209241243E-009      0.0467127607199212        85.9092091184175       0.249269130716583        -4497.4154905899       -284.505534009805   1.82468773955421E-005                       0        296.362950181461        302125.532811606         15.571239463367                    1007        15.5975398460085      0.0633811318699901      0.0139166983628633                       0 
                    7.9                    0.15      0.0635090060040027        1.12405353434217        85.9448776134612   6.97702744068204E-009      0.0469130031063138        85.9448892114398        0.24937394676892       -4497.41510523431       -280.913216521092   1.82467309503156E-005                       0        296.359906842589         302125.50008962         15.499290820837                    1007         15.525591236505      0.0636148213409368      0.0138523947226725                       0 
                    7.9                    0.15      0.0637424949966644        1.12406435330788        85.9772167914706   6.94875819172534E-009       0.047103871641784         85.977228535775       0.249468992251509       -4497.41472127534       -277.633136434069   1.82465950662477E-005                       0        296.357087436586        302125.422174044        15.4202848984658                    1007        15.4465852775524      0.0638484928239044      0.0137817836702306                       0 
                    7.9                    0.15      0.0639759839893262        1.12407517227359        86.0095559694801   6.92048894276864E-009      0.0472947401772543        86.0095678601103       0.249564037734099       -4497.41433731637       -274.353056347046   1.82464591821797E-005                       0        296.354268030583        302125.344258469        15.3412789760947                    1007        15.3675793185998       0.064082164306872      0.0137111726177888                       0 
                    7.9                    0.15       0.064209472981988        1.12408599123931        86.0418951474895   6.89221969381195E-009      0.0474856087127246        86.0419071844456       0.249659083216688       -4497.41395335741       -271.072976260023   1.82463232981118E-005                       0        296.351448624581        302125.266342893        15.2622730537235                    1007        15.2885733596472      0.0643158357898397      0.0136405615653469                       0 
                    7.9                    0.15      0.0644429619746498        1.12409681020502        86.0742343254989   6.86395044485525E-009      0.0476764772481949        86.0742465087808       0.249754128699277       -4497.41356939844          -267.792896173   1.82461874140438E-005                       0        296.348629218578        302125.188427318        15.1832671313523                    1007        15.2095674006945      0.0645495072728073       0.013569950512905                       0 
                    7.9                    0.15      0.0646764509673115        1.12410762917073        86.1065735035084   6.83568119589856E-009      0.0478673457836652        86.1065858331161       0.249849174181867       -4497.41318543948       -264.512816085978   1.82460515299759E-005                       0        296.345809812575        302125.110511742        15.1042612089812                    1007        15.1305614417419      0.0647831787557749      0.0134993394604632                       0 
                    7.9                    0.15      0.0649099399599733        1.12411844813644        86.1389126815178   6.80741194694187E-009      0.0480582143191355        86.1389251574514       0.249944219664456       -4497.41280148051       -261.232735998955   1.82459156459079E-005                       0        296.342990406572        302125.032596167          15.02525528661                    1007        15.0515554827893      0.0650168502387425      0.0134287284080213                       0 
                    7.9                    0.15      0.0651434289526351        1.12412926710215        86.1712518595273   6.77914269798517E-009      0.0482490828546058        86.1712644817866       0.250039265147045       -4497.41241752154       -257.952655911932     1.824577976184E-005                       0        296.340171000569        302124.954680591        14.9462493642389                    1007        14.9725495238367      0.0652505217217101      0.0133581173555795                       0 
                    7.9                    0.15      0.0653769179452969        1.12414008606787        86.2035910375367   6.75087344902848E-009      0.0484399513900761        86.2036038061219       0.250134310629635       -4497.41203356258       -254.672575824909    1.8245643877772E-005                       0        296.337351594566        302124.876765016        14.8672434418677                    1007        14.8935435648841      0.0654841932046777      0.0132875063031376                       0 
                    7.9                    0.15      0.0656104069379586        1.12415090503358        86.2359302155462   6.72260420007178E-009      0.0486308199255464        86.2359431304571       0.250229356112224       -4497.41164960361       -251.392495737886   1.82455079937041E-005                       0        296.334532188563         302124.79884944        14.7882375194966                    1007        14.8145376059315      0.0657178646876454      0.0132168952506958                       0 
                    7.9                    0.15      0.0658438959306204        1.12416172399929        86.2682693935556   6.69433495111508E-009      0.0488216884610167        86.2682824547924       0.250324401594813       -4497.41126564465       -248.112415650864   1.82453721096361E-005                       0         296.33171278256        302124.720933865        14.7092315971254                    1007        14.7355316469789       0.065951536170613      0.0131462841982539                       0 
                    7.9                    0.15      0.0660773849232822          1.124172542965         86.300608571565   6.66606570215839E-009       0.049012556996487        86.3006217791277       0.250419447077403       -4497.41088168568       -244.832335563841   1.82452362255682E-005                       0        296.328893376558        302124.643018289        14.6302256747543                    1007        14.6565256880263      0.0661852076535806      0.0130756731458121                       0 
                    7.9                    0.15       0.066310873915944        1.12418336193071        86.3329477495745   6.63779645320169E-009      0.0492034255319573        86.3329611034629       0.250514492559992       -4497.41049772672       -241.552255476818   1.82451003415002E-005                       0        296.326073970555        302124.565102714        14.5512197523831                    1007        14.5775197290737      0.0664188791365482      0.0130050620933702                       0 
                    7.9                    0.15      0.0665443629086057        1.12419418387666         86.365302186373   6.60925573806214E-009      0.0493941148343981        86.3653155912198       0.250609582746065       -4497.41010766423       -238.270766240625   1.82449644346949E-005                       0        296.323254183082        302124.487968388        14.4722734346567                    1007        14.4985733747658      0.0666525506195158      0.0129345043242211                       0 
                    7.9                    0.15      0.0667778519012675        1.12420500284237        86.3976413643824   6.58098648910543E-009      0.0495849833698684        86.3976549155551       0.250704628228654       -4497.40972370527       -234.990686153603   1.82448285506269E-005                       0        296.320434777079        302124.410052813        14.3932675122856                    1007        14.4195674158132      0.0668862221024835      0.0128638932717793                       0 
                    7.9                    0.15      0.0670113408939293        1.12421582180808        86.4299805423918   6.55271724014872E-009      0.0497758519053387        86.4299942398904       0.250799673711243        -4497.4093397463        -231.71060606658    1.8244692666559E-005                       0        296.317615371076        302124.332137237        14.3142615899144                    1007        14.3405614568606      0.0671198935854511      0.0127932822193374                       0 
                    7.9                    0.15       0.067244829886591        1.12422664077379        86.4623197204013   6.52444799119201E-009       0.049966720440809        86.4623335642256       0.250894719193833       -4497.40895578734       -228.430525979557    1.8244556782491E-005                       0        296.314795965073        302124.254221662        14.2352556675433                    1007         14.261555497908      0.0673535650684187      0.0127226711668956                       0 
                    7.9                    0.15      0.0674783188792528        1.12423745973951        86.4946588984107   6.49617874223531E-009      0.0501575889762793        86.4946728885609       0.250989764676422       -4497.40857182837       -225.150445892534   1.82444208984231E-005                       0         296.31197655907        302124.176306086        14.1562497451721                    1007        14.1825495389554      0.0675872365513863      0.0126520601144537                       0 
                    7.9                    0.15      0.0677118078719146        1.12424827870522        86.5269980764202    6.4679094932786E-009      0.0503484575117495        86.5270122128962       0.251084810159011        -4497.4081878694       -221.870365805511   1.82442850143551E-005                       0        296.309157153068        302124.098390511         14.077243822801                    1007        14.1035435800028      0.0678209080343539      0.0125814490620119                       0 
                    7.9                    0.15      0.0679452968645764        1.12425909767093        86.5593372544296   6.43964024432189E-009      0.0505393260472198        86.5593515372314       0.251179855641601       -4497.40780391044       -218.590285718488   1.82441491302872E-005                       0        296.306337747065        302124.020474936        13.9982379004298                    1007        14.0245376210502      0.0680545795173216        0.01251083800957                       0 
                    7.9                    0.15      0.0681787858572382        1.12426991663664         86.591676432439   6.41137099536519E-009      0.0507301945826901        86.5916908615667        0.25127490112419       -4497.40741995147       -215.310205631466   1.82440132462192E-005                       0        296.303518341062         302123.94255936        13.9192319780587                    1007        13.9455316620976      0.0682882510002892      0.0124402269571282                       0 
