        1.5927963981991                    0.15                       0        1.11637672917613                       0                       0                       0                       0                       0       -4152.29348121326       -3777.60465303452   1.83949115376561E-005     0.00415718770833344        299.473871594611        301570.182012881      0.0518722721674163                    1007      0.0781722713025168        569651.995591546                       0   4.63605220579996E-005        23.5188874926431 
        1.5967983991996                    0.15                       0        1.11637340711915                       0                       0                       0                       0                       0       -4152.55567481006       -3778.00145495111   1.83949148080152E-005     0.00415555514505188        299.473935606719        301570.247561281       0.051856497978198                    1007      0.0781564982295812        569368.227207354                       0   4.63464235397568E-005        23.5141957480052 
        1.6008004002001                    0.15                       0        1.11637008506218                       0                       0                       0                       0                       0       -4152.81786840686       -3778.39825686769   1.83949180783744E-005     0.00415392258177032        299.473999618828         301570.31310968      0.0518407237889798                    1007      0.0781407251566455        569084.458823161                       0    4.6332325021514E-005        23.5095040033673 
        1.6048024012006                    0.15                       0         1.1163667820286                       0                       0                       0                       0                       0       -4153.07975032438       -3778.79400686671   1.83949210584596E-005     0.00415230034759688        299.474063630937        301570.378658079      0.0518250441222474                    1007      0.0781250460117146        568802.515632816                       0   4.63183112632637E-005        23.5048396524159 
        1.6088044022011                    0.15                       0        1.11636349569266                       0                       0                       0                       0                       0       -4153.34135866762       -3779.18883355252   1.83949237837588E-005     0.00415068717972525        299.474127643045        301570.444206478      0.0518094474219602                    1007      0.0781094493114274        568522.174493497                       0   4.63043719024989E-005        23.5001993460796 
        1.6128064032016                    0.15                       0        1.11636020935673                       0                       0                       0                       0                       0       -4153.60296701085       -3779.58366023832   1.83949265090581E-005     0.00414907401185362        299.474191655154        301570.509754877      0.0517938507216731                    1007      0.0780938526111403        568241.833354177                       0   4.62904325417341E-005        23.4955590397433 
        1.6168084042021                    0.15                       0         1.1163569230208                       0                       0                       0                       0                       0        -4153.8645181966        -3779.9781011111   1.83949293408215E-005     0.00414746449612689        299.474255667262        301570.575303277      0.0517782878173537                    1007      0.0780782894887824        567962.147011005                       0   4.62765234167772E-005        23.4909285573497 
        1.6208104052026                    0.15                       0        1.11635363668487                       0                       0                       0                       0                       0       -4154.12583391305       -3780.37095256613   1.83949326111807E-005     0.00414587002598856        299.474319679371        301570.640851676      0.0517628641408673                    1007      0.0780628646960135        567685.158204102                       0   4.62627388530116E-005        23.4863385462415 
        1.6248124062031                    0.15                       0        1.11635035034893                       0                       0                       0                       0                       0        -4154.3871496295       -3780.76380402115   1.83949358815398E-005     0.00414427555585024        299.474383691479        301570.706400075      0.0517474404643809                    1007      0.0780474399032445        567408.169397199                       0   4.62489542892461E-005        23.4817485351333 
        1.6288144072036                    0.15                       0          1.116347064013                       0                       0                       0                       0                       0       -4154.64846534595       -3781.15665547618   1.83949391518989E-005     0.00414268108571191        299.474447703588        301570.771948474      0.0517320167878945                    1007      0.0780320151104755        567131.180590295                       0   4.62351697254805E-005        23.4771585240252 
        1.6328164082041                    0.15                       0        1.11634380832918                       0                       0                       0                       0                       0       -4154.90927885818       -3781.54793754299   1.83949424222581E-005     0.00414110254030442        299.474511715697        301570.837496873      0.0517167396668257                    1007      0.0780167378310026        566857.020197599                       0   4.62215161216724E-005        23.4726116710928 
        1.6368184092046                    0.15                       0        1.11634055771429                       0                       0                       0                       0                       0       -4155.17000932107       -3781.93896008063   1.83949456926172E-005     0.00413952662836408        299.474575727805        301570.903045273       0.051701486781575                    1007      0.0780014849457519        566583.327538769                       0   4.62078841746665E-005        23.4680719552128 
        1.6408204102051                    0.15                       0         1.1163373070994                       0                       0                       0                       0                       0       -4155.43073978395       -3782.32998261826   1.83949489629764E-005     0.00413795071642374        299.474639739914        301570.968593672      0.0516862338963242                    1007      0.0779862320605011         566309.63487994                       0   4.61942522276607E-005        23.4635322393329 
        1.6448224112056                    0.15                       0        1.11633403787856                       0                       0                       0                       0                       0       -4155.69131782688       -3782.71997632117   1.83949519494312E-005     0.00413638425281848        299.474703752022        301571.034142071      0.0516710682264741                    1007       0.077971066390651         566037.62006003                       0   4.61806980704329E-005         23.459018125243 
        1.6488244122061                    0.15                       0        1.11633075154263                       0                       0                       0                       0                       0       -4155.95175566299       -3783.10902362803   1.83949546747305E-005     0.00413482648047016        299.474767764131         301571.09969047      0.0516559827836112                    1007      0.0779559809477882        565767.148636819                       0   4.61672154698277E-005        23.4545275615179 
        1.6528264132066                    0.15                       0         1.1163274652067                       0                       0                       0                       0                       0       -4156.21219349909       -3783.49807093488   1.83949574000298E-005     0.00413326870812184         299.47483177624        301571.165238869      0.0516408973407483                    1007      0.0779408955049253        565496.677213607                       0   4.61537328692225E-005        23.4500369977927 
        1.6568284142071                    0.15                       0        1.11632418543056                       0                       0                       0                       0                       0       -4156.47255072849        -3783.8867958149   1.83949602254235E-005     0.00413171419004475        299.474895788348        301571.230787269      0.0516258420319245                    1007      0.0779258404010949        565226.790457729                       0   4.61402770939338E-005        23.4455551454698 
        1.6608304152076                    0.15                       0        1.11632093481567                       0                       0                       0                       0                       0       -4156.73254962442       -3784.27408736106   1.83949634957826E-005     0.00413017413868248        299.474959800457        301571.296335668      0.0516109206826017                    1007      0.0779109201680546        564959.502813907                       0   4.61269405693701E-005        23.4411120192894 
        1.6648324162081                    0.15                       0        1.11631768420078                       0                       0                       0                       0                       0       -4156.99254852035       -3784.66137890723   1.83949667661418E-005     0.00412863408732021        299.475023812565        301571.361884067      0.0515959993332788                    1007      0.0778959999350144        564692.215170085                       0   4.61136040448063E-005         23.436668893109 
        1.6688344172086                    0.15                       0        1.11631443358589                       0                       0                       0                       0                       0       -4157.25254741629       -3785.04867045339   1.83949700365009E-005     0.00412709403595793        299.475087824674        301571.427432466       0.051581077983956                    1007      0.0778810797019742        564424.927526263                       0   4.61002675202426E-005        23.4322257669286 
        1.6728364182091                    0.15                       0          1.116311182971                       0                       0                       0                       0                       0       -4157.51217478857       -3785.43441398434   1.83949728455156E-005      0.0041255688657234        299.475151836783        301571.485055027      0.0515662936354918                    1007       0.077866295524959        564160.255408954                       0   4.60870537133122E-005        23.4278227923929 
        1.6768384192096                    0.15                       0        1.11630793235611                       0                       0                       0                       0                       0       -4157.77173474432       -3785.81987661311   1.83949755708148E-005     0.00412404639581186        299.475215848891         301571.54123937      0.0515515341471439                    1007      0.0778515360366111        563896.057903952                       0   4.60738621746703E-005        23.4234271037573 
       1.68084042021011                    0.15                       0        1.11630468174122                       0                       0                       0                       0                       0       -4158.03129470008       -3786.20533924189   1.83949782961141E-005     0.00412252392590031           299.475279861        301571.597423712       0.051536774658796                    1007      0.0778367765482633         563631.86039895                       0   4.60606706360283E-005        23.4190314151216 
       1.68484242121061                    0.15                       0        1.11630143112633                       0                       0                       0                       0                       0       -4158.29070565556        -3786.5898706189   1.83949810214134E-005     0.00412101012395099         299.47533921685        301571.658376063      0.0515220953135743                    1007      0.0778220966346506        563369.217264882                       0   4.60475512563958E-005        23.4146595898123 
       1.68884442221111                    0.15                       0        1.11629818051144                       0                       0                       0                       0                       0       -4158.54997298454       -3786.97350433029   1.83949837467127E-005     0.00411950467734888        299.475394084371        301571.723924462       0.051507493221071                    1007      0.0778074934258647        563108.072442471                       0   4.60345014333165E-005        23.4103107671847 
       1.69284642321161                    0.15                       0        1.11629492989655                       0                       0                       0                       0                       0       -4158.80924031352       -3787.35713804168    1.8394986472012E-005     0.00411799923074676        299.475448951893        301571.789472861      0.0514928911285677                    1007      0.0777928902170788         562846.92762006                       0   4.60214516102372E-005        23.4059619445572 
       1.69684842421211                    0.15                       0        1.11629167928166                       0                       0                       0                       0                       0       -4159.06840700624       -3787.74048242383   1.83949891973112E-005     0.00411649668736457        299.475505391856        301571.853411081      0.0514783161007923                    1007      0.0777783142649692        562586.298055278                       0    4.6008425780711E-005        23.4016208858595 
       1.70085042521261                    0.15                       0        1.11628842866677                       0                       0                       0                       0                       0       -4159.32708908165       -3788.12243353122   1.83949919226105E-005     0.00411500812453656        299.475569403965        301571.909595423      0.0514638714041336                    1007      0.0777638695683105        562328.149731116                       0   4.59955154929549E-005          23.39731721463 
       1.70485242621311                    0.15                       0        1.11628517805188                       0                       0                       0                       0                       0       -4159.58577115706       -3788.50438463861   1.83949946479098E-005     0.00411351956170856        299.475633416073        301571.965779765      0.0514494267074748                    1007      0.0777494248716518        562070.001406954                       0   4.59826052051988E-005        23.3930135434004 
       1.70885442721361                    0.15                       0        1.11628192743699                       0                       0                       0                       0                       0       -4159.84445323248         -3788.886335746   1.83949973732091E-005     0.00411203099888055        299.475697428182        301572.021964107      0.0514349820108161                    1007       0.077734980174993        561811.853082791                       0   4.59696949174427E-005        23.3887098721709 
       1.71285642821411                    0.15                       0        1.11627870663933                       0                       0                       0                       0                       0       -4160.10289104513       -3789.26682127685   1.83950000985084E-005     0.00411055629640601        299.475753807079        301572.078148449      0.0514206640373891                    1007      0.0777206622015661        561556.143477989                       0   4.59568983733962E-005        23.3844434128456 
       1.71685842921461                    0.15                       0        1.11627549174549                       0                       0                       0                       0                       0       -4160.36128049376       -3789.64701662355   1.83950028238077E-005     0.00410908433828147        299.475808674601        301572.134332791       0.051406371155162                    1007       0.077706369319339         561300.91673962                       0   4.59441243506042E-005        23.3801843214775 
       1.72086043021511                    0.15                       0        1.11627227685164                       0                       0                       0                       0                       0       -4160.61966994239       -3790.02721197024   1.83950055491069E-005     0.00410761238015692        299.475863542123        301572.190517134       0.051392078272935                    1007      0.0776920764371119        561045.690001251                       0   4.59313503278121E-005        23.3759252301093 
       1.72486243121561                    0.15                       0        1.11626906195779                       0                       0                       0                       0                       0       -4160.87784102012       -3790.40653383332   1.83950085455712E-005     0.00410614847454833        299.475922959038        301572.251360055      0.0513778603624081                    1007       0.077677859081931        560791.907422461                       0    4.5918643011611E-005         23.371688317036 
       1.72886443221611                    0.15                       0        1.11626584706395                       0                       0                       0                       0                       0       -4161.13579152858       -3790.78497341933   1.83950118159304E-005     0.00410469270252127        299.475986971147        301572.316908454      0.0513637181783301                    1007      0.0776637180141355        560539.583541771                       0   4.59060030735437E-005        23.3674738055292 
       1.73286643321661                    0.15                       0         1.1162626321701                       0                       0                       0                       0                       0       -4161.39374203703       -3791.16341300533   1.83950150862895E-005     0.00410323693049422        299.476050983255        301572.382456853      0.0513495759942521                    1007      0.0776495769463401        560287.259661081                       0   4.58933631354763E-005        23.3632592940223 
       1.73686843421711                    0.15                       0        1.11625941727625                       0                       0                       0                       0                       0       -4161.65164564704       -3791.54159464986   1.83950182692935E-005     0.00410178370784042        299.476113529787        301572.446504502       0.051335457425421                    1007      0.0776354591359849        560035.389007003                       0   4.58807443373598E-005        23.3590516524055 
       1.74087043521761                    0.15                       0        1.11625620238241                       0                       0                       0                       0                       0       -4161.90930352872       -3791.91842478857   1.83950209945927E-005     0.00410034384284021        299.476168397309        301572.502688844      0.0513214625906443                    1007      0.0776214631849256        559785.893071536                       0   4.58682363037777E-005        23.3548800061499 
       1.74487243621811                    0.15                       0        1.11625298748856                       0                       0                       0                       0                       0       -4162.16696141039       -3792.29525492727    1.8395023719892E-005     0.00409890397784001        299.476223264831        301572.558873187      0.0513074677558676                    1007      0.0776074672338663        559536.397136068                       0   4.58557282701955E-005        23.3507083598944 
       1.74887443721861                    0.15                       0        1.11624977259471                       0                       0                       0                       0                       0       -4162.42461929207       -3792.67208506597   1.83950264451913E-005      0.0040974641128398        299.476278132352        301572.615057529      0.0512934729210909                    1007       0.077593471282807          559286.9012006                       0   4.58432202366134E-005        23.3465367136388 
       1.75287643821911                    0.15                       0        1.11624655770087                       0                       0                       0                       0                       0       -4162.68191590913       -3793.04753035698   1.83950287218854E-005     0.00409603711024762        299.476332999874        301572.671241871      0.0512795975229602                    1007      0.0775795966058806        559039.686530765                       0    4.5830819868277E-005        23.3423998767343 
       1.75687843921961                    0.15                       0        1.11624334280702                       0                       0                       0                       0                       0       -4162.93913485063       -3793.42267789168   1.83950309021248E-005     0.00409461287320361        299.476387867396        301572.727426213      0.0512657478049196                    1007      0.0775657480041226        558792.962356178                       0   4.58184426490603E-005        23.3382705241934 
       1.76088044022011                    0.15                       0        1.11624012791317                       0                       0                       0                       0                       0       -4163.19635379213       -3793.79782542639   1.83950330823643E-005      0.0040931886361596        299.476442734917        301572.783610555      0.0512518980868791                    1007      0.0775518994023646        558546.238181591                       0   4.58060654298437E-005        23.3341411716524 
       1.76488244122061                    0.15                       0        1.11623691301933                       0                       0                       0                       0                       0       -4163.45335949225       -3794.17219107601    1.8395035527399E-005     0.00409177185575282        299.476497602439        301572.839794897      0.0512381177833523                    1007      0.0775381191305186         558300.83326038                       0   4.57937496431496E-005        23.3300323658075 
       1.76888444222111                    0.15                       0        1.11623369812548                       0                       0                       0                       0                       0       -4163.71013949357       -3794.54572916341   1.83950382526983E-005     0.00409036296759436        299.476552469961         301572.89597924      0.0512244109494827                    1007      0.0775244111803665        558056.824662331                       0   4.57814988778196E-005        23.3259453069812 
       1.77288644322161                    0.15                       0        1.11623048323163                       0                       0                       0                       0                       0        -4163.9669194949       -3794.91926725081   1.83950409779976E-005     0.00408895407943591        299.476607337482        301572.952163582      0.0512107041156131                    1007      0.0775107032302143        557812.816064282                       0   4.57692481124897E-005        23.3218582481548 
       1.77688844422211                    0.15                       0        1.11622727364525                       0                       0                       0                       0                       0       -4164.22363427808       -3795.29256620498   1.83950437032969E-005     0.00408754745109744        299.476662205004        301573.008347924      0.0511970180140369                    1007      0.0774970161782139        557569.208166583                       0   4.57570159738296E-005        23.3177772186111 
       1.78089044522261                    0.15                       0        1.11622409447245                       0                       0                       0                       0                       0       -4164.47997533923       -3795.66449484508   1.83950464285962E-005     0.00408615377228921        299.476717072526        301573.064532266      0.0511834507154906                    1007      0.0774834488796675        557327.896416959                       0   4.57448905722665E-005        23.3137307388893 
       1.78489244622311                    0.15                       0        1.11622091529965                       0                       0                       0                       0                       0       -4164.73631640039       -3796.03642348518   1.83950491538954E-005     0.00408476009348099        299.476771940047        301573.120716608      0.0511698834169442                    1007      0.0774698815811211        557086.584667334                       0   4.57327651707035E-005        23.3096842591676 
       1.78889444722361                    0.15                       0        1.11621773612684                       0                       0                       0                       0                       0       -4164.99265746154       -3796.40835212528   1.83950518791947E-005     0.00408336641467277        299.476826807569         301573.17690095      0.0511563161183978                    1007      0.0774563142825747        556845.272917709                       0   4.57206397691405E-005        23.3056377794458 
       1.79289644822411                    0.15                       0        1.11621455695404                       0                       0                       0                       0                       0        -4165.2487610993       -3796.77903429254    1.8395054604494E-005     0.00408198473636823         299.47688167509        301573.233085293       0.051142861126452                    1007      0.0774428592906289        556606.103676838                       0   4.57086143128101E-005        23.3016242236719 
       1.79689844922461                    0.15                       0        1.11621137778123                       0                       0                       0                       0                       0       -4165.50480953367       -3797.14942664203   1.83950573297933E-005     0.00408060584830427        299.476936542612        301573.289269635      0.0511294322469462                    1007      0.0774294304111232        556367.432591296                       0   4.56966120947746E-005        23.2976183230547 
       1.80090045022511                    0.15                       0        1.11620819860843                       0                       0                       0                       0                       0       -4165.76085796805       -3797.51981899153   1.83950600550926E-005      0.0040792269602403        299.476991410134        301573.345453977      0.0511160033674405                    1007      0.0774160015316174        556128.761505753                       0   4.56846098767391E-005        23.2936124224374 
       1.80490245122561                    0.15                       0        1.11620501943563                       0                       0                       0                       0                       0       -4166.01676766117       -3797.88944826417   1.83950625219661E-005     0.00407785501865938        299.477046277655        301573.397198599      0.0511026390571485                    1007      0.0774026372213254        555891.315782891                       0   4.56726655460622E-005        23.2896254903498 
       1.80890445222611                    0.15                       0        1.11620184026282                       0                       0                       0                       0                       0       -4166.27252346877       -3798.25823116636   1.83950647022056E-005     0.00407649078180435        299.477101145177        301573.444018884      0.0510893463641181                    1007      0.0773893445282951        555655.229177088                       0   4.56607854214345E-005        23.2856595973005 
       1.81290645322661                    0.15                       0        1.11619866109002                       0                       0                       0                       0                       0       -4166.52827927636       -3798.62701406856    1.8395066882445E-005     0.00407512654494932        299.477156012699         301573.49083917      0.0510760536710878                    1007      0.0773760518352648        555419.142571286                       0   4.56489052968068E-005        23.2816937042511 
       1.81690845422711                    0.15                       0        1.11619548191721                       0                       0                       0                       0                       0       -4166.78397499531       -3798.99559667529   1.83950691373003E-005     0.00407376425646398         299.47721088022        301573.538941346       0.051062779010028                    1007       0.077362777174205        555183.402076038                       0   4.56370412892078E-005        23.2777331315499 
       1.82091045522761                    0.15                       0        1.11619230274441                       0                       0                       0                       0                       0       -4167.03929186273       -3799.36291644357   1.83950718625996E-005     0.00407241425221192        299.477265747742        301573.595125688      0.0510496180383428                    1007      0.0773496162025197        554949.843765633                       0   4.56252788975091E-005         23.273806102995 
       1.82491245622811                    0.15                       0         1.1161891235716                       0                       0                       0                       0                       0       -4167.29460873015       -3799.73023621186   1.83950745878989E-005     0.00407106424795986        299.477320615264         301573.65131003      0.0510364570666576                    1007      0.0773364552308345        554716.285455228                       0   4.56135165058103E-005        23.2698790744402 
       1.82891445722861                    0.15                       0         1.1161859443988                       0                       0                       0                       0                       0       -4167.54992559756       -3800.09755598014   1.83950773131981E-005      0.0040697142437078        299.477375482785        301573.707494372      0.0510232960949724                    1007      0.0773232942591493        554482.727144822                       0   4.56017541141116E-005        23.2659520458853 
       1.83291645822911                    0.15                       0         1.1161827937909                       0                       0                       0                       0                       0        -4167.8048914594       -3800.46364722889   1.83950800384974E-005       0.004068375620786        299.477423037691        301573.763678714      0.0510102413490362                    1007      0.0773102404058665        554251.175650325                       0    4.5590086741178E-005        23.2620556389111 
       1.83691845922961                    0.15                       0        1.11617965033914                       0                       0                       0                       0                       0       -4168.05976938665       -3800.82943070656   1.83950827637967E-005     0.00406703984913691        299.477468760625        301573.819863057      0.0509972132149787                    1007      0.0772972133880916        554020.126907204                       0   4.55784431725279E-005         23.258166903314 
       1.84092046023011                    0.15                       0        1.11617650688738                       0                       0                       0                       0                       0       -4168.31464731389       -3801.19521418424    1.8395085489096E-005     0.00406570407748781         299.47751448356        301573.876047399      0.0509841850809212                    1007      0.0772841863703167        553789.078164082                       0   4.55667996038778E-005         23.254278167717 
       1.84492246123062                    0.15                       0        1.11617334691687                       0                       0                       0                       0                       0       -4168.56938991957       -3801.56032105408   1.83950879623392E-005     0.00406437469394752        299.477564435294        301573.927901451      0.0509712163111071                    1007      0.0772712182005743        553559.172617559                       0   4.55552084628883E-005        23.2504068759157 
       1.84892446223112                    0.15                       0        1.11617016774407                       0                       0                       0                       0                       0       -4168.82397522003       -3801.92464139785   1.83950901425786E-005     0.00406305273629542        299.477619302815        301573.974721736       0.050958316549547                    1007      0.0772583184390142        553330.595985493                       0   4.55436782666884E-005        23.2465558617398 
       1.85292646323162                    0.15                       0        1.11616698857127                       0                       0                       0                       0                       0       -4169.07856052049       -3802.28896174161   1.83950923228181E-005     0.00406173077864333        299.477674170337        301574.021542021      0.0509454167879868                    1007       0.077245418677454        553102.019353427                       0   4.55321480704884E-005        23.2427048475639 
       1.85692846423212                    0.15                       0        1.11616381387105                       0                       0                       0                       0                       0       -4169.33310918154       -3802.65309888831   1.83950945030575E-005     0.00406041051568151        299.477729037859        301574.069534767      0.0509325328202412                    1007      0.0772325345699402        552873.742871436                       0   4.55206322059959E-005        23.2388585564373 
       1.86093046523262                    0.15                       0        1.11616067041929                       0                       0                       0                       0                       0       -4169.58740185522       -3803.01595609817   1.83950966832969E-005     0.00405910209295577         299.47778390538        301574.125719109      0.0509197591986132                    1007      0.0772197598320296        552647.563437969                       0   4.55092164723657E-005        23.2350452636826 
       1.86493246623312                    0.15                       0        1.11615752696752                       0                       0                       0                       0                       0        -4169.8416945289       -3803.37881330802   1.83950988635363E-005     0.00405779367023003        299.477838772902        301574.181903452      0.0509069855769853                    1007      0.0772069850941191        552421.384004502                       0   4.54978007387356E-005        23.2312319709278 
       1.86893446723362                    0.15                       0        1.11615438351576                       0                       0                       0                       0                       0       -4170.09598720259       -3803.74167051788   1.83951010437758E-005     0.00405648524750428        299.477893640424        301574.238087794      0.0508942119553573                    1007      0.0771942103562085        552195.204571035                       0   4.54863850051054E-005         23.227418678173 
       1.87293646823412                    0.15                       0          1.116151240064                       0                       0                       0                       0                       0        -4170.3499340002       -3804.10337480752   1.83951036535114E-005     0.00405518749002936        299.477941302194        301574.286893447      0.0508815377294689                    1007      0.0771815358936459        551970.899324662                       0   4.54750577477022E-005        23.2236342084235 
       1.87693846923462                    0.15                       0        1.11614809661224                       0                       0                       0                       0                       0       -4170.60378773371       -3804.46476888347   1.83951063788107E-005     0.00405389260222997        299.477987025129        301574.333713732      0.0508688902477731                    1007      0.0771688884119501        551747.098361681                       0   4.54637542964025E-005        23.2198574940165 
       1.88094047023512                    0.15                       0        1.11614495316048                       0                       0                       0                       0                       0       -4170.85764146722       -3804.82616295941     1.839510910411E-005     0.00405259771443057        299.478032748063        301574.380534017      0.0508562427660774                    1007      0.0771562409302543        551523.297398699                       0   4.54524508451027E-005        23.2160807796095 
       1.88494247123562                    0.15                       0        1.11614180970872                       0                       0                       0                       0                       0       -4171.11129734789       -3805.18689752591   1.83951115837229E-005     0.00405130873882902        299.478078470998        301574.427354302      0.0508436501294509                    1007      0.0771436487967936        551300.543209104                       0   4.54411965310855E-005        23.2123202953176 
       1.88894447223612                    0.15                       0        1.11613866625696                       0                       0                       0                       0                       0       -4171.36471214123       -3805.54682846795   1.83951137639623E-005     0.00405002696735001        299.478124193933        301574.474174587      0.0508311243225569                    1007      0.0771311241061822        551079.064532266                       0   4.54300020917571E-005        23.2085795877217 
       1.89294647323662                    0.15                       0         1.1161355228052                       0                       0                       0                       0                       0       -4171.61812693456       -3805.90675940998   1.83951159442017E-005       0.004048745195871        299.478169916868        301574.520994872       0.050818598515663                    1007      0.0771185994155709        550857.585855428                       0   4.54188076524286E-005        23.2048388801258 
       1.89694847423712                    0.15                       0        1.11613238340858                       0                       0                       0                       0                       0       -4171.87150850816       -3806.26654086321   1.83951181244411E-005     0.00404746489754956        299.478216677919        301574.568878189      0.0508060865216013                    1007      0.0771060884110685        550636.368684342                       0   4.54076254646625E-005        23.2011021303498 
       1.90095047523762                    0.15                       0        1.11612927567786                       0                       0                       0                       0                       0       -4172.12463067471       -3806.62515498472   1.83951203046806E-005     0.00404619610285561        299.478271545441        301574.625062531      0.0507936823895092                    1007      0.0770936842789764        550417.193565533                       0   4.53965389471856E-005        23.1973962864916 
       1.90495247623812                    0.15                       0        1.11612616794714                       0                       0                       0                       0                       0       -4172.37775284126       -3806.98376910623     1.839512248492E-005     0.00404492730816166        299.478326412962        301574.681246873      0.0507812782574171                    1007      0.0770812801468843        550198.018446723                       0   4.53854524297086E-005        23.1936904426334 
       1.90895447723862                    0.15                       0        1.11612306021642                       0                       0                       0                       0                       0       -4172.63087500782       -3807.34238322775   1.83951246651594E-005      0.0040436585134677        299.478381280484        301574.737431216       0.050768874125325                    1007      0.0770688760147922        549978.843327914                       0   4.53743659122317E-005        23.1899845987752 
       1.91295647823912                    0.15                       0        1.11611992475568                       0                       0                       0                       0                       0          -4172.88377001       -3807.69991831853   1.83951272685254E-005     0.00404239968425143        299.478429049119        301574.786346298      0.0507565627155034                    1007      0.0770565637384074        549761.427369935                       0   4.53633623275683E-005         23.186306706782 
       1.91695847923962                    0.15                       0        1.11611678130392                       0                       0                       0                       0                       0       -4173.13659954977       -3808.05714246283   1.83951299938247E-005     0.00404114372680721        299.478474772054        301574.833166583       0.050744278025648                    1007      0.0770442779322694        549544.518352926                       0   4.53523826418232E-005        23.1826368697349 
       1.92096048024012                    0.15                       0        1.11611363785216                       0                       0                       0                       0                       0       -4173.38942908954       -3808.41436660713    1.8395132719124E-005       0.004039887769363        299.478520494989        301574.879986868      0.0507319933357926                    1007      0.0770319921261314        549327.609335918                       0   4.53414029560781E-005        23.1789670326878 
       1.92496248124062                    0.15                       0        1.11611051008426                       0                       0                       0                       0                       0        -4173.6421301471       -3808.77098046093   1.83951352051065E-005     0.00403863726451195        299.478566217923        301574.926807154      0.0507197596184935                    1007      0.0770197582727912        549111.670616558                       0   4.53304692191518E-005        23.1753120012078 
       1.92896448224112                    0.15                       0        1.11610740235354                       0                       0                       0                       0                       0       -4173.89466706009       -3809.12681462802   1.83951373853459E-005      0.0040373937257115        299.478611940858        301574.973627439       0.050707591022027                    1007      0.0770075907926073        548896.971517009                       0   4.53195941848991E-005         23.171675884825 
       1.93296648324162                    0.15                       0        1.11610429462282                       0                       0                       0                       0                       0       -4174.14720397308        -3809.4826487951   1.83951395655854E-005     0.00403615018691105        299.478657663793        301575.020447724      0.0506954224255605                    1007      0.0769954233124233        548682.272417459                       0   4.53087191506464E-005        23.1680397684423 
