       2.23711855927964                    0.15                       0        1.11506438374579                       0                       0                       0                       0                       0       -4408.40564911362       -2164.11370382457   1.83736208099276E-005      0.0206084511316884        299.025161231739        301118.341967859       0.346962973140012                    1007       0.373262986205351    0.000250000011874363    0.000310096009368875        30.9614686398222 
       2.24112056028014                    0.15                       0        1.11506328271472                       0                       0                       0                       0                       0       -4408.47305268845       -2164.69821348663   1.83736248965116E-005      0.0206049983205647        299.025252647075        301118.427776388       0.346942834686553                    1007       0.373242847751891    0.000250000011874363    0.000310078013869209        30.9596888974883 
       2.24512256128064                    0.15                       0        1.11506217697252                       0                       0                       0                       0                       0       -4408.54045626329       -2165.28197057513   1.83736289830955E-005      0.0206015494844507        299.025342856365        301118.513584917         0.3469227080109                    1007       0.373222719898458    0.000250000011874363    0.000310060027570954        30.9579114164932 
       2.24912456228114                    0.15                       0        1.11506104618385                       0                       0                       0                       0                       0       -4408.60785983812       -2165.86172663969   1.83736330696795E-005      0.0205981217812991        299.025426653757        301118.599393447       0.346902643951432                    1007       0.373202648399591    0.000250000011874363    0.000310042090191594        30.9561459578056 
       2.25312656328164                    0.15                       0        1.11505991539519                       0                       0                       0                       0                       0       -4408.67526341296       -2166.44148270424   1.83736371562635E-005      0.0205946940781475        299.025510451148        301118.685201976       0.346882579891964                    1007       0.373182576900724    0.000250000011874363    0.000310024152812234         30.954380499118 
       2.25712856428214                    0.15                       0        1.11505878460652                       0                       0                       0                       0                       0       -4408.74266698779        -2167.0212387688   1.83736412428475E-005      0.0205912663749959         299.02559424854        301118.771010505       0.346862515832496                    1007       0.373162505401857    0.000250000011874363    0.000310006215432873        30.9526150404304 
       2.26113056528264                    0.15                       0        1.11505765835007                       0                       0                       0                       0                       0       -4408.81005199866       -2167.60028012053   1.83736453294315E-005      0.0205878425667201         299.02567920618        301118.858007129       0.346842461970522                    1007       0.373142446366592    0.000250000011874363    0.000309988288012002         30.950851902239 
       2.26513256628314                    0.15                       0          1.115056557319                       0                       0                       0                       0                       0       -4408.87733368637       -2168.17534353114   1.83736494160155E-005      0.0205844404365031        299.025770621517        301118.951616433       0.346822464865646                    1007       0.373122456701116    0.000250000011874363    0.000309970416017986        30.9491016794408 
       2.26913456728364                    0.15                       0        1.11505545628792                       0                       0                       0                       0                       0       -4408.94461537409       -2168.75040694175   1.83736535025995E-005       0.020581038306286        299.025862036853        301119.045225738        0.34680246776077                    1007       0.373102467035639    0.000250000011874363    0.000309952544023969        30.9473514566426 
       2.27313656828414                    0.15                       0        1.11505435525685                       0                       0                       0                       0                       0       -4409.01189706181       -2169.32547035236   1.83736575891835E-005      0.0205776361760689         299.02595345219        301119.138835043       0.346782470655895                    1007       0.373082477370162    0.000250000011874363    0.000309934672029953        30.9456012338445 
       2.27713856928464                    0.15                       0        1.11505325422578                       0                       0                       0                       0                       0       -4409.07917874953       -2169.89985617809   1.83736616757675E-005      0.0205742376509415        299.026043753078        301119.231303152       0.346762484434308                    1007       0.373062497499646    0.000250000011874363    0.000309916810664148        30.9438531702909 
       2.28114057028514                    0.15                       0        1.11505215319471                       0                       0                       0                       0                       0       -4409.14646043725       -2170.47028787831   1.83736657623515E-005       0.020570860163734         299.02612755047        301119.317111681       0.346742561723424                    1007       0.373042574788762    0.000250000011874363    0.000309899011320514        30.9421177072606 
       2.28514257128564                    0.15                       0        1.11505105216364                       0                       0                       0                       0                       0       -4409.21374212497       -2171.04071957854   1.83736698489355E-005      0.0205674826765266        299.026211347861         301119.40292021        0.34672263901254                    1007       0.373022652077878    0.000250000011874363     0.00030988121197688        30.9403822442303 
       2.28914457228614                    0.15                       0        1.11504995113256                       0                       0                       0                       0                       0       -4409.28102381269       -2171.61115127876   1.83736739355195E-005      0.0205641051893192        299.026295145253        301119.488728739       0.346702716301655                    1007       0.373002729366993    0.000250000011874363    0.000309863412633246           30.9386467812 
       2.29314657328664                    0.15                       0        1.11504885010149                       0                       0                       0                       0                       0       -4409.34830550041       -2172.18094178925   1.83736780221035E-005      0.0205607310938218        299.026378942645        301119.574537269       0.346682805070405                    1007        0.37298281709214    0.000250000011874363    0.000309845621442761        30.9369133218877 
       2.29714857428714                    0.15                       0        1.11504774907042                       0                       0                       0                       0                       0       -4409.41558718812       -2172.74680272265   1.83736821086875E-005      0.0205573777846616        299.026462740037        301119.660345798       0.346662964192911                    1007       0.372962968775247    0.000250000011874363    0.000309827880219432        30.9351921425037 
       2.30115057528764                    0.15                       0        1.11504664803935                       0                       0                       0                       0                       0       -4409.48286887584       -2173.31266365605   1.83736861952715E-005      0.0205540244755013        299.026546537429        301119.746154327       0.346643123315417                    1007       0.372943120458354    0.000250000011874363    0.000309810138996103        30.9334709631198 
       2.30515257628814                    0.15                       0        1.11504554700828                       0                       0                       0                       0                       0       -4409.55015056356       -2173.87852458944   1.83736902818555E-005      0.0205506711663411        299.026630334821        301119.831962856       0.346623282437923                    1007       0.372923272141461    0.000250000011874363    0.000309792397772775        30.9317497837359 
       2.30915457728864                    0.15                       0         1.1150444459772                       0                       0                       0                       0                       0       -4409.61741588568       -2174.44378817827   1.83736943684395E-005      0.0205473211659617        299.026714132213        301119.917771386       0.346603450550325                    1007        0.37290343381334    0.000250000011874363    0.000309774666304107        30.9300304582681 
       2.31315657828914                    0.15                       0        1.11504334494613                       0                       0                       0                       0                       0       -4409.68457568628       -2175.00520023195   1.83736984550235E-005      0.0205439924998111        299.026797929604        301120.003579915       0.346583676627423                    1007       0.372883659890439    0.000250000011874363    0.000309756997731161        30.9283230864089 
       2.31715857928964                    0.15                       0        1.11504224391506                       0                       0                       0                       0                       0       -4409.75173548688       -2175.56661228563   1.83737025416075E-005      0.0205406638336605        299.026881726996        301120.089388444       0.346563902704521                    1007       0.372863885967537    0.000250000011874363    0.000309739329158214        30.9266157145498 
       2.32116058029015                    0.15                       0        1.11504114288399                       0                       0                       0                       0                       0       -4409.81889528749       -2176.12802433932   1.83737066281915E-005      0.0205373351675099        299.026965524388        301120.175196973        0.34654412878162                    1007       0.372844112044635    0.000250000011874363    0.000309721660585268        30.9249083426906 
       2.32516258129065                    0.15                       0        1.11504004185292                       0                       0                       0                       0                       0       -4409.88607072091        -2176.6888657952   1.83737107147755E-005      0.0205340096023513        299.027050298831        301120.261005503       0.346524363446081                    1007       0.372824347663248    0.000250000011874363    0.000309703999466629        30.9232028028022 
       2.32916458229115                    0.15                       0        1.11503894082184                       0                       0                       0                       0                       0       -4409.95335240863       -2177.24582896917   1.83737148013595E-005      0.0205307051142479        299.027141714168        301120.346814032       0.346504656477771                    1007       0.372804648134337    0.000250000011874363    0.000309686389013989        30.9215097145893 
       2.33316658329165                    0.15                       0        1.11503783979077                       0                       0                       0                       0                       0       -4410.02063409635       -2177.80279214314   1.83737188879435E-005      0.0205274006261445        299.027233129504        301120.432622561       0.346484949509462                    1007       0.372784948605427    0.000250000011874363    0.000309668778561348        30.9198166263765 
       2.33716858429215                    0.15                       0         1.1150367387597                       0                       0                       0                       0                       0       -4410.08791578406       -2178.35975531711   1.83737229745275E-005      0.0205240961380411        299.027324544841        301120.518431091       0.346465242541152                    1007       0.372765249076517    0.000250000011874363    0.000309651168108708        30.9181235381637 
       2.34117058529265                    0.15                       0        1.11503563772863                       0                       0                       0                       0                       0       -4410.15518257175       -2178.91618209007   1.83737270611115E-005      0.0205207944918925        299.027415028926         301120.60423962       0.346445545576524                    1007       0.372745558641862    0.000250000011874363    0.000309633566537176        30.9164321378447 
       2.34517258629315                    0.15                       0        1.11503453669756                       0                       0                       0                       0                       0       -4410.22234237236       -2179.46875732788   1.83737311476955E-005      0.0205175132519114        299.027498826317        301120.690048149       0.346425920441605                    1007       0.372725933506943    0.000250000011874363    0.000309616028734918        30.9147528571567 
       2.34917458729365                    0.15                       0        1.11503343566648                       0                       0                       0                       0                       0       -4410.28950217296        -2180.0213325657   1.83737352342795E-005      0.0205142320119303        299.027582623709        301120.775856678       0.346406295306686                    1007       0.372706308372024    0.000250000011874363    0.000309598490932659        30.9130735764687 
       2.35317658829415                    0.15                       0        1.11503233463541                       0                       0                       0                       0                       0       -4410.35666197356       -2180.57390780351   1.83737393208635E-005      0.0205109507719492        299.027666421101        301120.861665208       0.346386670171767                    1007       0.372686683237105    0.000250000011874363    0.000309580953130401        30.9113942957807 
       2.35717858929465                    0.15                       0        1.11503123360434                       0                       0                       0                       0                       0       -4410.42380760693       -2181.12599427155   1.83737434074475E-005      0.0205076722881984        299.027750218493        301120.946567033       0.346367053683845                    1007       0.372667065884484    0.000250000011874363    0.000309563422083609        30.9097165646345 
       2.36118059029515                    0.15                       0        1.11503013257327                       0                       0                       0                       0                       0       -4410.49084552042       -2181.67436440388   1.83737474940315E-005       0.020504414761302        299.027834015885        301121.024574787       0.346347502942918                    1007       0.372647507704157    0.000250000011874363    0.000309545942401656        30.9080506153498 
       2.36518259129565                    0.15                       0         1.1150290315422                       0                       0                       0                       0                       0        -4410.5578834339       -2182.22273453621   1.83737515806155E-005      0.0205011572344056        299.027917813277        301121.102582541        0.34632795220199                    1007        0.37262794952383    0.000250000011874363    0.000309528462719703         30.906384666065 
       2.36918459229615                    0.15                       0        1.11502793051112                       0                       0                       0                       0                       0       -4410.62492134739       -2182.77110466854   1.83737556671995E-005      0.0204978997075093        299.028001610669        301121.180590295       0.346308401461063                    1007       0.372608391343504    0.000250000011874363    0.000309510983037751        30.9047187167803 
       2.37318659329665                    0.15                       0        1.11502683275995                       0                       0                       0                       0                       0       -4410.69197269533       -2183.31900459507   1.83737597037362E-005      0.0204946446917828         299.02808540806        301121.259457854         0.3462888580999                    1007       0.372588842182889    0.000250000011874363    0.000309493511363355        30.9030542368886 
       2.37718859429715                    0.15                       0        1.11502576148647                       0                       0                       0                       0                       0       -4410.75913249594       -2183.86310867836   1.83737633362554E-005      0.0204914099480463        299.028169205452        301121.345266383       0.346269374313564                    1007       0.372569365835953    0.000250000011874363    0.000309476104331785        30.9014016190071 
       2.38119059529765                    0.15                       0          1.115024690213                       0                       0                       0                       0                       0       -4410.82629229654       -2184.40721276165   1.83737669687745E-005      0.0204881752043098        299.028253002844        301121.431074912       0.346249890527229                    1007       0.372549889489017    0.000250000011874363    0.000309458697300214        30.8997490011256 
       2.38519259629815                    0.15                       0        1.11502361893952                       0                       0                       0                       0                       0       -4410.89345209714       -2184.95131684495   1.83737706012936E-005      0.0204849404605733        299.028336800236        301121.516883442       0.346230406740894                    1007       0.372530413142081    0.000250000011874363    0.000309441290268644        30.8980963832441 
       2.38919459729865                    0.15                       0        1.11502254456505                       0                       0                       0                       0                       0       -4410.96059919608       -2185.49498907168   1.83737742811301E-005      0.0204817080910338        299.028419803774        301121.602691971       0.346210931482286                    1007       0.372510943772377    0.000250000011874363    0.000309423889293698         30.896445154607 
       2.39319659829915                    0.15                       0        1.11502144353398                       0                       0                       0                       0                       0       -4411.02763710957       -2186.03494899305   1.83737783677141E-005      0.0204784961304571        299.028495983221          301121.6885005       0.346191529529342                    1007       0.372491534380033    0.000250000011874363    0.000309406540382434        30.8948058681288 
       2.39719859929965                    0.15                       0        1.11502034250291                       0                       0                       0                       0                       0       -4411.09467502306       -2186.57490891442   1.83737824542981E-005      0.0204752841698804        299.028572162668         301121.77430903       0.346172127576397                    1007       0.372472124987689    0.000250000011874363    0.000309389191471169        30.8931665816505 
       2.40120060030015                    0.15                       0        1.11501924147184                       0                       0                       0                       0                       0       -4411.16171293655       -2187.11486883579   1.83737865408821E-005      0.0204720722093038        299.028648342115        301121.860117559       0.346152725623452                    1007       0.372452715595345    0.000250000011874363    0.000309371842559904        30.8915272951722 
       2.40520260130065                    0.15                       0        1.11501814044076                       0                       0                       0                       0                       0       -4411.22875085003       -2187.65442779984    1.8373790627466E-005      0.0204688624859512        299.028725269617         301121.94516008       0.346133330245206                    1007       0.372433314238744    0.000250000011874363    0.000309354500782645        30.8898893177897 
       2.40920460230115                    0.15                       0        1.11501703940969                       0                       0                       0                       0                       0       -4411.29578876352       -2188.19030450284     1.837379471405E-005      0.0204656733085344        299.028809067009        301122.023167834       0.346113995246854                    1007       0.372413986679791    0.000250000011874363    0.000309337224521762        30.8882633627147 
       2.41320660330165                    0.15                       0        1.11501593837862                       0                       0                       0                       0                       0       -4411.36282667701       -2188.72618120584    1.8373798800634E-005      0.0204624841311176        299.028892864401        301122.101175588       0.346094660248501                    1007       0.372394659120837    0.000250000011874363     0.00030931994826088        30.8866374076397 
       2.41720860430215                    0.15                       0        1.11501483734755                       0                       0                       0                       0                       0        -4411.4298645905       -2189.26205790884    1.8373802887218E-005      0.0204592949537008        299.028976661793        301122.179183342       0.346075325250149                    1007       0.372375331561884    0.000250000011874363    0.000309302671999997        30.8850114525647 
       2.42121060530265                    0.15                       0        1.11501373905966                       0                       0                       0                       0                       0       -4411.49690250399       -2189.79755820293   1.83738069319444E-005      0.0204561078336729        299.029060459185        301122.257910205       0.346055997109759                    1007       0.372356010175097    0.000250000011874363    0.000309285401766621        30.8833866386547 
       2.42521260630315                    0.15                       0        1.11501266778619                       0                       0                       0                       0                       0       -4411.56394041747       -2190.32935168756   1.83738105644635E-005      0.0204529409744535        299.029144256577        301122.343718734       0.346036736505398                    1007       0.372336749570736    0.000250000011874363    0.000309268190891083        30.8817730627399 
       2.42921460730365                    0.15                       0        1.11501159651271                       0                       0                       0                       0                       0       -4411.63097833096        -2190.8611451722   1.83738141969826E-005      0.0204497741152341        299.029228053968        301122.429527264       0.346017475901036                    1007       0.372317488966375    0.000250000011874363    0.000309250980015544         30.880159486825 
       2.43321660830415                    0.15                       0        1.11501052523924                       0                       0                       0                       0                       0       -4411.69801624445       -2191.39293865683   1.83738178295017E-005      0.0204466072560147         299.02931185136        301122.515335793       0.345998215296675                    1007       0.372298228362013    0.000250000011874363    0.000309233769140005        30.8785459109102 
       2.43721860930465                    0.15                       0        1.11500945140148                       0                       0                       0                       0                       0       -4411.76504365464       -2191.92439603591   1.83738215011486E-005      0.0204434422799398        299.029395648752        301122.601144322       0.345978961103019                    1007       0.372278974168357    0.000250000011874363     0.00030921656327283        30.8769334427651 
       2.44122061030515                    0.15                       0        1.11500835037041                       0                       0                       0                       0                       0       -4411.83195968101       -2192.45228913285   1.83738255877326E-005      0.0204402972739553        299.029479446144        301122.686952851       0.345959774892649                    1007       0.372259787957987    0.000250000011874363    0.000309199410517597        30.8753327221319 
       2.44522261130565                    0.15                       0        1.11500724933933                       0                       0                       0                       0                       0       -4411.89887570739       -2192.98018222979   1.83738296743166E-005      0.0204371522679709        299.029563243536        301122.772761381       0.345940588682279                    1007       0.372240601747617    0.000250000011874363    0.000309182257762364        30.8737320014988 
       2.44922461230615                    0.15                       0        1.11500614830826                       0                       0                       0                       0                       0       -4411.96579173376       -2193.50807532673   1.83738337609006E-005      0.0204340072619864        299.029647040928         301122.85856991       0.345921402471909                    1007       0.372221415537247    0.000250000011874363    0.000309165105007131        30.8721312808657 
       2.45322661330665                    0.15                       0        1.11500504966257                       0                       0                       0                       0                       0       -4412.03271753064       -2194.03565088208   1.83738378110866E-005      0.0204308640077643        299.029730227663        301122.943753127       0.345902222224985                    1007       0.372202235290323    0.000250000011874363    0.000309147958075577        30.8705315143839 
       2.45722861430715                    0.15                       0        1.11500397838909                       0                       0                       0                       0                       0       -4412.09975544413       -2194.55958264777   1.83738414436057E-005      0.0204277408550148         299.02980640711         301123.02176088       0.345883110408606                    1007       0.372183123473945    0.000250000011874363    0.000309130877970726        30.8689426967894 
       2.46123061530765                    0.15                       0        1.11500290711562                       0                       0                       0                       0                       0       -4412.16679335762       -2195.08351441346   1.83738450761248E-005      0.0204246177022653        299.029882586557        301123.099768634       0.345863998592228                    1007       0.372164011657566    0.000250000011874363    0.000309113797865875        30.8673538791948 
       2.46523261630815                    0.15                       0        1.11500183584214                       0                       0                       0                       0                       0       -4412.23383127111       -2195.60744617914    1.8373848708644E-005      0.0204214945495158        299.029958766004        301123.177776388       0.345844886775849                    1007       0.372144899841187    0.000250000011874363    0.000309096717761024        30.8657650616003 
       2.46923461730865                    0.15                       0        1.11500076456867                       0                       0                       0                       0                       0       -4412.30086014687       -2196.13109325659   1.83738523748312E-005      0.0204183729826703        299.030035510309        301123.255784142       0.345825780475658                    1007       0.372125793540997    0.000250000011874363    0.000309079642504386         30.864177197203 
       2.47323661830915                    0.15                       0        1.11499969329519                       0                       0                       0                       0                       0       -4412.36777617324       -2196.65118557814   1.83738564614152E-005      0.0204152712181934        299.030119307701        301123.333791896       0.345806743053271                    1007       0.372106756118609    0.000250000011874363    0.000309062627784879        30.8626012348902 
       2.47723861930965                    0.15                       0        1.11499862202172                       0                       0                       0                       0                       0       -4412.43469219962       -2197.17127789969   1.83738605479992E-005      0.0204121694537164        299.030203105093         301123.41179965       0.345787705630884                    1007       0.372087718696222    0.000250000011874363    0.000309045613065372        30.8610252725774 
       2.48124062031016                    0.15                       0        1.11499755074824                       0                       0                       0                       0                       0       -4412.50160822599       -2197.69137022124   1.83738646345832E-005      0.0204090676892394        299.030286902484        301123.489807404       0.345768668208497                    1007       0.372068681273835    0.000250000011874363    0.000309028598345866        30.8594493102646 
       2.48524262131066                    0.15                       0        1.11499647744719                       0                       0                       0                       0                       0       -4412.56852425236       -2198.21120093738   1.83738686902289E-005      0.0204059673820796        299.030370180818        301123.568346673       0.345749635855039                    1007       0.372049648413484    0.000250000011874363    0.000309011588081472        30.8578741589804 
       2.48924462231116                    0.15                       0        1.11499537641612                       0                       0                       0                       0                       0       -4412.63544027873        -2198.7274538148    1.8373872322748E-005      0.0204028870058751        299.030446360265        301123.654155203       0.345730672826643                    1007       0.372030677945689    0.000250000011874363     0.00030899463874731        30.8563100997062 
       2.49324662331166                    0.15                       0        1.11499427538505                       0                       0                       0                       0                       0       -4412.70235630511       -2199.24370669221   1.83738759552671E-005      0.0203998066296707        299.030522539712        301123.739963732       0.345711709798247                    1007       0.372011707477894    0.000250000011874363    0.000308977689413147         30.854746040432 
       2.49724862431216                    0.15                       0        1.11499317435398                       0                       0                       0                       0                       0       -4412.76927233148       -2199.75995956963   1.83738795877862E-005      0.0203967262534662        299.030598719159        301123.825772261       0.345692746769851                    1007       0.371992737010099    0.000250000011874363    0.000308960740078984        30.8531819811578 
       2.50125062531266                    0.15                       0        1.11499207517157                       0                       0                       0                       0                       0       -4412.83618078571       -2200.27598149661   1.83738832203053E-005      0.0203936471771067        299.030675371866        301123.911096173       0.345673787900959                    1007       0.371973771626142    0.000250000011874363    0.000308943794806837        30.8516186613509 
       2.50525262631316                    0.15                       0         1.1149910038981                       0                       0                       0                       0                       0       -4412.90297492496         -2200.788516817   1.83738868528245E-005      0.0203905877242123        299.030759169257        301123.989103927       0.345654891827155                    1007       0.371954882991737    0.000250000011874363    0.000308926910858018        30.8500665051154 
       2.50925462731366                    0.15                       0        1.11498993262462                       0                       0                       0                       0                       0       -4412.96976906422        -2201.3010521374   1.83738904853436E-005      0.0203875282713179        299.030842966649        301124.067111681       0.345635995753352                    1007       0.371935994357333    0.000250000011874363    0.000308910026909199        30.8485143488798 
       2.51325662831416                    0.15                       0        1.11498886135115                       0                       0                       0                       0                       0       -4413.03656320348       -2201.81358745779   1.83738941178627E-005      0.0203844688184235        299.030926764041        301124.145119435       0.345617099679548                    1007       0.371917105722928    0.000250000011874363     0.00030889314296038        30.8469621926442 
       2.51725862931466                    0.15                       0        1.11498779007767                       0                       0                       0                       0                       0       -4413.10335734273       -2202.32591417779   1.83738977758604E-005      0.0203814105134925        299.031010133973        301124.223127189       0.345598208197598                    1007       0.371898220845495    0.000250000011874363    0.000308876262680479        30.8454107043146 
       2.52126063031516                    0.15                       0         1.1149867188042                       0                       0                       0                       0                       0       -4413.17015148199       -2202.83473194117   1.83739018624444E-005      0.0203783715189457         299.03108631342        301124.301134942       0.345579393957185                    1007       0.371879399165683    0.000250000011874363    0.000308859444117004        30.8438704511176 
       2.52526263131566                    0.15                       0        1.11498564753072                       0                       0                       0                       0                       0       -4413.23694562125       -2203.34354970454   1.83739059490284E-005       0.020375332524399        299.031162492868        301124.379142696       0.345560579716772                    1007        0.37186057748587    0.000250000011874363    0.000308842625553529        30.8423301979206 
       2.52926463231616                    0.15                       0        1.11498457625724                       0                       0                       0                       0                       0       -4413.30373976051       -2203.85236746791   1.83739100356124E-005      0.0203722935298522        299.031238672315         301124.45715045       0.345541765476358                    1007       0.371841755806058    0.000250000011874363    0.000308825806990054        30.8407899447236 
       2.53326663331666                    0.15                       0        1.11498350498377                       0                       0                       0                       0                       0       -4413.37053389976       -2204.36100508751   1.83739140994476E-005      0.0203692555835675        299.031315233422        301124.535158204       0.345522954590384                    1007       0.371822938226115    0.000250000011874363    0.000308808991702398        30.8392502878713 
       2.53726863431716                    0.15                       0        1.11498243371029                       0                       0                       0                       0                       0       -4413.43732803902       -2204.86622718097   1.83739177319667E-005      0.0203662375123308        299.031399030814        301124.613165958       0.345504207304563                    1007       0.371804198379693    0.000250000011874363    0.000308792238524268        30.8377219377129 
       2.54127063531766                    0.15                       0        1.11498136243682                       0                       0                       0                       0                       0       -4413.50412217828       -2205.37144927444   1.83739213644858E-005      0.0203632194410941        299.031482828206        301124.691173712       0.345485460018742                    1007       0.371785458533271    0.000250000011874363    0.000308775485346137        30.8361935875546 
       2.54527263631816                    0.15                       0        1.11498029116334                       0                       0                       0                       0                       0       -4413.57091631753       -2205.87667136791   1.83739249970049E-005      0.0203602013698574        299.031566625598        301124.769181466       0.345466712732921                    1007       0.371766718686849    0.000250000011874363    0.000308758732168006        30.8346652373962 
       2.54927463731866                    0.15                       0        1.11497921988987                       0                       0                       0                       0                       0       -4413.63771045679       -2206.38173224796   1.83739286295241E-005      0.0203571841800925        299.031650087129        301124.847533142       0.345447968726995                    1007       0.371747981792334    0.000250000011874363    0.000308741981872595        30.8331373700385 
       2.55327663831916                    0.15                       0        1.11497814861639                       0                       0                       0                       0                       0       -4413.70450459605       -2206.88329772797   1.83739322620432E-005       0.020354186102241        299.031726266576        301124.933341671       0.345429295835166                    1007       0.371729308900504    0.000250000011874363    0.000308725294079809        30.8316199706756 
       2.55727863931966                    0.15                       0        1.11497707734292                       0                       0                       0                       0                       0       -4413.77129873531       -2207.38486320797   1.83739358945623E-005      0.0203511880243895        299.031802446023          301125.0191502       0.345410622943336                    1007       0.371710636008674    0.000250000011874363    0.000308708606287022        30.8301025713128 
       2.56128064032016                    0.15                       0        1.11497600606944                       0                       0                       0                       0                       0       -4413.83809287456       -2207.88642868798   1.83739395270814E-005       0.020348189946538         299.03187862547        301125.104958729       0.345391950051507                    1007       0.371691963116845    0.000250000011874363    0.000308691918494235          30.82858517195 
       2.56528264132066                    0.15                       0        1.11497493479597                       0                       0                       0                       0                       0       -4413.90488701382        -2208.3878618997   1.83739431596005E-005      0.0203451926299576        299.031954804917        301125.190470235       0.345373279992314                    1007       0.371673292774388    0.000250000011874363     0.00030867523319107        30.8270682076802 
       2.56928464232116                    0.15                       0        1.11497386352249                       0                       0                       0                       0                       0       -4413.97168115308       -2208.88595359692   1.83739467921196E-005      0.0203422145454913        299.032030984364        301125.268477989       0.345354681494476                    1007       0.371654686837151    0.000250000011874363    0.000308658610783627        30.8255622352344 
       2.57328664332166                    0.15                       0        1.11497279224901                       0                       0                       0                       0                       0       -4414.03847529233       -2209.38404529413   1.83739504246387E-005      0.0203392364610249        299.032107163811        301125.346485743       0.345336082996637                    1007       0.371636080899914    0.000250000011874363    0.000308641988376184        30.8240562627887 
       2.57728864432216                    0.15                       0        1.11497172097554                       0                       0                       0                       0                       0       -4414.10526943159       -2209.88213699135   1.83739540571578E-005      0.0203362583765586        299.032183343259        301125.424493497       0.345317484498799                    1007       0.371617474962676    0.000250000011874363    0.000308625365968741        30.8225502903429 
       2.58129064532266                    0.15                       0        1.11497064970206                       0                       0                       0                       0                       0       -4414.17205966264       -2210.38011535064   1.83739576896769E-005      0.0203332809331627        299.032259522706        301125.502501251       0.345298888147802                    1007       0.371598871649355    0.000250000011874363    0.000308608745424875        30.8210446842913 
       2.58529264632316                    0.15                       0        1.11496957842859                       0                       0                       0                       0                       0       -4414.23873191479       -2210.87467232151    1.8373961322196E-005      0.0203303228420815        299.032335702153        301125.580509005       0.345280356604556                    1007       0.371580347545508    0.000250000011874363    0.000308592181137738        30.8195501387626 
       2.58929464732366                    0.15                       0        1.11496850715511                       0                       0                       0                       0                       0       -4414.30540416693       -2211.36922929238   1.83739649547151E-005      0.0203273647510004          299.0324118816        301125.658516758        0.34526182506131                    1007       0.371561823441661    0.000250000011874363    0.000308575616850601        30.8180555932339 
       2.59329664832416                    0.15                       0        1.11496743588164                       0                       0                       0                       0                       0       -4414.37207641907       -2211.86378626325   1.83739685872343E-005      0.0203244066599192        299.032488061047        301125.736524512       0.345243293518063                    1007       0.371543299337814    0.000250000011874363    0.000308559052563464        30.8165610477052 
