                    7.9                    0.15      0.0679452968645764        1.12248589307438         80.857715762077  -1.65417346845417E-005      0.0731711411650707         80.857748553611       0.234453342625631       -4500.34766496931       -779.953270328824   1.82660203696406E-005                       0        296.763051560688        302108.964103082        43.2615297804623                    1007        43.2878309811308        982.067376630077        19.3709792304193      0.0386647248250707                       0 
                    7.9                    0.15      0.0681787858572382        1.12249800205082        80.8996901799338  -1.65221382170079E-005      0.0735028666982041        80.8997232871397       0.234576321180822       -4500.34722050329       -775.985707759049    1.8265867964002E-005                       0        296.759868325338        302109.145768467         43.196958937294                    1007        43.2232599801266        975.821716087711          19.29416556592      0.0386070149785153                       0 
                    7.9                    0.15      0.0684122748498999        1.12251011102727        80.9416645977906   -1.6502541749474E-005      0.0738345922313376        80.9416980206684       0.234699299736014       -4500.34677603727       -772.018145189273   1.82657155583634E-005                       0        296.756685089987        302109.327433852        43.1323880941257                    1007        43.1586889791223        969.576055545344        19.2173519014207      0.0385493051319599                       0 
                    7.9                    0.15      0.0686457638425617        1.12252222000372        80.9836390156475  -1.64829452819402E-005      0.0741663177644711        80.9836727541972       0.234822278291206       -4500.34633157125       -768.050582619498   1.82655631527248E-005                       0        296.753501854637        302109.509099237        43.0678172509574                    1007         43.094117978118        963.330395002978        19.1405382369215      0.0384915952854045                       0 
                    7.9                    0.15      0.0688792528352235        1.12253432898017        81.0256134335043  -1.64633488144064E-005      0.0744980432976046        81.0256474877259       0.234945256846397       -4500.34588710522       -764.083020049722   1.82654107470862E-005                       0        296.750318619287        302109.690764623         43.003246407789                    1007        43.0295469771138        957.084734460612        19.0637245724222      0.0384338854388491                       0 
                    7.9                    0.15      0.0691127418278853        1.12254643587872        81.0675831303752  -1.64438387938774E-005      0.0748294545485541        81.0676175002687       0.235068221505641       -4500.34545115028        -760.11611655618   1.82652583731538E-005                       0        296.747135915879        302109.872157654        42.9387760351805                    1007        42.9650764466693        950.840873478291        18.9869464649261      0.0383762653964797                       0 
                    7.9                    0.15       0.069346230820547        1.12255854395284        81.1095554981303  -1.64242798662039E-005      0.0751610436037454        81.1095901836957       0.235191194026477       -4500.34501038021       -756.148840192154   1.82651059812838E-005                       0        296.743952911526        302110.053704768        42.8742488216416                    1007        42.9005490752945         944.59599440005        18.9101482411576      0.0383185945476503                       0 
                    7.9                    0.15      0.0695797198132088        1.12257065292929        81.1515299159872  -1.64046833986701E-005      0.0754927691368789        81.1515649172244       0.235314172581669       -4500.34456591419       -752.181277622378   1.82649535756452E-005                       0        296.740769676176        302110.235370154        42.8096779784733                    1007        42.8359780742902        938.350333857684        18.8333345766584      0.0382608847010949                       0 
                    7.9                    0.15      0.0698132088058706        1.12258276190574         81.193504333844  -1.63850869311363E-005      0.0758244946700124        81.1935396507532        0.23543715113686       -4500.34412144816       -748.213715052602   1.82648011700066E-005                       0        296.737586440825        302110.417035539         42.745107135305                    1007         42.771407073286        932.104673315317        18.7565209121591      0.0382031748545395                       0 
                    7.9                    0.15      0.0700466977985323        1.12259487088219        81.2354787517009  -1.63654904636025E-005      0.0761562202031458        81.2355143842819       0.235560129692052       -4500.34367698214       -744.246152482827    1.8264648764368E-005                       0        296.734403205475        302110.598700924        42.6805362921367                    1007        42.7068360722817        925.859012772951        18.6797072476598      0.0381454650079841                       0 
                    7.9                    0.15      0.0702801867911941        1.12260697985863        81.2774531695577  -1.63458939960686E-005      0.0764879457362793        81.2774891178106       0.235683108247244       -4500.34323251612       -740.278589913052   1.82644963587294E-005                       0        296.731219970125        302110.780366309        42.6159654489684                    1007        42.6422650712775        919.613352230585        18.6028935831605      0.0380877551614287                       0 
                    7.9                    0.15      0.0705136757838559        1.12261908883508        81.3194275874145  -1.63262975285348E-005      0.0768196712694128        81.3194638513394       0.235806086802435        -4500.3427880501       -736.311027343276   1.82643439530908E-005                       0        296.728036734775        302110.962031695        42.5513946058001                    1007        42.5776940702732        913.367691688219        18.5260799186612      0.0380300453148733                       0 
                    7.9                    0.15      0.0707471647765177        1.12263119781153        81.3614020052714   -1.6306701061001E-005      0.0771513968025463        81.3614385848681       0.235929065357627       -4500.34234358407       -732.343464773501   1.82641915474522E-005                       0        296.724853499425         302111.14369708        42.4868237626318                    1007        42.5131230692689        907.122031145853        18.4492662541619      0.0379723354683179                       0 
                    7.9                    0.15      0.0709806537691795        1.12264330678798        81.4033764231282  -1.62871045934672E-005      0.0774831223356798        81.4034133183968       0.236052043912818       -4500.34189911805       -728.375902203725   1.82640391418136E-005                       0        296.721670264074        302111.325362465        42.4222529194634                    1007        42.4485520682647        900.876370603487        18.3724525896626      0.0379146256217625                       0 
                    7.9                    0.15      0.0712141427618412        1.12265541576443        81.4453508409851  -1.62675081259333E-005      0.0778148478688132        81.4453880519256        0.23617502246801       -4500.34145465203        -724.40833963395    1.8263886736175E-005                       0        296.718487028724        302111.507027851        42.3576820762951                    1007        42.3839810672604        894.630710061121        18.2956389251633      0.0378569157752071                       0 
                    7.9                    0.15       0.071447631754503        1.12266752474088        81.4873252588419  -1.62479116583995E-005      0.0781465734019467        81.4873627854543       0.236298001023201       -4500.34101018601       -720.440777064174   1.82637343305365E-005                       0        296.715303793374        302111.688693236        42.2931112331268                    1007        42.3194100662562        888.385049518755         18.218825260664      0.0377992059286517                       0 
                    7.9                    0.15      0.0716811207471648        1.12267963371733        81.5292996766987  -1.62283151908657E-005      0.0784782989350802         81.529337518983       0.236420979578393       -4500.34056571998       -716.473214494399   1.82635819248979E-005                       0        296.712120558023        302111.870358621        42.2285403899585                    1007        42.2548390652519        882.139388976388        18.1420115961647      0.0377414960820963                       0 
                    7.9                    0.15      0.0719146097398266        1.12269172751388        81.5711924858304  -1.62085032204749E-005      0.0788103566723327        81.5712306429944       0.236543721019386       -4500.34012139097        -712.51154652038   1.82634297097643E-005                       0         296.70894147901        302112.050858476        42.1630973893722                    1007        42.1893959123214        875.913977818942        18.0651229372772      0.0376830067506083                       0 
                    7.9                    0.15      0.0721480987324883        1.12270340021216        81.6108214269193  -1.61827130899072E-005      0.0791516299228422        81.6108598769877       0.236659884790473       -4500.33968086274        -708.71339766678   1.82632827793386E-005                       0        296.705877698914        302112.199025928        42.0734602930837                    1007        42.0997588160329        870.250295022176        17.9861538954578       0.037602894105866                       0 
                    7.9                    0.15      0.0723815877251501        1.12271507291043        81.6504503680081  -1.61569229593394E-005      0.0794929031733516        81.6504891109809       0.236776048561559       -4500.33924033452       -704.915248813179    1.8263135848913E-005                       0        296.702813918817         302112.34719338        41.9838231967952                    1007        42.0101217197444        864.586612225411        17.9071848536384      0.0375227814611237                       0 
                    7.9                    0.15      0.0726150767178119        1.12272674560871        81.6900793090969  -1.61311328287717E-005      0.0798341764238611        81.6901183449741       0.236892212332646       -4500.33879980629       -701.117099959579   1.82629889184873E-005                       0        296.699750138721        302112.495360831        41.8941861005067                    1007        41.9204846234559        858.922929428645        17.8282158118191      0.0374426688163814                       0 
                    7.9                    0.15      0.0728485657104736        1.12273841830699        81.7297082501857  -1.61053426982039E-005      0.0801754496743705        81.7297475789673       0.237008376103732       -4500.33835927806       -697.318951105979   1.82628419880616E-005                       0        296.696686358625        302112.643528283        41.8045490042181                    1007        41.8308475271674        853.259246631879        17.7492467699997      0.0373625561716391                       0 
                    7.9                    0.15      0.0730820547031354        1.12275009100527        81.7693371912745  -1.60795525676362E-005        0.08051672292488        81.7693768129605       0.237124539874819       -4500.33791874983       -693.520802252378   1.82626950576359E-005                       0        296.693622578529        302112.791695735        41.7149119079296                    1007        41.7412104308788        847.595563835113        17.6702777281803      0.0372824435268968                       0 
                    7.9                    0.15      0.0733155436957972        1.12276176370355        81.8089661323633  -1.60537624370684E-005      0.0808579961753895        81.8090060469538       0.237240703645905        -4500.3374782216       -689.722653398778   1.82625481272103E-005                       0        296.690558798433        302112.939863186        41.6252748116411                    1007        41.6515733345903        841.931881038348        17.5913086863609      0.0372023308821546                       0 
                    7.9                    0.15       0.073549032688459        1.12277343640183        81.8485950734521  -1.60279723065007E-005      0.0811992694258989         81.848635280947       0.237356867416992       -4500.33703769338       -685.924504545177   1.82624011967846E-005                       0        296.687495018336        302113.088030638        41.5356377153526                    1007        41.5619362383018        836.268198241582        17.5123396445416      0.0371222182374122                       0 
                    7.9                    0.15      0.0737825216811207         1.1227851091001         81.888224014541  -1.60021821759329E-005      0.0815405426764084        81.8882645149402       0.237473031188078       -4500.33659716515       -682.126355691577   1.82622542663589E-005                       0         296.68443123824         302113.23619809        41.4460006190641                    1007        41.4722991420133        830.604515444816        17.4333706027222        0.03704210559267                       0 
                    7.9                    0.15      0.0740160106737825        1.12279678179838        81.9278529556298  -1.59763920453651E-005      0.0818818159269179        81.9278937489334       0.237589194959165       -4500.33615663692       -678.328206837977   1.82621073359333E-005                       0        296.681367458144        302113.384365541        41.3563635227756                    1007        41.3826620457248         824.94083264805        17.3544015609028      0.0369619929479277                       0 
                    7.9                    0.15      0.0742494996664443        1.12280845449666        81.9674818967186  -1.59506019147974E-005      0.0822230891774274        81.9675229829267       0.237705358730251       -4500.33571610869       -674.530057984376   1.82619604055076E-005                       0        296.678303678048        302113.532532993         41.266726426487                    1007        41.2930249494363        819.277149851284        17.2754325190834      0.0368818803031854                       0 
                    7.9                    0.15       0.074482988659106        1.12282012719494        82.0071108378074  -1.59248117842296E-005      0.0825643624279368        82.0071522169199       0.237821522501338       -4500.33527558046       -670.731909130776   1.82618134750819E-005                       0        296.675239897951        302113.680700445        41.1770893301985                    1007        41.2033878531477        813.613467054519        17.1964634772641      0.0368017676584431                       0 
                    7.9                    0.15      0.0747164776517678        1.12283179989322        82.0467397788962  -1.58990216536619E-005      0.0829056356784463        82.0467814509131       0.237937686272424       -4500.33483505224       -666.933760277176   1.82616665446562E-005                       0        296.672176117855        302113.828867896          41.08745223391                    1007        41.1137507568592        807.949784257753        17.1174944354447      0.0367216550137008                       0 
                    7.9                    0.15      0.0749499666444296        1.12284347028012        82.0863655148741  -1.58732908687794E-005      0.0832466434575541        82.0864074797954       0.238053840316462       -4500.33439767981        -663.13608834408   1.82615196377431E-005                       0        296.669112732234        302113.977237319        40.9978963008918                    1007        41.0241948238411        802.287469106471        17.0385539560945      0.0366416148884453                       0 
                    7.9                    0.15      0.0751834556370914        1.12285514081943        82.1259914621908  -1.58475561707577E-005      0.0835876687413298        82.1260337200165       0.238169995001882        -4500.3339600993       -659.338384963774   1.82613727292796E-005                       0        296.666049320602        302114.125593425        40.9083350161255                    1007        40.9346335390747        796.625063775305        16.9596115933907      0.0365615699813959                       0 
                    7.9                    0.15      0.0754169446297532         1.1228668135177        82.1656204032796    -1.582176604019E-005      0.0839289419918393        82.1656629540097       0.238286158772968       -4500.33351957107       -655.540236110174   1.82612257988539E-005                       0        296.662985540506        302114.273760876         40.818697919837                    1007        40.8449964427862        790.961380978539        16.8806425515713      0.0364814573366536                       0 
                    7.9                    0.15      0.0756504336224149        1.12287848621598        82.2052493443684  -1.57959759096222E-005      0.0842702152423488        82.2052921880029       0.238402322544055       -4500.33307904284       -651.742087256573   1.82610788684283E-005                       0         296.65992176041        302114.421928328        40.7290608235484                    1007        40.7553593464977        785.297698181773         16.801673509752      0.0364013446919113                       0 
                    7.9                    0.15      0.0758839226150767        1.12289015891426        82.2448782854572  -1.57701857790545E-005      0.0846114884928582        82.2449214219962       0.238518486315141       -4500.33263851461       -647.943938402973   1.82609319380026E-005                       0        296.656857980314         302114.57009578        40.6394237272599                    1007        40.6657222502091        779.634015385008        16.7227044679326       0.036321232047169                       0 
                    7.9                    0.15      0.0761174116077385        1.12290183161254        82.2845072265461  -1.57443956484867E-005      0.0849527617433677        82.2845506559894       0.238634650086228       -4500.33219798638       -644.145789549372   1.82607850075769E-005                       0        296.653794200217        302114.718263231        40.5497866309714                    1007        40.5760851539206        773.970332588242        16.6437354261132      0.0362411194024267                       0 
                    7.9                    0.15      0.0763509006004003        1.12291350431082        82.3241361676349   -1.5718605517919E-005      0.0852940349938772        82.3241798899826       0.238750813857314       -4500.33175745816       -640.347640695772   1.82606380771512E-005                       0        296.650730420121        302114.866430683        40.4601495346829                    1007        40.4864480576321        768.306649791476        16.5647663842938      0.0361610067576845                       0 
                    7.9                    0.15      0.0765843895930621         1.1229251770091        82.3637651087237  -1.56928153873512E-005      0.0856353082443867        82.3638091239758       0.238866977628401       -4500.33131692993       -636.549491842172   1.82604911467256E-005                       0        296.647666640025        302115.014598135        40.3705124383944                    1007        40.3968109613436         762.64296699471        16.4857973424745      0.0360808941129422                       0 
                    7.9                    0.15      0.0768178785857238        1.12293684970737        82.4033940498125  -1.56670252567835E-005      0.0859765814948961        82.4034383579691       0.238983141399487        -4500.3308764017       -632.751342988572   1.82603442162999E-005                       0        296.644602859929        302115.162765586        40.2808753421059                    1007        40.3071738650551        756.979284197944        16.4068283006551      0.0360007814681999                       0 
                    7.9                    0.15      0.0770513675783856        1.12294852240565        82.4430229909013  -1.56412351262157E-005      0.0863178547454056        82.4430675919623       0.239099305170574       -4500.33043587347       -628.953194134971   1.82601972858742E-005                       0        296.641539079832        302115.310933038        40.1912382458174                    1007        40.2175367687666        751.315601401179        16.3278592588357      0.0359206688234576                       0 
                    7.9                    0.15      0.0772848565710474        1.12296019510393        82.4826519319902   -1.5615444995648E-005      0.0866591279959151        82.4826968259555        0.23921546894166       -4500.32999534525       -625.155045281371   1.82600503554485E-005                       0        296.638475299736         302115.45910049        40.1016011495288                    1007        40.1278996724781        745.651918604413        16.2488902170163      0.0358405561787153                       0 
                    7.9                    0.15      0.0775183455637092        1.12297186780221         82.522280873079  -1.55896548650802E-005      0.0870004012464245        82.5223260599487       0.239331632712747       -4500.32955481702       -621.356896427771   1.82599034250229E-005                       0         296.63541151964        302115.607267941        40.0119640532403                    1007        40.0382625761895        739.988235807647         16.169921175197       0.035760443533973                       0 
                    7.9                    0.15      0.0777518345563709        1.12298354050049        82.5619098141678  -1.55638647345125E-005       0.087341674496934        82.5619552939419       0.239447796483833       -4500.32911428879        -617.55874757417   1.82597564945972E-005                       0        296.632347739544        302115.755435393        39.9223269569518                    1007         39.948625479901        734.324553010881        16.0909521333776      0.0356803308892307                       0 
                    7.9                    0.15      0.0779853235490327        1.12299521319876        82.6015387552566  -1.55380746039447E-005      0.0876829477474435        82.6015845279352        0.23956396025492       -4500.32867376056        -613.76059872057   1.82596095641715E-005                       0        296.629283959448        302115.903602845        39.8326898606633                    1007        39.8589883836125        728.660870214115        16.0119830915582      0.0356002182444884                       0 
                    7.9                    0.15      0.0782188125416944        1.12300646404696        82.6388598024155  -1.55072530492065E-005      0.0880328629491395        82.6389058474073       0.239673415220467       -4500.32822981748       -610.134077810616   1.82594680955154E-005                       0        296.626339932482        302116.015497403        39.7184352134419                    1007        39.7447338035472        723.510259349443         15.931194910056      0.0354981039330929                       0 
                    7.9                    0.15      0.0784523015343562        1.12301770951495        82.6761514150804  -1.54763673245243E-005      0.0883828883688384        82.6761977321228       0.239782784623028       -4500.32778583084       -606.509745814809   1.82593266965177E-005                       0        296.623397432828        302116.126929342        39.6038665980849                    1007        39.6301652562029        718.366192118552        15.8503835275499      0.0353957090161133                       0 
                    7.9                    0.15       0.078685790527018        1.12302895498294        82.7134430277453  -1.54454815998421E-005      0.0887329137885373        82.7134896168384        0.23989215402559       -4500.32734184421       -602.885413819001   1.82591852975201E-005                       0        296.620454933174        302116.238361282        39.4892979827279                    1007        39.5155967088586        713.222124887662        15.7695721450439      0.0352933140991338                       0 
                    7.9                    0.15      0.0789192795196798        1.12304020045094        82.7507346404102  -1.54145958751599E-005      0.0890829392082363        82.7507815015539       0.240001523428151       -4500.32689785758       -599.261081823193   1.82590438985224E-005                       0         296.61751243352        302116.349793221         39.374729367371                    1007        39.4010281615143        708.078057656772        15.6887607625378      0.0351909191821542                       0 
                    7.9                    0.15      0.0791527685123415        1.12305144591893        82.7880262530751  -1.53837101504777E-005      0.0894329646279352        82.7880733862694       0.240110892830713       -4500.32645387094       -595.636749827385   1.82589024995247E-005                       0        296.614569933866        302116.461225161         39.260160752014                    1007          39.28645961417        702.933990425881        15.6079493800317      0.0350885242651747                       0 
                    7.9                    0.15      0.0793862575050033        1.12306269138692          82.82531786574  -1.53528244257954E-005      0.0897829900476342         82.825365270985       0.240220262233274       -4500.32600988431       -592.012417831577   1.82587611005271E-005                       0        296.611627434212          302116.5726571        39.1455921366571                    1007        39.1718910668257         697.78992319499        15.5271379975256      0.0349861293481951                       0 
                    7.9                    0.15      0.0796197464976651        1.12307393685491        82.8626094784049  -1.53219387011132E-005      0.0901330154673331        82.8626571557006       0.240329631635836       -4500.32556589767       -588.388085835769   1.82586197015294E-005                       0        296.608684934557         302116.68408904        39.0310235213001                    1007        39.0573225194814          692.6458559641        15.4463266150196      0.0348837344312156                       0 
                    7.9                    0.15      0.0798532354903269         1.1230851823229        82.8999010910698   -1.5291052976431E-005       0.090483040887032        82.8999490404161       0.240439001038397       -4500.32512191104       -584.763753839962   1.82584783025318E-005                       0        296.605742434903        302116.795520979        38.9164549059431                    1007        38.9427539721371        687.501788733209        15.3655152325135       0.034781339514236                       0 
                    7.9                    0.15      0.0800867244829887        1.12309642779089        82.9371927037347  -1.52601672517488E-005       0.090833066306731        82.9372409251316       0.240548370440959        -4500.3246779244       -581.139421844154   1.82583369035341E-005                       0        296.602799935249        302116.906952919        38.8018862905862                    1007        38.8281854247928        682.357721502318        15.2847038500074      0.0346789445972565                       0 
                    7.9                    0.15      0.0803202134756504        1.12310767325888        82.9744843163997  -1.52292815270666E-005      0.0911830917264299        82.9745328098472        0.24065773984352       -4500.32423393777       -577.515089848346   1.82581955045365E-005                       0        296.599857435595        302117.018384859        38.6873176752292                    1007        38.7136168774485        677.213654271428        15.2038924675013      0.0345765496802769                       0 
                    7.9                    0.15      0.0805537024683122        1.12311891872688        83.0117759290646  -1.51983958023843E-005      0.0915331171461288        83.0118246945627       0.240767109246081       -4500.32378995114       -573.890757852538   1.82580541055388E-005                       0        296.596914935941        302117.129816798        38.5727490598723                    1007        38.5990483301042        672.069587040537        15.1230810849952      0.0344741547632974                       0 
                    7.9                    0.15       0.080787191460974        1.12313016419487        83.0490675417295  -1.51675100777021E-005      0.0918831425658278        83.0491165792783       0.240876478648643        -4500.3233459645        -570.26642585673   1.82579127065411E-005                       0        296.593972436287        302117.241248738        38.4581804445153                    1007        38.4844797827599        666.925519809647        15.0422697024892      0.0343717598463178                       0 
                    7.9                    0.15      0.0810206804536358        1.12314140966286        83.0863591543944  -1.51366243530199E-005      0.0922331679855267        83.0864084639938       0.240985848051204       -4500.32290197787       -566.642093860922   1.82577713075435E-005                       0        296.591029936633        302117.352680677        38.3436118291583                    1007        38.3699112354156        661.781452578756        14.9614583199831      0.0342693649293383                       0 
                    7.9                    0.15      0.0812541694462975        1.12315265445934        83.1236484463271  -1.51057849318252E-005      0.0925829381062186        83.1236980279772       0.241095210486869       -4500.32245524074       -563.018137136104   1.82576299290386E-005                       0        296.588087780791        302117.464112617         38.229119260757                    1007        38.2554187565152        656.638536774843        14.8806730457141      0.0341670380025595                       0 
                    7.9                    0.15      0.0814876584389593        1.12316389910873        83.1609372298829  -1.50749556538194E-005      0.0929326523014025        83.1609870835836       0.241204571396373       -4500.32200790108        -559.39426261772   1.82574885550229E-005                       0        296.585145700264        302117.575544556        38.1146433511147                    1007         38.140942941081        651.495873201203        14.7998934906857      0.0340647259696362                       0 
                    7.9                    0.15      0.0817211474316211        1.12317514457672        83.1982288425478  -1.50440699291372E-005      0.0932826777211014        83.1982789682991       0.241313940798934       -4500.32156391445       -555.769930621912   1.82573471560253E-005                       0         296.58220320061        302117.686976496        38.0000747357578                    1007        38.0263743937367        646.351805970313        14.7190821081796      0.0339623310526567                       0 
                    7.9                    0.15      0.0819546364242829        1.12318639004471        83.2355204552127   -1.5013184204455E-005      0.0936327031408004        83.2355708530147       0.241423310201495       -4500.32111992782       -552.145598626104   1.82572057570276E-005                       0        296.579260700956        302117.798408436        37.8855061204008                    1007        37.9118058463924        641.207738739422        14.6382707256735      0.0338599361356771                       0 
                    7.9                    0.15      0.0821881254169446         1.1231976355127        83.2728120678776  -1.49822984797728E-005      0.0939827285604993        83.2728627377302       0.241532679604057       -4500.32067594118       -548.521266630296     1.825706435803E-005                       0        296.576318201302        302117.909840375        37.7709375050438                    1007        37.7972372990481        636.063671508532        14.5574593431674      0.0337575412186976                       0 
                    7.9                    0.15      0.0824216144096064        1.12320888098069        83.3101036805425  -1.49514127550905E-005      0.0943327539801982        83.3101546224458       0.241642049006618       -4500.32023195455       -544.896934634488   1.82569229590323E-005                       0        296.573375701648        302118.021272315        37.6563688896869                    1007        37.6826687517038        630.919604277641        14.4766479606613       0.033655146301718                       0 
                    7.9                    0.15      0.0826551034022682        1.12322012644868        83.3473952932075  -1.49205270304083E-005      0.0946827793998972        83.3474465071613        0.24175141840918       -4500.31978796791       -541.272602638681   1.82567815600346E-005                       0        296.570433201994        302118.132704254        37.5418002743299                    1007        37.5681002043595        625.775537046751        14.3958365781553      0.0335527513847385                       0 
                    7.9                    0.15      0.0828885923949299        1.12323137191667        83.3846869058724  -1.48896413057261E-005      0.0950328048195961        83.3847383918769       0.241860787811741       -4500.31934398128       -537.648270642873    1.8256640161037E-005                       0         296.56749070234        302118.244136194         37.427231658973                    1007        37.4535316570152         620.63146981586        14.3150251956492      0.0334503564677589                       0 
                    7.9                    0.15      0.0831220813875917        1.12324261738467        83.4219785185373  -1.48587555810439E-005       0.095382830239295        83.4220302765924       0.241970157214303       -4500.31889999464       -534.023938647065   1.82564987620393E-005                       0        296.564548202686        302118.355568133         37.312663043616                    1007        37.3389631096709         615.48740258497        14.2342138131431      0.0333479615507794                       0 
                    7.9                    0.15      0.0833555703802535        1.12325386285266        83.4592701312022  -1.48278698563617E-005       0.095732855658994         83.459322161308       0.242079526616864       -4500.31845600801       -530.399606651257   1.82563573630417E-005                       0        296.561605703032        302118.467000073        37.1980944282591                    1007        37.2243945623266        610.343335354079         14.153402430637      0.0332455666337998                       0 
                    7.9                    0.15      0.0835890593729153        1.12326510832065        83.4965617438671  -1.47969841316795E-005       0.096082881078693        83.4966140460235       0.242188896019426       -4500.31801202138       -526.775274655449    1.8256215964044E-005                       0        296.558663203377        302118.578432012        37.0835258129021                    1007        37.1098260149823        605.199268123189         14.072591048131      0.0331431717168203                       0 
                    7.9                    0.15      0.0838225483655771        1.12327635378864         83.533853356532  -1.47660984069972E-005      0.0964329064983919        83.5339059307391       0.242298265421987       -4500.31756803474       -523.150942659642   1.82560745650464E-005                       0        296.555720703723        302118.689863952        36.9689571975451                    1007         36.995257467638        600.055200892298        13.9917796656249      0.0330407767998407                       0 
                    7.9                    0.15      0.0840560373582388        1.12328759925663        83.5711449691969   -1.4735212682315E-005      0.0967829319180908        83.5711978154546       0.242407634824549       -4500.31712404811       -519.526610663834   1.82559331660487E-005                       0        296.552778204069        302118.801295892        36.8543885821882                    1007        36.8806889202937        594.911133661408        13.9109682831188      0.0329383818828612                       0 
                    7.9                    0.15      0.0842895263509006        1.12329884472462        83.6084365818618  -1.47043269576328E-005      0.0971329573377897        83.6084897001701        0.24251700422711       -4500.31668006147       -515.902278668026   1.82557917670511E-005                       0        296.549835704415        302118.912727831        36.7398199668312                    1007        36.7661203729494        589.767066430518        13.8301569006127      0.0328359869658816                       0 
                    7.9                    0.15      0.0845230153435624        1.12331009019261        83.6457281945267  -1.46734412329506E-005      0.0974829827574887        83.6457815848857       0.242626373629671       -4500.31623607484       -512.277946672218   1.82556503680534E-005                       0        296.546893204761        302119.024159771        36.6252513514743                    1007        36.6515518256051        584.622999199627        13.7493455181067      0.0327335920489021                       0 
                    7.9                    0.15      0.0847565043362241        1.12332090797566        83.6807341651743    -1.463861552387E-005      0.0978384375446262        83.6807881675209       0.242729095372035       -4500.31581385057       -508.830786284873   1.82555143491818E-005                       0        296.544073475793        302119.095468825        36.4876249749652                    1007        36.5139253932883        579.944297511535         13.667398691343       0.032610589262629                       0 
                    7.9                    0.15      0.0849899933288859        1.12333170009109        83.7156029624761  -1.46035533556948E-005      0.0981942181765336        83.7156575972118       0.242831418153502       -4500.31539293238       -505.394258893477   1.82553786531998E-005                       0        296.541261114937        302119.164369896        36.3486147814717                    1007        36.3749151365559        575.293524846468        13.5853837206238      0.0324863496902103                       0 
                    7.9                    0.15      0.0852234823215477        1.12334249220651        83.7504717597779  -1.45684911875195E-005      0.0985499988084411        83.7505270269027       0.242933740934968       -4500.31497201419       -501.957731502082   1.82552429572177E-005                       0        296.538448754081        302119.233270966        36.2096045879782                    1007        36.2359048798234        570.642752181401        13.5033687499047      0.0323621101177916                       0 
                    7.9                    0.15      0.0854569713142095        1.12335328432194        83.7853405570797  -1.45334290193442E-005      0.0989057794403485        83.7853964565936       0.243036063716434       -4500.31455109599       -498.521204110687   1.82551072612357E-005                       0        296.535636393225        302119.302172036        36.0705943944847                    1007         36.096894623091        565.991979516334        13.4213537791855      0.0322378705453729                       0 
                    7.9                    0.15      0.0856904603068712        1.12336407643737        83.8202093543814  -1.44983668511689E-005       0.099261560072256        83.8202658862845         0.2431383864979        -4500.3141301778       -495.084676719292   1.82549715652537E-005                       0        296.532824032368        302119.371073106        35.9315842009911                    1007        35.9578843663586        561.341206851267        13.3393388084664      0.0321136309729542                       0 
                    7.9                    0.15       0.085923949299533         1.1233748685528        83.8550781516832  -1.44633046829936E-005      0.0996173407041634        83.8551353159754       0.243240709279367       -4500.31370925961       -491.648149327896   1.82548358692716E-005                       0        296.530011671512        302119.439974177        35.7925740074976                    1007        35.8188741096261          556.6904341862        13.2573238377473      0.0319893914005354                       0 
                    7.9                    0.15      0.0861574382921948        1.12338566066823         83.889946948985  -1.44282425148183E-005      0.0999731213360709        83.8900047456663       0.243343032060833       -4500.31328834142       -488.211621936501   1.82547001732896E-005                       0        296.527199310656        302119.508875247        35.6535638140041                    1007        35.6798638528937        552.039661521133        13.1753088670281      0.0318651518281167                       0 
                    7.9                    0.15      0.0863909272848566        1.12339645278366        83.9248157462868   -1.4393180346643E-005       0.100328901967978        83.9248741753572       0.243445354842299       -4500.31286742322       -484.775094545106   1.82545644773075E-005                       0          296.5243869498        302119.577776317        35.5145536205106                    1007        35.5408535961613        547.388888856065         13.093293896309       0.031740912255698                       0 
                    7.9                    0.15      0.0866244162775183        1.12340724489909        83.9596845435886  -1.43581181784677E-005       0.100684682599886        83.9597436050481       0.243547677623766       -4500.31244650503       -481.338567153711   1.82544287813255E-005                       0        296.521574588944        302119.646677388        35.3755434270171                    1007        35.4018433394289        542.738116190999        13.0112789255898      0.0316166726832793                       0 
                    7.9                    0.15      0.0868579052701801        1.12341803701452        83.9945533408903  -1.43230560102924E-005       0.101040463231793         83.994613034739       0.243650000405232       -4500.31202558684       -477.902039762316   1.82542930853435E-005                       0        296.518762228088        302119.715578458        35.2365332335236                    1007        35.2628330826964        538.087343525932        12.9292639548707      0.0314924331108606                       0 
                    7.9                    0.15      0.0870913942628419        1.12342882912995        84.0294221381921  -1.42879938421171E-005       0.101396243863701        84.0294824644299       0.243752323186698       -4500.31160466865        -474.46551237092   1.82541573893614E-005                       0        296.515949867231        302119.784479528          35.09752304003                    1007         35.123822825964        533.436570860864        12.8472489841515      0.0313681935384419                       0 
                    7.9                    0.15      0.0873248832555037        1.12343962124538        84.0642909354939  -1.42529316739418E-005       0.101752024495608        84.0643518941208       0.243854645968164       -4500.31118375045       -471.028984979525   1.82540216933794E-005                       0        296.513137506375        302119.853380599        34.9585128465365                    1007        34.9848125692316        528.785798195797        12.7652340134324      0.0312439539660232                       0 
