                    7.9                    0.15      0.0233488992661775        1.11922659756673         67.979258964299   7.96141326083309E-008     0.00714980452559034         67.979258964299       0.196819621152144       -4495.34278861743       -1883.84769053747    1.8307904335795E-005                       0        297.641120128515        302036.514166127        33.3911235754912                    1007        33.4174252804588         4364.4993448693        35.8928345111132       0.029843110433424                       0 
                    7.9                    0.15      0.0235823882588392        1.11924929264964        68.0777041748101   7.96339240795866E-008     0.00724771482882955        68.0777041748101        0.19710663315221       -4495.34247168384       -1876.17757465468   1.83076172514347E-005                       0         297.63508772429        302037.111756599        33.6277874477515                    1007         33.654089343184        4317.87429378756        35.8327655013541      0.0300546274678457                       0 
                    7.9                    0.15       0.023815877251501        1.11927198773256        68.1761493853211   7.96537155508424E-008     0.00734562513206876        68.1761493853211       0.197393645152276       -4495.34215475025       -1868.50745877189   1.83073301670745E-005                       0        297.629055320064        302037.709347071        33.8644513200117                    1007        33.8907534059092        4271.24924270582        35.7726964915949      0.0302661445022673                       0 
                    7.9                    0.15      0.0240493662441628        1.11929468281547        68.2745945958322   7.96735070220981E-008     0.00744353543530798        68.2745945958322       0.197680657152342       -4495.34183781666        -1860.8373428891   1.83070430827143E-005                       0        297.623022915839        302038.306937543         34.101115192272                    1007        34.1274174686344        4224.62419162409        35.7126274818358       0.030477661536689                       0 
                    7.9                    0.15      0.0242828552368245        1.11931635882937        68.3676018081803   7.96686899078437E-008     0.00754492653638831        68.3676018081803       0.197951872570824       -4495.34152444175       -1853.51638687754   1.83067689620167E-005                       0        297.617264490144        302038.872245783        34.3250079113663                    1007        34.3513102490128        4183.63163230483        35.6520541136471       0.030677764327101                       0 
                    7.9                    0.15      0.0245163442294863        1.11933755139066        68.4580292007652   7.96521983293208E-008     0.00764796894936573        68.4580292007652        0.19821559399388       -4495.34121275511       -1846.36107445565   1.83065009913603E-005                       0         297.61163604155        302039.422239134         34.542841916877                    1007        34.5691442545235        4145.31116170837        35.5912414747185      0.0308724521299758                       0 
                    7.9                    0.15      0.0247498332221481        1.11935874395195          68.54845659335   7.96357067507978E-008     0.00775101136234314          68.54845659335       0.198479315416936       -4495.34090106846       -1839.20576203376   1.83062330207039E-005                       0        297.606007592956        302039.972232485        34.7606759223876                    1007         34.786978260034         4106.9906911119        35.5304288357898      0.0310671399328506                       0 
                    7.9                    0.15      0.0249833222148099        1.11937993651324        68.6388839859348   7.96192151722747E-008     0.00785405377532055        68.6388839859348       0.198743036839992       -4495.34058938181       -1832.05044961187   1.83059650500475E-005                       0        297.600379144362        302040.522225836        34.9785099278982                    1007        35.0048122655447        4068.67022051543        35.4696161968612      0.0312618277357254                       0 
                    7.9                    0.15      0.0252168112074717        1.11940112907453        68.7293113785196   7.96027235937517E-008     0.00795709618829796        68.7293113785196       0.199006758263047       -4495.34027769517       -1824.89513718998   1.83056970793911E-005                       0        297.594750695768        302041.072219187        35.1963439334088                    1007        35.2226462710552        4030.34974991897        35.4088035579326      0.0314565155386001                       0 
                    7.9                    0.15      0.0254503002001334        1.11942232014571         68.819735147142    7.9581020184262E-008     0.00806010535888022         68.819735147142       0.199270469069026       -4495.33996600852       -1817.74020623781   1.83054291314721E-005                       0        297.589122628644        302041.622212538         35.414211555939                    1007        35.4405138935855        3992.03067702758        35.3480038889746      0.0316512333766279                       0 
                    7.9                    0.15      0.0256837891927952          1.119443512707        68.9101625397268    7.9564528605739E-008     0.00816314777185764        68.9101625397268       0.199534190492082       -4495.33965432187       -1810.58489381592   1.83051611608157E-005                       0         297.58349418005         302042.17220589        35.6320455614496                    1007        35.6583478990961        3953.71020643111         35.287191250046      0.0318459211795027                       0 
                    7.9                    0.15       0.025917278185457        1.11946470526829        69.0005899323116    7.9548037027216E-008     0.00826619018483505        69.0005899323116       0.199797911915137       -4495.33934263523       -1803.42958139403   1.83048931901593E-005                       0        297.577865731456        302042.722199241        35.8498795669602                    1007        35.8761819046067        3915.38973583464        35.2263786111174      0.0320406089823775                       0 
                    7.9                    0.15      0.0261507671781187        1.11948589782958        69.0910173248964    7.9531545448693E-008     0.00836923259781246        69.0910173248964       0.200061633338193       -4495.33903094858       -1796.27426897215   1.83046252195029E-005                       0        297.572237282862        302043.272192592        36.0677135724708                    1007        36.0940159101173        3877.06926523817        35.1655659721887      0.0322352967852522                       0 
                    7.9                    0.15      0.0263842561707805        1.11950709039087        69.1814447174812   7.95150538701699E-008     0.00847227501078987        69.1814447174812       0.200325354761249       -4495.33871926193       -1789.11895655026   1.83043572488465E-005                       0        297.566608834268        302043.822185943        36.2855475779814                    1007        36.3118499156279        3838.74879464171        35.1047533332601       0.032429984588127                       0 
                    7.9                    0.15      0.0266177451634423        1.11952828295216         69.271872110066   7.94985622916469E-008     0.00857531742376728         69.271872110066       0.200589076184305       -4495.33840757529       -1781.96364412837   1.83040892781901E-005                       0        297.560980385674        302044.372179294         36.503381583492                    1007        36.5296839211385        3800.42832404524        35.0439406943315      0.0326246723910018                       0 
                    7.9                    0.15      0.0268512341561041        1.11954850227797        69.3571918311296   7.94610241764248E-008     0.00868233331765638        69.3571918311296       0.200837957138061       -4495.33810055243       -1775.13977140656   1.83038336172692E-005                       0        297.555612662673        302044.891159782        36.7069879103858                    1007        36.7332901348455        3766.88212368957        34.9825177708773      0.0328066442419093                       0 
                    7.9                    0.15      0.0270847231487658        1.11956832831457        69.4404475171955   7.94149810529718E-008     0.00879095491458072        69.4404475171955        0.20108084098572       -4495.33779541423       -1768.44983508567   1.83035829307725E-005                       0        297.550350300157        302045.397607822        36.9048447628901                    1007        36.9311468284236        3735.26522924656        34.9208482284668      0.0329834775145465                       0 
                    7.9                    0.15      0.0273182121414276        1.11958815435117        69.5237032032614   7.93689379295188E-008     0.00889957651150507        69.5237032032614        0.20132372483338       -4495.33749027603       -1761.75989876479   1.83033322442758E-005                       0        297.545087937641        302045.904055861        37.1027016153943                    1007        37.1290035220017        3703.64833480354        34.8591786860563      0.0331603107871838                       0 
                    7.9                    0.15      0.0275517011340894        1.11960798038777        69.6069588893273   7.93228948060658E-008     0.00900819810842941        69.6069588893273        0.20156660868104       -4495.33718513783        -1755.0699624439   1.83030815577791E-005                       0        297.539825575125        302046.410503901        37.3005584678985                    1007        37.3268602155797        3672.03144036053        34.7975091436458      0.0333371440598211                       0 
                    7.9                    0.15      0.0277851901267512        1.11962780642437        69.6902145753932   7.92768516826128E-008     0.00911681970535375        69.6902145753932       0.201809492528699       -4495.33687999964       -1748.38002612301   1.83028308712824E-005                       0        297.534563212609         302046.91695194        37.4984153204027                    1007        37.5247169091578        3640.41454591751        34.7358396012354      0.0335139773324584                       0 
                    7.9                    0.15      0.0280186791194129        1.11964763246096        69.7734702614591   7.92308085591598E-008     0.00922544130227809        69.7734702614591       0.202052376376359       -4495.33657486144       -1741.69008980212   1.83025801847857E-005                       0        297.529300850094        302047.423399979        37.6962721729069                    1007        37.7225736027359         3608.7976514745        34.6741700588249      0.0336908106050957                       0 
                    7.9                    0.15      0.0282521681120747        1.11966745551733        69.8567219420928   7.91794000386912E-008     0.00933401700828257        69.8567219420928        0.20229524830309       -4495.33627582675       -1735.00057309794    1.8302329498289E-005                       0        297.524038869047        302047.929457394        37.8941691274161                    1007        37.9204703506352        3577.18216694359        34.6125153460501      0.0338676797336521                       0 
                    7.9                    0.15      0.0284856571047365        1.11968728155393        69.9399776281587   7.91333569152383E-008     0.00944263860520692        69.9399776281587       0.202538132150749       -4495.33597068855       -1728.31063677705   1.83020788117923E-005                       0        297.518776506531        302048.435905433        38.0920259799203                    1007        38.1183270442133        3545.56527250058        34.5508458036396      0.0340445130062894                       0 
                    7.9                    0.15      0.0287191460973983        1.11970710759053        70.0232333142246   7.90873137917853E-008     0.00955126020213126        70.0232333142246       0.202781015998409       -4495.33566555036       -1721.62070045616   1.83018281252956E-005                       0        297.513514144016        302048.942353473        38.2898828324245                    1007        38.3161837377913        3513.94837805757        34.4891762612291      0.0342213462789267                       0 
                    7.9                    0.15        0.02895263509006        1.11972693362713        70.1064890002905   7.90412706683323E-008      0.0096598817990556        70.1064890002905       0.203023899846069       -4495.33536041216       -1714.93076413527   1.83015774387989E-005                       0          297.5082517815        302049.448801512        38.4877396849288                    1007        38.5140404313694        3482.33148361455        34.4275067188186       0.034398179551564                       0 
                    7.9                    0.15      0.0291861240827218        1.11974675966372        70.1897446863563   7.89952275448794E-008     0.00976850339597994        70.1897446863563       0.203266783693728       -4495.33505527396       -1708.24082781439   1.83013267523022E-005                       0        297.502989418984        302049.955249551         38.685596537433                    1007        38.7118971249475        3450.71458917154        34.3658371764082      0.0345750128242013                       0 
                    7.9                    0.15      0.0294196130753836        1.11976658570032        70.2730003724222   7.89491844214264E-008     0.00987712499290428        70.2730003724222       0.203509667541388       -4495.33475013576        -1701.5508914935   1.83010760658055E-005                       0        297.497727056468        302050.461697591        38.8834533899372                    1007        38.9097538185255        3419.09769472852        34.3041676339977      0.0347518460968385                       0 
                    7.9                    0.15      0.0296531020680454        1.11978553964536        70.3516882152574   7.88859907697693E-008     0.00999005875631968         70.351688421799       0.203739279942785        -4495.3344107107       -1695.16021147749   1.83008365629139E-005                       0        297.492697682073        302050.939832856        39.0662911538843                    1007        39.0925914332276        3391.33445675396        34.2418023331985      0.0349152561497181                       0 
                    7.9                    0.15      0.0298865910607071        1.11980413862749        70.4285168325144   7.88158164274217E-008      0.0101047476785338        70.4285173296651       0.203963490536128       -4495.33405733004       -1688.89133620571   1.83006016120273E-005                       0        297.487763139627         302051.40644412        39.2430157759839                    1007        39.2693159100227        3365.13975261776        34.1791538414649      0.0350732026189644                       0 
                    7.9                    0.15      0.0301200800533689        1.11982273760962        70.5053454497714   7.87456420850741E-008      0.0102194366007479        70.5053462375311       0.204187701129471       -4495.33370394938       -1682.62246093394   1.83003666611406E-005                       0        297.482828597181        302051.873055384        39.4197403980835                    1007        39.4460403868177        3338.94504848156        34.1165053497313      0.0352311490882107                       0 
                    7.9                    0.15      0.0303535690460307        1.11984133659175        70.5821740670284   7.86754677427265E-008       0.010334125522962        70.5821751453972       0.204411911722814       -4495.33335056872       -1676.35358566216   1.83001317102539E-005                       0        297.477894054735        302052.339666647        39.5964650201831                    1007        39.6227648636128        3312.75034434536        34.0538568579977      0.0353890955574569                       0 
                    7.9                    0.15      0.0305870580386925        1.11985993557388        70.6590026842854   7.86052934003789E-008      0.0104488144451762        70.6590040532633       0.204636122316157       -4495.33299718806       -1670.08471039039   1.82998967593673E-005                       0        297.472959512289        302052.806277911        39.7731896422827                    1007        39.7994893404078        3286.55564020916        33.9912083662641      0.0355470420267032                       0 
                    7.9                    0.15      0.0308205470313542        1.11987853455601        70.7358313015424   7.85351190580312E-008      0.0105635033673903        70.7358329611294         0.2048603329095        -4495.3326438074       -1663.81583511862   1.82996618084806E-005                       0        297.468024969843        302053.272889175        39.9499142643823                    1007        39.9762138172029        3260.36093607296        33.9285598745305      0.0357049884959494                       0 
                    7.9                    0.15       0.031054036024016        1.11989713353814        70.8126558448948   7.84599671683868E-008      0.0106781336741801        70.8126577045597       0.205084531479166       -4495.33229622074       -1657.54739584517   1.82994268791783E-005                       0        297.463090789521        302053.739500438        40.1266839710262                    1007        40.1529834238078         3234.1676022172        33.8659274520872      0.0358629752356719                       0 
                    7.9                    0.15      0.0312875250166778        1.11991573252027         70.889484244522   7.83895269232175E-008      0.0107928194651318        70.8894863899598       0.205308741430199       -4495.33194314959       -1651.27854386462   1.82991919294446E-005                       0         297.45815626642        302054.206111702        40.3034110015625                    1007        40.3297103114577          3207.972971282        33.8032798187824      0.0360209238561852                       0 
                    7.9                    0.15      0.0315210140093396         1.1199343315024         70.966312861779   7.83193525808698E-008      0.0109075083873459        70.9663152978259       0.205532952023542       -4495.33158976893       -1645.00966859285    1.8298956978558E-005                       0        297.453221723974        302054.672722965        40.4801356236621                    1007        40.5064347882527         3181.7782671458        33.7406313270488      0.0361788703254315                       0 
                    7.9                    0.15      0.0317545030020013        1.11995293048453         71.043141479036   7.82491782385222E-008      0.0110221973095601         71.043144205692       0.205757162616885       -4495.33123638827       -1638.74079332108   1.82987220276713E-005                       0        297.448287181528        302055.139334229        40.6568602457617                    1007        40.6831592650478         3155.5835630096        33.6779828353151      0.0363368167946777                       0 
                    7.9                    0.15      0.0319879919946631        1.11997152946665         71.119970096293   7.81790038961746E-008      0.0111368862317742        71.1199731135581       0.205981373210229       -4495.33088300761        -1632.4719180493   1.82984870767846E-005                       0        297.443352639082        302055.605945493        40.8335848678613                    1007        40.8598837418429         3129.3888588734        33.6153343435816       0.036494763263924                       0 
                    7.9                    0.15      0.0322214809873249        1.11999012844878          71.19679871355    7.8108829553827E-008      0.0112515751539883        71.1968020214242       0.206205583803572       -4495.33052962695       -1626.20304277753    1.8298252125898E-005                       0        297.438418096636        302056.072556757        41.0103094899609                    1007        41.0366082186379        3103.19415473719        33.5526858518479      0.0366527097331702                       0 
                    7.9                    0.15      0.0324549699799867        1.12000872743091         71.273627330807   7.80386552114793E-008      0.0113662640762024        71.2736309292903       0.206429794396915       -4495.33017624629       -1619.93416750576   1.82980171750113E-005                       0         297.43348355419         302056.53916802        41.1870341120605                    1007         41.213332695433        3076.99945060099        33.4900373601144      0.0368106562024165                       0 
                    7.9                    0.15      0.0326884589726484        1.12002667627615         71.347087513266   7.79576479681986E-008      0.0114848077837149        71.3470912325958       0.206644216484035       -4495.32982054785       -1613.88794913319   1.82977904203085E-005                       0         297.42872343373        302056.983861004        41.3507440530931                    1007         41.377042653702        3053.37079167802        33.4267402110592      0.0369569709721398                       0 
                    7.9                    0.15      0.0329219479653102        1.12004416231722        71.4181498535873   7.78689292541944E-008      0.0116060955451199        71.4181535729171       0.206851670559575       -4495.32946319947       -1608.00023051709   1.82975695001124E-005                       0        297.424087476691        302057.412951319        41.5051894090766                    1007        41.5314881426275        3031.56878866736        33.3629813110865      0.0370950056411873                       0 
                    7.9                    0.15       0.033155436957972        1.12006164835829        71.4892121939086   7.77802105401901E-008       0.011727383306525        71.4892159132385       0.207059124635114        -4495.3291058511       -1602.11251190099   1.82973485799162E-005                       0        297.419451519652        302057.842041634        41.6596347650601                    1007        41.6859336315531        3009.76678565671        33.2992224111139      0.0372330403102349                       0 
                    7.9                    0.15      0.0333889259506338        1.12007913439936          71.56027453423   7.76914918261859E-008        0.01184867106793        71.5602782535598       0.207266578710653       -4495.32874850272       -1596.22479328489     1.829712765972E-005                       0        297.414815562613        302058.271131949        41.8140801210435                    1007        41.8403791204787        2987.96478264605        33.2354635111412      0.0373710749792824                       0 
                    7.9                    0.15      0.0336224149432955        1.12009662044043        71.6313368745513   7.76027731121817E-008       0.011969958829335        71.6313405938811       0.207474032786192       -4495.32839115435       -1590.33707466878   1.82969067395238E-005                       0        297.410179605575        302058.700222264         41.968525477027                    1007        41.9948246094043         2966.1627796354        33.1717046111686        0.03750910964833                       0 
                    7.9                    0.15      0.0338559039359573        1.12011410648151        71.7023992148727   7.75140543981775E-008      0.0120912465907401        71.7024029342025       0.207681486861731       -4495.32803380597       -1584.44935605268   1.82966858193276E-005                       0        297.405543648536        302059.129312579        42.1229708330105                    1007        42.1492700983298        2944.36077662474         33.107945711196      0.0376471443173776                       0 
                    7.9                    0.15      0.0340893929286191        1.12013159252258         71.773461555194   7.74253356841733E-008      0.0122125343521451        71.7734652745238        0.20788894093727        -4495.3276764576       -1578.56163743658   1.82964648991315E-005                       0        297.400907691497        302059.558402894         42.277416188994                    1007        42.3037155872554        2922.55877361409        33.0441868112233      0.0377851789864251                       0 
                    7.9                    0.15      0.0343228819212809        1.12014907707353        71.8445191271438   7.73318218725169E-008      0.0123337406111834        71.8445228464736       0.208096381229235       -4495.32732521274       -1572.67442388639   1.82962440016727E-005                       0        297.396272115928        302059.987493209        42.4319175733435                    1007        42.4582170568634        2900.75827512003        32.9804474138904      0.0379232637606272                       0 
                    7.9                    0.15      0.0345563709139426        1.12016656311461        71.9155814674651   7.72431031585126E-008      0.0124550283725884        71.9155851867949       0.208303835304774       -4495.32696786437       -1566.78670527029   1.82960230814765E-005                       0        297.391636158889        302060.416583524         42.586362929327                    1007        42.6126625457889        2878.95627210938        32.9166885139178      0.0380612984296747                       0 
                    7.9                    0.15      0.0347898599066044        1.12018404915568        71.9866438077865   7.71543844445084E-008      0.0125763161339934        71.9866475271163       0.208511289380314       -4495.32661051599       -1560.89898665418   1.82958021612803E-005                       0         297.38700020185        302060.845673839        42.7408082853105                    1007        42.7671080347145        2857.15426909872        32.8529296139452      0.0381993330987223                       0 
                    7.9                    0.15      0.0350233488992662        1.12020153519675        72.0577061481078   7.70656657305042E-008      0.0126976038953985        72.0577098674377       0.208718743455853       -4495.32625316762       -1555.01126803808   1.82955812410841E-005                       0        297.382364244812        302061.274764154        42.8952536412939                    1007        42.9215535236401        2835.35226608807        32.7891707139725      0.0383373677677699                       0 
                    7.9                    0.15      0.0352568378919279        1.12021902123782        72.1287684884292   7.69769470164999E-008      0.0128188916568035         72.128772207759       0.208926197531392       -4495.32589581924       -1549.12354942198    1.8295360320888E-005                       0        297.377728287773        302061.703854469        43.0496989972774                    1007        43.0759990125657        2813.55026307741        32.7254118139999      0.0384754024368174                       0 
                    7.9                    0.15      0.0354903268845897        1.12023650727889        72.1998308287505   7.68882283024957E-008      0.0129401794182086        72.1998345480803       0.209133651606931       -4495.32553847087       -1543.23583080588   1.82951394006918E-005                       0        297.373092330734        302062.132944784        43.2041443532609                    1007        43.2304445014912        2791.74826006676        32.6616529140272       0.038613437105865                       0 
                    7.9                    0.15      0.0357238158772515        1.12025399331996        72.2708931690719   7.67995095884915E-008      0.0130614671796136        72.2708968884017        0.20934110568247       -4495.32518112249       -1537.34811218977   1.82949184804956E-005                       0        297.368456373695        302062.562035099        43.3585897092444                    1007        43.3848899904168         2769.9462570561        32.5978940140546      0.0387514717749125                       0 
                    7.9                    0.15      0.0359573048699133        1.12027124234565        72.3407274422744   7.67074562141219E-008      0.0131844541490485        72.3407311616042       0.209544990713816       -4495.32482353671       -1531.54221579792    1.8294700575381E-005                       0         297.36388359062        302062.983017178         43.507489139146                    1007        43.5337895217601        2748.98857323755        32.5338387176495      0.0388845497580634                       0 
                    7.9                    0.15      0.0361907938625751        1.12028772810425        72.4066069376844   7.66046641426925E-008       0.013312913124108        72.4066106570143       0.209737382255516       -4495.32446518637       -1525.99981373015   1.82944923798153E-005                       0         297.35951424837        302063.377888085         43.638528873131                    1007        43.6648292557451        2730.74987337316        32.4688289277881      0.0390016655914195                       0 
                    7.9                    0.15      0.0364242828552368        1.12030421386286        72.4724864330945   7.65018720712631E-008      0.0134413720991675        72.4724901524244       0.209929773797216       -4495.32410683604       -1520.45741166238   1.82942841842495E-005                       0         297.35514490612        302063.772758992         43.769568607116                    1007        43.7958689897301        2712.51117350877        32.4038191379267      0.0391187814247756                       0 
                    7.9                    0.15      0.0366577718478986        1.12032069962147        72.5383659285046   7.63990799998337E-008      0.0135698310742269        72.5383696478344       0.210122165338916        -4495.3237484857       -1514.91500959462   1.82940759886837E-005                       0         297.35077556387        302064.167629899         43.900608341101                    1007        43.9269087237151        2694.27247364438        32.3388093480653      0.0392358972581317                       0 
                    7.9                    0.15      0.0368912608405604        1.12033718538008        72.6042454239147   7.62962879284043E-008      0.0136982900492864        72.6042491432445       0.210314556880616       -4495.32339013537       -1509.37260752685    1.8293867793118E-005                       0         297.34640622162        302064.562500806         44.031648075086                    1007        44.0579484577001        2676.03377377999        32.2737995582039      0.0393530130914878                       0 
                    7.9                    0.15      0.0371247498332222        1.12035367113868        72.6701249193247   7.61934958569749E-008      0.0138267490243458        72.6701286386546       0.210506948422316       -4495.32303178504       -1503.83020545908   1.82936595975522E-005                       0         297.34203687937        302064.957371713        44.1626878090709                    1007        44.1889881916851        2657.79507391561        32.2087897683426      0.0394701289248438                       0 
                    7.9                    0.15      0.0373582388258839        1.12037015689729        72.7360044147348   7.60907037855455E-008      0.0139552079994053        72.7360081340646       0.210699339964016        -4495.3226734347       -1498.28780339131   1.82934514019865E-005                       0         297.33766753712         302065.35224262        44.2937275430559                    1007        44.3200279256701        2639.55637405122        32.1437799784812      0.0395872447581999                       0 
                    7.9                    0.15      0.0375917278185457         1.1203866426559        72.8018839101449   7.59879117141161E-008      0.0140836669744648        72.8018876294747       0.210891731505716       -4495.32231508437       -1492.74540132354   1.82932432064207E-005                       0         297.33329819487        302065.747113527        44.4247672770409                    1007        44.4510676596551        2621.31767418683        32.0787701886198       0.039704360591556                       0 
                    7.9                    0.15      0.0378252168112075        1.12040312543427        72.8677582557137    7.5881079585509E-008      0.0142120200930721        72.8677621657784       0.211084107773726       -4495.32196283755        -1487.2035546757   1.82930350335923E-005                       0         297.32892923409        302066.141984434        44.5558726715026                    1007        44.5821730541167        2603.08056428826        32.0137827147374      0.0398215350982343                       0 
                    7.9                    0.15      0.0380587058038692        1.12041961119288        72.9336377511237   7.57782875140796E-008      0.0143404790681316        72.9336416611884       0.211276499315426       -4495.32160448722       -1481.66115260793   1.82928268380266E-005                       0         297.32455989184        302066.536855341        44.6869124054876                    1007        44.7132127881017        2584.84186442387         31.948772924876      0.0399386509315904                       0 
                    7.9                    0.15       0.038292194796531        1.12043609695149        72.9995172465338   7.56754954426501E-008       0.014468938043191        72.9995211565985       0.211468890857126       -4495.32124613688       -1476.11875054016   1.82926186424608E-005                       0        297.320190549591        302066.931726248        44.8179521394726                    1007        44.8442525220867        2566.60316455948        31.8837631350146      0.0400557667649465                       0 
                    7.9                    0.15      0.0385256837891928         1.1204525827101        73.0653967419439   7.55727033712207E-008      0.0145973970182505        73.0654006520086       0.211661282398826       -4495.32088778655       -1470.57634847239   1.82924104468951E-005                       0         297.31582120734        302067.326597155        44.9489918734576                    1007        44.9752922560717        2548.36446469509        31.8187533451533      0.0401728825983026                       0 
                    7.9                    0.15      0.0387591727818546         1.1204690684687        73.1312762373539   7.54699112997912E-008      0.0147258559933099        73.1312801474187       0.211853673940526       -4495.32052943621       -1465.03394640462   1.82922022513293E-005                       0        297.311451865091        302067.721468062        45.0800316074426                    1007        45.1063319900567         2530.1257648307        31.7537435552919      0.0402899984316587                       0 
                    7.9                    0.15      0.0389926617745163        1.12048555422731         73.197155732764   7.53671192283618E-008      0.0148543149683694        73.1971596428287       0.212046065482226       -4495.32017108588       -1459.49154433686   1.82919940557636E-005                       0        297.307082522841        302068.116338969        45.2110713414276                    1007        45.2373717240417        2511.88706496631        31.6887337654305      0.0404071142650148                       0 
                    7.9                    0.15      0.0392261507671781        1.12050203998592        73.2630352281741   7.52643271569324E-008      0.0149827739434288        73.2630391382388       0.212238457023926       -4495.31981273555       -1453.94914226909   1.82917858601978E-005                       0        297.302713180591        302068.511209876        45.3421110754126                    1007        45.3684114580267        2493.64836510192        31.6237239755691      0.0405242300983708                       0 
                    7.9                    0.15      0.0394596397598399        1.12051852574453        73.3289147235842   7.51615350855029E-008      0.0151112329184883        73.3289186336489       0.212430848565626       -4495.31945438521       -1448.40674020132    1.8291577664632E-005                       0        297.298343838341        302068.906080783        45.4731508093976                    1007        45.4994511920117        2475.40966523753        31.5587141857077      0.0406413459317269                       0 
                    7.9                    0.15      0.0396931287525017        1.12053450012512        73.3921471429596   7.50528068359177E-008      0.0152441065480901        73.3921510530243       0.212615547170538       -4495.31908064294       -1443.04196979787   1.82913759690093E-005                       0        297.294112984703        302069.282214617        45.5902955132519                    1007         45.616595895866        2458.81215248658        31.4929102296202      0.0407460432576689                       0 
                    7.9                    0.15      0.0399266177451634        1.12055008441233        73.4533602990399   7.49395503043691E-008      0.0153803477990828        73.4533642091046       0.212794377389094       -4495.31869515927       -1437.81270177333   1.82911792317242E-005                       0        297.289987774035        302069.644055289        45.6968407012781                    1007        45.7231410838922         2443.4665829572        31.4265004614254       0.040841267400418                       0 
                    7.9                    0.15      0.0401601067378252        1.12056566869954        73.5145734551202   7.48262937728206E-008      0.0155165890500756        73.5145773651849        0.21297320760765        -4495.3183096756       -1432.58343374878    1.8290982494439E-005                       0        297.285862563366        302070.005895961        45.8033858893043                    1007        45.8296862719184        2428.12101342782        31.3600906932306      0.0409364915431672                       0 
                    7.9                    0.15       0.040393595730487        1.12058125298674        73.5757866112005    7.4713037241272E-008      0.0156528303010683        73.5757905212652       0.213152037826206       -4495.31792419193       -1427.35416572423   1.82907857571538E-005                       0        297.281737352698        302070.367736633        45.9099310773305                    1007        45.9362314599447        2412.77544389844        31.2936809250358      0.0410317156859163                       0 
                    7.9                    0.15      0.0406270847231488        1.12059683727395        73.6369997672809   7.45997807097234E-008      0.0157890715520611        73.6370036773456       0.213330868044762       -4495.31753870826       -1422.12489769968   1.82905890198686E-005                       0        297.277612142029        302070.729577305        46.0164762653567                    1007        46.0427766479709        2397.42987436906         31.227271156841      0.0411269398286654                       0 
                    7.9                    0.15      0.0408605737158105        1.12061242156116        73.6982129233612   7.44865241781748E-008      0.0159253128030538        73.6982168334259       0.213509698263317       -4495.31715322459       -1416.89562967514   1.82903922825834E-005                       0        297.273486931361        302071.091417977         46.123021453383                    1007        46.1493218359971        2382.08430483968        31.1608613886462      0.0412221639714146                       0 
                    7.9                    0.15      0.0410940627084723        1.12062800584837        73.7594260794415   7.43732676466262E-008      0.0160615540540466        73.7594299895062       0.213688528481873       -4495.31676774092       -1411.66636165059   1.82901955452982E-005                       0        297.269361720692        302071.453258649        46.2295666414092                    1007        46.2558670240233         2366.7387353103        31.0944516204514      0.0413173881141637                       0 
                    7.9                    0.15      0.0413275517011341        1.12064359013558        73.8206392355218   7.42600111150776E-008      0.0161977953050393        73.8206431455865       0.213867358700429       -4495.31638225725       -1406.43709362604    1.8289998808013E-005                       0        297.265236510023        302071.815099321        46.3361118294354                    1007        46.3624122120495        2351.39316578092        31.0280418522566      0.0414126122569128                       0 
                    7.9                    0.15      0.0415610406937959        1.12065917361765           73.8818493514   7.41450812208934E-008      0.0163339632569987        73.8818532614647       0.214046180163106       -4495.31600007142       -1401.20815456167   1.82898020830133E-005                       0         297.26111150547        302072.176939993        46.4426983435988                    1007        46.4689987262129        2336.04851470175        30.9616459324401      0.0415078733353802                       0 
                    7.9                    0.15      0.0417945296864576        1.12067475721988         73.943059921004   7.40304010626488E-008      0.0164701421482503        73.9430638310687       0.214225002932528       -4495.31561739342       -1395.97916640263     1.828960535618E-005                       0        297.256986470156        302072.538780665         46.549278690168                    1007        46.5755790727821        2320.70372655126        30.8952479458643      0.0416031289014881                       0 
                    7.9                    0.15      0.0420280186791194        1.12069034150708        74.0042730770843   7.39171445311003E-008      0.0166063833992431         74.004276987149       0.214403833151084       -4495.31523190975       -1390.74989837808   1.82894086188948E-005                       0        297.252861259488        302072.900621337        46.6558238781942                    1007        46.6821242608084        2305.35815702188        30.8288381776695      0.0416983530442372                       0 
                    7.9                    0.15      0.0422615076717812        1.12070592579429        74.0654862331646   7.38038879995517E-008      0.0167426246502358        74.0654901432293        0.21458266336964       -4495.31484642608       -1385.52063035353   1.82892118816097E-005                       0        297.248736048819        302073.262462009        46.7623690662204                    1007        46.7886694488346         2290.0125874925        30.7624284094747      0.0417935771869863                       0 
                    7.9                    0.15       0.042494996664443         1.1207215100815        74.1266993892449   7.36906314680032E-008      0.0168788659012286        74.1267032993096       0.214761493588195       -4495.31446094241       -1380.29136232899   1.82890151443245E-005                       0         297.24461083815        302073.624302681        46.8689142542467                    1007        46.8952146368608        2274.66701796312        30.6960186412799      0.0418888013297355                       0 
                    7.9                    0.15      0.0427284856571047        1.12073709436871        74.1879125453252   7.35773749364546E-008      0.0170151071522213        74.1879164553899       0.214940323806751       -4495.31407545874       -1375.06209430444   1.82888184070393E-005                       0        297.240485627482        302073.986143353        46.9754594422729                    1007         47.001759824887        2259.32144843374        30.6296088730851      0.0419840254724846                       0 
